event_id,category,slice,leg,ticker,evaluator_window_positive,left_ts,right_ts,scheduled_start_ts,window1_open_cents,window1_close_cents,leg_direction,raw_bbo_rows,distinct_top_states,true_print_rows,print_floor_cents,print_floor_ts,reason,quote_10s_floor_limit_cents,quote_10s_first_touch_ts,quote_10s_first_span_seconds,quote_10s_first_span_min_ask_cents,quote_10s_first_span_max_ask_cents,quote_10s_longest_span_seconds,quote_10s_qualifying_span_count,quote_30s_floor_limit_cents,quote_30s_first_touch_ts,quote_30s_first_span_seconds,quote_30s_first_span_min_ask_cents,quote_30s_first_span_max_ask_cents,quote_30s_longest_span_seconds,quote_30s_qualifying_span_count,quote_60s_floor_limit_cents,quote_60s_first_touch_ts,quote_60s_first_span_seconds,quote_60s_first_span_min_ask_cents,quote_60s_first_span_max_ask_cents,quote_60s_longest_span_seconds,quote_60s_qualifying_span_count,quote_300s_floor_limit_cents,quote_300s_first_touch_ts,quote_300s_first_span_seconds,quote_300s_first_span_min_ask_cents,quote_300s_first_span_max_ask_cents,quote_300s_longest_span_seconds,quote_300s_qualifying_span_count
KXWTACHALLENGERMATCH-26JUL20LANRAD,WTA_CHALL,post_fit,LAN,KXWTACHALLENGERMATCH-26JUL20LANRAD-LAN,True,1784541600.0,1784561340.0,1784570400.0,19,20,CLIMBING,1039,20,15,19,1784545937.705307,,19,1784549117.0,732.0,19,19,732.0,2,19,1784549117.0,732.0,19,19,732.0,2,19,1784549117.0,732.0,19,19,732.0,1,19,1784549117.0,732.0,19,19,732.0,1
KXWTACHALLENGERMATCH-26JUL20LANRAD,WTA_CHALL,post_fit,RAD,KXWTACHALLENGERMATCH-26JUL20LANRAD-RAD,True,1784541600.0,1784561340.0,1784570400.0,82,82,FLAT,2209,15,26,80,1784559667.126684,,80,1784559680.0,177.0,80,80,177.0,1,80,1784559680.0,177.0,80,80,177.0,1,80,1784559680.0,177.0,80,80,177.0,1,81,1784549819.0,10628.0,80,81,10628.0,1
KXWTACHALLENGERMATCH-26JUL20MAZSPI,WTA_CHALL,post_fit,MAZ,KXWTACHALLENGERMATCH-26JUL20MAZSPI-MAZ,True,1784556600.0,1784579100.0,1784585400.0,67,68,CLIMBING,6297,9,72,66,1784576768.38886,,67,1784556600.0,2070.0,67,67,2070.0,1,67,1784556600.0,2070.0,67,67,2070.0,1,67,1784556600.0,2070.0,67,67,2070.0,1,67,1784556600.0,2070.0,67,67,2070.0,1
KXWTACHALLENGERMATCH-26JUL20MAZSPI,WTA_CHALL,post_fit,SPI,KXWTACHALLENGERMATCH-26JUL20MAZSPI-SPI,True,1784556600.0,1784579100.0,1784585400.0,33,34,CLIMBING,12247,3,32,32,1784576389.492624,,33,1784564999.0,10572.0,33,33,10572.0,1,33,1784564999.0,10572.0,33,33,10572.0,1,33,1784564999.0,10572.0,33,33,10572.0,1,33,1784564999.0,10572.0,33,33,10572.0,1
KXWTACHALLENGERMATCH-26JUL20TOTRUG,WTA_CHALL,post_fit,RUG,KXWTACHALLENGERMATCH-26JUL20TOTRUG-RUG,True,1784547000.0,1784566781.063002,1784575800.0,55,57,CLIMBING,1118,19,16,55,1784553875.846031,,55,1784552279.0,1282.0,55,55,7567.0,2,55,1784552279.0,1282.0,55,55,7567.0,2,55,1784552279.0,1282.0,55,55,7567.0,2,55,1784552279.0,1282.0,55,55,7567.0,2
KXWTACHALLENGERMATCH-26JUL20TOTRUG,WTA_CHALL,post_fit,TOT,KXWTACHALLENGERMATCH-26JUL20TOTRUG-TOT,True,1784547000.0,1784566781.063002,1784575800.0,46,45,FALLING,1824,84,27,44,1784562358.234567,,44,1784565923.0,181.0,44,44,181.0,1,44,1784565923.0,181.0,44,44,181.0,1,44,1784565923.0,181.0,44,44,181.0,1,45,1784553133.0,6731.0,45,45,6731.0,4
KXWTACHALLENGERMATCH-26JUL20URGYAN,WTA_CHALL,post_fit,URG,KXWTACHALLENGERMATCH-26JUL20URGYAN-URG,True,1784552400.0,1784570100.0,1784581200.0,36,36,FLAT,2953,3,5,36,1784553241.325437,,36,1784552400.0,11528.0,36,36,11528.0,2,36,1784552400.0,11528.0,36,36,11528.0,2,36,1784552400.0,11528.0,36,36,11528.0,2,36,1784552400.0,11528.0,36,36,11528.0,2
KXWTACHALLENGERMATCH-26JUL20URGYAN,WTA_CHALL,post_fit,YAN,KXWTACHALLENGERMATCH-26JUL20URGYAN-YAN,True,1784552400.0,1784570100.0,1784581200.0,64,66,CLIMBING,2130,80,14,64,1784554551.192337,,64,1784552400.0,7909.0,64,64,7909.0,3,64,1784552400.0,7909.0,64,64,7909.0,3,64,1784552400.0,7909.0,64,64,7909.0,3,64,1784552400.0,7909.0,64,64,7909.0,3
KXWTAMATCH-26JUL12AVASEI,WTA_MAIN,fit,AVA,KXWTAMATCH-26JUL12AVASEI-AVA,True,1783821600.0,1783852500.0,1783850400.0,89,91,CLIMBING,2488,42,15,89,1783828974.987513,,89,1783821771.0,126.0,89,89,19416.0,18,89,1783821771.0,126.0,89,89,19416.0,18,89,1783821771.0,126.0,89,89,19416.0,18,89,1783826987.0,768.0,89,89,19416.0,3
KXWTAMATCH-26JUL12AVASEI,WTA_MAIN,fit,SEI,KXWTAMATCH-26JUL12AVASEI-SEI,True,1783821600.0,1783852500.0,1783850400.0,12,12,FLAT,2878,1,24,11,1783836901.520322,,12,1783821600.0,30900.0,12,12,30900.0,1,12,1783821600.0,30900.0,12,12,30900.0,1,12,1783821600.0,30900.0,12,12,30900.0,1,12,1783821600.0,30900.0,12,12,30900.0,1
KXWTAMATCH-26JUL12FETPIE,WTA_MAIN,fit,FET,KXWTAMATCH-26JUL12FETPIE-FET,True,1783821600.0,1783852800.0,1783850400.0,34,35,CLIMBING,2766,12,20,33,1783843716.631482,,34,1783822576.0,17024.0,34,34,17024.0,4,34,1783822576.0,17024.0,34,34,17024.0,4,34,1783822576.0,17024.0,34,34,17024.0,4,34,1783822576.0,17024.0,34,34,17024.0,4
KXWTAMATCH-26JUL12FETPIE,WTA_MAIN,fit,PIE,KXWTAMATCH-26JUL12FETPIE-PIE,True,1783821600.0,1783852800.0,1783850400.0,65,68,CLIMBING,998,13,33,65,1783822209.369602,,52,1783821600.0,25248.0,52,52,25248.0,1,52,1783821600.0,25248.0,52,52,25248.0,1,52,1783821600.0,25248.0,52,52,25248.0,1,52,1783821600.0,25248.0,52,52,25248.0,1
KXWTAMATCH-26JUL12GARPRI,WTA_MAIN,fit,GAR,KXWTAMATCH-26JUL12GARPRI-GAR,True,1783821600.0,1783839300.0,1783850400.0,40,40,FLAT,2823,1,141,39,1783830030.283959,,40,1783821600.0,17700.0,40,40,17700.0,1,40,1783821600.0,17700.0,40,40,17700.0,1,40,1783821600.0,17700.0,40,40,17700.0,1,40,1783821600.0,17700.0,40,40,17700.0,1
KXWTAMATCH-26JUL12GARPRI,WTA_MAIN,fit,PRI,KXWTAMATCH-26JUL12GARPRI-PRI,True,1783821600.0,1783839300.0,1783850400.0,62,63,CLIMBING,3225,8,555,60,1783831349.419119,,62,1783821600.0,17700.0,62,62,17700.0,1,62,1783821600.0,17700.0,62,62,17700.0,1,62,1783821600.0,17700.0,62,62,17700.0,1,62,1783821600.0,17700.0,62,62,17700.0,1
KXWTAMATCH-26JUL12HERKAZ,WTA_MAIN,fit,HER,KXWTAMATCH-26JUL12HERKAZ-HER,True,1783821600.0,1783845900.0,1783850400.0,53,55,CLIMBING,1776,105,69,46,1783829606.341271,,46,1783829409.0,16491.0,46,46,16491.0,1,46,1783829409.0,16491.0,46,46,16491.0,1,46,1783829409.0,16491.0,46,46,16491.0,1,46,1783829409.0,16491.0,46,46,16491.0,1
KXWTAMATCH-26JUL12HERKAZ,WTA_MAIN,fit,KAZ,KXWTAMATCH-26JUL12HERKAZ-KAZ,True,1783821600.0,1783845900.0,1783850400.0,54,47,FALLING,3067,105,48,46,1783833104.571951,,46,1783834141.0,186.0,46,46,239.0,4,46,1783834141.0,186.0,46,46,239.0,4,46,1783834141.0,186.0,46,46,239.0,4,47,1783830169.0,15731.0,46,47,15731.0,1
KXWTAMATCH-26JUL12HIBTON,WTA_MAIN,fit,HIB,KXWTAMATCH-26JUL12HIBTON-HIB,True,1783846800.0,1783864500.0,1783875600.0,87,89,CLIMBING,1086,10,17,87,1783849324.101148,,86,1783846800.0,47.0,86,86,47.0,1,86,1783846800.0,47.0,86,86,47.0,1,87,1783846800.0,2525.0,86,87,4526.0,3,87,1783846800.0,2525.0,86,87,4526.0,3
KXWTAMATCH-26JUL12HIBTON,WTA_MAIN,fit,TON,KXWTAMATCH-26JUL12HIBTON-TON,True,1783846800.0,1783864500.0,1783875600.0,13,12,FALLING,1200,6,35,12,1783861673.130504,,12,1783861686.0,2814.0,12,12,2814.0,1,12,1783861686.0,2814.0,12,12,2814.0,1,12,1783861686.0,2814.0,12,12,2814.0,1,12,1783861686.0,2814.0,12,12,2814.0,1
KXWTAMATCH-26JUL12HODYAS,WTA_MAIN,fit,HOD,KXWTAMATCH-26JUL12HODYAS-HOD,True,1783851000.0,1783871700.0,1783879800.0,87,88,CLIMBING,2414,231,21,86,1783871674.424403,,87,1783854520.0,16.0,87,87,161.0,103,87,1783854553.0,43.0,87,87,161.0,86,87,1783862248.0,105.0,87,87,161.0,21,88,1783851000.0,20700.0,87,88,20700.0,1
KXWTAMATCH-26JUL12HODYAS,WTA_MAIN,fit,YAS,KXWTAMATCH-26JUL12HODYAS-YAS,True,1783851000.0,1783871700.0,1783879800.0,13,14,CLIMBING,3572,235,22,13,1783861435.58198,,13,1783861739.0,339.0,13,13,403.0,11,13,1783861739.0,339.0,13,13,403.0,9,13,1783861739.0,339.0,13,13,403.0,4,13,1783861739.0,339.0,13,13,403.0,2
KXWTAMATCH-26JUL12ITOMAN,WTA_MAIN,fit,ITO,KXWTAMATCH-26JUL12ITOMAN-ITO,True,1783846800.0,1783864200.0,1783875600.0,76,81,CLIMBING,2011,18,11,76,1783847241.891923,,76,1783846800.0,3640.0,76,76,3640.0,1,76,1783846800.0,3640.0,76,76,3640.0,1,76,1783846800.0,3640.0,76,76,3640.0,1,76,1783846800.0,3640.0,76,76,3640.0,1
KXWTAMATCH-26JUL12ITOMAN,WTA_MAIN,fit,MAN,KXWTAMATCH-26JUL12ITOMAN-MAN,True,1783846800.0,1783864200.0,1783875600.0,21,20,FALLING,1012,24,3,20,1783863847.334685,,20,1783860379.0,128.0,20,20,1512.0,5,20,1783860379.0,128.0,20,20,1512.0,5,20,1783860379.0,128.0,20,20,1512.0,5,20,1783862688.0,1512.0,20,20,1512.0,1
KXWTAMATCH-26JUL12KOZIBR,WTA_MAIN,fit,IBR,KXWTAMATCH-26JUL12KOZIBR-IBR,True,1783821600.0,1783863540.0,1783850400.0,91,91,FLAT,58977,11812,29,89,1783863038.11707,,89,1783821600.0,25248.0,89,89,25248.0,1,89,1783821600.0,25248.0,89,89,25248.0,1,89,1783821600.0,25248.0,89,89,25248.0,1,89,1783821600.0,25248.0,89,89,25248.0,1
KXWTAMATCH-26JUL12KOZIBR,WTA_MAIN,fit,KOZ,KXWTAMATCH-26JUL12KOZIBR-KOZ,True,1783821600.0,1783863540.0,1783850400.0,10,10,FLAT,3853,24,127,8,1783846644.014601,,9,1783828336.0,29559.0,9,9,29559.0,1,9,1783828336.0,29559.0,9,9,29559.0,1,9,1783828336.0,29559.0,9,9,29559.0,1,9,1783828336.0,29559.0,9,9,29559.0,1
KXWTAMATCH-26JUL12KULZAA,WTA_MAIN,fit,KUL,KXWTAMATCH-26JUL12KULZAA-KUL,True,1783821600.0,1783839300.0,1783850400.0,31,33,CLIMBING,2507,1,155,31,1783822930.23509,,32,1783821600.0,17700.0,32,32,17700.0,1,32,1783821600.0,17700.0,32,32,17700.0,1,32,1783821600.0,17700.0,32,32,17700.0,1,32,1783821600.0,17700.0,32,32,17700.0,1
KXWTAMATCH-26JUL12KULZAA,WTA_MAIN,fit,ZAA,KXWTAMATCH-26JUL12KULZAA-ZAA,True,1783821600.0,1783839300.0,1783850400.0,69,68,FALLING,1880,1,194,67,1783833831.151621,,68,1783821600.0,17700.0,68,68,17700.0,1,68,1783821600.0,17700.0,68,68,17700.0,1,68,1783821600.0,17700.0,68,68,17700.0,1,68,1783821600.0,17700.0,68,68,17700.0,1
KXWTAMATCH-26JUL12LEPBUR,WTA_MAIN,fit,BUR,KXWTAMATCH-26JUL12LEPBUR-BUR,True,1783821600.0,1783870200.0,1783850400.0,32,23,FALLING,4559,30,38,22,1783858816.980636,,22,1783858837.0,10170.0,22,22,10170.0,1,22,1783858837.0,10170.0,22,22,10170.0,1,22,1783858837.0,10170.0,22,22,10170.0,1,22,1783858837.0,10170.0,22,22,10170.0,1
KXWTAMATCH-26JUL12LEPBUR,WTA_MAIN,fit,LEP,KXWTAMATCH-26JUL12LEPBUR-LEP,True,1783821600.0,1783870200.0,1783850400.0,72,79,CLIMBING,16726,2864,67,70,1783831060.688917,,72,1783822118.0,24730.0,72,72,24730.0,1,72,1783822118.0,24730.0,72,72,24730.0,1,72,1783822118.0,24730.0,72,72,24730.0,1,72,1783822118.0,24730.0,72,72,24730.0,1
KXWTAMATCH-26JUL12LIUPOP,WTA_MAIN,fit,LIU,KXWTAMATCH-26JUL12LIUPOP-LIU,True,1783821600.0,1783863240.0,1783850400.0,86,87,CLIMBING,14273,50,41,85,1783861277.755859,,86,1783821600.0,25247.0,86,86,25247.0,1,86,1783821600.0,25247.0,86,86,25247.0,1,86,1783821600.0,25247.0,86,86,25247.0,1,86,1783821600.0,25247.0,86,86,25247.0,1
KXWTAMATCH-26JUL12LIUPOP,WTA_MAIN,fit,POP,KXWTAMATCH-26JUL12LIUPOP-POP,True,1783821600.0,1783863240.0,1783850400.0,15,14,FALLING,23517,51,48,13,1783849577.370539,,14,1783835459.0,19673.0,14,14,19673.0,6,14,1783835459.0,19673.0,14,14,19673.0,6,14,1783835459.0,19673.0,14,14,19673.0,6,14,1783835459.0,19673.0,14,14,19673.0,4
KXWTAMATCH-26JUL12MICKUL,WTA_MAIN,fit,KUL,KXWTAMATCH-26JUL12MICKUL-KUL,True,1783851000.0,1783869900.0,1783879800.0,57,56,FALLING,6583,67,18,55,1783869155.038612,,56,1783867440.0,2460.0,55,56,2460.0,1,56,1783867440.0,2460.0,55,56,2460.0,1,56,1783867440.0,2460.0,55,56,2460.0,1,56,1783867440.0,2460.0,55,56,2460.0,1
KXWTAMATCH-26JUL12MICKUL,WTA_MAIN,fit,MIC,KXWTAMATCH-26JUL12MICKUL-MIC,True,1783851000.0,1783869900.0,1783879800.0,43,45,CLIMBING,3030,29,28,42,1783860397.129598,,43,1783855697.0,8444.0,43,43,8444.0,2,43,1783855697.0,8444.0,43,43,8444.0,2,43,1783855697.0,8444.0,43,43,8444.0,2,43,1783855697.0,8444.0,43,43,8444.0,2
KXWTAMATCH-26JUL12MORNEP,WTA_MAIN,fit,MOR,KXWTAMATCH-26JUL12MORNEP-MOR,True,1783851000.0,1783869600.0,1783879800.0,77,78,CLIMBING,4007,5,13,77,1783866871.741338,,77,1783851000.0,17444.0,77,77,17444.0,2,77,1783851000.0,17444.0,77,77,17444.0,2,77,1783851000.0,17444.0,77,77,17444.0,2,77,1783851000.0,17444.0,77,77,17444.0,2
KXWTAMATCH-26JUL12MORNEP,WTA_MAIN,fit,NEP,KXWTAMATCH-26JUL12MORNEP-NEP,True,1783851000.0,1783869600.0,1783879800.0,25,25,FLAT,3147,12,13,24,1783868653.258152,,24,1783854614.0,14040.0,24,24,14040.0,2,24,1783854614.0,14040.0,24,24,14040.0,2,24,1783854614.0,14040.0,24,24,14040.0,2,24,1783854614.0,14040.0,24,24,14040.0,1
KXWTAMATCH-26JUL12OKAIPE,WTA_MAIN,fit,IPE,KXWTAMATCH-26JUL12OKAIPE-IPE,True,1783821600.0,1783857840.0,1783850400.0,85,87,CLIMBING,1970,4,14,85,1783828984.629691,,83,1783821600.0,25247.0,83,83,25247.0,1,83,1783821600.0,25247.0,83,83,25247.0,1,83,1783821600.0,25247.0,83,83,25247.0,1,83,1783821600.0,25247.0,83,83,25247.0,1
KXWTAMATCH-26JUL12OKAIPE,WTA_MAIN,fit,OKA,KXWTAMATCH-26JUL12OKAIPE-OKA,True,1783821600.0,1783857840.0,1783850400.0,15,16,CLIMBING,2977,2,32,15,1783827039.439555,,16,1783821600.0,36240.0,16,16,36240.0,1,16,1783821600.0,36240.0,16,16,36240.0,1,16,1783821600.0,36240.0,16,16,36240.0,1,16,1783821600.0,36240.0,16,16,36240.0,1
KXWTAMATCH-26JUL12PRIION,WTA_MAIN,fit,ION,KXWTAMATCH-26JUL12PRIION-ION,True,1783821600.0,1783847400.0,1783850400.0,6,7,CLIMBING,1375,5,115,4,1783846423.626317,,6,1783821954.0,24894.0,6,6,24894.0,2,6,1783821954.0,24894.0,6,6,24894.0,2,6,1783821954.0,24894.0,6,6,24894.0,2,6,1783821954.0,24894.0,6,6,24894.0,1
KXWTAMATCH-26JUL12PRIION,WTA_MAIN,fit,PRI,KXWTAMATCH-26JUL12PRIION-PRI,True,1783821600.0,1783847400.0,1783850400.0,94,95,CLIMBING,1250,3,38,93,1783844199.602877,,90,1783821600.0,25248.0,90,90,25248.0,1,90,1783821600.0,25248.0,90,90,25248.0,1,90,1783821600.0,25248.0,90,90,25248.0,1,90,1783821600.0,25248.0,90,90,25248.0,1
KXWTAMATCH-26JUL12ROMTOD,WTA_MAIN,fit,ROM,KXWTAMATCH-26JUL12ROMTOD-ROM,True,1783821600.0,1783839000.0,1783850400.0,96,94,FALLING,6742,1,103,93,1783838284.151686,,90,1783821600.0,17400.0,90,90,17400.0,1,90,1783821600.0,17400.0,90,90,17400.0,1,90,1783821600.0,17400.0,90,90,17400.0,1,90,1783821600.0,17400.0,90,90,17400.0,1
KXWTAMATCH-26JUL12ROMTOD,WTA_MAIN,fit,TOD,KXWTAMATCH-26JUL12ROMTOD-TOD,True,1783821600.0,1783839000.0,1783850400.0,6,6,FLAT,2608,1,474,5,1783822869.20228,,6,1783821600.0,17400.0,6,6,17400.0,1,6,1783821600.0,17400.0,6,6,17400.0,1,6,1783821600.0,17400.0,6,6,17400.0,1,6,1783821600.0,17400.0,6,6,17400.0,1
KXWTAMATCH-26JUL12TAGSIE,WTA_MAIN,fit,SIE,KXWTAMATCH-26JUL12TAGSIE-SIE,True,1783846800.0,1783864500.0,1783875600.0,12,11,FALLING,984,5,45,10,1783864400.703358,,11,1783850726.0,13774.0,11,11,13774.0,1,11,1783850726.0,13774.0,11,11,13774.0,1,11,1783850726.0,13774.0,11,11,13774.0,1,11,1783850726.0,13774.0,11,11,13774.0,1
KXWTAMATCH-26JUL12TAGSIE,WTA_MAIN,fit,TAG,KXWTAMATCH-26JUL12TAGSIE-TAG,True,1783846800.0,1783864500.0,1783875600.0,88,90,CLIMBING,908,17,28,88,1783849212.591914,,85,1783846800.0,47.0,85,85,47.0,1,85,1783846800.0,47.0,85,85,47.0,1,88,1783846800.0,2412.0,85,88,2412.0,1,88,1783846800.0,2412.0,85,88,2412.0,1
KXWTAMATCH-26JUL12WERAMA,WTA_MAIN,fit,AMA,KXWTAMATCH-26JUL12WERAMA-AMA,True,1783821600.0,1783845000.0,1783850400.0,23,19,FALLING,1234,6,11,18,1783836929.247135,,19,1783836852.0,8148.0,19,19,8148.0,1,19,1783836852.0,8148.0,19,19,8148.0,1,19,1783836852.0,8148.0,19,19,8148.0,1,19,1783836852.0,8148.0,19,19,8148.0,1
KXWTAMATCH-26JUL12WERAMA,WTA_MAIN,fit,WER,KXWTAMATCH-26JUL12WERAMA-WER,True,1783821600.0,1783845000.0,1783850400.0,79,83,CLIMBING,10566,14,35,78,1783829616.832923,,79,1783821600.0,23400.0,79,79,23400.0,1,79,1783821600.0,23400.0,79,79,23400.0,1,79,1783821600.0,23400.0,79,79,23400.0,1,79,1783821600.0,23400.0,79,79,23400.0,1
KXWTAMATCH-26JUL13AMAHER,WTA_MAIN,fit,AMA,KXWTAMATCH-26JUL13AMAHER-AMA,True,1783908000.0,1783929000.0,1783936800.0,35,37,CLIMBING,6778,42,236,34,1783914126.339408,,35,1783908000.0,416.0,35,35,12045.0,3,35,1783908000.0,416.0,35,35,12045.0,3,35,1783908000.0,416.0,35,35,12045.0,3,35,1783908000.0,416.0,35,35,12045.0,3
KXWTAMATCH-26JUL13AMAHER,WTA_MAIN,fit,HER,KXWTAMATCH-26JUL13AMAHER-HER,True,1783908000.0,1783929000.0,1783936800.0,66,65,FALLING,26900,193,251,64,1783924940.052256,,65,1783920434.0,561.0,65,65,4405.0,2,65,1783920434.0,561.0,65,65,4405.0,2,65,1783920434.0,561.0,65,65,4405.0,2,65,1783920434.0,561.0,65,65,4405.0,2
KXWTAMATCH-26JUL13ARAZID,WTA_MAIN,fit,ARA,KXWTAMATCH-26JUL13ARAZID-ARA,True,1783911600.0,1784019300.0,1783940400.0,50,54,CLIMBING,3982,30,123,49,1783927002.533424,,49,1783921788.0,18000.0,49,49,22563.0,3,49,1783921788.0,18000.0,49,49,22563.0,3,49,1783921788.0,18000.0,49,49,22563.0,3,49,1783921788.0,18000.0,49,49,22563.0,3
KXWTAMATCH-26JUL13ARAZID,WTA_MAIN,fit,ZID,KXWTAMATCH-26JUL13ARAZID-ZID,True,1783911600.0,1784019300.0,1783940400.0,51,47,FALLING,4778,16,59,46,1783995049.66092,,47,1783967592.0,422.0,47,47,24250.0,2,47,1783967592.0,422.0,47,47,24250.0,2,47,1783967592.0,422.0,47,47,24250.0,2,47,1783967592.0,422.0,47,47,24250.0,2
KXWTAMATCH-26JUL13ARGTAG,WTA_MAIN,fit,ARG,KXWTAMATCH-26JUL13ARGTAG-ARG,True,1783935000.0,1783952700.0,1783963800.0,4,4,FLAT,4650,2,94,3,1783940962.455171,,4,1783935000.0,17700.0,4,4,17700.0,1,4,1783935000.0,17700.0,4,4,17700.0,1,4,1783935000.0,17700.0,4,4,17700.0,1,4,1783935000.0,17700.0,4,4,17700.0,1
KXWTAMATCH-26JUL13ARGTAG,WTA_MAIN,fit,TAG,KXWTAMATCH-26JUL13ARGTAG-TAG,True,1783935000.0,1783952700.0,1783963800.0,96,97,CLIMBING,3992,5,29,96,1783942626.261638,,97,1783935000.0,10197.0,97,97,10197.0,2,97,1783935000.0,10197.0,97,97,10197.0,2,97,1783935000.0,10197.0,97,97,10197.0,2,97,1783935000.0,10197.0,97,97,10197.0,2
KXWTAMATCH-26JUL13AVAFET,WTA_MAIN,fit,AVA,KXWTAMATCH-26JUL13AVAFET-AVA,True,1783908000.0,1783933800.0,1783936800.0,92,92,FLAT,3359,1,23,92,1783908506.471151,,92,1783908000.0,25800.0,92,92,25800.0,1,92,1783908000.0,25800.0,92,92,25800.0,1,92,1783908000.0,25800.0,92,92,25800.0,1,92,1783908000.0,25800.0,92,92,25800.0,1
KXWTAMATCH-26JUL13AVAFET,WTA_MAIN,fit,FET,KXWTAMATCH-26JUL13AVAFET-FET,True,1783908000.0,1783933800.0,1783936800.0,9,9,FLAT,2592,1,51,8,1783919336.245193,,9,1783908000.0,25800.0,9,9,25800.0,1,9,1783908000.0,25800.0,9,9,25800.0,1,9,1783908000.0,25800.0,9,9,25800.0,1,9,1783908000.0,25800.0,9,9,25800.0,1
KXWTAMATCH-26JUL13BADKAL,WTA_MAIN,fit,BAD,KXWTAMATCH-26JUL13BADKAL-BAD,True,1783911600.0,1784041200.0,1783940400.0,60,61,CLIMBING,13182,7,180,59,1783952855.341483,,60,1783911600.0,8860.0,60,60,62901.0,3,60,1783911600.0,8860.0,60,60,62901.0,3,60,1783911600.0,8860.0,60,60,62901.0,3,60,1783911600.0,8860.0,60,60,62901.0,3
KXWTAMATCH-26JUL13BADKAL,WTA_MAIN,fit,KAL,KXWTAMATCH-26JUL13BADKAL-KAL,True,1783911600.0,1784041200.0,1783940400.0,41,40,FALLING,25767,3,92,39,1784025829.020521,,40,1784017493.0,23707.0,40,40,23707.0,1,40,1784017493.0,23707.0,40,40,23707.0,1,40,1784017493.0,23707.0,40,40,23707.0,1,40,1784017493.0,23707.0,40,40,23707.0,1
KXWTAMATCH-26JUL13BLISAS,WTA_MAIN,fit,BLI,KXWTAMATCH-26JUL13BLISAS-BLI,True,1783918800.0,1784052000.0,1783947600.0,44,42,FALLING,16622,67,139,40,1783966365.601382,,41,1784049554.0,37.0,41,41,667.0,2,41,1784049554.0,37.0,41,41,667.0,2,41,1784049608.0,667.0,41,41,667.0,1,41,1784049608.0,667.0,41,41,667.0,1
KXWTAMATCH-26JUL13BLISAS,WTA_MAIN,fit,SAS,KXWTAMATCH-26JUL13BLISAS-SAS,True,1783918800.0,1784052000.0,1783947600.0,,59,UNKNOWN,7617,79,341,55,1783978880.692941,,56,1783968947.0,1138.0,56,56,33580.0,2,56,1783968947.0,1138.0,56,56,33580.0,2,56,1783968947.0,1138.0,56,56,33580.0,2,56,1783968947.0,1138.0,56,56,33580.0,2
KXWTAMATCH-26JUL13BONSOR,WTA_MAIN,fit,BON,KXWTAMATCH-26JUL13BONSOR-BON,True,1783911600.0,1783944000.0,1783940400.0,53,62,CLIMBING,6366,13,233,53,1783912155.820653,,53,1783911600.0,8861.0,53,53,8861.0,1,53,1783911600.0,8861.0,53,53,8861.0,1,53,1783911600.0,8861.0,53,53,8861.0,1,53,1783911600.0,8861.0,53,53,8861.0,1
KXWTAMATCH-26JUL13BONSOR,WTA_MAIN,fit,SOR,KXWTAMATCH-26JUL13BONSOR-SOR,True,1783911600.0,1783944000.0,1783940400.0,47,40,FALLING,4363,10,93,40,1783943539.690609,,40,1783943508.0,492.0,40,40,492.0,1,40,1783943508.0,492.0,40,40,492.0,1,40,1783943508.0,492.0,40,40,492.0,1,40,1783943508.0,492.0,40,40,492.0,1
KXWTAMATCH-26JUL13BURLEP,WTA_MAIN,fit,BUR,KXWTAMATCH-26JUL13BURLEP-BUR,True,1783944000.0,1783962540.0,1783972800.0,65,65,FLAT,965,81,21,63,1783960427.918598,,65,1783958722.0,98.0,65,65,2993.0,5,65,1783958722.0,98.0,65,65,2993.0,5,65,1783958722.0,98.0,65,65,2993.0,5,65,1783958954.0,439.0,65,65,2993.0,2
KXWTAMATCH-26JUL13BURLEP,WTA_MAIN,fit,LEP,KXWTAMATCH-26JUL13BURLEP-LEP,True,1783944000.0,1783962540.0,1783972800.0,37,37,FLAT,3122,28,44,35,1783960899.350949,,36,1783960899.0,70.0,36,36,70.0,1,36,1783960899.0,70.0,36,36,70.0,1,36,1783960899.0,70.0,36,36,70.0,1,37,1783958437.0,3516.0,36,37,3516.0,2
KXWTAMATCH-26JUL13BURPUT,WTA_MAIN,fit,BUR,KXWTAMATCH-26JUL13BURPUT-BUR,False,1783911600.0,1783940400.0,1783940400.0,32,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXWTAMATCH-26JUL13BURPUT,WTA_MAIN,fit,PUT,KXWTAMATCH-26JUL13BURPUT-PUT,False,1783911600.0,1783940400.0,1783940400.0,68,,UNKNOWN,,,,,,unresolved evaluator boundary,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KXWTAMATCH-26JUL13CHAJIM,WTA_MAIN,fit,CHA,KXWTAMATCH-26JUL13CHAJIM-CHA,True,1783911600.0,1783943700.0,1783940400.0,66,66,FLAT,2309,3,30,65,1783922337.573663,,66,1783911600.0,18154.0,66,66,18154.0,2,66,1783911600.0,18154.0,66,66,18154.0,2,66,1783911600.0,18154.0,66,66,18154.0,2,66,1783911600.0,18154.0,66,66,18154.0,2
