category,price_bucket,exit_target,N_trades,HR,avg_entry,avg_win,avg_loss,mean_pnl,roi_pct,ev_per_day
ATP_MAIN,55-59,11,15,0.6,57.0,11,-56.8,-16.13,-28.3,-6.91
ATP_MAIN,55-59,12,15,0.6,57.0,12,-56.8,-15.53,-27.25,-6.66
ATP_MAIN,55-59,13,15,0.5333,57.0,13,-56.7,-19.53,-34.27,-8.37
ATP_MAIN,55-59,14,15,0.5333,57.0,14,-56.7,-19.0,-33.33,-8.14
ATP_MAIN,55-59,15,15,0.5333,57.0,15,-56.7,-18.47,-32.4,-7.91
ATP_MAIN,55-59,16,15,0.4667,57.0,16,-56.9,-22.87,-40.12,-9.8
ATP_MAIN,55-59,17,15,0.4667,57.0,17,-56.9,-22.4,-39.3,-9.6
ATP_MAIN,55-59,18,15,0.4667,57.0,18,-56.9,-21.93,-38.48,-9.4
ATP_MAIN,55-59,19,15,0.4667,57.0,19,-56.9,-21.47,-37.66,-9.2
ATP_MAIN,55-59,20,15,0.4667,57.0,20,-56.9,-21.0,-36.84,-9.0
ATP_MAIN,55-59,21,15,0.4,57.0,21,-56.8,-25.67,-45.03,-11.0
ATP_MAIN,55-59,22,15,0.4,57.0,22,-56.8,-25.27,-44.33,-10.83
ATP_MAIN,55-59,23,15,0.4,57.0,23,-56.8,-24.87,-43.63,-10.66
ATP_MAIN,55-59,24,15,0.4,57.0,24,-56.8,-24.47,-42.92,-10.49
ATP_MAIN,55-59,25,15,0.4,57.0,25,-56.8,-24.07,-42.22,-10.31
ATP_MAIN,55-59,26,15,0.4,57.0,26,-56.8,-23.67,-41.52,-10.14
ATP_MAIN,55-59,27,15,0.4,57.0,27,-56.8,-23.27,-40.82,-9.97
ATP_MAIN,55-59,28,15,0.4,57.0,28,-56.8,-22.87,-40.12,-9.8
ATP_MAIN,55-59,29,15,0.4,57.0,29,-56.8,-22.47,-39.42,-9.63
ATP_MAIN,55-59,30,15,0.4,57.0,30,-56.8,-22.07,-38.71,-9.46
ATP_MAIN,55-59,31,15,0.4,57.0,31,-56.8,-21.67,-38.01,-9.29
ATP_MAIN,55-59,32,15,0.4,57.0,32,-56.8,-21.27,-37.31,-9.11
ATP_MAIN,55-59,33,15,0.4,57.0,33,-56.8,-20.87,-36.61,-8.94
ATP_MAIN,55-59,34,15,0.4,57.0,34,-56.8,-20.47,-35.91,-8.77
ATP_MAIN,55-59,35,15,0.4,57.0,35,-56.8,-20.07,-35.2,-8.6
ATP_MAIN,60-64,3,54,0.8704,62.5,3,-63.0,-5.56,-8.89,-8.57
ATP_MAIN,60-64,4,54,0.8704,62.5,4,-63.0,-4.69,-7.5,-7.23
ATP_MAIN,60-64,5,54,0.8519,62.5,5,-63.1,-5.09,-8.15,-7.86
ATP_MAIN,60-64,6,54,0.8519,62.5,6,-63.1,-4.24,-6.79,-6.54
ATP_MAIN,60-64,7,54,0.8519,62.5,7,-63.1,-3.39,-5.42,-5.23
ATP_MAIN,60-64,8,54,0.8519,62.5,8,-63.1,-2.54,-4.06,-3.91
ATP_MAIN,60-64,9,54,0.8333,62.5,9,-63.0,-3.0,-4.8,-4.63
ATP_MAIN,60-64,10,54,0.8148,62.5,10,-62.9,-3.5,-5.6,-5.4
ATP_MAIN,60-64,11,54,0.7963,62.5,11,-62.8,-4.04,-6.46,-6.23
ATP_MAIN,60-64,12,54,0.7963,62.5,12,-62.8,-3.24,-5.19,-5.0
ATP_MAIN,60-64,13,54,0.7963,62.5,13,-62.8,-2.44,-3.91,-3.77
ATP_MAIN,60-64,14,54,0.7778,62.5,14,-62.7,-3.04,-4.86,-4.69
ATP_MAIN,60-64,15,54,0.7593,62.5,15,-62.6,-3.69,-5.9,-5.69
ATP_MAIN,60-64,16,54,0.7407,62.5,16,-62.4,-4.33,-6.93,-6.69
ATP_MAIN,60-64,17,54,0.7407,62.5,17,-62.4,-3.59,-5.75,-5.54
ATP_MAIN,60-64,18,54,0.7037,62.5,18,-62.4,-5.81,-9.3,-8.97
ATP_MAIN,60-64,19,54,0.7037,62.5,19,-62.4,-5.11,-8.18,-7.89
ATP_MAIN,60-64,20,54,0.7037,62.5,20,-62.4,-4.41,-7.05,-6.8
ATP_MAIN,60-64,21,54,0.7037,62.5,21,-62.4,-3.7,-5.93,-5.71
ATP_MAIN,60-64,22,54,0.6852,62.5,22,-62.5,-4.59,-7.35,-7.09
ATP_MAIN,60-64,23,54,0.6481,62.5,23,-62.4,-7.06,-11.29,-10.89
ATP_MAIN,60-64,24,54,0.6481,62.5,24,-62.4,-6.41,-10.25,-9.89
ATP_MAIN,60-64,25,54,0.6296,62.5,25,-62.5,-7.41,-11.85,-11.43
ATP_MAIN,60-64,26,54,0.6296,62.5,26,-62.5,-6.78,-10.84,-10.46
ATP_MAIN,60-64,27,54,0.6296,62.5,27,-62.5,-6.15,-9.84,-9.49
ATP_MAIN,60-64,28,54,0.6296,62.5,28,-62.5,-5.52,-8.83,-8.51
ATP_MAIN,60-64,29,54,0.6296,62.5,29,-62.5,-4.89,-7.82,-7.54
ATP_MAIN,60-64,30,54,0.6296,62.5,30,-62.5,-4.26,-6.81,-6.57
ATP_MAIN,60-64,31,54,0.6296,62.5,31,-62.5,-3.63,-5.81,-5.6
ATP_MAIN,60-64,32,54,0.6296,62.5,32,-62.5,-3.0,-4.8,-4.63
ATP_MAIN,60-64,33,54,0.6296,62.5,33,-62.5,-2.37,-3.79,-3.66
ATP_MAIN,60-64,34,54,0.6111,62.5,34,-62.6,-3.56,-5.69,-5.49
ATP_MAIN,60-64,35,54,0.6111,62.5,35,-62.6,-2.94,-4.71,-4.54
ATP_MAIN,65-69,3,29,0.931,67.2,3,-67.0,-1.83,-2.72,-1.51
ATP_MAIN,65-69,4,29,0.8621,67.2,4,-67.8,-5.9,-8.78,-4.89
ATP_MAIN,65-69,5,29,0.8621,67.2,5,-67.8,-5.03,-7.49,-4.17
ATP_MAIN,65-69,6,29,0.7931,67.2,6,-67.5,-9.21,-13.71,-7.63
ATP_MAIN,65-69,7,29,0.7931,67.2,7,-67.5,-8.41,-12.53,-6.97
ATP_MAIN,65-69,8,29,0.7241,67.2,8,-67.4,-12.79,-19.05,-10.6
ATP_MAIN,65-69,9,29,0.7241,67.2,9,-67.4,-12.07,-17.97,-10.0
ATP_MAIN,65-69,10,29,0.7241,67.2,10,-67.4,-11.34,-16.89,-9.4
ATP_MAIN,65-69,11,29,0.6552,67.2,11,-67.1,-15.93,-23.72,-13.2
ATP_MAIN,65-69,12,29,0.6552,67.2,12,-67.1,-15.28,-22.74,-12.66
ATP_MAIN,65-69,13,29,0.6552,67.2,13,-67.1,-14.62,-21.77,-12.11
ATP_MAIN,65-69,14,29,0.6552,67.2,14,-67.1,-13.97,-20.79,-11.57
ATP_MAIN,65-69,15,29,0.6207,67.2,15,-67.0,-16.1,-23.97,-13.34
ATP_MAIN,65-69,16,29,0.5862,67.2,16,-66.9,-18.31,-27.26,-15.17
ATP_MAIN,65-69,17,29,0.5517,67.2,17,-66.8,-20.59,-30.65,-17.06
ATP_MAIN,65-69,18,29,0.5517,67.2,18,-66.8,-20.03,-29.83,-16.6
ATP_MAIN,65-69,19,29,0.5517,67.2,19,-66.8,-19.48,-29.0,-16.14
ATP_MAIN,65-69,20,29,0.5517,67.2,20,-66.8,-18.93,-28.18,-15.69
ATP_MAIN,65-69,21,29,0.5517,67.2,21,-66.8,-18.38,-27.36,-15.23
ATP_MAIN,65-69,22,29,0.5517,67.2,22,-66.8,-17.83,-26.54,-14.77
ATP_MAIN,65-69,23,29,0.5517,67.2,23,-66.8,-17.28,-25.72,-14.31
ATP_MAIN,65-69,24,29,0.5517,67.2,24,-66.8,-16.72,-24.9,-13.86
ATP_MAIN,65-69,25,29,0.5517,67.2,25,-66.8,-16.17,-24.08,-13.4
ATP_MAIN,65-69,26,29,0.5172,67.2,26,-66.8,-18.79,-27.98,-15.57
ATP_MAIN,65-69,27,29,0.5172,67.2,27,-66.8,-18.28,-27.21,-15.14
ATP_MAIN,65-69,28,29,0.4828,67.2,28,-66.9,-21.07,-31.37,-17.46
ATP_MAIN,65-69,29,29,0.4828,67.2,29,-66.9,-20.59,-30.65,-17.06
ATP_MAIN,65-69,30,29,0.4828,67.2,30,-66.9,-20.1,-29.93,-16.66
ATP_MAIN,65-69,31,29,0.4828,67.2,31,-66.9,-19.62,-29.21,-16.26
ATP_MAIN,65-69,32,29,0.3793,67.2,32,-55.9,-22.59,-33.62,-18.71
ATP_MAIN,65-69,33,29,0.1034,67.2,33,-32.7,-25.93,-38.6,-21.49
ATP_MAIN,65-69,34,29,0.069,67.2,34,-30.3,-25.83,-38.45,-21.4
ATP_MAIN,65-69,35,29,0.0345,67.2,35,-31.5,-29.24,-43.53,-24.23
ATP_MAIN,70-74,3,30,0.9667,71.8,3,-74.0,0.43,0.6,0.37
ATP_MAIN,70-74,4,30,0.9333,71.8,4,-72.0,-1.07,-1.49,-0.91
ATP_MAIN,70-74,5,30,0.9333,71.8,5,-72.0,-0.13,-0.19,-0.11
ATP_MAIN,70-74,6,30,0.9333,71.8,6,-72.0,0.8,1.11,0.69
ATP_MAIN,70-74,7,30,0.9,71.8,7,-71.3,-0.83,-1.16,-0.71
ATP_MAIN,70-74,8,30,0.9,71.8,8,-71.3,0.07,0.09,0.06
ATP_MAIN,70-74,9,30,0.9,71.8,9,-71.3,0.97,1.35,0.83
ATP_MAIN,70-74,10,30,0.9,71.8,10,-71.3,1.87,2.6,1.6
ATP_MAIN,70-74,11,30,0.8667,71.8,11,-71.8,-0.03,-0.05,-0.03
ATP_MAIN,70-74,12,30,0.8667,71.8,12,-71.8,0.83,1.16,0.71
ATP_MAIN,70-74,13,30,0.8667,71.8,13,-71.8,1.7,2.37,1.46
ATP_MAIN,70-74,14,30,0.8667,71.8,14,-71.8,2.57,3.57,2.2
ATP_MAIN,70-74,15,30,0.8667,71.8,15,-71.8,3.43,4.78,2.94
ATP_MAIN,70-74,16,30,0.8667,71.8,16,-71.8,4.3,5.99,3.69
ATP_MAIN,70-74,17,30,0.8667,71.8,17,-71.8,5.17,7.2,4.43
ATP_MAIN,70-74,18,30,0.8333,71.8,18,-71.4,3.1,4.32,2.66
ATP_MAIN,70-74,19,30,0.8,71.8,19,-71.3,0.93,1.3,0.8
ATP_MAIN,70-74,20,30,0.8,71.8,20,-71.3,1.73,2.41,1.49
ATP_MAIN,70-74,21,30,0.8,71.8,21,-71.3,2.53,3.53,2.17
ATP_MAIN,70-74,22,30,0.8,71.8,22,-71.3,3.33,4.64,2.86
ATP_MAIN,70-74,23,30,0.8,71.8,23,-71.3,4.13,5.76,3.54
ATP_MAIN,70-74,24,30,0.8,71.8,24,-71.3,4.93,6.87,4.23
ATP_MAIN,70-74,25,30,0.8,71.8,25,-71.3,5.73,7.99,4.91
ATP_MAIN,70-74,26,30,0.7333,71.8,26,-59.5,3.2,4.46,2.74
ATP_MAIN,70-74,27,30,0.6333,71.8,27,-36.2,3.83,5.34,3.29
ATP_MAIN,70-74,28,30,0.4333,71.8,28,-31.2,-5.57,-7.75,-4.77
ATP_MAIN,70-74,29,30,0.2667,71.8,29,-22.3,-8.63,-12.02,-7.4
ATP_MAIN,70-74,30,30,0.0667,71.8,30,-14.8,-11.8,-16.43,-10.11
ATP_MAIN,70-74,31,30,0.0,71.8,31,-11.8,-11.8,-16.43,-10.11
ATP_MAIN,70-74,32,30,0.0,71.8,32,-11.8,-11.8,-16.43,-10.11
ATP_MAIN,70-74,33,30,0.0,71.8,33,-11.8,-11.8,-16.43,-10.11
ATP_MAIN,70-74,34,30,0.0,71.8,34,-11.8,-11.8,-16.43,-10.11
ATP_MAIN,70-74,35,30,0.0,71.8,35,-11.8,-11.8,-16.43,-10.11
ATP_MAIN,75-79,3,20,0.95,77.0,3,-78.0,-1.05,-1.36,-0.6
ATP_MAIN,75-79,4,20,0.9,77.0,4,-77.0,-4.1,-5.32,-2.34
ATP_MAIN,75-79,5,20,0.85,77.0,5,-76.3,-7.2,-9.35,-4.11
ATP_MAIN,75-79,6,20,0.85,77.0,6,-76.3,-6.35,-8.25,-3.63
ATP_MAIN,75-79,7,20,0.85,77.0,7,-76.3,-5.5,-7.14,-3.14
ATP_MAIN,75-79,8,20,0.85,77.0,8,-76.3,-4.65,-6.04,-2.66
ATP_MAIN,75-79,9,20,0.85,77.0,9,-76.3,-3.8,-4.94,-2.17
ATP_MAIN,75-79,10,20,0.85,77.0,10,-76.3,-2.95,-3.83,-1.69
ATP_MAIN,75-79,11,20,0.85,77.0,11,-76.3,-2.1,-2.73,-1.2
ATP_MAIN,75-79,12,20,0.85,77.0,12,-76.3,-1.25,-1.62,-0.71
ATP_MAIN,75-79,13,20,0.85,77.0,13,-76.3,-0.4,-0.52,-0.23
ATP_MAIN,75-79,14,20,0.85,77.0,14,-76.3,0.45,0.58,0.26
ATP_MAIN,75-79,15,20,0.8,77.0,15,-76.8,-3.35,-4.35,-1.91
ATP_MAIN,75-79,16,20,0.75,77.0,16,-77.0,-7.25,-9.42,-4.14
ATP_MAIN,75-79,17,20,0.75,77.0,17,-77.0,-6.5,-8.44,-3.71
ATP_MAIN,75-79,18,20,0.7,77.0,18,-77.2,-10.55,-13.7,-6.03
ATP_MAIN,75-79,19,20,0.7,77.0,19,-77.2,-9.85,-12.79,-5.63
ATP_MAIN,75-79,20,20,0.7,77.0,20,-77.2,-9.15,-11.88,-5.23
ATP_MAIN,75-79,21,20,0.7,77.0,21,-77.2,-8.45,-10.97,-4.83
ATP_MAIN,75-79,22,20,0.55,77.0,22,-44.3,-7.85,-10.19,-4.49
ATP_MAIN,75-79,23,20,0.45,77.0,23,-32.3,-7.4,-9.61,-4.23
ATP_MAIN,75-79,24,20,0.2,77.0,24,-14.8,-7.0,-9.09,-4.0
ATP_MAIN,75-79,25,20,0.0,77.0,25,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,26,20,0.0,77.0,26,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,27,20,0.0,77.0,27,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,28,20,0.0,77.0,28,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,29,20,0.0,77.0,29,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,30,20,0.0,77.0,30,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,31,20,0.0,77.0,31,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,32,20,0.0,77.0,32,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,33,20,0.0,77.0,33,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,34,20,0.0,77.0,34,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,75-79,35,20,0.0,77.0,35,-12.0,-12.0,-15.58,-6.86
ATP_MAIN,80-84,3,10,0.9,81.8,3,-84.0,-5.7,-6.97,-1.63
ATP_MAIN,80-84,4,10,0.9,81.8,4,-84.0,-4.8,-5.87,-1.37
ATP_MAIN,80-84,5,10,0.9,81.8,5,-84.0,-3.9,-4.77,-1.11
ATP_MAIN,80-84,6,10,0.9,81.8,6,-84.0,-3.0,-3.67,-0.86
ATP_MAIN,80-84,7,10,0.9,81.8,7,-84.0,-2.1,-2.57,-0.6
ATP_MAIN,80-84,8,10,0.9,81.8,8,-84.0,-1.2,-1.47,-0.34
ATP_MAIN,80-84,9,10,0.9,81.8,9,-84.0,-0.3,-0.37,-0.09
ATP_MAIN,80-84,10,10,0.9,81.8,10,-84.0,0.6,0.73,0.17
ATP_MAIN,80-84,11,10,0.9,81.8,11,-84.0,1.5,1.83,0.43
ATP_MAIN,80-84,12,10,0.9,81.8,12,-84.0,2.4,2.93,0.69
ATP_MAIN,80-84,13,10,0.9,81.8,13,-84.0,3.3,4.03,0.94
ATP_MAIN,80-84,14,10,0.9,81.8,14,-84.0,4.2,5.13,1.2
ATP_MAIN,80-84,15,10,0.9,81.8,15,-84.0,5.1,6.23,1.46
ATP_MAIN,80-84,16,10,0.7,81.8,16,-50.0,-3.8,-4.65,-1.09
ATP_MAIN,80-84,17,10,0.6,81.8,17,-33.5,-3.2,-3.91,-0.91
ATP_MAIN,80-84,18,10,0.6,81.8,18,-33.5,-2.6,-3.18,-0.74
ATP_MAIN,80-84,19,10,0.4,81.8,19,-16.3,-2.2,-2.69,-0.63
ATP_MAIN,80-84,20,10,0.2,81.8,20,-7.2,-1.8,-2.2,-0.51
ATP_MAIN,80-84,21,10,0.0,81.8,21,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,22,10,0.0,81.8,22,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,23,10,0.0,81.8,23,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,24,10,0.0,81.8,24,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,25,10,0.0,81.8,25,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,26,10,0.0,81.8,26,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,27,10,0.0,81.8,27,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,28,10,0.0,81.8,28,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,29,10,0.0,81.8,29,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,30,10,0.0,81.8,30,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,31,10,0.0,81.8,31,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,32,10,0.0,81.8,32,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,33,10,0.0,81.8,33,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,34,10,0.0,81.8,34,-1.8,-1.8,-2.2,-0.51
ATP_MAIN,80-84,35,10,0.0,81.8,35,-1.8,-1.8,-2.2,-0.51
ATP_CHALL,0-4,3,1,1.0,2.0,3,0,3.0,150.0,0.09
ATP_CHALL,0-4,4,1,1.0,2.0,4,0,4.0,200.0,0.11
ATP_CHALL,0-4,5,1,0.0,2.0,5,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,6,1,0.0,2.0,6,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,7,1,0.0,2.0,7,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,8,1,0.0,2.0,8,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,9,1,0.0,2.0,9,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,10,1,0.0,2.0,10,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,11,1,0.0,2.0,11,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,12,1,0.0,2.0,12,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,13,1,0.0,2.0,13,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,14,1,0.0,2.0,14,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,15,1,0.0,2.0,15,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,16,1,0.0,2.0,16,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,17,1,0.0,2.0,17,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,18,1,0.0,2.0,18,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,19,1,0.0,2.0,19,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,20,1,0.0,2.0,20,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,21,1,0.0,2.0,21,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,22,1,0.0,2.0,22,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,23,1,0.0,2.0,23,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,24,1,0.0,2.0,24,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,25,1,0.0,2.0,25,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,26,1,0.0,2.0,26,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,27,1,0.0,2.0,27,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,28,1,0.0,2.0,28,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,29,1,0.0,2.0,29,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,30,1,0.0,2.0,30,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,31,1,0.0,2.0,31,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,32,1,0.0,2.0,32,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,33,1,0.0,2.0,33,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,34,1,0.0,2.0,34,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,0-4,35,1,0.0,2.0,35,-2.0,-2.0,-100.0,-0.06
ATP_CHALL,5-9,3,3,1.0,7.3,3,0,3.0,40.91,0.26
ATP_CHALL,5-9,4,3,1.0,7.3,4,0,4.0,54.55,0.34
ATP_CHALL,5-9,5,3,1.0,7.3,5,0,5.0,68.18,0.43
ATP_CHALL,5-9,6,3,1.0,7.3,6,0,6.0,81.82,0.51
ATP_CHALL,5-9,7,3,1.0,7.3,7,0,7.0,95.45,0.6
ATP_CHALL,5-9,8,3,1.0,7.3,8,0,8.0,109.09,0.69
ATP_CHALL,5-9,9,3,1.0,7.3,9,0,9.0,122.73,0.77
ATP_CHALL,5-9,10,3,1.0,7.3,10,0,10.0,136.36,0.86
ATP_CHALL,5-9,11,3,1.0,7.3,11,0,11.0,150.0,0.94
ATP_CHALL,5-9,12,3,1.0,7.3,12,0,12.0,163.64,1.03
ATP_CHALL,5-9,13,3,1.0,7.3,13,0,13.0,177.27,1.11
ATP_CHALL,5-9,14,3,1.0,7.3,14,0,14.0,190.91,1.2
ATP_CHALL,5-9,15,3,1.0,7.3,15,0,15.0,204.55,1.29
ATP_CHALL,5-9,16,3,1.0,7.3,16,0,16.0,218.18,1.37
ATP_CHALL,5-9,17,3,1.0,7.3,17,0,17.0,231.82,1.46
ATP_CHALL,5-9,18,3,1.0,7.3,18,0,18.0,245.45,1.54
ATP_CHALL,5-9,19,3,1.0,7.3,19,0,19.0,259.09,1.63
ATP_CHALL,5-9,20,3,1.0,7.3,20,0,20.0,272.73,1.71
ATP_CHALL,5-9,21,3,1.0,7.3,21,0,21.0,286.36,1.8
ATP_CHALL,5-9,22,3,1.0,7.3,22,0,22.0,300.0,1.89
ATP_CHALL,5-9,23,3,1.0,7.3,23,0,23.0,313.64,1.97
ATP_CHALL,5-9,24,3,1.0,7.3,24,0,24.0,327.27,2.06
ATP_CHALL,5-9,25,3,1.0,7.3,25,0,25.0,340.91,2.14
ATP_CHALL,5-9,26,3,1.0,7.3,26,0,26.0,354.55,2.23
ATP_CHALL,5-9,27,3,1.0,7.3,27,0,27.0,368.18,2.31
ATP_CHALL,5-9,28,3,1.0,7.3,28,0,28.0,381.82,2.4
ATP_CHALL,5-9,29,3,1.0,7.3,29,0,29.0,395.45,2.49
ATP_CHALL,5-9,30,3,1.0,7.3,30,0,30.0,409.09,2.57
ATP_CHALL,5-9,31,3,1.0,7.3,31,0,31.0,422.73,2.66
ATP_CHALL,5-9,32,3,1.0,7.3,32,0,32.0,436.36,2.74
ATP_CHALL,5-9,33,3,1.0,7.3,33,0,33.0,450.0,2.83
ATP_CHALL,5-9,34,3,1.0,7.3,34,0,34.0,463.64,2.91
ATP_CHALL,5-9,35,3,1.0,7.3,35,0,35.0,477.27,3.0
ATP_CHALL,10-14,3,20,0.95,12.5,3,-14.0,2.15,17.2,1.23
ATP_CHALL,10-14,4,20,0.95,12.5,4,-14.0,3.1,24.8,1.77
ATP_CHALL,10-14,5,20,0.95,12.5,5,-14.0,4.05,32.4,2.31
ATP_CHALL,10-14,6,20,0.95,12.5,6,-14.0,5.0,40.0,2.86
ATP_CHALL,10-14,7,20,0.95,12.5,7,-14.0,5.95,47.6,3.4
ATP_CHALL,10-14,8,20,0.95,12.5,8,-14.0,6.9,55.2,3.94
ATP_CHALL,10-14,9,20,0.95,12.5,9,-14.0,7.85,62.8,4.49
ATP_CHALL,10-14,10,20,0.95,12.5,10,-14.0,8.8,70.4,5.03
ATP_CHALL,10-14,11,20,0.95,12.5,11,-14.0,9.75,78.0,5.57
ATP_CHALL,10-14,12,20,0.95,12.5,12,-14.0,10.7,85.6,6.11
ATP_CHALL,10-14,13,20,0.95,12.5,13,-14.0,11.65,93.2,6.66
ATP_CHALL,10-14,14,20,0.95,12.5,14,-14.0,12.6,100.8,7.2
ATP_CHALL,10-14,15,20,0.95,12.5,15,-14.0,13.55,108.4,7.74
ATP_CHALL,10-14,16,20,0.95,12.5,16,-14.0,14.5,116.0,8.29
ATP_CHALL,10-14,17,20,0.95,12.5,17,-14.0,15.45,123.6,8.83
ATP_CHALL,10-14,18,20,0.95,12.5,18,-14.0,16.4,131.2,9.37
ATP_CHALL,10-14,19,20,0.95,12.5,19,-14.0,17.35,138.8,9.91
ATP_CHALL,10-14,20,20,0.95,12.5,20,-14.0,18.3,146.4,10.46
ATP_CHALL,10-14,21,20,0.95,12.5,21,-14.0,19.25,154.0,11.0
ATP_CHALL,10-14,22,20,0.95,12.5,22,-14.0,20.2,161.6,11.54
ATP_CHALL,10-14,23,20,0.95,12.5,23,-14.0,21.15,169.2,12.09
ATP_CHALL,10-14,24,20,0.95,12.5,24,-14.0,22.1,176.8,12.63
ATP_CHALL,10-14,25,20,0.95,12.5,25,-14.0,23.05,184.4,13.17
ATP_CHALL,10-14,26,20,0.9,12.5,26,-13.0,22.1,176.8,12.63
ATP_CHALL,10-14,27,20,0.9,12.5,27,-13.0,23.0,184.0,13.14
ATP_CHALL,10-14,28,20,0.9,12.5,28,-13.0,23.9,191.2,13.66
ATP_CHALL,10-14,29,20,0.9,12.5,29,-13.0,24.8,198.4,14.17
ATP_CHALL,10-14,30,20,0.9,12.5,30,-13.0,25.7,205.6,14.69
ATP_CHALL,10-14,31,20,0.9,12.5,31,-13.0,26.6,212.8,15.2
ATP_CHALL,10-14,32,20,0.9,12.5,32,-13.0,27.5,220.0,15.71
ATP_CHALL,10-14,33,20,0.9,12.5,33,-13.0,28.4,227.2,16.23
ATP_CHALL,10-14,34,20,0.9,12.5,34,-13.0,29.3,234.4,16.74
ATP_CHALL,10-14,35,20,0.85,12.5,35,-13.0,27.8,222.4,15.89
ATP_CHALL,15-19,3,40,0.975,17.4,3,-19.0,2.45,14.1,2.8
ATP_CHALL,15-19,4,40,0.975,17.4,4,-19.0,3.42,19.71,3.91
ATP_CHALL,15-19,5,40,0.975,17.4,5,-19.0,4.4,25.32,5.03
ATP_CHALL,15-19,6,40,0.95,17.4,6,-17.5,4.82,27.77,5.51
ATP_CHALL,15-19,7,40,0.95,17.4,7,-17.5,5.77,33.24,6.6
ATP_CHALL,15-19,8,40,0.95,17.4,8,-17.5,6.72,38.71,7.69
ATP_CHALL,15-19,9,40,0.95,17.4,9,-17.5,7.67,44.17,8.77
ATP_CHALL,15-19,10,40,0.95,17.4,10,-17.5,8.62,49.64,9.86
ATP_CHALL,15-19,11,40,0.95,17.4,11,-17.5,9.57,55.11,10.94
ATP_CHALL,15-19,12,40,0.95,17.4,12,-17.5,10.52,60.58,12.03
ATP_CHALL,15-19,13,40,0.925,17.4,13,-17.0,10.75,61.87,12.29
ATP_CHALL,15-19,14,40,0.925,17.4,14,-17.0,11.68,67.19,13.34
ATP_CHALL,15-19,15,40,0.925,17.4,15,-17.0,12.6,72.52,14.4
ATP_CHALL,15-19,16,40,0.925,17.4,16,-17.0,13.53,77.84,15.46
ATP_CHALL,15-19,17,40,0.925,17.4,17,-17.0,14.45,83.17,16.51
