ticker,source,reason,pc_mid,entry,category
KXATPMATCH-26APR20GARJAR-JAR,premarket_ticks,match_not_finished,48.0,48,ATP_MAIN
KXATPMATCH-26APR21KYPBAS-BAS,premarket_ticks,match_not_finished,46.0,46,ATP_MAIN
KXATPMATCH-26APR21KYPBAS-KYP,premarket_ticks,match_not_finished,45.5,46,ATP_MAIN
KXATPMATCH-26APR21PRIPIR-PIR,premarket_ticks,match_not_finished,45.5,46,ATP_MAIN
KXATPMATCH-26APR21PRIPIR-PRI,premarket_ticks,match_not_finished,46.0,46,ATP_MAIN
KXATPMATCH-26APR22ALTCER-ALT,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22ALTCER-CER,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22ATMKEC-ATM,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22ATMKEC-KEC,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22BONDRO-BON,premarket_ticks,match_not_finished,61.0,61,ATP_MAIN
KXATPMATCH-26APR22BONDRO-DRO,premarket_ticks,match_not_finished,69.0,69,ATP_MAIN
KXATPMATCH-26APR22BORNAV-BOR,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22BORNAV-NAV,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22BRONAV-BRO,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22BRONAV-NAV,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22BUDOPE-BUD,premarket_ticks,match_not_finished,63.0,63,ATP_MAIN
KXATPMATCH-26APR22BUDOPE-OPE,premarket_ticks,match_not_finished,64.0,64,ATP_MAIN
KXATPMATCH-26APR22CARFUC-CAR,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR22CARFUC-FUC,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR22COLBER-BER,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22COLBER-COL,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22GAUBAE-BAE,premarket_ticks,match_not_finished,76.0,76,ATP_MAIN
KXATPMATCH-26APR22GAUBAE-GAU,premarket_ticks,match_not_finished,35.0,35,ATP_MAIN
KXATPMATCH-26APR22HANGIR-GIR,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22HANGIR-HAN,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22JODDEJ-DEJ,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR22JODDEJ-JOD,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR22KYPTSI-KYP,premarket_ticks,match_not_finished,34.5,34,ATP_MAIN
KXATPMATCH-26APR22KYPTSI-TSI,premarket_ticks,match_not_finished,67.5,68,ATP_MAIN
KXATPMATCH-26APR22LANWAL-LAN,premarket_ticks,match_not_finished,45.5,46,ATP_MAIN
KXATPMATCH-26APR22LANWAL-WAL,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22MACCOM-COM,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22MACCOM-MAC,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22MARQUI-MAR,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22MARQUI-QUI,premarket_ticks,match_not_finished,43.5,44,ATP_MAIN
KXATPMATCH-26APR22MICCIN-CIN,premarket_ticks,match_not_finished,49.5,50,ATP_MAIN
KXATPMATCH-26APR22MICCIN-MIC,premarket_ticks,match_not_finished,49.5,50,ATP_MAIN
KXATPMATCH-26APR22MUNSHE-MUN,premarket_ticks,match_not_finished,43.0,43,ATP_MAIN
KXATPMATCH-26APR22MUNSHE-SHE,premarket_ticks,match_not_finished,43.0,43,ATP_MAIN
KXATPMATCH-26APR22POPDAM-DAM,premarket_ticks,match_not_finished,34.5,34,ATP_MAIN
KXATPMATCH-26APR22POPDAM-POP,premarket_ticks,match_not_finished,73.0,73,ATP_MAIN
KXATPMATCH-26APR22TRUMER-MER,premarket_ticks,match_not_finished,61.5,62,ATP_MAIN
KXATPMATCH-26APR22TRUMER-TRU,premarket_ticks,match_not_finished,34.5,34,ATP_MAIN
KXATPMATCH-26APR22UGOMON-MON,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR22UGOMON-UGO,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR22VALDIM-DIM,premarket_ticks,match_not_finished,59.5,60,ATP_MAIN
KXATPMATCH-26APR22VALDIM-VAL,premarket_ticks,match_not_finished,62.5,62,ATP_MAIN
KXATPMATCH-26APR22VANBLO-BLO,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR22VANBLO-VAN,premarket_ticks,match_not_finished,49.0,49,ATP_MAIN
KXATPMATCH-26APR23GARBLO-BLO,premarket_ticks,match_not_finished,39.5,40,ATP_MAIN
KXATPMATCH-26APR23GARBLO-GAR,premarket_ticks,match_not_finished,45.5,46,ATP_MAIN
KXWTACHALLENGERMATCH-26APR19MEDCHW-CHW,premarket_ticks,match_not_finished,50.0,50,WTA_CHALL
KXWTACHALLENGERMATCH-26APR19MEDCHW-MED,premarket_ticks,match_not_finished,50.0,50,WTA_CHALL
KXWTACHALLENGERMATCH-26APR21MEDAKL-MED,premarket_ticks,match_not_finished,45.0,45,WTA_CHALL
KXWTACHALLENGERMATCH-26APR22MARKUD-KUD,premarket_ticks,match_not_finished,46.0,46,WTA_CHALL
KXWTACHALLENGERMATCH-26APR22MARKUD-MAR,premarket_ticks,match_not_finished,46.0,46,WTA_CHALL
KXWTACHALLENGERMATCH-26APR23BARKLI-BAR,premarket_ticks,match_not_finished,50.0,50,WTA_CHALL
KXWTACHALLENGERMATCH-26APR23BARKLI-KLI,premarket_ticks,match_not_finished,49.0,49,WTA_CHALL
KXWTACHALLENGERMATCH-26APR23HAVFER-FER,premarket_ticks,match_not_finished,46.0,46,WTA_CHALL
KXWTACHALLENGERMATCH-26APR23HAVFER-HAV,premarket_ticks,match_not_finished,47.0,47,WTA_CHALL
KXWTACHALLENGERMATCH-26APR23OSUAKL-AKL,premarket_ticks,match_not_finished,21.0,21,WTA_CHALL
KXWTACHALLENGERMATCH-26APR23OSUAKL-OSU,premarket_ticks,match_not_finished,78.0,78,WTA_CHALL
KXWTAMATCH-26APR21FRESIN-FRE,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21FRESIN-SIN,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21GALVID-GAL,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21GALVID-VID,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21KRUKEN-KEN,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21PAREFR-EFR,premarket_ticks,match_not_finished,31.0,31,WTA_MAIN
KXWTAMATCH-26APR21PAREFR-PAR,premarket_ticks,match_not_finished,47.0,47,WTA_MAIN
KXWTAMATCH-26APR21POTKRA-KRA,premarket_ticks,match_not_finished,40.0,40,WTA_MAIN
KXWTAMATCH-26APR21POTKRA-POT,premarket_ticks,match_not_finished,47.0,47,WTA_MAIN
KXWTAMATCH-26APR21PUTVAL-PUT,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21PUTVAL-VAL,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21QUEWIL-QUE,premarket_ticks,match_not_finished,77.5,78,WTA_MAIN
KXWTAMATCH-26APR21QUEWIL-WIL,premarket_ticks,match_not_finished,50.0,50,WTA_MAIN
KXWTAMATCH-26APR21STEBOI-BOI,premarket_ticks,match_not_finished,58.5,58,WTA_MAIN
KXWTAMATCH-26APR21STEBOI-STE,premarket_ticks,match_not_finished,78.5,78,WTA_MAIN
KXWTAMATCH-26APR21STEKAL-KAL,premarket_ticks,match_not_finished,47.0,47,WTA_MAIN
KXWTAMATCH-26APR21STEKAL-STE,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR21TJESAK-SAK,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21TJESAK-TJE,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21YASSIE-SIE,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21YASSIE-YAS,premarket_ticks,match_not_finished,50.5,50,WTA_MAIN
KXWTAMATCH-26APR21ZAKOSO-OSO,premarket_ticks,match_not_finished,69.0,69,WTA_MAIN
KXWTAMATCH-26APR22PLIKRA-KRA,premarket_ticks,match_not_finished,28.5,28,WTA_MAIN
KXWTAMATCH-26APR22PLIKRA-PLI,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR22SNIKAS-KAS,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR22SNIKAS-SNI,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23ANDUDV-AND,premarket_ticks,match_not_finished,49.0,49,WTA_MAIN
KXWTAMATCH-26APR23ANDUDV-UDV,premarket_ticks,match_not_finished,47.0,47,WTA_MAIN
KXWTAMATCH-26APR23BAPQUE-BAP,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23BAPQUE-QUE,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23BENMAR-BEN,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23BENMAR-MAR,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23BONSVI-BON,premarket_ticks,match_not_finished,47.0,47,WTA_MAIN
KXWTAMATCH-26APR23BONSVI-SVI,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23BOUKAL-BOU,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23BOUKAL-KAL,premarket_ticks,match_not_finished,45.0,45,WTA_MAIN
KXWTAMATCH-26APR23BOUSHN-BOU,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23BOUSHN-SHN,premarket_ticks,match_not_finished,48.5,48,WTA_MAIN
KXWTAMATCH-26APR23FERGRA-FER,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23FERGRA-GRA,premarket_ticks,match_not_finished,45.5,46,WTA_MAIN
KXWTAMATCH-26APR23GALKAL-GAL,premarket_ticks,match_not_finished,47.0,47,WTA_MAIN
KXWTAMATCH-26APR23GALKAL-KAL,premarket_ticks,match_not_finished,47.5,48,WTA_MAIN
KXWTAMATCH-26APR23KEYZHA-KEY,premarket_ticks,match_not_finished,53.0,53,WTA_MAIN
KXWTAMATCH-26APR23KEYZHA-ZHA,premarket_ticks,match_not_finished,42.0,42,WTA_MAIN
KXWTAMATCH-26APR23LINJOV-JOV,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23LINJOV-LIN,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23OSOOSA-OSA,premarket_ticks,match_not_finished,42.0,42,WTA_MAIN
KXWTAMATCH-26APR23OSOOSA-OSO,premarket_ticks,match_not_finished,46.0,46,WTA_MAIN
KXWTAMATCH-26APR23PARANN-ANN,premarket_ticks,match_not_finished,45.5,46,WTA_MAIN
KXWTAMATCH-26APR23PARANN-PAR,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23RUSRYB-RUS,premarket_ticks,match_not_finished,39.0,39,WTA_MAIN
KXWTAMATCH-26APR23SABSTE-STE,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23SIEPAO-PAO,premarket_ticks,match_not_finished,44.5,44,WTA_MAIN
KXWTAMATCH-26APR23SIEPAO-SIE,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23SONBUC-BUC,premarket_ticks,match_not_finished,47.5,48,WTA_MAIN
KXWTAMATCH-26APR23SONBUC-SON,premarket_ticks,match_not_finished,47.5,48,WTA_MAIN
KXWTAMATCH-26APR23STACRI-CRI,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23STACRI-STA,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23WANSAM-SAM,premarket_ticks,match_not_finished,46.5,46,WTA_MAIN
KXWTAMATCH-26APR23WANSAM-WAN,premarket_ticks,match_not_finished,47.0,47,WTA_MAIN
