sim_id,daily_pnl_dollars
3619,-2.90
3620,-2.90
3621,-2.90
3622,-2.90
3623,-2.90
3624,-2.90
3625,-2.90
3626,-2.90
3627,-2.90
3628,-2.80
3629,-2.80
3630,-2.80
3631,-2.80
3632,-2.80
3633,-2.80
3634,-2.80
3635,-2.80
3636,-2.80
3637,-2.80
3638,-2.80
3639,-2.80
3640,-2.80
3641,-2.80
3642,-2.80
3643,-2.80
3644,-2.80
3645,-2.80
3646,-2.80
3647,-2.80
3648,-2.80
3649,-2.80
3650,-2.80
3651,-2.70
3652,-2.70
3653,-2.70
3654,-2.70
3655,-2.70
3656,-2.70
3657,-2.70
3658,-2.70
3659,-2.70
3660,-2.70
3661,-2.70
3662,-2.70
3663,-2.70
3664,-2.70
3665,-2.70
3666,-2.70
3667,-2.70
3668,-2.70
3669,-2.70
3670,-2.70
3671,-2.70
3672,-2.70
3673,-2.70
3674,-2.70
3675,-2.60
3676,-2.60
3677,-2.60
3678,-2.60
3679,-2.60
3680,-2.60
3681,-2.60
3682,-2.60
3683,-2.60
3684,-2.60
3685,-2.60
3686,-2.50
3687,-2.50
3688,-2.50
3689,-2.50
3690,-2.50
3691,-2.50
3692,-2.50
3693,-2.50
3694,-2.50
3695,-2.50
3696,-2.50
3697,-2.50
3698,-2.50
3699,-2.50
3700,-2.50
3701,-2.50
3702,-2.50
3703,-2.40
3704,-2.40
3705,-2.40
3706,-2.40
3707,-2.40
3708,-2.40
3709,-2.40
3710,-2.40
3711,-2.40
3712,-2.40
3713,-2.40
3714,-2.40
3715,-2.40
3716,-2.40
3717,-2.40
3718,-2.40
3719,-2.40
3720,-2.40
3721,-2.40
3722,-2.40
3723,-2.40
3724,-2.40
3725,-2.40
3726,-2.40
3727,-2.40
3728,-2.40
3729,-2.30
3730,-2.30
3731,-2.30
3732,-2.30
3733,-2.30
3734,-2.30
3735,-2.30
3736,-2.30
3737,-2.30
3738,-2.30
3739,-2.30
3740,-2.30
3741,-2.30
3742,-2.30
3743,-2.30
3744,-2.30
3745,-2.30
3746,-2.30
3747,-2.30
3748,-2.30
3749,-2.30
3750,-2.20
3751,-2.20
3752,-2.20
3753,-2.20
3754,-2.20
3755,-2.20
3756,-2.20
3757,-2.20
3758,-2.20
3759,-2.20
3760,-2.20
3761,-2.20
3762,-2.20
3763,-2.20
3764,-2.20
3765,-2.20
3766,-2.20
3767,-2.20
3768,-2.20
3769,-2.20
3770,-2.20
3771,-2.20
3772,-2.20
3773,-2.20
3774,-2.10
3775,-2.10
3776,-2.10
3777,-2.10
3778,-2.10
3779,-2.10
3780,-2.10
3781,-2.10
3782,-2.10
3783,-2.10
3784,-2.10
3785,-2.10
3786,-2.10
3787,-2.10
3788,-2.10
3789,-2.10
3790,-2.10
3791,-2.00
3792,-2.00
3793,-2.00
3794,-2.00
3795,-2.00
3796,-2.00
3797,-2.00
3798,-2.00
3799,-2.00
3800,-2.00
3801,-2.00
3802,-2.00
3803,-2.00
3804,-2.00
3805,-2.00
3806,-2.00
3807,-2.00
3808,-2.00
3809,-2.00
3810,-2.00
3811,-2.00
3812,-2.00
3813,-1.90
3814,-1.90
3815,-1.90
3816,-1.90
3817,-1.90
3818,-1.90
3819,-1.90
3820,-1.90
3821,-1.90
3822,-1.90
3823,-1.90
3824,-1.90
3825,-1.90
3826,-1.90
3827,-1.90
3828,-1.90
3829,-1.90
3830,-1.90
3831,-1.90
3832,-1.90
3833,-1.90
3834,-1.90
3835,-1.90
3836,-1.90
3837,-1.90
3838,-1.90
3839,-1.80
3840,-1.80
3841,-1.80
3842,-1.80
3843,-1.80
3844,-1.80
3845,-1.80
3846,-1.80
3847,-1.80
3848,-1.80
3849,-1.80
3850,-1.80
3851,-1.80
3852,-1.80
3853,-1.80
3854,-1.80
3855,-1.80
3856,-1.80
3857,-1.70
3858,-1.70
3859,-1.70
3860,-1.70
3861,-1.70
3862,-1.70
3863,-1.70
3864,-1.70
3865,-1.70
3866,-1.70
3867,-1.70
3868,-1.70
3869,-1.70
3870,-1.70
3871,-1.70
3872,-1.70
3873,-1.70
3874,-1.70
3875,-1.70
3876,-1.70
3877,-1.60
3878,-1.60
3879,-1.60
3880,-1.60
3881,-1.60
3882,-1.60
3883,-1.60
3884,-1.60
3885,-1.60
3886,-1.60
3887,-1.60
3888,-1.60
3889,-1.60
3890,-1.60
3891,-1.60
3892,-1.60
3893,-1.60
3894,-1.60
3895,-1.60
3896,-1.60
3897,-1.60
3898,-1.60
3899,-1.60
3900,-1.60
3901,-1.60
3902,-1.60
3903,-1.60
3904,-1.50
3905,-1.50
3906,-1.50
3907,-1.50
3908,-1.50
3909,-1.50
3910,-1.50
3911,-1.50
3912,-1.50
3913,-1.50
3914,-1.50
3915,-1.50
3916,-1.50
3917,-1.50
3918,-1.40
3919,-1.40
3920,-1.40
3921,-1.40
3922,-1.40
3923,-1.40
3924,-1.40
3925,-1.40
3926,-1.40
3927,-1.40
3928,-1.40
3929,-1.40
3930,-1.40
3931,-1.40
3932,-1.40
3933,-1.40
3934,-1.40
3935,-1.40
3936,-1.40
3937,-1.40
3938,-1.40
3939,-1.40
3940,-1.40
3941,-1.30
3942,-1.30
3943,-1.30
3944,-1.30
3945,-1.30
3946,-1.30
3947,-1.30
3948,-1.30
3949,-1.30
3950,-1.30
3951,-1.30
3952,-1.30
3953,-1.30
3954,-1.30
3955,-1.30
3956,-1.30
3957,-1.30
3958,-1.30
3959,-1.30
3960,-1.30
3961,-1.30
3962,-1.30
3963,-1.30
3964,-1.30
3965,-1.30
3966,-1.30
3967,-1.20
3968,-1.20
3969,-1.20
3970,-1.20
3971,-1.20
3972,-1.20
3973,-1.20
3974,-1.20
3975,-1.20
3976,-1.20
3977,-1.20
3978,-1.20
3979,-1.20
3980,-1.20
3981,-1.20
3982,-1.20
3983,-1.20
3984,-1.20
3985,-1.20
3986,-1.20
3987,-1.20
3988,-1.20
3989,-1.20
3990,-1.20
3991,-1.20
3992,-1.20
3993,-1.20
3994,-1.20
3995,-1.20
3996,-1.20
3997,-1.20
3998,-1.20
3999,-1.20
4000,-1.20
4001,-1.10
4002,-1.10
4003,-1.10
4004,-1.10
4005,-1.10
4006,-1.10
4007,-1.10
4008,-1.10
4009,-1.10
4010,-1.10
4011,-1.10
4012,-1.10
4013,-1.10
4014,-1.10
4015,-1.10
4016,-1.10
4017,-1.10
4018,-1.10
4019,-1.10
4020,-1.10
4021,-1.10
4022,-1.10
4023,-1.10
4024,-1.10
4025,-1.10
4026,-1.10
4027,-1.10
4028,-1.10
4029,-1.10
4030,-1.00
4031,-1.00
4032,-1.00
4033,-1.00
4034,-1.00
4035,-1.00
4036,-1.00
4037,-1.00
4038,-1.00
4039,-1.00
4040,-1.00
4041,-1.00
4042,-1.00
4043,-1.00
4044,-1.00
4045,-1.00
4046,-1.00
4047,-0.90
4048,-0.90
4049,-0.90
4050,-0.90
4051,-0.90
4052,-0.90
4053,-0.90
4054,-0.90
4055,-0.90
4056,-0.90
4057,-0.90
4058,-0.90
4059,-0.90
4060,-0.90
4061,-0.90
4062,-0.90
4063,-0.90
4064,-0.80
4065,-0.80
4066,-0.80
4067,-0.80
4068,-0.80
4069,-0.80
4070,-0.80
4071,-0.80
4072,-0.80
4073,-0.80
4074,-0.80
4075,-0.80
4076,-0.80
4077,-0.80
4078,-0.80
4079,-0.80
4080,-0.80
4081,-0.80
4082,-0.80
4083,-0.80
4084,-0.80
4085,-0.70
4086,-0.70
4087,-0.70
4088,-0.70
4089,-0.70
4090,-0.70
4091,-0.70
4092,-0.70
4093,-0.70
4094,-0.70
4095,-0.70
4096,-0.70
4097,-0.70
4098,-0.70
4099,-0.70
4100,-0.70
4101,-0.70
4102,-0.70
4103,-0.70
4104,-0.70
4105,-0.70
4106,-0.70
4107,-0.60
4108,-0.60
4109,-0.60
4110,-0.60
4111,-0.60
4112,-0.60
4113,-0.60
4114,-0.60
4115,-0.60
4116,-0.60
4117,-0.60
4118,-0.60
4119,-0.60
4120,-0.60
4121,-0.60
4122,-0.60
4123,-0.60
4124,-0.60
4125,-0.60
4126,-0.60
4127,-0.60
4128,-0.60
4129,-0.60
4130,-0.60
4131,-0.50
4132,-0.50
4133,-0.50
4134,-0.50
4135,-0.50
4136,-0.50
4137,-0.50
4138,-0.50
4139,-0.50
4140,-0.50
4141,-0.50
4142,-0.50
4143,-0.50
4144,-0.50
4145,-0.50
4146,-0.50
4147,-0.50
4148,-0.50
4149,-0.50
4150,-0.50
4151,-0.40
4152,-0.40
4153,-0.40
4154,-0.40
4155,-0.40
4156,-0.40
4157,-0.40
4158,-0.40
4159,-0.40
4160,-0.40
4161,-0.40
4162,-0.40
4163,-0.40
4164,-0.40
4165,-0.40
4166,-0.40
4167,-0.40
4168,-0.40
4169,-0.40
4170,-0.40
4171,-0.40
4172,-0.40
4173,-0.40
4174,-0.40
4175,-0.40
4176,-0.40
4177,-0.40
4178,-0.40
4179,-0.30
4180,-0.30
4181,-0.30
4182,-0.30
4183,-0.30
4184,-0.30
4185,-0.30
4186,-0.30
4187,-0.30
4188,-0.30
4189,-0.30
4190,-0.30
4191,-0.30
4192,-0.30
4193,-0.30
4194,-0.30
4195,-0.30
4196,-0.30
4197,-0.30
4198,-0.30
4199,-0.20
4200,-0.20
4201,-0.20
4202,-0.20
4203,-0.20
4204,-0.20
4205,-0.20
4206,-0.20
4207,-0.20
4208,-0.20
4209,-0.20
4210,-0.20
4211,-0.20
4212,-0.20
4213,-0.20
4214,-0.20
4215,-0.20
4216,-0.20
4217,-0.20
4218,-0.20
4219,-0.20
4220,-0.20
4221,-0.20
4222,-0.20
4223,-0.10
4224,-0.10
4225,-0.10
4226,-0.10
4227,-0.10
4228,-0.10
4229,-0.10
4230,-0.10
4231,-0.10
4232,-0.10
4233,-0.10
4234,-0.10
4235,-0.10
4236,-0.10
4237,-0.10
4238,-0.00
4239,-0.00
4240,-0.00
4241,-0.00
4242,-0.00
4243,-0.00
4244,-0.00
4245,-0.00
4246,-0.00
4247,-0.00
4248,-0.00
4249,-0.00
4250,0.00
4251,0.00
4252,0.00
4253,0.00
4254,0.00
4255,0.00
4256,0.00
4257,0.00
4258,0.00
4259,0.00
4260,0.00
4261,0.00
4262,0.00
4263,0.00
4264,0.00
4265,0.00
4266,0.00
4267,0.00
4268,0.00
4269,0.00
4270,0.00
4271,0.00
4272,0.00
4273,0.00
4274,0.00
4275,0.00
4276,0.00
4277,0.00
4278,0.00
4279,0.00
4280,0.00
4281,0.10
4282,0.10
4283,0.10
4284,0.10
4285,0.10
4286,0.10
4287,0.10
4288,0.10
4289,0.10
4290,0.10
4291,0.10
4292,0.10
4293,0.10
4294,0.10
4295,0.10
4296,0.20
4297,0.20
4298,0.20
4299,0.20
4300,0.20
4301,0.20
4302,0.20
4303,0.20
4304,0.20
4305,0.20
4306,0.20
4307,0.20
4308,0.20
4309,0.20
4310,0.20
4311,0.20
4312,0.20
4313,0.20
4314,0.20
4315,0.20
4316,0.20
4317,0.20
4318,0.20
4319,0.30
4320,0.30
4321,0.30
4322,0.30
4323,0.30
4324,0.30
4325,0.30
4326,0.30
4327,0.30
4328,0.30
4329,0.30
4330,0.30
4331,0.30
4332,0.30
4333,0.30
4334,0.30
4335,0.30
4336,0.30
4337,0.30
4338,0.30
4339,0.30
4340,0.30
4341,0.30
4342,0.40
4343,0.40
4344,0.40
4345,0.40
4346,0.40
4347,0.40
4348,0.40
4349,0.40
4350,0.40
4351,0.40
4352,0.40
4353,0.40
4354,0.40
4355,0.40
4356,0.40
4357,0.40
4358,0.40
4359,0.40
4360,0.50
4361,0.50
4362,0.50
4363,0.50
4364,0.50
4365,0.50
4366,0.50
4367,0.50
4368,0.50
4369,0.50
4370,0.50
4371,0.50
4372,0.50
4373,0.50
4374,0.50
4375,0.50
4376,0.50
4377,0.50
4378,0.50
4379,0.50
4380,0.50
4381,0.50
4382,0.50
4383,0.50
4384,0.60
4385,0.60
4386,0.60
4387,0.60
4388,0.60
4389,0.60
4390,0.60
4391,0.60
4392,0.60
4393,0.60
4394,0.60
4395,0.60
4396,0.60
4397,0.60
4398,0.60
4399,0.60
4400,0.60
4401,0.60
4402,0.70
4403,0.70
4404,0.70
4405,0.70
4406,0.70
4407,0.70
4408,0.70
4409,0.70
4410,0.70
4411,0.70
4412,0.70
4413,0.70
4414,0.70
4415,0.70
4416,0.70
4417,0.70
4418,0.70
4419,0.70
4420,0.70
4421,0.70
4422,0.70
4423,0.70
4424,0.70
4425,0.70
4426,0.70
4427,0.80
4428,0.80
4429,0.80
4430,0.80
4431,0.80
4432,0.80
4433,0.80
4434,0.80
4435,0.80
4436,0.80
4437,0.80
4438,0.80
4439,0.80
4440,0.80
4441,0.80
4442,0.80
4443,0.80
4444,0.80
4445,0.80
4446,0.80
4447,0.80
4448,0.80
4449,0.80
4450,0.80
4451,0.80
4452,0.80
4453,0.80
4454,0.90
4455,0.90
4456,0.90
4457,0.90
4458,0.90
4459,0.90
4460,0.90
4461,0.90
4462,0.90
4463,0.90
4464,0.90
4465,0.90
4466,0.90
4467,0.90
4468,0.90
4469,0.90
4470,0.90
4471,0.90
4472,0.90
4473,1.00
4474,1.00
4475,1.00
4476,1.00
4477,1.00
4478,1.00
4479,1.00
4480,1.00
4481,1.00
4482,1.00
4483,1.00
4484,1.00
4485,1.00
4486,1.00
4487,1.00
4488,1.00
4489,1.00
4490,1.00
4491,1.00
4492,1.00
4493,1.10
4494,1.10
4495,1.10
4496,1.10
4497,1.10
4498,1.10
4499,1.10
4500,1.10
4501,1.10
4502,1.10
4503,1.10
4504,1.10
4505,1.10
4506,1.10
4507,1.10
4508,1.10
4509,1.10
4510,1.10
4511,1.10
4512,1.10
4513,1.10
4514,1.10
4515,1.20
4516,1.20
4517,1.20
4518,1.20
4519,1.20
4520,1.20
4521,1.20
4522,1.20
4523,1.20
4524,1.20
4525,1.20
4526,1.20
4527,1.20
4528,1.20
4529,1.20
4530,1.20
4531,1.20
4532,1.20
4533,1.20
4534,1.20
4535,1.20
4536,1.20
4537,1.20
4538,1.30
4539,1.30
4540,1.30
4541,1.30
4542,1.30
4543,1.30
4544,1.30
4545,1.30
4546,1.30
4547,1.30
4548,1.30
4549,1.30
4550,1.30
4551,1.30
4552,1.30
4553,1.30
4554,1.30
4555,1.30
4556,1.30
4557,1.30
4558,1.30
4559,1.40
4560,1.40
4561,1.40
4562,1.40
4563,1.40
4564,1.40
4565,1.40
4566,1.40
4567,1.40
4568,1.40
4569,1.40
4570,1.40
4571,1.40
4572,1.40
4573,1.40
4574,1.40
4575,1.40
4576,1.40
4577,1.40
4578,1.40
4579,1.40
4580,1.40
4581,1.40
4582,1.40
4583,1.40
4584,1.50
4585,1.50
4586,1.50
4587,1.50
4588,1.50
4589,1.50
4590,1.50
4591,1.50
4592,1.50
4593,1.50
4594,1.50
4595,1.50
4596,1.50
4597,1.50
4598,1.50
4599,1.50
4600,1.50
4601,1.60
4602,1.60
4603,1.60
4604,1.60
4605,1.60
4606,1.60
4607,1.60
4608,1.60
4609,1.60
4610,1.60
4611,1.60
4612,1.60
4613,1.60
4614,1.60
4615,1.60
4616,1.60
4617,1.60
4618,1.60
4619,1.60
4620,1.60
4621,1.60
4622,1.60
4623,1.60
4624,1.60
4625,1.60
4626,1.60
4627,1.60
4628,1.60
4629,1.60
4630,1.60
4631,1.70
4632,1.70
4633,1.70
4634,1.70
4635,1.70
4636,1.70
4637,1.70
4638,1.70
4639,1.70
4640,1.70
4641,1.70
4642,1.70
4643,1.70
4644,1.70
4645,1.70
4646,1.70
4647,1.70
4648,1.70
4649,1.70
4650,1.80
4651,1.80
4652,1.80
4653,1.80
4654,1.80
4655,1.80
4656,1.80
4657,1.80
4658,1.80
4659,1.80
4660,1.80
4661,1.80
4662,1.80
4663,1.80
4664,1.80
4665,1.80
4666,1.80
4667,1.80
4668,1.80
4669,1.80
4670,1.80
4671,1.80
4672,1.80
4673,1.80
4674,1.80
4675,1.90
4676,1.90
4677,1.90
4678,1.90
4679,1.90
4680,1.90
4681,1.90
4682,1.90
4683,1.90
4684,1.90
4685,1.90
4686,1.90
4687,1.90
4688,1.90
4689,1.90
4690,1.90
4691,1.90
4692,1.90
4693,1.90
4694,1.90
4695,1.90
4696,1.90
4697,1.90
4698,1.90
4699,1.90
4700,1.90
4701,1.90
4702,2.00
4703,2.00
4704,2.00
4705,2.00
4706,2.00
4707,2.00
4708,2.00
4709,2.00
4710,2.00
4711,2.00
4712,2.00
4713,2.00
4714,2.00
4715,2.00
4716,2.00
4717,2.00
4718,2.00
4719,2.00
4720,2.00
4721,2.00
4722,2.00
4723,2.00
4724,2.00
4725,2.10
4726,2.10
4727,2.10
4728,2.10
4729,2.10
4730,2.10
4731,2.10
4732,2.10
4733,2.10
4734,2.10
4735,2.10
4736,2.10
4737,2.10
4738,2.10
4739,2.10
4740,2.10
4741,2.10
4742,2.10
4743,2.10
4744,2.10
4745,2.10
4746,2.10
4747,2.10
4748,2.10
4749,2.10
4750,2.10
4751,2.10
4752,2.10
4753,2.20
4754,2.20
4755,2.20
4756,2.20
4757,2.20
4758,2.20
4759,2.20
4760,2.20
4761,2.20
4762,2.20
4763,2.20
4764,2.20
4765,2.20
4766,2.20
4767,2.20
4768,2.20
4769,2.20
4770,2.20
4771,2.20
4772,2.20
4773,2.20
4774,2.30
4775,2.30
4776,2.30
4777,2.30
4778,2.30
4779,2.30
4780,2.30
4781,2.30
4782,2.30
4783,2.30
4784,2.30
4785,2.30
4786,2.30
4787,2.30
4788,2.30
4789,2.30
4790,2.30
4791,2.30
4792,2.30
4793,2.30
4794,2.40
4795,2.40
4796,2.40
4797,2.40
4798,2.40
4799,2.40
4800,2.40
4801,2.40
4802,2.40
4803,2.40
4804,2.40
4805,2.40
4806,2.40
4807,2.40
4808,2.40
4809,2.40
4810,2.40
4811,2.40
4812,2.40
4813,2.40
4814,2.40
4815,2.40
4816,2.40
4817,2.40
4818,2.40
4819,2.40
4820,2.50
4821,2.50
4822,2.50
4823,2.50
4824,2.50
4825,2.50
4826,2.50
4827,2.50
4828,2.50
4829,2.50
4830,2.50
4831,2.50
4832,2.50
4833,2.50
4834,2.50
4835,2.50
4836,2.50
4837,2.50
4838,2.50
4839,2.50
4840,2.50
4841,2.50
4842,2.60
4843,2.60
4844,2.60
4845,2.60
4846,2.60
4847,2.60
4848,2.60
4849,2.60
4850,2.60
4851,2.60
4852,2.60
4853,2.60
4854,2.60
4855,2.60
4856,2.60
4857,2.60
4858,2.60
4859,2.60
4860,2.60
4861,2.60
4862,2.60
4863,2.60
4864,2.70
4865,2.70
4866,2.70
4867,2.70
4868,2.70
4869,2.70
4870,2.70
4871,2.70
4872,2.70
4873,2.70
4874,2.70
4875,2.70
4876,2.70
4877,2.70
4878,2.70
4879,2.70
4880,2.70
4881,2.70
4882,2.70
4883,2.70
4884,2.70
4885,2.70
4886,2.70
4887,2.80
4888,2.80
4889,2.80
4890,2.80
4891,2.80
4892,2.80
4893,2.80
4894,2.80
4895,2.80
4896,2.80
4897,2.80
4898,2.80
4899,2.80
4900,2.80
4901,2.80
4902,2.80
4903,2.80
4904,2.80
4905,2.80
4906,2.80
4907,2.80
4908,2.80
4909,2.80
4910,2.80
4911,2.80
4912,2.80
4913,2.80
4914,2.90
4915,2.90
4916,2.90
4917,2.90
4918,2.90
4919,2.90
4920,2.90
4921,2.90
4922,2.90
4923,2.90
4924,2.90
4925,2.90
4926,2.90
4927,2.90
4928,2.90
4929,2.90
4930,2.90
4931,2.90
4932,2.90
4933,2.90
4934,2.90
4935,2.90
4936,2.90
4937,2.90
4938,2.90
4939,2.90
4940,2.90
4941,2.90
4942,2.90
4943,3.00
4944,3.00
4945,3.00
4946,3.00
4947,3.00
4948,3.00
4949,3.00
4950,3.00
4951,3.00
4952,3.00
4953,3.00
4954,3.00
4955,3.00
4956,3.00
4957,3.00
4958,3.00
4959,3.00
4960,3.00
4961,3.00
4962,3.00
4963,3.00
4964,3.00
4965,3.00
4966,3.00
4967,3.00
4968,3.00
4969,3.10
4970,3.10
4971,3.10
4972,3.10
4973,3.10
4974,3.10
4975,3.10
4976,3.10
4977,3.10
4978,3.10
4979,3.10
4980,3.10
4981,3.10
4982,3.10
4983,3.10
4984,3.10
4985,3.10
4986,3.10
4987,3.10
4988,3.10
4989,3.10
4990,3.10
4991,3.10
4992,3.10
4993,3.10
4994,3.10
4995,3.20
4996,3.20
4997,3.20
4998,3.20
4999,3.20
5000,3.20
5001,3.20
5002,3.20
5003,3.20
5004,3.20
5005,3.20
5006,3.20
5007,3.20
5008,3.20
5009,3.20
5010,3.20
5011,3.20
5012,3.20
5013,3.20
5014,3.20
5015,3.20
5016,3.20
5017,3.30
5018,3.30
5019,3.30
5020,3.30
5021,3.30
5022,3.30
5023,3.30
5024,3.30
5025,3.30
5026,3.30
5027,3.30
5028,3.30
5029,3.30
5030,3.30
5031,3.30
5032,3.30
5033,3.30
5034,3.30
5035,3.30
5036,3.30
5037,3.30
5038,3.40
5039,3.40
5040,3.40
5041,3.40
5042,3.40
5043,3.40
5044,3.40
5045,3.40
5046,3.40
5047,3.40
5048,3.40
5049,3.40
5050,3.40
5051,3.40
5052,3.40
5053,3.40
5054,3.50
5055,3.50
5056,3.50
5057,3.50
5058,3.50
5059,3.50
5060,3.50
5061,3.50
5062,3.50
5063,3.50
5064,3.50
5065,3.50
5066,3.50
5067,3.50
5068,3.50
5069,3.50
5070,3.50
5071,3.50
5072,3.50
5073,3.50
5074,3.50
5075,3.50
5076,3.50
5077,3.50
5078,3.60
5079,3.60
5080,3.60
5081,3.60
5082,3.60
5083,3.60
5084,3.60
5085,3.60
5086,3.60
5087,3.60
5088,3.60
5089,3.60
5090,3.60
5091,3.60
5092,3.60
5093,3.60
5094,3.60
5095,3.60
5096,3.70
5097,3.70
5098,3.70
5099,3.70
5100,3.70
5101,3.70
5102,3.70
5103,3.70
5104,3.70
5105,3.70
5106,3.70
5107,3.70
5108,3.70
5109,3.70
5110,3.70
5111,3.70
5112,3.70
5113,3.70
5114,3.70
5115,3.70
5116,3.70
5117,3.70
5118,3.70
5119,3.70
5120,3.80
5121,3.80
5122,3.80
5123,3.80
5124,3.80
5125,3.80
5126,3.80
5127,3.80
5128,3.80
5129,3.80
5130,3.80
5131,3.80
5132,3.80
5133,3.80
5134,3.80
5135,3.80
5136,3.80
5137,3.80
5138,3.80
5139,3.80
5140,3.80
5141,3.80
5142,3.80
5143,3.80
5144,3.80
5145,3.90
5146,3.90
5147,3.90
5148,3.90
5149,3.90
5150,3.90
5151,3.90
5152,3.90
5153,3.90
5154,3.90
5155,3.90
5156,3.90
5157,4.00
5158,4.00
5159,4.00
5160,4.00
5161,4.00
5162,4.00
5163,4.00
5164,4.00
5165,4.00
5166,4.00
5167,4.00
5168,4.00
5169,4.00
5170,4.00
5171,4.00
5172,4.00
5173,4.00
5174,4.00
5175,4.00
5176,4.00
5177,4.00
5178,4.10
5179,4.10
5180,4.10
5181,4.10
5182,4.10
5183,4.10
5184,4.10
5185,4.10
5186,4.10
5187,4.10
5188,4.10
5189,4.10
5190,4.10
5191,4.10
5192,4.10
5193,4.10
5194,4.10
5195,4.10
5196,4.10
5197,4.10
5198,4.10
5199,4.20
5200,4.20
5201,4.20
5202,4.20
5203,4.20
5204,4.20
5205,4.20
5206,4.20
5207,4.20
5208,4.20
5209,4.20
5210,4.20
5211,4.20
5212,4.20
5213,4.20
5214,4.20
5215,4.20
5216,4.20
5217,4.20
5218,4.20
5219,4.20
5220,4.20
5221,4.20
5222,4.20
5223,4.20
5224,4.30
5225,4.30
5226,4.30
5227,4.30
5228,4.30
5229,4.30
5230,4.30
5231,4.30
5232,4.30
5233,4.30
5234,4.30
5235,4.30
5236,4.30
5237,4.30
5238,4.30
5239,4.30
5240,4.30
5241,4.30
5242,4.30
5243,4.30
5244,4.30
5245,4.30
5246,4.30
5247,4.30
5248,4.30
5249,4.30
5250,4.30
5251,4.30
5252,4.30
5253,4.40
5254,4.40
5255,4.40
5256,4.40
5257,4.40
5258,4.40
5259,4.40
5260,4.40
5261,4.40
5262,4.40
5263,4.40
5264,4.40
5265,4.40
5266,4.40
5267,4.40
5268,4.40
5269,4.40
5270,4.50
5271,4.50
5272,4.50
5273,4.50
5274,4.50
5275,4.50
5276,4.50
5277,4.50
5278,4.50
5279,4.50
5280,4.50
5281,4.50
5282,4.50
5283,4.50
5284,4.50
5285,4.50
5286,4.50
5287,4.50
5288,4.50
5289,4.50
5290,4.50
5291,4.60
5292,4.60
5293,4.60
5294,4.60
5295,4.60
5296,4.60
5297,4.60
5298,4.60
5299,4.60
5300,4.60
5301,4.60
5302,4.60
5303,4.60
5304,4.60
5305,4.60
5306,4.60
5307,4.60
5308,4.60
5309,4.60
5310,4.60
5311,4.60
5312,4.60
5313,4.60
5314,4.60
5315,4.60
5316,4.60
5317,4.60
5318,4.60
5319,4.60
5320,4.60
5321,4.60
5322,4.60
5323,4.60
5324,4.60
5325,4.60
5326,4.60
5327,4.70
5328,4.70
5329,4.70
5330,4.70
5331,4.70
5332,4.70
5333,4.70
5334,4.70
5335,4.70
5336,4.70
5337,4.70
5338,4.70
5339,4.70
5340,4.70
5341,4.70
5342,4.70
5343,4.70
5344,4.70
5345,4.70
5346,4.70
5347,4.70
5348,4.70
5349,4.70
5350,4.70
5351,4.70
5352,4.70
5353,4.70
5354,4.80
5355,4.80
5356,4.80
5357,4.80
5358,4.80
5359,4.80
5360,4.80
5361,4.80
5362,4.80
5363,4.80
5364,4.80
5365,4.80
5366,4.80
5367,4.80
5368,4.80
5369,4.80
5370,4.80
5371,4.80
5372,4.80
5373,4.80
5374,4.80
5375,4.80
5376,4.80
5377,4.80
5378,4.80
5379,4.80
5380,4.90
5381,4.90
5382,4.90
5383,4.90
5384,4.90
5385,4.90
5386,4.90
5387,4.90
5388,4.90
5389,4.90
5390,4.90
5391,4.90
5392,4.90
5393,4.90
5394,4.90
5395,4.90
5396,4.90
5397,4.90
5398,5.00
5399,5.00
5400,5.00
5401,5.00
5402,5.00
5403,5.00
5404,5.00
5405,5.00
5406,5.00
5407,5.00
5408,5.00
5409,5.00
5410,5.00
5411,5.00
5412,5.00
5413,5.00
5414,5.00
5415,5.00
5416,5.00
5417,5.00
5418,5.00
5419,5.10
5420,5.10
5421,5.10
5422,5.10
5423,5.10
5424,5.10
5425,5.10
5426,5.10
5427,5.10
5428,5.10
5429,5.10
5430,5.10
5431,5.10
5432,5.10
5433,5.10
5434,5.10
5435,5.10
5436,5.10
5437,5.10
5438,5.10
5439,5.10
5440,5.10
5441,5.10
5442,5.10
5443,5.10
5444,5.10
5445,5.10
5446,5.20
5447,5.20
5448,5.20
5449,5.20
5450,5.20
5451,5.20
5452,5.20
5453,5.20
5454,5.20
5455,5.20
5456,5.20
5457,5.20
5458,5.20
5459,5.20
5460,5.20
5461,5.20
5462,5.20
5463,5.20
5464,5.20
5465,5.20
5466,5.20
5467,5.20
5468,5.20
5469,5.20
5470,5.20
5471,5.30
5472,5.30
5473,5.30
5474,5.30
5475,5.30
5476,5.30
5477,5.30
5478,5.30
5479,5.30
5480,5.30
5481,5.30
5482,5.30
5483,5.30
5484,5.30
5485,5.30
5486,5.30
5487,5.30
5488,5.30
5489,5.30
5490,5.30
5491,5.30
5492,5.30
5493,5.30
5494,5.30
5495,5.30
5496,5.30
5497,5.30
5498,5.30
5499,5.30
5500,5.30
5501,5.40
5502,5.40
5503,5.40
5504,5.40
5505,5.40
5506,5.40
5507,5.40
5508,5.40
5509,5.40
5510,5.40
5511,5.40
5512,5.40
5513,5.40
5514,5.40
5515,5.40
5516,5.40
5517,5.40
5518,5.40
5519,5.40
5520,5.40
5521,5.40
5522,5.40
5523,5.40
5524,5.40
5525,5.40
