ts_epoch,ts_et,t_minus_bell_s,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,mid,print_price,print_size,taker_side,trade_id
1783857501,2026-07-12 07:58:21,3099,KRA,PRINT,,,,,,95,0.23,yes,1a77d93f-24a0-56e6-3f33-7d0ad00c663e
1783857539,2026-07-12 07:58:59,3061,KRA,BBO,94,3520,96,4332,95.0,,,,
1783857539,2026-07-12 07:58:59,3061,KRA,BBO,94,3520,95,31,94.5,,,,
1783857539,2026-07-12 07:58:59,3061,KRA,PRINT,,,,,,96,9.47,yes,e6380bf8-87ed-5c0a-d1b0-037ee77ae4ba
1783857539,2026-07-12 07:58:59,3061,KRA,PRINT,,,,,,95,147.77,yes,62f96ca4-b2a4-51ce-ec2a-31ed0fb11db6
1783858219,2026-07-12 08:10:19,2381,KRA,BBO,94,1032,96,4245,95.0,,,,
1783858268,2026-07-12 08:11:08,2332,KRA,BBO,94,1136,95,31,94.5,,,,
1783858290,2026-07-12 08:11:30,2310,LOR,BBO,5,50,6,776,5.5,,,,
1783858290,2026-07-12 08:11:30,2310,LOR,BBO,4,2445,6,776,5.0,,,,
1783858290,2026-07-12 08:11:30,2310,LOR,BBO,5,1200,6,776,5.5,,,,
1783858293,2026-07-12 08:11:33,2307,LOR,BBO,4,1345,6,776,5.0,,,,
1783858293,2026-07-12 08:11:33,2307,LOR,BBO,5,50,6,776,5.5,,,,
1783858352,2026-07-12 08:12:32,2248,LOR,BBO,4,5545,6,765,5.0,,,,
1783858352,2026-07-12 08:12:32,2248,LOR,BBO,5,1200,6,765,5.5,,,,
1783858360,2026-07-12 08:12:40,2240,LOR,BBO,4,2545,6,765,5.0,,,,
1783858360,2026-07-12 08:12:40,2240,LOR,BBO,5,50,6,765,5.5,,,,
1783858378,2026-07-12 08:12:58,2222,LOR,BBO,4,5545,6,765,5.0,,,,
1783858378,2026-07-12 08:12:58,2222,LOR,BBO,5,50,6,765,5.5,,,,
1783858387,2026-07-12 08:13:07,2213,LOR,BBO,4,2545,6,765,5.0,,,,
1783858387,2026-07-12 08:13:07,2213,LOR,BBO,5,50,6,765,5.5,,,,
1783858460,2026-07-12 08:14:20,2140,LOR,BBO,4,2545,6,765,5.0,,,,
1783858460,2026-07-12 08:14:20,2140,LOR,BBO,5,50,6,765,5.5,,,,
1783858473,2026-07-12 08:14:33,2127,LOR,BBO,4,1345,6,765,5.0,,,,
1783858473,2026-07-12 08:14:33,2127,LOR,BBO,5,50,6,765,5.5,,,,
1783858480,2026-07-12 08:14:40,2120,LOR,BBO,4,1345,6,765,5.0,,,,
1783858481,2026-07-12 08:14:41,2119,LOR,BBO,5,50,6,765,5.5,,,,
1783858499,2026-07-12 08:14:59,2101,LOR,BBO,4,2545,6,765,5.0,,,,
1783858499,2026-07-12 08:14:59,2101,LOR,BBO,5,50,6,765,5.5,,,,
1783858594,2026-07-12 08:16:34,2006,LOR,BBO,4,2545,6,766,5.0,,,,
1783858594,2026-07-12 08:16:34,2006,LOR,BBO,5,50,6,766,5.5,,,,
