ts_et,ticker,bid,ask,mid
2026-04-17 08:21:19 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:19 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:20 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:21 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:21 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:22 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:36 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:36 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:36 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:36 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:36 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:38 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:38 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:38 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:38 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:38 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:38 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,74,62,68.0
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,71,62,66.5
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,72,62,67.0
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,73,62,67.5
2026-04-17 08:21:40 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,74,62,68.0
2026-04-17 08:21:41 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,75,62,68.5
2026-04-17 08:21:41 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:21:41 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,75,62,68.5
2026-04-17 08:21:41 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:21:59 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,75,62,68.5
2026-04-17 08:22:00 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:22:01 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,75,62,68.5
2026-04-17 08:22:01 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:22:01 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,75,62,68.5
2026-04-17 08:22:02 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:22:02 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,75,62,68.5
2026-04-17 08:22:02 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:22:03 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,75,62,68.5
2026-04-17 08:22:03 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:23:26 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,77,62,69.5
2026-04-17 08:23:28 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,76,62,69.0
2026-04-17 08:23:29 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,77,62,69.5
2026-04-17 08:23:55 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,78,62,70.0
2026-04-17 08:24:13 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,79,62,70.5
2026-04-17 08:24:55 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,80,62,71.0
2026-04-17 08:41:07 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,81,62,71.5
2026-04-17 08:41:15 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,80,62,71.0
2026-04-17 08:41:19 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,81,62,71.5
2026-04-17 08:41:24 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,80,62,71.0
2026-04-17 08:41:24 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,81,62,71.5
2026-04-17 08:41:24 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,80,62,71.0
2026-04-17 08:41:31 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,81,62,71.5
2026-04-17 08:41:56 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,82,62,72.0
2026-04-17 08:41:56 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,83,62,72.5
2026-04-17 08:42:10 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,84,62,73.0
2026-04-17 08:42:28 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,85,62,73.5
2026-04-17 08:42:31 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,86,62,74.0
2026-04-17 08:42:34 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,85,62,73.5
2026-04-17 08:42:35 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,84,62,73.0
2026-04-17 08:43:07 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,85,62,73.5
2026-04-17 08:43:08 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,86,62,74.0
2026-04-17 08:45:29 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:45:45 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:46:11 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:46:11 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:46:11 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:46:13 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:46:17 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,89,62,75.5
2026-04-17 08:46:31 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:46:32 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:46:32 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:46:32 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:46:32 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:46:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:46:37 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:46:38 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:46:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,87,62,74.5
2026-04-17 08:46:39 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,88,62,75.0
2026-04-17 08:47:19 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,89,62,75.5
2026-04-17 08:49:46 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,90,62,76.0
2026-04-17 08:50:03 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,89,62,75.5
2026-04-17 08:50:03 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,90,62,76.0
2026-04-17 08:50:07 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,91,62,76.5
2026-04-17 08:56:30 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,92,62,77.0
2026-04-17 08:56:30 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,91,62,76.5
2026-04-17 08:57:21 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,92,62,77.0
2026-04-17 08:58:03 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,93,62,77.5
2026-04-17 08:58:49 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,92,62,77.0
2026-04-17 09:23:48 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,93,62,77.5
2026-04-17 09:23:48 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,94,62,78.0
2026-04-17 09:23:58 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,93,62,77.5
2026-04-17 09:23:58 PM,KXATPCHALLENGERMATCH-26APR17TABZIN-TAB,92,62,77.0
