ts_et,ticker,bid,ask,mid
2026-04-17 08:43:05 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,48,90,69.0
2026-04-17 08:43:06 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,49,90,69.5
2026-04-17 08:43:44 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,50,90,70.0
2026-04-17 08:43:44 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,51,90,70.5
2026-04-17 08:43:44 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,52,90,71.0
2026-04-17 08:43:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,53,90,71.5
2026-04-17 08:43:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,54,90,72.0
2026-04-17 08:43:45 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,55,90,72.5
2026-04-17 08:43:46 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,56,90,73.0
2026-04-17 08:43:46 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,57,90,73.5
2026-04-17 08:43:46 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,58,90,74.0
2026-04-17 08:43:47 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,59,90,74.5
2026-04-17 08:43:47 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,60,90,75.0
2026-04-17 08:43:47 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,61,90,75.5
2026-04-17 08:43:47 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,62,90,76.0
2026-04-17 08:43:48 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,63,90,76.5
2026-04-17 08:43:48 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,64,90,77.0
2026-04-17 08:43:48 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,65,90,77.5
2026-04-17 09:33:11 PM,KXATPCHALLENGERMATCH-26APR18ROYHOU-ROY,65,88,76.5
