cell_id,dca_drop,exit_target,strategy_AB,n_trades,win_rate,mean_roi,median_roi,p25_roi,p75_roi,max_loss,total_pnl_baby
ATP_MAIN_underdog_25-29,23,7,B,21,57.1,-12.35,25.0,-100.0,25.0,305,-910
ATP_MAIN_underdog_25-29,23,8,A,21,57.1,-6.61,28.57,-100.0,28.57,305,-550
ATP_MAIN_underdog_25-29,23,8,B,21,57.1,-10.35,28.57,-100.0,28.57,305,-790
ATP_MAIN_underdog_25-29,23,9,A,21,52.4,-10.9,32.14,-100.0,32.14,305,-825
ATP_MAIN_underdog_25-29,23,9,B,21,52.4,-14.65,32.14,-100.0,32.14,305,-1065
ATP_MAIN_underdog_25-29,23,10,A,21,52.4,-19.62,35.71,-100.0,35.71,305,-1335
ATP_MAIN_underdog_25-29,23,10,B,21,52.4,-23.36,35.71,-100.0,35.71,305,-1575
ATP_MAIN_underdog_25-29,24,1,A,21,47.6,-32.21,-7.14,-100.0,3.57,300,-2085
ATP_MAIN_underdog_25-29,24,1,B,21,47.6,-34.12,-7.14,-100.0,3.57,300,-2205
ATP_MAIN_underdog_25-29,24,2,A,21,57.1,-20.41,7.14,-100.0,7.14,300,-1350
ATP_MAIN_underdog_25-29,24,2,B,21,57.1,-22.31,7.14,-100.0,7.14,300,-1470
ATP_MAIN_underdog_25-29,24,3,A,21,61.9,-13.2,10.71,-100.0,10.71,300,-905
ATP_MAIN_underdog_25-29,24,3,B,21,61.9,-15.1,10.71,-100.0,10.71,300,-1025
ATP_MAIN_underdog_25-29,24,4,A,21,61.9,-8.91,14.29,-100.0,14.29,300,-640
ATP_MAIN_underdog_25-29,24,4,B,21,61.9,-12.72,14.29,-100.0,14.29,300,-880
ATP_MAIN_underdog_25-29,24,5,A,21,61.9,-6.73,17.86,-100.0,17.86,300,-510
ATP_MAIN_underdog_25-29,24,5,B,21,61.9,-10.54,17.86,-100.0,17.86,300,-750
ATP_MAIN_underdog_25-29,24,6,A,21,57.1,-10.34,21.43,-100.0,21.43,300,-740
ATP_MAIN_underdog_25-29,24,6,B,21,57.1,-14.15,21.43,-100.0,21.43,300,-980
ATP_MAIN_underdog_25-29,24,7,A,21,57.1,-8.33,25.0,-100.0,25.0,300,-620
ATP_MAIN_underdog_25-29,24,7,B,21,57.1,-12.14,25.0,-100.0,25.0,300,-860
ATP_MAIN_underdog_25-29,24,8,A,21,57.1,-6.33,28.57,-100.0,28.57,300,-500
ATP_MAIN_underdog_25-29,24,8,B,21,57.1,-10.14,28.57,-100.0,28.57,300,-740
ATP_MAIN_underdog_25-29,24,9,A,21,52.4,-10.61,32.14,-100.0,32.14,300,-770
ATP_MAIN_underdog_25-29,24,9,B,21,52.4,-14.42,32.14,-100.0,32.14,300,-1010
ATP_MAIN_underdog_25-29,24,10,A,21,52.4,-19.32,35.71,-100.0,35.71,300,-1280
ATP_MAIN_underdog_25-29,24,10,B,21,52.4,-23.13,35.71,-100.0,35.71,300,-1520
ATP_MAIN_underdog_25-29,25,1,A,21,47.6,-32.09,-7.14,-100.0,3.57,295,-2030
ATP_MAIN_underdog_25-29,25,1,B,21,47.6,-34.03,-7.14,-100.0,3.57,295,-2150
ATP_MAIN_underdog_25-29,25,2,A,21,57.1,-20.29,7.14,-100.0,7.14,295,-1305
ATP_MAIN_underdog_25-29,25,2,B,21,57.1,-22.22,7.14,-100.0,7.14,295,-1425
ATP_MAIN_underdog_25-29,25,3,A,21,61.9,-13.07,10.71,-100.0,10.71,295,-865
ATP_MAIN_underdog_25-29,25,3,B,21,61.9,-15.01,10.71,-100.0,10.71,295,-985
ATP_MAIN_underdog_25-29,25,4,A,21,61.9,-8.65,14.29,-100.0,14.29,295,-595
ATP_MAIN_underdog_25-29,25,4,B,21,61.9,-12.53,14.29,-100.0,14.29,295,-835
ATP_MAIN_underdog_25-29,25,5,A,21,61.9,-6.47,17.86,-100.0,17.86,295,-465
ATP_MAIN_underdog_25-29,25,5,B,21,61.9,-10.34,17.86,-100.0,17.86,295,-705
ATP_MAIN_underdog_25-29,25,6,A,21,57.1,-10.07,21.43,-100.0,21.43,295,-690
ATP_MAIN_underdog_25-29,25,6,B,21,57.1,-13.94,21.43,-100.0,21.43,295,-930
ATP_MAIN_underdog_25-29,25,7,A,21,57.1,-8.05,25.0,-100.0,25.0,295,-570
ATP_MAIN_underdog_25-29,25,7,B,21,57.1,-11.92,25.0,-100.0,25.0,295,-810
ATP_MAIN_underdog_25-29,25,8,A,21,57.1,-6.04,28.57,-100.0,28.57,295,-450
ATP_MAIN_underdog_25-29,25,8,B,21,57.1,-9.91,28.57,-100.0,28.57,295,-690
ATP_MAIN_underdog_25-29,25,9,A,21,52.4,-10.31,32.14,-100.0,32.14,295,-715
ATP_MAIN_underdog_25-29,25,9,B,21,52.4,-14.19,32.14,-100.0,32.14,295,-955
ATP_MAIN_underdog_25-29,25,10,A,21,52.4,-19.01,35.71,-100.0,35.71,295,-1225
ATP_MAIN_underdog_25-29,25,10,B,21,52.4,-22.89,35.71,-100.0,35.71,295,-1465
ATP_MAIN_underdog_25-29,26,1,A,21,47.6,-31.97,-7.14,-100.0,3.57,290,-1975
ATP_MAIN_underdog_25-29,26,1,B,21,47.6,-34.19,-7.14,-100.0,3.57,290,-2110
ATP_MAIN_underdog_25-29,26,2,A,21,57.1,-20.16,7.14,-100.0,7.14,290,-1260
ATP_MAIN_underdog_25-29,26,2,B,21,57.1,-22.38,7.14,-100.0,7.14,290,-1395
ATP_MAIN_underdog_25-29,26,3,A,21,61.9,-12.94,10.71,-100.0,10.71,290,-825
ATP_MAIN_underdog_25-29,26,3,B,21,61.9,-15.16,10.71,-100.0,10.71,290,-960
ATP_MAIN_underdog_25-29,26,4,A,21,61.9,-8.39,14.29,-100.0,14.29,290,-550
ATP_MAIN_underdog_25-29,26,4,B,21,61.9,-12.82,14.29,-100.0,14.29,290,-820
ATP_MAIN_underdog_25-29,26,5,A,21,61.9,-6.19,17.86,-100.0,17.86,290,-420
ATP_MAIN_underdog_25-29,26,5,B,21,61.9,-10.63,17.86,-100.0,17.86,290,-690
ATP_MAIN_underdog_25-29,26,6,A,21,57.1,-9.78,21.43,-100.0,21.43,290,-640
ATP_MAIN_underdog_25-29,26,6,B,21,57.1,-14.22,21.43,-100.0,21.43,290,-910
ATP_MAIN_underdog_25-29,26,7,A,21,57.1,-7.76,25.0,-100.0,25.0,290,-520
ATP_MAIN_underdog_25-29,26,7,B,21,57.1,-12.19,25.0,-100.0,25.0,290,-790
ATP_MAIN_underdog_25-29,26,8,A,21,57.1,-5.74,28.57,-100.0,28.57,290,-400
ATP_MAIN_underdog_25-29,26,8,B,21,57.1,-10.17,28.57,-100.0,28.57,290,-670
ATP_MAIN_underdog_25-29,26,9,A,21,52.4,-10.0,32.14,-100.0,32.14,290,-660
ATP_MAIN_underdog_25-29,26,9,B,21,52.4,-14.44,32.14,-100.0,32.14,290,-930
ATP_MAIN_underdog_25-29,26,10,A,21,52.4,-18.7,35.71,-100.0,35.71,290,-1170
ATP_MAIN_underdog_25-29,26,10,B,21,52.4,-23.13,35.71,-100.0,35.71,290,-1440
ATP_MAIN_underdog_25-29,27,1,A,21,42.9,-39.12,-100.0,-100.0,3.57,285,-2355
ATP_MAIN_underdog_25-29,27,1,B,21,42.9,-39.12,-100.0,-100.0,3.57,285,-2355
ATP_MAIN_underdog_25-29,27,2,A,21,52.4,-27.55,7.14,-100.0,7.14,285,-1665
ATP_MAIN_underdog_25-29,27,2,B,21,52.4,-27.55,7.14,-100.0,7.14,285,-1665
ATP_MAIN_underdog_25-29,27,3,A,21,57.1,-20.58,10.71,-100.0,10.71,285,-1250
ATP_MAIN_underdog_25-29,27,3,B,21,57.1,-20.58,10.71,-100.0,10.71,285,-1250
ATP_MAIN_underdog_25-29,27,4,A,21,57.1,-16.13,14.29,-100.0,14.29,285,-985
ATP_MAIN_underdog_25-29,27,4,B,21,57.1,-18.39,14.29,-100.0,14.29,285,-1120
ATP_MAIN_underdog_25-29,27,5,A,21,57.1,-14.18,17.86,-100.0,17.86,285,-870
ATP_MAIN_underdog_25-29,27,5,B,21,57.1,-16.43,17.86,-100.0,17.86,285,-1005
ATP_MAIN_underdog_25-29,27,6,A,21,52.4,-18.01,21.43,-100.0,21.43,285,-1100
ATP_MAIN_underdog_25-29,27,6,B,21,52.4,-20.26,21.43,-100.0,21.43,285,-1235
ATP_MAIN_underdog_25-29,27,7,A,21,52.4,-16.23,25.0,-100.0,25.0,285,-995
ATP_MAIN_underdog_25-29,27,7,B,21,52.4,-18.48,25.0,-100.0,25.0,285,-1130
ATP_MAIN_underdog_25-29,27,8,A,21,52.4,-14.45,28.57,-100.0,28.57,285,-890
ATP_MAIN_underdog_25-29,27,8,B,21,52.4,-16.7,28.57,-100.0,28.57,285,-1025
ATP_MAIN_underdog_25-29,27,9,A,21,47.6,-18.96,-7.14,-100.0,32.14,285,-1160
ATP_MAIN_underdog_25-29,27,9,B,21,47.6,-21.21,-7.14,-100.0,32.14,285,-1295
ATP_MAIN_underdog_25-29,27,10,A,21,47.6,-27.89,-7.14,-100.0,35.71,285,-1685
ATP_MAIN_underdog_25-29,27,10,B,21,47.6,-30.15,-7.14,-100.0,35.71,285,-1820
ATP_MAIN_underdog_25-29,28,1,A,21,42.9,-39.12,-100.0,-100.0,3.57,280,-2300
ATP_MAIN_underdog_25-29,28,1,B,21,42.9,-39.12,-100.0,-100.0,3.57,280,-2300
ATP_MAIN_underdog_25-29,28,2,A,21,52.4,-27.55,7.14,-100.0,7.14,280,-1620
ATP_MAIN_underdog_25-29,28,2,B,21,52.4,-27.55,7.14,-100.0,7.14,280,-1620
ATP_MAIN_underdog_25-29,28,3,A,21,57.1,-20.58,10.71,-100.0,10.71,280,-1210
ATP_MAIN_underdog_25-29,28,3,B,21,57.1,-20.58,10.71,-100.0,10.71,280,-1210
ATP_MAIN_underdog_25-29,28,4,A,21,57.1,-18.71,14.29,-100.0,14.29,280,-1100
ATP_MAIN_underdog_25-29,28,4,B,21,57.1,-18.71,14.29,-100.0,14.29,280,-1100
ATP_MAIN_underdog_25-29,28,5,A,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,28,5,B,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,28,6,A,21,52.4,-20.75,21.43,-100.0,21.43,280,-1220
ATP_MAIN_underdog_25-29,28,6,B,21,52.4,-20.75,21.43,-100.0,21.43,280,-1220
ATP_MAIN_underdog_25-29,28,7,A,21,52.4,-19.05,25.0,-100.0,25.0,280,-1120
ATP_MAIN_underdog_25-29,28,7,B,21,52.4,-19.05,25.0,-100.0,25.0,280,-1120
ATP_MAIN_underdog_25-29,28,8,A,21,52.4,-17.35,28.57,-100.0,28.57,280,-1020
ATP_MAIN_underdog_25-29,28,8,B,21,52.4,-17.35,28.57,-100.0,28.57,280,-1020
ATP_MAIN_underdog_25-29,28,9,A,21,47.6,-21.94,-7.14,-100.0,32.14,280,-1290
ATP_MAIN_underdog_25-29,28,9,B,21,47.6,-21.94,-7.14,-100.0,32.14,280,-1290
ATP_MAIN_underdog_25-29,28,10,A,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,28,10,B,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,29,1,A,21,42.9,-39.12,-100.0,-100.0,3.57,280,-2300
ATP_MAIN_underdog_25-29,29,1,B,21,42.9,-39.12,-100.0,-100.0,3.57,280,-2300
ATP_MAIN_underdog_25-29,29,2,A,21,52.4,-27.55,7.14,-100.0,7.14,280,-1620
ATP_MAIN_underdog_25-29,29,2,B,21,52.4,-27.55,7.14,-100.0,7.14,280,-1620
ATP_MAIN_underdog_25-29,29,3,A,21,57.1,-20.58,10.71,-100.0,10.71,280,-1210
ATP_MAIN_underdog_25-29,29,3,B,21,57.1,-20.58,10.71,-100.0,10.71,280,-1210
ATP_MAIN_underdog_25-29,29,4,A,21,57.1,-18.71,14.29,-100.0,14.29,280,-1100
ATP_MAIN_underdog_25-29,29,4,B,21,57.1,-18.71,14.29,-100.0,14.29,280,-1100
ATP_MAIN_underdog_25-29,29,5,A,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,29,5,B,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,29,6,A,21,52.4,-20.75,21.43,-100.0,21.43,280,-1220
ATP_MAIN_underdog_25-29,29,6,B,21,52.4,-20.75,21.43,-100.0,21.43,280,-1220
ATP_MAIN_underdog_25-29,29,7,A,21,52.4,-19.05,25.0,-100.0,25.0,280,-1120
ATP_MAIN_underdog_25-29,29,7,B,21,52.4,-19.05,25.0,-100.0,25.0,280,-1120
ATP_MAIN_underdog_25-29,29,8,A,21,52.4,-17.35,28.57,-100.0,28.57,280,-1020
ATP_MAIN_underdog_25-29,29,8,B,21,52.4,-17.35,28.57,-100.0,28.57,280,-1020
ATP_MAIN_underdog_25-29,29,9,A,21,47.6,-21.94,-7.14,-100.0,32.14,280,-1290
ATP_MAIN_underdog_25-29,29,9,B,21,47.6,-21.94,-7.14,-100.0,32.14,280,-1290
ATP_MAIN_underdog_25-29,29,10,A,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,29,10,B,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,30,1,A,21,42.9,-39.12,-100.0,-100.0,3.57,280,-2300
ATP_MAIN_underdog_25-29,30,1,B,21,42.9,-39.12,-100.0,-100.0,3.57,280,-2300
ATP_MAIN_underdog_25-29,30,2,A,21,52.4,-27.55,7.14,-100.0,7.14,280,-1620
ATP_MAIN_underdog_25-29,30,2,B,21,52.4,-27.55,7.14,-100.0,7.14,280,-1620
ATP_MAIN_underdog_25-29,30,3,A,21,57.1,-20.58,10.71,-100.0,10.71,280,-1210
ATP_MAIN_underdog_25-29,30,3,B,21,57.1,-20.58,10.71,-100.0,10.71,280,-1210
ATP_MAIN_underdog_25-29,30,4,A,21,57.1,-18.71,14.29,-100.0,14.29,280,-1100
ATP_MAIN_underdog_25-29,30,4,B,21,57.1,-18.71,14.29,-100.0,14.29,280,-1100
ATP_MAIN_underdog_25-29,30,5,A,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,30,5,B,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,30,6,A,21,52.4,-20.75,21.43,-100.0,21.43,280,-1220
ATP_MAIN_underdog_25-29,30,6,B,21,52.4,-20.75,21.43,-100.0,21.43,280,-1220
ATP_MAIN_underdog_25-29,30,7,A,21,52.4,-19.05,25.0,-100.0,25.0,280,-1120
ATP_MAIN_underdog_25-29,30,7,B,21,52.4,-19.05,25.0,-100.0,25.0,280,-1120
ATP_MAIN_underdog_25-29,30,8,A,21,52.4,-17.35,28.57,-100.0,28.57,280,-1020
ATP_MAIN_underdog_25-29,30,8,B,21,52.4,-17.35,28.57,-100.0,28.57,280,-1020
ATP_MAIN_underdog_25-29,30,9,A,21,47.6,-21.94,-7.14,-100.0,32.14,280,-1290
ATP_MAIN_underdog_25-29,30,9,B,21,47.6,-21.94,-7.14,-100.0,32.14,280,-1290
ATP_MAIN_underdog_25-29,30,10,A,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,30,10,B,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_30-34,10,hold99,A,32,40.6,25.78,-51.52,-100.0,200.0,445,2295
ATP_MAIN_underdog_30-34,10,hold99,B,32,40.6,25.78,-51.52,-100.0,200.0,445,2295
ATP_MAIN_underdog_30-34,10,1,A,32,68.8,-13.24,3.03,-75.76,14.61,445,-2150
ATP_MAIN_underdog_30-34,10,1,B,32,71.9,-13.13,3.03,-3.03,4.49,445,-2135
ATP_MAIN_underdog_30-34,10,2,A,32,65.6,-21.36,6.06,-100.0,15.0,445,-3125
ATP_MAIN_underdog_30-34,10,2,B,32,71.9,-17.14,6.06,-3.03,7.87,445,-2525
ATP_MAIN_underdog_30-34,10,3,A,32,68.8,-15.68,9.09,-75.76,21.35,445,-2355
ATP_MAIN_underdog_30-34,10,3,B,32,75.0,-11.57,9.09,-1.52,11.24,445,-1770
ATP_MAIN_underdog_30-34,10,4,A,32,68.8,-13.6,12.12,-75.76,24.72,445,-2100
ATP_MAIN_underdog_30-34,10,4,B,32,71.9,-12.86,12.12,-3.03,14.61,445,-1995
ATP_MAIN_underdog_30-34,10,5,A,32,68.8,-11.51,15.15,-75.76,28.09,445,-1845
ATP_MAIN_underdog_30-34,10,5,B,32,68.8,-14.36,15.15,-75.76,17.98,445,-2250
ATP_MAIN_underdog_30-34,11,hold99,A,32,40.6,26.47,-51.52,-100.0,200.0,440,2410
ATP_MAIN_underdog_30-34,11,hold99,B,32,40.6,26.47,-51.52,-100.0,200.0,440,2410
ATP_MAIN_underdog_30-34,11,1,A,32,65.6,-16.86,3.03,-100.0,15.91,440,-2630
ATP_MAIN_underdog_30-34,11,1,B,32,68.8,-17.07,2.27,-75.76,3.03,440,-2660
ATP_MAIN_underdog_30-34,11,2,A,32,62.5,-25.17,6.06,-100.0,6.06,440,-3630
ATP_MAIN_underdog_30-34,11,2,B,32,68.8,-21.12,5.68,-75.76,6.06,440,-3060
ATP_MAIN_underdog_30-34,11,3,A,32,65.6,-19.55,9.09,-100.0,9.09,440,-2880
ATP_MAIN_underdog_30-34,11,3,B,32,71.9,-15.72,9.09,-3.03,9.09,440,-2340
ATP_MAIN_underdog_30-34,11,4,A,32,65.6,-17.14,12.12,-100.0,22.63,440,-2570
ATP_MAIN_underdog_30-34,11,4,B,32,71.9,-13.52,12.12,-3.03,12.5,440,-2060
ATP_MAIN_underdog_30-34,11,5,A,32,65.6,-15.15,15.15,-100.0,25.95,440,-2330
ATP_MAIN_underdog_30-34,11,5,B,32,68.8,-14.94,15.15,-75.76,15.91,440,-2300
ATP_MAIN_underdog_30-34,12,hold99,A,32,40.6,27.17,-51.52,-100.0,200.0,435,2525
ATP_MAIN_underdog_30-34,12,hold99,B,32,40.6,27.17,-51.52,-100.0,200.0,435,2525
ATP_MAIN_underdog_30-34,12,1,A,32,65.6,-16.52,3.03,-100.0,17.24,435,-2545
ATP_MAIN_underdog_30-34,12,1,B,32,68.8,-16.74,3.03,-75.76,3.45,435,-2575
ATP_MAIN_underdog_30-34,12,2,A,32,62.5,-24.91,6.06,-100.0,6.06,435,-3550
ATP_MAIN_underdog_30-34,12,2,B,32,68.8,-20.81,6.06,-75.76,6.69,435,-2980
ATP_MAIN_underdog_30-34,12,3,A,32,65.6,-19.25,9.09,-100.0,9.09,435,-2800
ATP_MAIN_underdog_30-34,12,3,B,32,71.9,-15.37,9.09,-3.03,10.34,435,-2260
ATP_MAIN_underdog_30-34,12,4,A,32,65.6,-16.78,12.12,-100.0,23.72,435,-2485
ATP_MAIN_underdog_30-34,12,4,B,32,71.9,-13.11,12.12,-3.03,13.79,435,-1975
ATP_MAIN_underdog_30-34,12,5,A,32,65.6,-14.78,15.15,-100.0,27.06,435,-2245
ATP_MAIN_underdog_30-34,12,5,B,32,68.8,-14.56,15.15,-75.76,17.24,435,-2215
ATP_MAIN_underdog_30-34,13,hold99,A,32,43.8,27.88,-51.52,-100.0,200.0,430,2640
ATP_MAIN_underdog_30-34,13,hold99,B,32,43.8,27.88,-51.52,-100.0,200.0,430,2640
ATP_MAIN_underdog_30-34,13,1,A,32,65.6,-16.18,3.03,-100.0,18.6,430,-2460
ATP_MAIN_underdog_30-34,13,1,B,32,68.8,-16.4,3.03,-75.76,4.65,430,-2490
ATP_MAIN_underdog_30-34,13,2,A,32,62.5,-24.65,6.06,-100.0,6.06,430,-3470
ATP_MAIN_underdog_30-34,13,2,B,32,68.8,-20.5,6.06,-75.76,7.62,430,-2900
ATP_MAIN_underdog_30-34,13,3,A,32,65.6,-18.93,9.09,-100.0,9.09,430,-2720
ATP_MAIN_underdog_30-34,13,3,B,32,71.9,-15.01,9.09,-3.03,11.63,430,-2180
ATP_MAIN_underdog_30-34,13,4,A,32,65.6,-16.41,12.12,-100.0,24.83,430,-2400
ATP_MAIN_underdog_30-34,13,4,B,32,71.9,-12.7,12.12,-3.03,15.12,430,-1890
ATP_MAIN_underdog_30-34,13,5,A,32,65.6,-14.4,15.15,-100.0,28.21,430,-2160
ATP_MAIN_underdog_30-34,13,5,B,32,68.8,-14.18,15.15,-75.76,18.6,430,-2130
ATP_MAIN_underdog_30-34,14,hold99,A,32,43.8,27.06,-51.52,-100.0,200.0,425,2350
ATP_MAIN_underdog_30-34,14,hold99,B,32,43.8,27.06,-51.52,-100.0,200.0,425,2350
ATP_MAIN_underdog_30-34,14,1,A,32,65.6,-16.36,3.03,-100.0,15.76,425,-2450
ATP_MAIN_underdog_30-34,14,1,B,32,71.9,-13.83,2.35,-3.03,3.03,425,-2105
ATP_MAIN_underdog_30-34,14,2,A,32,62.5,-24.92,6.06,-100.0,6.06,425,-3470
ATP_MAIN_underdog_30-34,14,2,B,32,68.8,-21.06,5.88,-75.76,6.06,425,-2945
ATP_MAIN_underdog_30-34,14,3,A,32,65.6,-19.17,9.09,-100.0,9.09,425,-2725
ATP_MAIN_underdog_30-34,14,3,B,32,71.9,-15.64,9.09,-3.03,9.33,425,-2245
ATP_MAIN_underdog_30-34,14,4,A,32,65.6,-16.6,12.12,-100.0,12.12,425,-2405
ATP_MAIN_underdog_30-34,14,4,B,32,71.9,-13.41,12.12,-3.03,12.94,425,-1970
ATP_MAIN_underdog_30-34,14,5,A,32,65.6,-14.6,15.15,-100.0,15.15,425,-2170
ATP_MAIN_underdog_30-34,14,5,B,32,71.9,-11.18,15.15,-3.03,16.47,425,-1705
ATP_MAIN_underdog_30-34,15,hold99,A,32,43.8,27.68,-51.52,-100.0,200.0,420,2460
ATP_MAIN_underdog_30-34,15,hold99,B,32,43.8,27.68,-51.52,-100.0,200.0,420,2460
ATP_MAIN_underdog_30-34,15,1,A,32,65.6,-16.63,3.03,-100.0,3.03,420,-2450
ATP_MAIN_underdog_30-34,15,1,B,32,71.9,-13.5,3.03,-3.03,3.57,420,-2030
ATP_MAIN_underdog_30-34,15,2,A,32,62.5,-24.69,6.06,-100.0,6.06,420,-3395
ATP_MAIN_underdog_30-34,15,2,B,32,68.8,-20.79,6.06,-75.76,6.06,420,-2870
ATP_MAIN_underdog_30-34,15,3,A,32,65.6,-18.89,9.09,-100.0,9.09,420,-2650
ATP_MAIN_underdog_30-34,15,3,B,32,68.8,-18.77,9.09,-75.76,9.09,420,-2635
ATP_MAIN_underdog_30-34,15,4,A,32,65.6,-16.26,12.12,-100.0,12.12,420,-2325
ATP_MAIN_underdog_30-34,15,4,B,32,68.8,-16.6,12.12,-75.76,13.74,420,-2370
ATP_MAIN_underdog_30-34,15,5,A,32,65.6,-14.25,15.15,-100.0,15.15,420,-2090
ATP_MAIN_underdog_30-34,15,5,B,32,68.8,-14.48,15.15,-75.76,17.18,420,-2120
ATP_MAIN_underdog_30-34,16,hold99,A,32,43.8,24.7,-51.52,-100.0,200.0,415,1750
ATP_MAIN_underdog_30-34,16,hold99,B,32,43.8,24.7,-51.52,-100.0,200.0,415,1750
ATP_MAIN_underdog_30-34,16,1,A,32,62.5,-15.18,3.03,-100.0,3.03,415,-2395
ATP_MAIN_underdog_30-34,16,1,B,32,68.8,-10.33,3.03,-75.76,3.03,415,-1750
ATP_MAIN_underdog_30-34,16,2,A,32,59.4,-29.05,6.06,-100.0,6.06,415,-3935
ATP_MAIN_underdog_30-34,16,2,B,32,65.6,-23.97,6.06,-100.0,6.06,415,-3260
ATP_MAIN_underdog_30-34,16,3,A,32,65.6,-19.25,9.09,-100.0,9.09,415,-2670
ATP_MAIN_underdog_30-34,16,3,B,32,68.8,-18.57,9.09,-75.76,9.09,415,-2580
ATP_MAIN_underdog_30-34,16,4,A,32,65.6,-16.59,12.12,-100.0,12.12,415,-2345
ATP_MAIN_underdog_30-34,16,4,B,32,68.8,-16.37,12.12,-75.76,12.12,415,-2315
ATP_MAIN_underdog_30-34,16,5,A,32,65.6,-14.59,15.15,-100.0,15.15,415,-2115
ATP_MAIN_underdog_30-34,16,5,B,32,68.8,-14.25,15.15,-75.76,15.15,415,-2070
ATP_MAIN_underdog_30-34,17,hold99,A,32,43.8,23.13,-51.52,-100.0,200.0,410,1435
ATP_MAIN_underdog_30-34,17,hold99,B,32,43.8,23.13,-51.52,-100.0,200.0,410,1435
ATP_MAIN_underdog_30-34,17,1,A,32,59.4,-18.93,3.03,-100.0,3.03,410,-2760
ATP_MAIN_underdog_30-34,17,1,B,32,65.6,-13.9,3.03,-100.0,3.03,410,-2100
ATP_MAIN_underdog_30-34,17,2,A,32,56.2,-32.91,6.06,-100.0,6.06,410,-4310
ATP_MAIN_underdog_30-34,17,2,B,32,65.6,-24.33,6.06,-100.0,6.06,410,-3185
ATP_MAIN_underdog_30-34,17,3,A,32,62.5,-23.12,9.09,-100.0,9.09,410,-3060
ATP_MAIN_underdog_30-34,17,3,B,32,68.8,-19.0,9.09,-75.76,9.09,410,-2520
ATP_MAIN_underdog_30-34,17,4,A,32,62.5,-20.52,12.12,-100.0,12.12,410,-2745
ATP_MAIN_underdog_30-34,17,4,B,32,65.6,-20.4,12.12,-100.0,12.12,410,-2730
ATP_MAIN_underdog_30-34,17,5,A,32,62.5,-18.62,15.15,-100.0,15.15,410,-2530
ATP_MAIN_underdog_30-34,17,5,B,32,65.6,-18.39,15.15,-100.0,15.15,410,-2500
ATP_MAIN_underdog_30-34,18,hold99,A,32,43.8,23.38,-51.52,-100.0,200.0,405,1530
ATP_MAIN_underdog_30-34,18,hold99,B,32,43.8,23.38,-51.52,-100.0,200.0,405,1530
ATP_MAIN_underdog_30-34,18,1,A,32,59.4,-18.83,3.03,-100.0,3.03,405,-2700
ATP_MAIN_underdog_30-34,18,1,B,32,65.6,-13.74,3.03,-100.0,3.03,405,-2040
ATP_MAIN_underdog_30-34,18,2,A,32,56.2,-32.81,6.06,-100.0,6.06,405,-4245
ATP_MAIN_underdog_30-34,18,2,B,32,65.6,-24.13,6.06,-100.0,6.06,405,-3120
ATP_MAIN_underdog_30-34,18,3,A,32,62.5,-22.92,9.09,-100.0,9.09,405,-2995
ATP_MAIN_underdog_30-34,18,3,B,32,68.8,-18.75,9.09,-75.76,9.09,405,-2455
ATP_MAIN_underdog_30-34,18,4,A,32,62.5,-20.25,12.12,-100.0,12.12,405,-2675
ATP_MAIN_underdog_30-34,18,4,B,32,65.6,-20.14,12.12,-100.0,12.12,405,-2660
ATP_MAIN_underdog_30-34,18,5,A,32,62.5,-18.35,15.15,-100.0,15.15,405,-2460
ATP_MAIN_underdog_30-34,18,5,B,32,65.6,-18.12,15.15,-100.0,15.15,405,-2430
ATP_MAIN_underdog_30-34,19,hold99,A,32,43.8,21.41,-51.52,-100.0,200.0,400,1200
ATP_MAIN_underdog_30-34,19,hold99,B,32,43.8,21.41,-51.52,-100.0,200.0,400,1200
ATP_MAIN_underdog_30-34,19,1,A,32,59.4,-18.74,3.03,-100.0,3.03,400,-2640
ATP_MAIN_underdog_30-34,19,1,B,32,65.6,-13.58,3.03,-100.0,3.03,400,-1980
ATP_MAIN_underdog_30-34,19,2,A,32,56.2,-32.71,6.06,-100.0,6.06,400,-4180
ATP_MAIN_underdog_30-34,19,2,B,32,65.6,-23.92,6.06,-100.0,6.06,400,-3055
ATP_MAIN_underdog_30-34,19,3,A,32,62.5,-22.71,9.09,-100.0,9.09,400,-2930
