cell_id,dca_drop,exit_target,strategy_AB,n_trades,win_rate,mean_roi,median_roi,p25_roi,p75_roi,max_loss,total_pnl_baby
ATP_MAIN_underdog_15-19,10,15,A,19,21.1,-60.32,-100.0,-100.0,-100.0,235,-2575
ATP_MAIN_underdog_15-19,10,15,B,19,21.1,-61.33,-100.0,-100.0,-100.0,235,-2620
ATP_MAIN_underdog_15-19,10,20,A,19,15.8,-65.29,-100.0,-100.0,-100.0,235,-2785
ATP_MAIN_underdog_15-19,10,20,B,19,15.8,-66.3,-100.0,-100.0,-100.0,235,-2830
ATP_MAIN_underdog_15-19,10,25,A,19,15.8,-60.84,-100.0,-100.0,-100.0,235,-2610
ATP_MAIN_underdog_15-19,10,25,B,19,15.8,-61.85,-100.0,-100.0,-100.0,235,-2655
ATP_MAIN_underdog_15-19,10,30,A,19,10.5,-69.97,-100.0,-100.0,-100.0,235,-2970
ATP_MAIN_underdog_15-19,10,30,B,19,10.5,-70.97,-100.0,-100.0,-100.0,235,-3015
ATP_MAIN_underdog_15-19,15,hold99,A,19,0.0,-100.0,-100.0,-100.0,-100.0,210,-3890
ATP_MAIN_underdog_15-19,15,hold99,B,19,0.0,-100.0,-100.0,-100.0,-100.0,210,-3890
ATP_MAIN_underdog_15-19,15,5,A,19,31.6,-57.74,-100.0,-100.0,26.32,210,-2230
ATP_MAIN_underdog_15-19,15,5,B,19,36.8,-52.47,-100.0,-100.0,26.32,210,-2020
ATP_MAIN_underdog_15-19,15,10,A,19,26.3,-59.83,-100.0,-100.0,52.63,210,-2340
ATP_MAIN_underdog_15-19,15,10,B,19,31.6,-50.81,-100.0,-100.0,52.63,210,-1980
ATP_MAIN_underdog_15-19,15,15,A,19,21.1,-62.33,-100.0,-100.0,-100.0,210,-2450
ATP_MAIN_underdog_15-19,15,15,B,19,21.1,-62.33,-100.0,-100.0,-100.0,210,-2450
ATP_MAIN_underdog_15-19,15,20,A,19,15.8,-67.59,-100.0,-100.0,-100.0,210,-2660
ATP_MAIN_underdog_15-19,15,20,B,19,15.8,-67.59,-100.0,-100.0,-100.0,210,-2660
ATP_MAIN_underdog_15-19,15,25,A,19,15.8,-63.43,-100.0,-100.0,-100.0,210,-2510
ATP_MAIN_underdog_15-19,15,25,B,19,15.8,-63.43,-100.0,-100.0,-100.0,210,-2510
ATP_MAIN_underdog_15-19,15,30,A,19,10.5,-68.01,-100.0,-100.0,-100.0,210,-2645
ATP_MAIN_underdog_15-19,15,30,B,19,10.5,-69.89,-100.0,-100.0,-100.0,210,-2720
ATP_MAIN_underdog_15-19,20,hold99,A,19,0.0,-100.0,-100.0,-100.0,-100.0,190,-3610
ATP_MAIN_underdog_15-19,20,hold99,B,19,0.0,-100.0,-100.0,-100.0,-100.0,190,-3610
ATP_MAIN_underdog_15-19,20,5,A,19,31.6,-60.11,-100.0,-100.0,26.32,190,-2170
ATP_MAIN_underdog_15-19,20,5,B,19,31.6,-60.11,-100.0,-100.0,26.32,190,-2170
ATP_MAIN_underdog_15-19,20,10,A,19,26.3,-59.83,-100.0,-100.0,52.63,190,-2160
ATP_MAIN_underdog_15-19,20,10,B,19,26.3,-59.83,-100.0,-100.0,52.63,190,-2160
ATP_MAIN_underdog_15-19,20,15,A,19,21.1,-62.33,-100.0,-100.0,-100.0,190,-2250
ATP_MAIN_underdog_15-19,20,15,B,19,21.1,-62.33,-100.0,-100.0,-100.0,190,-2250
ATP_MAIN_underdog_15-19,20,20,A,19,15.8,-67.59,-100.0,-100.0,-100.0,190,-2440
ATP_MAIN_underdog_15-19,20,20,B,19,15.8,-67.59,-100.0,-100.0,-100.0,190,-2440
ATP_MAIN_underdog_15-19,20,25,A,19,15.8,-63.43,-100.0,-100.0,-100.0,190,-2290
ATP_MAIN_underdog_15-19,20,25,B,19,15.8,-63.43,-100.0,-100.0,-100.0,190,-2290
ATP_MAIN_underdog_15-19,20,30,A,19,10.5,-72.85,-100.0,-100.0,-100.0,190,-2630
ATP_MAIN_underdog_15-19,20,30,B,19,10.5,-72.85,-100.0,-100.0,-100.0,190,-2630
ATP_MAIN_underdog_15-19,25,hold99,A,19,0.0,-100.0,-100.0,-100.0,-100.0,190,-3610
ATP_MAIN_underdog_15-19,25,hold99,B,19,0.0,-100.0,-100.0,-100.0,-100.0,190,-3610
ATP_MAIN_underdog_15-19,25,5,A,19,31.6,-60.11,-100.0,-100.0,26.32,190,-2170
ATP_MAIN_underdog_15-19,25,5,B,19,31.6,-60.11,-100.0,-100.0,26.32,190,-2170
ATP_MAIN_underdog_15-19,25,10,A,19,26.3,-59.83,-100.0,-100.0,52.63,190,-2160
ATP_MAIN_underdog_15-19,25,10,B,19,26.3,-59.83,-100.0,-100.0,52.63,190,-2160
ATP_MAIN_underdog_15-19,25,15,A,19,21.1,-62.33,-100.0,-100.0,-100.0,190,-2250
ATP_MAIN_underdog_15-19,25,15,B,19,21.1,-62.33,-100.0,-100.0,-100.0,190,-2250
ATP_MAIN_underdog_15-19,25,20,A,19,15.8,-67.59,-100.0,-100.0,-100.0,190,-2440
ATP_MAIN_underdog_15-19,25,20,B,19,15.8,-67.59,-100.0,-100.0,-100.0,190,-2440
ATP_MAIN_underdog_15-19,25,25,A,19,15.8,-63.43,-100.0,-100.0,-100.0,190,-2290
ATP_MAIN_underdog_15-19,25,25,B,19,15.8,-63.43,-100.0,-100.0,-100.0,190,-2290
ATP_MAIN_underdog_15-19,25,30,A,19,10.5,-72.85,-100.0,-100.0,-100.0,190,-2630
ATP_MAIN_underdog_15-19,25,30,B,19,10.5,-72.85,-100.0,-100.0,-100.0,190,-2630
ATP_MAIN_underdog_15-19,30,hold99,A,19,0.0,-100.0,-100.0,-100.0,-100.0,190,-3610
ATP_MAIN_underdog_15-19,30,hold99,B,19,0.0,-100.0,-100.0,-100.0,-100.0,190,-3610
ATP_MAIN_underdog_15-19,30,5,A,19,31.6,-60.11,-100.0,-100.0,26.32,190,-2170
ATP_MAIN_underdog_15-19,30,5,B,19,31.6,-60.11,-100.0,-100.0,26.32,190,-2170
ATP_MAIN_underdog_15-19,30,10,A,19,26.3,-59.83,-100.0,-100.0,52.63,190,-2160
ATP_MAIN_underdog_15-19,30,10,B,19,26.3,-59.83,-100.0,-100.0,52.63,190,-2160
ATP_MAIN_underdog_15-19,30,15,A,19,21.1,-62.33,-100.0,-100.0,-100.0,190,-2250
ATP_MAIN_underdog_15-19,30,15,B,19,21.1,-62.33,-100.0,-100.0,-100.0,190,-2250
ATP_MAIN_underdog_15-19,30,20,A,19,15.8,-67.59,-100.0,-100.0,-100.0,190,-2440
ATP_MAIN_underdog_15-19,30,20,B,19,15.8,-67.59,-100.0,-100.0,-100.0,190,-2440
ATP_MAIN_underdog_15-19,30,25,A,19,15.8,-63.43,-100.0,-100.0,-100.0,190,-2290
ATP_MAIN_underdog_15-19,30,25,B,19,15.8,-63.43,-100.0,-100.0,-100.0,190,-2290
ATP_MAIN_underdog_15-19,30,30,A,19,10.5,-72.85,-100.0,-100.0,-100.0,190,-2630
ATP_MAIN_underdog_15-19,30,30,B,19,10.5,-72.85,-100.0,-100.0,-100.0,190,-2630
ATP_MAIN_underdog_20-24,,hold99,NA,14,14.3,-41.07,-100.0,-100.0,-100.0,240,-1380
ATP_MAIN_underdog_20-24,,5,NA,14,64.3,-22.32,20.83,-100.0,20.83,240,-750
ATP_MAIN_underdog_20-24,,10,NA,14,57.1,-19.05,41.67,-100.0,41.67,240,-640
ATP_MAIN_underdog_20-24,,15,NA,14,50.0,-18.75,-18.75,-100.0,62.5,240,-630
ATP_MAIN_underdog_20-24,,20,NA,14,50.0,-8.33,-8.33,-100.0,83.33,240,-280
ATP_MAIN_underdog_20-24,,25,NA,14,42.9,-12.5,-100.0,-100.0,104.17,240,-420
ATP_MAIN_underdog_20-24,,30,NA,14,35.7,-19.64,-100.0,-100.0,125.0,240,-660
ATP_MAIN_underdog_20-24,5,hold99,A,14,14.3,-38.87,-100.0,-100.0,-100.0,335,-2025
ATP_MAIN_underdog_20-24,5,hold99,B,14,14.3,-38.87,-100.0,-100.0,-100.0,335,-2025
ATP_MAIN_underdog_20-24,5,5,A,14,64.3,-17.17,29.85,-100.0,29.85,335,-730
ATP_MAIN_underdog_20-24,5,5,B,14,71.4,-13.65,20.9,-100.0,20.9,335,-565
ATP_MAIN_underdog_20-24,5,10,A,14,57.1,-13.76,46.95,-100.0,52.24,335,-590
ATP_MAIN_underdog_20-24,5,10,B,14,64.3,-8.0,43.28,-100.0,43.28,335,-320
ATP_MAIN_underdog_20-24,5,15,A,14,50.0,-13.55,-18.75,-100.0,74.63,335,-600
ATP_MAIN_underdog_20-24,5,15,B,14,50.0,-17.39,-18.75,-100.0,65.67,335,-780
ATP_MAIN_underdog_20-24,5,20,A,14,50.0,-2.47,-8.33,-100.0,97.01,335,-100
ATP_MAIN_underdog_20-24,5,20,B,14,50.0,-6.31,-8.33,-100.0,88.06,335,-280
ATP_MAIN_underdog_20-24,5,25,A,14,42.9,-7.06,-100.0,-100.0,119.4,335,-335
ATP_MAIN_underdog_20-24,5,25,B,14,42.9,-10.26,-100.0,-100.0,110.45,335,-485
ATP_MAIN_underdog_20-24,5,30,A,14,35.7,-14.85,-100.0,-100.0,141.79,335,-720
ATP_MAIN_underdog_20-24,5,30,B,14,35.7,-17.4,-100.0,-100.0,132.84,335,-840
ATP_MAIN_underdog_20-24,10,hold99,A,14,14.3,-36.32,-100.0,-100.0,-100.0,310,-1725
ATP_MAIN_underdog_20-24,10,hold99,B,14,14.3,-36.32,-100.0,-100.0,-100.0,310,-1725
ATP_MAIN_underdog_20-24,10,5,A,14,64.3,-15.36,20.83,-100.0,40.32,310,-655
ATP_MAIN_underdog_20-24,10,5,B,14,78.6,-2.57,23.32,-9.38,25.81,310,-100
ATP_MAIN_underdog_20-24,10,10,A,14,57.1,-12.52,41.67,-100.0,64.52,310,-590
ATP_MAIN_underdog_20-24,10,10,B,14,64.3,-5.95,41.67,-100.0,50.0,310,-305
ATP_MAIN_underdog_20-24,10,15,A,14,50.0,-11.26,-18.75,-100.0,88.71,310,-550
ATP_MAIN_underdog_20-24,10,15,B,14,50.0,-15.41,-18.75,-100.0,74.19,310,-730
ATP_MAIN_underdog_20-24,10,20,A,14,50.0,0.12,-8.33,-100.0,112.9,310,-100
ATP_MAIN_underdog_20-24,10,20,B,14,50.0,-4.03,-8.33,-100.0,98.39,310,-280
ATP_MAIN_underdog_20-24,10,25,A,14,42.9,-3.09,-100.0,-100.0,137.1,310,-210
ATP_MAIN_underdog_20-24,10,25,B,14,42.9,-7.24,-100.0,-100.0,122.58,310,-390
ATP_MAIN_underdog_20-24,10,30,A,14,35.7,-11.87,-100.0,-100.0,134.07,310,-620
ATP_MAIN_underdog_20-24,10,30,B,14,42.9,2.65,-100.0,-100.0,146.77,310,10
ATP_MAIN_underdog_20-24,15,hold99,A,14,14.3,-33.32,-100.0,-100.0,-100.0,285,-1425
ATP_MAIN_underdog_20-24,15,hold99,B,14,14.3,-33.32,-100.0,-100.0,-100.0,285,-1425
ATP_MAIN_underdog_20-24,15,5,A,14,64.3,-17.78,20.83,-100.0,20.83,285,-730
ATP_MAIN_underdog_20-24,15,5,B,14,71.4,-12.52,20.83,-100.0,22.2,285,-520
ATP_MAIN_underdog_20-24,15,10,A,14,57.1,-13.72,41.67,-100.0,41.67,285,-615
ATP_MAIN_underdog_20-24,15,10,B,14,57.1,-17.48,41.67,-100.0,41.67,285,-765
ATP_MAIN_underdog_20-24,15,15,A,14,50.0,-12.64,-18.75,-100.0,62.5,285,-600
ATP_MAIN_underdog_20-24,15,15,B,14,50.0,-16.4,-18.75,-100.0,62.5,285,-750
ATP_MAIN_underdog_20-24,15,20,A,14,50.0,2.01,-8.33,-100.0,95.39,285,-25
ATP_MAIN_underdog_20-24,15,20,B,14,50.0,-3.63,-8.33,-100.0,88.82,285,-250
ATP_MAIN_underdog_20-24,15,25,A,14,42.9,-0.99,-100.0,-100.0,117.6,285,-135
ATP_MAIN_underdog_20-24,15,25,B,14,42.9,-6.63,-100.0,-100.0,111.02,285,-360
ATP_MAIN_underdog_20-24,15,30,A,14,35.7,-6.95,-100.0,-100.0,139.8,285,-345
ATP_MAIN_underdog_20-24,15,30,B,14,35.7,-12.59,-100.0,-100.0,133.22,285,-570
ATP_MAIN_underdog_20-24,20,hold99,A,14,14.3,-41.07,-100.0,-100.0,-100.0,260,-1600
ATP_MAIN_underdog_20-24,20,hold99,B,14,14.3,-41.07,-100.0,-100.0,-100.0,260,-1600
ATP_MAIN_underdog_20-24,20,5,A,14,64.3,-22.32,20.83,-100.0,20.83,260,-830
ATP_MAIN_underdog_20-24,20,5,B,14,64.3,-22.32,20.83,-100.0,20.83,260,-830
ATP_MAIN_underdog_20-24,20,10,A,14,57.1,-19.05,41.67,-100.0,41.67,260,-740
ATP_MAIN_underdog_20-24,20,10,B,14,57.1,-19.05,41.67,-100.0,41.67,260,-740
ATP_MAIN_underdog_20-24,20,15,A,14,50.0,-18.75,-18.75,-100.0,62.5,260,-750
ATP_MAIN_underdog_20-24,20,15,B,14,50.0,-18.75,-18.75,-100.0,62.5,260,-750
ATP_MAIN_underdog_20-24,20,20,A,14,50.0,-3.3,-8.33,-100.0,83.33,260,-200
ATP_MAIN_underdog_20-24,20,20,B,14,50.0,-6.18,-8.33,-100.0,83.33,260,-305
ATP_MAIN_underdog_20-24,20,25,A,14,42.9,-6.89,-100.0,-100.0,104.17,260,-335
ATP_MAIN_underdog_20-24,20,25,B,14,42.9,-9.78,-100.0,-100.0,104.17,260,-440
ATP_MAIN_underdog_20-24,20,30,A,14,35.7,-13.46,-100.0,-100.0,125.0,260,-570
ATP_MAIN_underdog_20-24,20,30,B,14,35.7,-16.35,-100.0,-100.0,125.0,260,-675
ATP_MAIN_underdog_20-24,25,hold99,A,14,14.3,-41.07,-100.0,-100.0,-100.0,240,-1380
ATP_MAIN_underdog_20-24,25,hold99,B,14,14.3,-41.07,-100.0,-100.0,-100.0,240,-1380
ATP_MAIN_underdog_20-24,25,5,A,14,64.3,-22.32,20.83,-100.0,20.83,240,-750
ATP_MAIN_underdog_20-24,25,5,B,14,64.3,-22.32,20.83,-100.0,20.83,240,-750
ATP_MAIN_underdog_20-24,25,10,A,14,57.1,-19.05,41.67,-100.0,41.67,240,-640
ATP_MAIN_underdog_20-24,25,10,B,14,57.1,-19.05,41.67,-100.0,41.67,240,-640
ATP_MAIN_underdog_20-24,25,15,A,14,50.0,-18.75,-18.75,-100.0,62.5,240,-630
ATP_MAIN_underdog_20-24,25,15,B,14,50.0,-18.75,-18.75,-100.0,62.5,240,-630
ATP_MAIN_underdog_20-24,25,20,A,14,50.0,-8.33,-8.33,-100.0,83.33,240,-280
ATP_MAIN_underdog_20-24,25,20,B,14,50.0,-8.33,-8.33,-100.0,83.33,240,-280
ATP_MAIN_underdog_20-24,25,25,A,14,42.9,-12.5,-100.0,-100.0,104.17,240,-420
ATP_MAIN_underdog_20-24,25,25,B,14,42.9,-12.5,-100.0,-100.0,104.17,240,-420
ATP_MAIN_underdog_20-24,25,30,A,14,35.7,-19.64,-100.0,-100.0,125.0,240,-660
ATP_MAIN_underdog_20-24,25,30,B,14,35.7,-19.64,-100.0,-100.0,125.0,240,-660
ATP_MAIN_underdog_20-24,30,hold99,A,14,14.3,-41.07,-100.0,-100.0,-100.0,240,-1380
ATP_MAIN_underdog_20-24,30,hold99,B,14,14.3,-41.07,-100.0,-100.0,-100.0,240,-1380
ATP_MAIN_underdog_20-24,30,5,A,14,64.3,-22.32,20.83,-100.0,20.83,240,-750
ATP_MAIN_underdog_20-24,30,5,B,14,64.3,-22.32,20.83,-100.0,20.83,240,-750
ATP_MAIN_underdog_20-24,30,10,A,14,57.1,-19.05,41.67,-100.0,41.67,240,-640
ATP_MAIN_underdog_20-24,30,10,B,14,57.1,-19.05,41.67,-100.0,41.67,240,-640
ATP_MAIN_underdog_20-24,30,15,A,14,50.0,-18.75,-18.75,-100.0,62.5,240,-630
ATP_MAIN_underdog_20-24,30,15,B,14,50.0,-18.75,-18.75,-100.0,62.5,240,-630
ATP_MAIN_underdog_20-24,30,20,A,14,50.0,-8.33,-8.33,-100.0,83.33,240,-280
ATP_MAIN_underdog_20-24,30,20,B,14,50.0,-8.33,-8.33,-100.0,83.33,240,-280
ATP_MAIN_underdog_20-24,30,25,A,14,42.9,-12.5,-100.0,-100.0,104.17,240,-420
ATP_MAIN_underdog_20-24,30,25,B,14,42.9,-12.5,-100.0,-100.0,104.17,240,-420
ATP_MAIN_underdog_20-24,30,30,A,14,35.7,-19.64,-100.0,-100.0,125.0,240,-660
ATP_MAIN_underdog_20-24,30,30,B,14,35.7,-19.64,-100.0,-100.0,125.0,240,-660
ATP_MAIN_underdog_25-29,,hold99,NA,21,9.5,-61.9,-100.0,-100.0,-100.0,280,-3640
ATP_MAIN_underdog_25-29,,5,NA,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,,10,NA,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,,15,NA,21,42.9,-29.76,-100.0,-100.0,53.57,280,-1750
ATP_MAIN_underdog_25-29,,20,NA,21,38.1,-30.27,-100.0,-100.0,71.43,280,-1780
ATP_MAIN_underdog_25-29,,25,NA,21,33.3,-32.48,-100.0,-100.0,89.29,280,-1910
ATP_MAIN_underdog_25-29,,30,NA,21,23.8,-46.26,-100.0,-100.0,50.0,280,-2720
ATP_MAIN_underdog_25-29,5,hold99,A,21,9.5,-60.84,-100.0,-100.0,-100.0,395,-5330
ATP_MAIN_underdog_25-29,5,hold99,B,21,9.5,-60.84,-100.0,-100.0,-100.0,395,-5330
ATP_MAIN_underdog_25-29,5,5,A,21,61.9,-8.38,17.86,-100.0,25.32,395,-1065
ATP_MAIN_underdog_25-29,5,5,B,21,61.9,-11.28,17.72,-100.0,17.79,395,-1305
ATP_MAIN_underdog_25-29,5,10,A,21,52.4,-21.63,35.71,-100.0,44.3,395,-1950
ATP_MAIN_underdog_25-29,5,10,B,21,57.1,-17.65,35.71,-100.0,36.71,395,-1620
ATP_MAIN_underdog_25-29,5,15,A,21,47.6,-19.67,-7.14,-100.0,63.29,395,-1870
ATP_MAIN_underdog_25-29,5,15,B,21,47.6,-21.84,-7.14,-100.0,55.7,395,-2050
ATP_MAIN_underdog_25-29,5,20,A,21,38.1,-27.69,-100.0,-100.0,76.85,395,-2535
ATP_MAIN_underdog_25-29,5,20,B,21,42.9,-21.18,-100.0,-100.0,74.68,395,-1995
ATP_MAIN_underdog_25-29,5,25,A,21,33.3,-30.2,-100.0,-100.0,89.29,395,-2805
ATP_MAIN_underdog_25-29,5,25,B,21,38.1,-22.43,-100.0,-100.0,91.48,395,-2160
ATP_MAIN_underdog_25-29,5,30,A,21,23.8,-44.39,-100.0,-100.0,50.0,395,-3920
ATP_MAIN_underdog_25-29,5,30,B,21,28.6,-35.34,-100.0,-100.0,107.14,395,-3170
ATP_MAIN_underdog_25-29,10,hold99,A,21,9.5,-59.63,-100.0,-100.0,-100.0,370,-4855
ATP_MAIN_underdog_25-29,10,hold99,B,21,9.5,-59.63,-100.0,-100.0,-100.0,370,-4855
ATP_MAIN_underdog_25-29,10,5,A,21,61.9,-8.95,17.86,-100.0,17.86,370,-1065
ATP_MAIN_underdog_25-29,10,5,B,21,61.9,-10.69,17.86,-100.0,17.86,370,-1200
ATP_MAIN_underdog_25-29,10,10,A,21,52.4,-21.87,35.71,-100.0,35.71,370,-1950
ATP_MAIN_underdog_25-29,10,10,B,21,52.4,-23.61,35.71,-100.0,35.71,370,-2085
ATP_MAIN_underdog_25-29,10,15,A,21,47.6,-19.48,-7.14,-100.0,53.57,370,-1845
ATP_MAIN_underdog_25-29,10,15,B,21,47.6,-21.22,-7.14,-100.0,53.57,370,-1980
ATP_MAIN_underdog_25-29,10,20,A,21,38.1,-26.96,-100.0,-100.0,71.43,370,-2410
ATP_MAIN_underdog_25-29,10,20,B,21,38.1,-28.7,-100.0,-100.0,71.43,370,-2545
ATP_MAIN_underdog_25-29,10,25,A,21,33.3,-28.83,-100.0,-100.0,89.29,370,-2555
ATP_MAIN_underdog_25-29,10,25,B,21,33.3,-30.57,-100.0,-100.0,89.29,370,-2690
ATP_MAIN_underdog_25-29,10,30,A,21,23.8,-42.26,-100.0,-100.0,50.0,370,-3470
ATP_MAIN_underdog_25-29,10,30,B,21,23.8,-44.0,-100.0,-100.0,50.0,370,-3605
ATP_MAIN_underdog_25-29,15,hold99,A,21,9.5,-58.24,-100.0,-100.0,-100.0,345,-4380
ATP_MAIN_underdog_25-29,15,hold99,B,21,9.5,-58.24,-100.0,-100.0,-100.0,345,-4380
ATP_MAIN_underdog_25-29,15,5,A,21,61.9,-7.56,17.86,-100.0,17.86,345,-815
ATP_MAIN_underdog_25-29,15,5,B,21,61.9,-10.67,17.86,-100.0,17.86,345,-1040
ATP_MAIN_underdog_25-29,15,10,A,21,52.4,-20.28,35.71,-100.0,35.71,345,-1650
ATP_MAIN_underdog_25-29,15,10,B,21,52.4,-23.38,35.71,-100.0,35.71,345,-1875
ATP_MAIN_underdog_25-29,15,15,A,21,47.6,-17.68,-7.14,-100.0,53.57,345,-1520
ATP_MAIN_underdog_25-29,15,15,B,21,52.4,-12.92,53.57,-100.0,53.57,345,-1175
ATP_MAIN_underdog_25-29,15,20,A,21,38.1,-24.95,-100.0,-100.0,71.43,345,-2035
ATP_MAIN_underdog_25-29,15,20,B,21,42.9,-19.15,-100.0,-100.0,71.43,345,-1615
ATP_MAIN_underdog_25-29,15,25,A,21,33.3,-26.6,-100.0,-100.0,89.29,345,-2155
ATP_MAIN_underdog_25-29,15,25,B,21,33.3,-29.71,-100.0,-100.0,89.29,345,-2380
ATP_MAIN_underdog_25-29,15,30,A,21,23.8,-39.83,-100.0,-100.0,50.0,345,-3020
ATP_MAIN_underdog_25-29,15,30,B,21,23.8,-42.93,-100.0,-100.0,50.0,345,-3245
ATP_MAIN_underdog_25-29,20,hold99,A,21,9.5,-61.9,-100.0,-100.0,-100.0,320,-4360
ATP_MAIN_underdog_25-29,20,hold99,B,21,9.5,-61.9,-100.0,-100.0,-100.0,320,-4360
ATP_MAIN_underdog_25-29,20,5,A,21,61.9,-7.72,17.86,-100.0,17.86,320,-690
ATP_MAIN_underdog_25-29,20,5,B,21,61.9,-10.84,17.86,-100.0,17.86,320,-900
ATP_MAIN_underdog_25-29,20,10,A,21,52.4,-20.45,35.71,-100.0,35.71,320,-1500
ATP_MAIN_underdog_25-29,20,10,B,21,52.4,-23.58,35.71,-100.0,35.71,320,-1710
ATP_MAIN_underdog_25-29,20,15,A,21,47.6,-15.59,-7.14,-100.0,53.57,320,-1195
ATP_MAIN_underdog_25-29,20,15,B,21,47.6,-20.28,-7.14,-100.0,53.57,320,-1510
ATP_MAIN_underdog_25-29,20,20,A,21,38.1,-25.17,-100.0,-100.0,71.43,320,-1860
ATP_MAIN_underdog_25-29,20,20,B,21,42.9,-19.14,-100.0,-100.0,71.43,320,-1455
ATP_MAIN_underdog_25-29,20,25,A,21,33.3,-26.85,-100.0,-100.0,89.29,320,-1980
ATP_MAIN_underdog_25-29,20,25,B,21,33.3,-29.97,-100.0,-100.0,89.29,320,-2190
ATP_MAIN_underdog_25-29,20,30,A,21,23.8,-40.09,-100.0,-100.0,50.0,320,-2820
ATP_MAIN_underdog_25-29,20,30,B,21,23.8,-43.22,-100.0,-100.0,50.0,320,-3030
ATP_MAIN_underdog_25-29,25,hold99,A,21,9.5,-61.9,-100.0,-100.0,-100.0,295,-3910
ATP_MAIN_underdog_25-29,25,hold99,B,21,9.5,-61.9,-100.0,-100.0,-100.0,295,-3910
ATP_MAIN_underdog_25-29,25,5,A,21,61.9,-6.47,17.86,-100.0,17.86,295,-465
ATP_MAIN_underdog_25-29,25,5,B,21,61.9,-10.34,17.86,-100.0,17.86,295,-705
ATP_MAIN_underdog_25-29,25,10,A,21,52.4,-19.01,35.71,-100.0,35.71,295,-1225
ATP_MAIN_underdog_25-29,25,10,B,21,52.4,-22.89,35.71,-100.0,35.71,295,-1465
ATP_MAIN_underdog_25-29,25,15,A,21,47.6,-13.15,-7.14,-100.0,53.57,295,-870
ATP_MAIN_underdog_25-29,25,15,B,21,47.6,-18.96,-7.14,-100.0,53.57,295,-1230
ATP_MAIN_underdog_25-29,25,20,A,21,38.1,-23.35,-100.0,-100.0,71.43,295,-1510
ATP_MAIN_underdog_25-29,25,20,B,21,42.9,-17.54,-100.0,-100.0,71.43,295,-1150
ATP_MAIN_underdog_25-29,25,25,A,21,33.3,-24.84,-100.0,-100.0,89.29,295,-1605
ATP_MAIN_underdog_25-29,25,25,B,21,33.3,-28.72,-100.0,-100.0,89.29,295,-1845
ATP_MAIN_underdog_25-29,25,30,A,21,23.8,-37.9,-100.0,-100.0,50.0,295,-2395
ATP_MAIN_underdog_25-29,25,30,B,21,23.8,-41.77,-100.0,-100.0,50.0,295,-2635
ATP_MAIN_underdog_25-29,30,hold99,A,21,9.5,-61.9,-100.0,-100.0,-100.0,280,-3640
ATP_MAIN_underdog_25-29,30,hold99,B,21,9.5,-61.9,-100.0,-100.0,-100.0,280,-3640
ATP_MAIN_underdog_25-29,30,5,A,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,30,5,B,21,57.1,-16.84,17.86,-100.0,17.86,280,-990
ATP_MAIN_underdog_25-29,30,10,A,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,30,10,B,21,47.6,-30.95,-7.14,-100.0,35.71,280,-1820
ATP_MAIN_underdog_25-29,30,15,A,21,42.9,-29.76,-100.0,-100.0,53.57,280,-1750
ATP_MAIN_underdog_25-29,30,15,B,21,42.9,-29.76,-100.0,-100.0,53.57,280,-1750
ATP_MAIN_underdog_25-29,30,20,A,21,38.1,-30.27,-100.0,-100.0,71.43,280,-1780
ATP_MAIN_underdog_25-29,30,20,B,21,38.1,-30.27,-100.0,-100.0,71.43,280,-1780
ATP_MAIN_underdog_25-29,30,25,A,21,33.3,-32.48,-100.0,-100.0,89.29,280,-1910
ATP_MAIN_underdog_25-29,30,25,B,21,33.3,-32.48,-100.0,-100.0,89.29,280,-1910
ATP_MAIN_underdog_25-29,30,30,A,21,23.8,-46.26,-100.0,-100.0,50.0,280,-2720
ATP_MAIN_underdog_25-29,30,30,B,21,23.8,-46.26,-100.0,-100.0,50.0,280,-2720
ATP_MAIN_underdog_30-34,,hold99,NA,32,40.6,19.7,-56.06,-100.0,200.0,330,2080
ATP_MAIN_underdog_30-34,,5,NA,32,59.4,-25.95,15.15,-100.0,15.15,330,-2740
ATP_MAIN_underdog_30-34,,10,NA,32,62.5,-13.35,30.3,-100.0,30.3,330,-1410
ATP_MAIN_underdog_30-34,,15,NA,32,62.5,-4.36,45.45,-100.0,45.45,330,-460
ATP_MAIN_underdog_30-34,,20,NA,32,53.1,-10.98,22.73,-100.0,60.61,330,-1160
ATP_MAIN_underdog_30-34,,25,NA,32,56.2,1.61,59.09,-100.0,75.76,330,170
ATP_MAIN_underdog_30-34,,30,NA,32,53.1,3.22,22.73,-100.0,90.91,330,340
ATP_MAIN_underdog_30-34,5,hold99,A,32,40.6,24.57,-53.72,-100.0,215.96,470,3140
ATP_MAIN_underdog_30-34,5,hold99,B,32,40.6,24.57,-53.72,-100.0,215.96,470,3140
ATP_MAIN_underdog_30-34,5,5,A,32,71.9,-8.49,18.21,-3.03,21.28,470,-1400
ATP_MAIN_underdog_30-34,5,5,B,32,71.9,-11.68,14.89,-3.03,14.89,470,-1880
ATP_MAIN_underdog_30-34,5,10,A,32,65.6,-6.03,30.3,-100.0,37.23,470,-1115
