ts_epoch,exchange_ts,price_cents,size,trade_id,true_print,taker_side
1783907980,2026-07-13T01:59:40.220023Z,79,187.12,1ee1f996-b639-5c98-6493-3eb4d91536d9,True,yes
1783908428,2026-07-13T02:07:08.263885Z,79,1.0,5e7ddc4c-5c01-61bc-507e-9624400b714d,True,yes
1783912367,2026-07-13T03:12:47.260777Z,79,1.0,54abffe4-d651-6090-61e7-7dd570d503e5,True,yes
1783913280,2026-07-13T03:28:00.929486Z,79,7.91,56d89655-5544-7fb2-11e1-3e573581de02,True,yes
1783913280,2026-07-13T03:28:00.929486Z,79,699.11,4f972be8-9101-700c-0b8c-e398c2da891d,True,yes
1783913280,2026-07-13T03:28:00.929486Z,79,86.0,0b2378e8-c2a4-7442-1273-22f498c81055,True,yes
1783913280,2026-07-13T03:28:00.929486Z,79,206.98,0a547a71-edc9-7e01-2948-087169c7acc9,True,yes
1783913282,2026-07-13T03:28:02.090544Z,79,1.0,8ac9c3b3-2034-772e-2d6c-4988f185eff2,True,yes
1783914088,2026-07-13T03:41:28.622412Z,79,17.65,c1e63972-b33e-5da0-af7e-92276e844750,True,yes
1783914088,2026-07-13T03:41:28.622412Z,79,107.09,b2b49d23-62e0-5f36-9829-056cf8e1eaea,True,yes
1783914234,2026-07-13T03:43:54.488815Z,79,152.65,8442154b-7fa7-6644-af04-1d8bb93875af,True,yes
1783914234,2026-07-13T03:43:54.488815Z,79,32.35,7f031ea4-03a2-60f4-a816-4fdea7e226c0,True,yes
1783914254,2026-07-13T03:44:14.414771Z,79,1.0,117782fe-9b93-44d0-57cb-cf479f2fb4c7,True,yes
1783914373,2026-07-13T03:46:13.058344Z,79,49.89,79d23644-aefb-63c4-5c71-583302242c77,True,yes
1783914530,2026-07-13T03:48:50.773233Z,79,6.0,ee7b3cbb-3cc3-7528-b928-99ff731771eb,True,yes
1783914807,2026-07-13T03:53:27.974480Z,79,27.0,6df3a636-804b-7e6c-169e-a7b6cb97b90f,True,yes
1783914810,2026-07-13T03:53:30.197114Z,79,22.45,7e3384dd-761f-5a28-d548-8a6ed5d8cf0f,True,yes
1783915050,2026-07-13T03:57:30.176031Z,78,37.0,e83a9ae1-1cb1-5645-fcde-99ec8e74e724,True,yes
1783915529,2026-07-13T04:05:29.963740Z,77,172.0,bdcb3d18-340a-4077-13c1-b43e17824184,True,no
1783915529,2026-07-13T04:05:29.963740Z,77,13.0,558020f1-e39b-44dd-0c87-d4188a734b81,True,no
1783915544,2026-07-13T04:05:44.039796Z,78,0.12,8976d042-cd1d-4861-9005-6321bc63247c,True,yes
1783915582,2026-07-13T04:06:22.565423Z,78,93.43,3db3bcfc-c751-5289-08e1-80e83dcafbd8,True,yes
1783915668,2026-07-13T04:07:48.744607Z,78,28.0,6edbf013-0139-6b59-f5ae-75f1a61e6dbc,True,yes
1783916498,2026-07-13T04:21:38.336976Z,78,40.0,c83ecc63-8579-45a5-636e-d07ca739d0e4,True,yes
1783916872,2026-07-13T04:27:52.616280Z,78,5.0,9cace292-7b15-6795-8018-2257ef109100,True,yes
1783917013,2026-07-13T04:30:13.691924Z,78,2.55,c2ac88af-2c55-5c35-6dea-76fc1ed3d4e0,True,yes
1783917453,2026-07-13T04:37:33.102308Z,78,112.54,eab3e0f2-5426-40aa-fe5a-b10a75d6a965,True,yes
1783917453,2026-07-13T04:37:33.102308Z,78,9.9,6c5fce23-16f9-48e9-c04b-878edb8c1e78,True,yes
1783918935,2026-07-13T05:02:15.931442Z,78,18.0,7e706ffa-cbae-7e5e-385a-be8e7afa6595,True,yes
1783920045,2026-07-13T05:20:45.147179Z,78,12.62,24a89154-22c6-7312-0dce-28e77f6756b9,True,yes
1783920164,2026-07-13T05:22:44.330791Z,78,22.0,ba126afc-19d2-40f6-c347-133a490acbd1,True,yes
1783920285,2026-07-13T05:24:45.238131Z,78,0.63,d1d25141-84f6-6516-4919-cf1635c1d7a1,True,yes
1783920470,2026-07-13T05:27:50.338787Z,78,0.37,7173bdaa-6262-7182-200e-8bac24def3d1,True,yes
1783920607,2026-07-13T05:30:07.821044Z,78,33.84,e644c04d-b542-7332-5040-77d42848ff6d,True,yes
1783920607,2026-07-13T05:30:07.821044Z,78,34.16,9a645600-bf95-7314-7e3c-8e5c9feadd2b,True,yes
1783920855,2026-07-13T05:34:15.725699Z,78,3.78,160ed67c-8e4d-495c-fdf8-ccc44c013797,True,yes
1783920943,2026-07-13T05:35:43.130644Z,78,1.0,02e1e3e7-c355-7738-0116-2d60292e765f,True,yes
1783921103,2026-07-13T05:38:23.646784Z,78,38.0,7932b892-b311-5538-5968-18ee57503697,True,yes
1783921333,2026-07-13T05:42:13.264974Z,78,598.06,8e7d5040-67d5-7324-30e9-756e8bbdd62b,True,yes
1783921333,2026-07-13T05:42:13.264974Z,78,277.94,6e2a8dce-6dd4-79fb-02e1-24e9b9039b36,True,yes
1783921452,2026-07-13T05:44:12.159297Z,78,115.06,530d52e2-d010-60fb-b4e6-9cd6c5aca19e,True,yes
1783921452,2026-07-13T05:44:12.159297Z,78,11.2,1a0b1a99-d44c-6e4d-902e-19f2faba8b4b,True,yes
1783921515,2026-07-13T05:45:15.746178Z,78,1.26,dfc46913-f60c-5abd-1c85-5775bf007d27,True,yes
1783921724,2026-07-13T05:48:44.211660Z,78,1.26,7264f3ab-8fac-67d5-e743-813819551e5b,True,yes
1783921836,2026-07-13T05:50:36.289985Z,78,16.77,4409999b-79f6-51ac-025c-59f9a433f596,True,yes
1783921836,2026-07-13T05:50:36.289985Z,78,8.48,2938d4f3-6e50-5479-1c69-41f42036d55b,True,yes
1783922715,2026-07-13T06:05:15.236507Z,78,1.51,2919ba6f-4f2e-68f8-dfdc-67fcc5b1d1f2,True,yes
1783924030,2026-07-13T06:27:10.659335Z,78,98.0,9a009a29-7ca6-480c-ae05-83d7c045bd7a,True,yes
1783924739,2026-07-13T06:38:59.002747Z,78,15.0,63cd113b-fee2-738c-978d-b72b2a08e372,True,yes
1783925264,2026-07-13T06:47:44.110318Z,78,1.26,c4577e85-b866-62c8-e2f6-db819dcc55fe,True,yes
1783929643,2026-07-13T08:00:43.802582Z,78,6.31,d8232a78-142e-4810-64a1-322510229b62,True,yes
1783931082,2026-07-13T08:24:42.142592Z,78,1.26,69616133-916a-63b8-6170-9f00486f824a,True,yes
1783931313,2026-07-13T08:28:33.457624Z,78,5.0,243f9de6-17d6-4914-98ea-3139a57c400e,True,yes
1783934665,2026-07-13T09:24:25.641724Z,77,24.0,1c1c8aba-d926-45fb-16ff-d38fe17e990c,True,no
1783934696,2026-07-13T09:24:56.040673Z,77,5.0,a9007d77-b662-5929-6980-a64ee95b262e,True,no
1783934696,2026-07-13T09:24:56.040673Z,77,804.0,848e52a9-edb2-54e3-53ea-8136b798c340,True,no
1783934902,2026-07-13T09:28:22.427157Z,75,5.0,62bd9ca3-8326-78cb-06f9-f07453a60de7,True,no
1783935336,2026-07-13T09:35:36.198555Z,76,2.0,e4d41032-c1ce-72d2-5a33-e2ec8b561407,True,yes
1783936598,2026-07-13T09:56:38.651895Z,76,1.29,1fd2cc64-9856-70ee-1f09-bff7d81479ff,True,yes
1783936613,2026-07-13T09:56:53.160844Z,76,17.46,18b261b4-0132-424a-61a8-50f10ffc0503,True,yes
1783936938,2026-07-13T10:02:18.867697Z,75,23.0,f42fba7d-4b9f-51e9-8bae-3fb8067b76ef,True,no
1783936938,2026-07-13T10:02:18.867697Z,75,6.89,abda993e-2ed2-58ec-9863-4cc5ae265ff3,True,no
1783936938,2026-07-13T10:02:18.867697Z,75,20.0,9272af74-557b-57df-872c-8b9fa203c54a,True,no
1783938379,2026-07-13T10:26:19.284432Z,76,38.82,9e1920c9-0f4f-79b8-9742-c89da56c364d,True,yes
1783938765,2026-07-13T10:32:45.840764Z,76,23.0,9d7120e6-52d7-5a54-6e74-dd291dab9213,True,yes
1783938765,2026-07-13T10:32:45.840764Z,76,126.0,6f925f07-e002-5682-78c0-28ce45b49f34,True,yes
1783938765,2026-07-13T10:32:45.840764Z,76,69.98,5043ed12-bc7b-544d-77b3-46b77de874fd,True,yes
1783938765,2026-07-13T10:32:45.840764Z,76,1.0,07f40690-8d03-504f-4608-3c3ca101ddc1,True,yes
1783938848,2026-07-13T10:34:08.549825Z,76,2.33,ff6bf5a9-f36f-7db0-27ab-8b761593bea8,True,yes
1783938848,2026-07-13T10:34:08.549825Z,76,30.02,90ce2215-5133-7ad9-3c18-346a982e5f0d,True,yes
1783939636,2026-07-13T10:47:16.910184Z,76,22.51,a22e3d58-6a07-66b8-891d-780b48a71480,True,yes
1783939741,2026-07-13T10:49:01.905335Z,76,64.0,ca4778bd-ebff-4d34-34da-1b3c81e737b8,True,yes
1783940241,2026-07-13T10:57:21.968849Z,76,116.84,a23f38a0-cfad-5bcb-b125-186205a7631b,True,yes
1783940241,2026-07-13T10:57:21.968849Z,76,11.16,4b253db4-26df-5ec0-8a4d-1f54a8132cfc,True,yes
1783940557,2026-07-13T11:02:37.509131Z,76,11.0,378d0992-ec95-7de3-bb93-47b45990fbe7,True,yes
1783940908,2026-07-13T11:08:28.238573Z,76,19.4,4f6b6752-10c9-6943-6a91-b8088397bdd7,True,yes
1783940914,2026-07-13T11:08:34.178228Z,76,6.47,00600948-3891-78eb-2aed-53c6045def3f,True,yes
1783940939,2026-07-13T11:08:59.876052Z,76,0.64,6017e4ae-5ee5-7973-8c20-a99d34aa4163,True,yes
1783941073,2026-07-13T11:11:13.250216Z,76,25.0,07596d80-1031-5a6f-cb9d-f3711c8daf7f,True,yes
1783941203,2026-07-13T11:13:23.014536Z,76,899.36,a4602682-b709-705b-189e-1f5b1ce2aedf,True,yes
1783941356,2026-07-13T11:15:56.913709Z,76,1.29,ae2a26ce-aac9-58cf-72ef-c82799eda1f3,True,yes
1783941370,2026-07-13T11:16:10.018945Z,76,468.21,20a67454-6291-7c0f-8168-3ccfc0ff850f,True,yes
1783941560,2026-07-13T11:19:20.436310Z,76,64.7,bc1de503-7f3d-658f-2823-7b415f7ee9b3,True,yes
1783941661,2026-07-13T11:21:01.550681Z,76,2.58,1929ac8d-a8e9-5eef-242c-6b61abed1a2f,True,yes
1783941668,2026-07-13T11:21:08.232574Z,76,6.47,0a58d7fd-acb5-4527-b2cf-b26b7dc731bf,True,yes
1783942156,2026-07-13T11:29:16.786918Z,76,129.4,cf69b9d7-9fad-58fb-9042-1889021a60bf,True,yes
1783942394,2026-07-13T11:33:14.347709Z,75,6.0,c217a37a-36e0-5214-8c93-5fd0606bda6f,True,no
1783942394,2026-07-13T11:33:14.347709Z,75,94.0,b9ae0c2b-f8b5-569a-b24b-2604dd8020ae,True,no
1783942460,2026-07-13T11:34:20.214835Z,76,258.8,1d20c967-5361-567f-2296-5430dc56baa3,True,yes
1783942480,2026-07-13T11:34:40.003949Z,76,45.29,06ffee13-cbb5-7b4f-df50-a5e2244ef56f,True,yes
