ticker_idx,cell,regime,anchor,offset,match_start_ts
30138,46,r45_54,46,1,1776077280.0
32210,28,r25_34,28,3,1776078300.0
27182,45,r45_54,45,1,1776080040.0
27505,56,r55_64,56,1,1776080040.0
29981,43,r35_44,43,2,1776084300.0
29811,57,r55_64,57,1,1776084300.0
29053,56,r55_64,56,1,1776090900.0
29438,44,r35_44,44,2,1776090900.0
30551,33,r25_34,33,3,1776095760.0
30896,77,r75_84,77,9,1776095760.0
31591,53,r45_54,53,1,1776097740.0
31247,48,r45_54,48,1,1776097740.0
28617,59,r55_64,59,2,1776098160.0
36840,69,r65_74,69,2,1776162840.0
35480,32,r25_34,32,4,1776169980.0
33594,67,r65_74,67,2,1776170160.0
32758,66,r65_74,66,2,1776175380.0
35992,39,r35_44,39,2,1776178080.0
36267,63,r55_64,63,2,1776178080.0
34053,44,r35_44,44,2,1776191820.0
34240,60,r55_64,60,2,1776191820.0
36989,49,r45_54,49,1,1776248820.0
37286,53,r45_54,53,1,1776248820.0
37978,51,r45_54,51,2,1776252180.0
37653,54,r45_54,54,2,1776252180.0
38715,38,r35_44,38,3,1776252300.0
39037,58,r55_64,58,1,1776260160.0
39247,44,r35_44,44,3,1776260160.0
40449,48,r45_54,48,1,1776334500.0
40122,55,r55_64,55,2,1776334500.0
41363,81,r75_84,81,1,1776334620.0
41174,22,r15_24,22,1,1776334620.0
40949,31,r25_34,31,1,1776334860.0
40724,71,r65_74,71,2,1776334860.0
39804,41,r35_44,41,2,1776343560.0
42544,52,r45_54,52,1,1776420660.0
42219,51,r45_54,51,2,1776420660.0
43132,45,r45_54,45,2,1776421920.0
43287,57,r55_64,57,1,1776423300.0
43628,44,r35_44,44,2,1776423300.0
41555,53,r45_54,53,1,1776430680.0
41895,49,r45_54,49,1,1776430680.0
44377,48,r45_54,48,1,1776506880.0
44218,31,r25_34,31,2,1776508380.0
43905,72,r65_74,72,2,1776508380.0
59538,25,r25_34,25,1,1776590460.0
59899,75,r75_84,75,2,1776590460.0
45080,75,r75_84,75,7,1776592500.0
58007,40,r35_44,40,3,1776593400.0
57738,62,r55_64,62,2,1776593400.0
46151,34,r25_34,34,3,1776595680.0
45911,68,r65_74,68,3,1776595680.0
45347,43,r35_44,43,2,1776597660.0
45637,60,r55_64,60,1,1776597660.0
61941,46,r45_54,46,1,1776604860.0
62166,63,r55_64,63,4,1776604860.0
47187,31,r25_34,31,2,1776607440.0
47372,73,r65_74,73,2,1776607440.0
63127,52,r45_54,52,1,1776681240.0
62820,50,r45_54,50,2,1776681240.0
50734,94,r85_94,96,2,1776681480.0
50466,6,r05_14,6,2,1776681480.0
56026,60,r55_64,60,2,1776683640.0
51448,38,r35_44,38,3,1776688920.0
51074,61,r55_64,61,1,1776688920.0
57241,29,r25_34,29,2,1776692640.0
56709,70,r65_74,70,2,1776692640.0
46361,38,r35_44,38,2,1776692820.0
46772,63,r55_64,63,2,1776692820.0
48795,34,r25_34,34,2,1776697380.0
54252,30,r25_34,30,3,1776765240.0
64496,77,r75_84,77,3,1776767280.0
64261,25,r25_34,25,2,1776767280.0
47628,69,r65_74,69,4,1776768780.0
65461,70,r65_74,70,2,1776774900.0
65865,31,r25_34,31,2,1776774900.0
65184,39,r35_44,39,3,1776775980.0
64880,62,r55_64,62,2,1776775980.0
52400,36,r35_44,36,4,1776777600.0
51898,66,r65_74,66,3,1776777600.0
52864,77,r75_84,77,2,1776781980.0
58991,74,r65_74,74,2,1776783120.0
58232,26,r25_34,26,2,1776783120.0
61029,52,r45_54,52,2,1776785820.0
66134,94,r85_94,96,2,1776792000.0
66236,40,r35_44,40,6,1776792000.0
67032,44,r35_44,44,2,1776857640.0
66849,58,r55_64,58,1,1776857640.0
67781,56,r55_64,56,1,1776864060.0
67970,45,r45_54,45,2,1776864060.0
66381,51,r45_54,51,2,1776864420.0
66629,52,r45_54,52,1,1776864420.0
67498,24,r15_24,24,2,1776874200.0
68202,52,r45_54,52,1,1776948900.0
68366,51,r45_54,51,1,1776948900.0
68527,55,r55_64,55,1,1776959460.0
68790,47,r45_54,47,1,1776959460.0
71080,62,r55_64,62,2,1777027140.0
70059,73,r65_74,73,2,1777034700.0
69429,35,r35_44,35,3,1777040400.0
69627,67,r65_74,67,2,1777040400.0
70242,83,r75_84,83,12,1777045860.0
70499,59,r55_64,59,2,1777045860.0
71901,67,r65_74,67,2,1777113660.0
71662,43,r35_44,43,1,1777117500.0
71351,59,r55_64,59,1,1777117500.0
72273,48,r45_54,48,1,1777174020.0
72468,82,r75_84,82,11,1777174020.0
72721,82,r75_84,82,11,1777175160.0
79117,21,r15_24,21,2,1777178940.0
78978,79,r75_84,79,4,1777178940.0
76002,48,r45_54,48,2,1777186260.0
75805,56,r55_64,56,2,1777186260.0
75513,88,r85_94,88,2,1777191540.0
75234,13,r05_14,13,2,1777191540.0
73543,62,r55_64,62,1,1777191840.0
73795,41,r35_44,41,1,1777191840.0
79702,31,r25_34,31,2,1777192860.0
79922,71,r65_74,71,2,1777192860.0
80534,38,r35_44,38,2,1777197660.0
80223,64,r55_64,64,2,1777197660.0
78030,61,r55_64,61,1,1777198800.0
77812,41,r35_44,41,2,1777198800.0
79261,54,r45_54,54,2,1777199160.0
79537,49,r45_54,49,1,1777199160.0
77447,61,r55_64,61,1,1777205880.0
77046,41,r35_44,41,2,1777205880.0
73995,45,r45_54,45,2,1777210860.0
74303,56,r55_64,56,1,1777210860.0
74932,42,r35_44,42,2,1777217580.0
80864,41,r35_44,41,2,1777260480.0
80695,62,r55_64,62,1,1777260480.0
78290,27,r25_34,27,2,1777261200.0
78469,76,r75_84,76,4,1777261200.0
82734,22,r15_24,22,2,1777263360.0
93185,77,r75_84,77,2,1777265400.0
93754,62,r55_64,62,1,1777265460.0
87543,58,r55_64,58,1,1777267740.0
81775,78,r75_84,78,1,1777272660.0
81402,25,r25_34,25,2,1777272660.0
88746,61,r55_64,61,2,1777273620.0
89083,42,r35_44,42,1,1777273620.0
82157,89,r85_94,89,1,1777274280.0
82402,13,r05_14,13,1,1777274280.0
76212,63,r55_64,63,2,1777284960.0
76611,38,r35_44,38,2,1777284960.0
85568,65,r65_74,65,3,1777286040.0
85392,36,r35_44,36,4,1777286040.0
87288,60,r55_64,60,2,1777287900.0
87036,50,r45_54,50,2,1777287900.0
88123,55,r55_64,55,1,1777290180.0
84263,72,r65_74,72,3,1777290300.0
83930,32,r25_34,32,3,1777290300.0
89379,63,r55_64,63,4,1777295460.0
89672,38,r35_44,38,2,1777295460.0
92337,29,r25_34,29,3,1777295760.0
86155,64,r55_64,64,2,1777300080.0
91041,48,r45_54,48,1,1777301160.0
90592,54,r45_54,54,1,1777301160.0
86518,34,r25_34,34,2,1777307940.0
83712,65,r65_74,65,4,1777308420.0
85110,11,r05_14,11,2,1777345800.0
91736,45,r45_54,45,1,1777345860.0
91378,56,r55_64,56,2,1777345860.0
110156,7,r05_14,7,2,1777354860.0
110544,93,r85_94,93,2,1777354860.0
113088,87,r85_94,87,2,1777356180.0
112804,14,r05_14,14,2,1777356180.0
112508,65,r65_74,65,1,1777358700.0
112209,38,r35_44,38,4,1777358700.0
99700,22,r15_24,22,2,1777362060.0
99397,81,r75_84,81,4,1777362060.0
107649,64,r55_64,64,2,1777364580.0
107132,33,r25_34,33,2,1777367280.0
107364,70,r65_74,70,2,1777367280.0
97785,50,r45_54,50,3,1777368780.0
97393,54,r45_54,54,2,1777368780.0
98161,51,r45_54,51,1,1777369680.0
98371,52,r45_54,52,1,1777369680.0
99959,39,r35_44,39,4,1777369800.0
100432,64,r55_64,64,2,1777369800.0
102806,74,r65_74,74,2,1777370220.0
111955,60,r55_64,60,2,1777372380.0
111715,40,r35_44,40,3,1777372380.0
103892,71,r65_74,71,4,1777373640.0
106025,33,r25_34,33,2,1777374060.0
109168,20,r15_24,20,2,1777374300.0
105351,15,r15_24,15,1,1777376640.0
105565,86,r85_94,86,2,1777376640.0
106532,85,r85_94,85,4,1777378740.0
105013,41,r35_44,41,2,1777379040.0
104503,62,r55_64,62,2,1777379040.0
94701,68,r65_74,68,1,1777380000.0
94236,34,r25_34,34,2,1777380000.0
95890,78,r75_84,78,4,1777381680.0
95095,15,r15_24,15,2,1777384260.0
95344,87,r85_94,87,3,1777384260.0
101852,41,r35_44,41,1,1777384680.0
102361,58,r55_64,58,1,1777384680.0
103153,64,r55_64,64,1,1777384980.0
103447,37,r35_44,37,1,1777384980.0
106786,75,r75_84,75,2,1777388640.0
111022,59,r55_64,59,2,1777391460.0
109759,57,r55_64,57,1,1777394160.0
96196,16,r15_24,16,1,1777394460.0
96752,35,r35_44,35,3,1777395180.0
100915,74,r65_74,74,2,1777396560.0
101372,31,r25_34,31,6,1777396560.0
111323,62,r55_64,62,2,1777434240.0
99143,23,r15_24,23,1,1777434720.0
98707,81,r75_84,81,2,1777434720.0
116312,44,r35_44,44,3,1777438320.0
116070,78,r75_84,78,2,1777439400.0
117624,87,r85_94,87,2,1777455420.0
117416,17,r15_24,17,2,1777455420.0
118572,82,r75_84,82,2,1777459320.0
118818,20,r15_24,20,2,1777459320.0
116888,62,r55_64,62,1,1777460940.0
119953,85,r85_94,85,5,1777465140.0
119660,17,r15_24,17,2,1777465140.0
119050,16,r15_24,16,1,1777469520.0
119422,86,r85_94,86,2,1777469520.0
115183,64,r55_64,64,2,1777473900.0
114166,36,r35_44,36,2,1777475220.0
113353,68,r65_74,68,2,1777485840.0
117897,79,r75_84,79,2,1777518840.0
127032,22,r15_24,22,1,1777524420.0
127298,80,r75_84,80,1,1777524420.0
126262,94,r85_94,96,2,1777530960.0
126656,7,r05_14,7,2,1777530960.0
121493,32,r25_34,32,1,1777539780.0
121921,25,r25_34,25,2,1777544700.0
123930,57,r55_64,57,1,1777546740.0
123460,45,r45_54,45,2,1777546740.0
125851,58,r55_64,58,1,1777550160.0
125517,42,r35_44,42,2,1777550160.0
120536,36,r35_44,36,1,1777555620.0
120214,65,r65_74,65,3,1777555620.0
122476,33,r25_34,33,3,1777557240.0
123123,49,r45_54,49,2,1777564020.0
125135,53,r45_54,53,1,1777567380.0
124804,48,r45_54,48,1,1777567380.0
120882,94,r85_94,94,2,1777605780.0
352522,78,r75_84,78,2,1777611000.0
356114,32,r25_34,32,2,1777611960.0
356546,70,r65_74,70,2,1777611960.0
351666,46,r45_54,46,2,1777623000.0
354832,65,r65_74,65,2,1777626780.0
354597,37,r35_44,37,1,1777626780.0
351102,67,r65_74,67,2,1777628340.0
350863,35,r35_44,35,3,1777628340.0
353257,62,r55_64,62,2,1777634100.0
354241,67,r65_74,67,4,1777634760.0
355111,50,r45_54,50,3,1777643820.0
355619,53,r45_54,53,1,1777643820.0
351939,41,r35_44,41,2,1777647720.0
352221,60,r55_64,60,1,1777647720.0
357302,27,r25_34,27,1,1777652940.0
357011,75,r75_84,75,3,1777652940.0
357999,59,r55_64,59,2,1777654200.0
357586,43,r35_44,43,2,1777654200.0
