ts_epoch,exchange_ts,price_cents,size,trade_id,true_print,taker_side
1784165915,2026-07-16T01:38:35.694815Z,56,117.0,20f84895-3cd5-5180-d7d5-20b0cb0f7ca9,True,no
1784165918,2026-07-16T01:38:38.025020Z,56,52.0,8e331329-76a9-64b4-a56a-666445c845c5,True,no
1784165920,2026-07-16T01:38:40.449809Z,56,41.0,f04963c1-d481-6da8-bbf3-4f10d3d48f59,True,no
1784166061,2026-07-16T01:41:01.870084Z,57,10.0,3515323a-c854-6d09-d507-ef9fc54222dc,True,yes
1784166069,2026-07-16T01:41:09.948445Z,58,125.0,a6319ca4-e45f-46e7-5e80-3f2885681c98,True,yes
1784166149,2026-07-16T01:42:29.299428Z,58,1.0,0da70f85-48d5-5c67-6e19-fb0d4443f83e,True,yes
1784166807,2026-07-16T01:53:27.427969Z,59,9.0,d540565c-2b81-76db-ea98-357220082846,True,yes
1784166807,2026-07-16T01:53:27.427969Z,59,1.0,b597d3f2-ef3a-72e6-c9dd-3a4a056c53f5,True,yes
1784166976,2026-07-16T01:56:16.142895Z,59,1.64,58dfeca4-8b91-78f0-909f-600550ba314a,True,yes
1784168181,2026-07-16T02:16:21.747535Z,59,1.0,b92622a3-2c93-7dc1-0d33-4fef37f2849b,True,yes
1784168181,2026-07-16T02:16:21.747535Z,59,5.59,903c49b5-160a-769e-1930-8bbf5e70ee4f,True,yes
1784168406,2026-07-16T02:20:06.680441Z,59,11.0,631de463-c73e-5dfe-86da-79bfeb1a835f,True,yes
1784168475,2026-07-16T02:21:15.682458Z,59,3.0,0b924f6a-939e-6a4e-091e-95f3f4ccd62b,True,yes
1784168542,2026-07-16T02:22:22.266272Z,59,9.37,9f43bda8-1f96-778a-bfeb-dbe73e9097c3,True,yes
1784168794,2026-07-16T02:26:34.002845Z,59,80.0,ce710c59-e16a-65ba-4e54-7682b3547d47,True,yes
1784168854,2026-07-16T02:27:34.448048Z,59,40.0,ecf2a473-6a16-7fb2-0f2f-f249be932863,True,yes
1784168885,2026-07-16T02:28:05.492221Z,59,8.23,abea55af-9006-78be-5aab-4cca7846a967,True,yes
1784169212,2026-07-16T02:33:32.429455Z,59,6.59,8520a67c-3d26-575a-b52a-4ccddbc8beeb,True,yes
1784169401,2026-07-16T02:36:41.168049Z,59,16.14,abdc7b5d-eed2-7c8e-68dd-09987c91bef7,True,yes
1784169412,2026-07-16T02:36:52.067768Z,60,17.99,bbc6e674-2b91-4e29-3ea4-26469284898f,True,yes
1784169412,2026-07-16T02:36:52.067768Z,59,1.0,a6234cb0-0e3c-4d8c-233e-5964a958095f,True,yes
1784169412,2026-07-16T02:36:52.067768Z,59,53.08,394e7574-01a2-42d2-1267-ae96673f776f,True,yes
1784169412,2026-07-16T02:36:52.067768Z,59,10.0,24ebe492-edc8-4d53-335f-0d05d96f9747,True,yes
1784169564,2026-07-16T02:39:24.156045Z,60,40.53,dc7d2f85-5511-5121-d5b7-6058073ca923,True,yes
1784169735,2026-07-16T02:42:15.116435Z,60,13.0,af50768e-dca0-70ba-746d-a0c73234e089,True,yes
1784169735,2026-07-16T02:42:15.116435Z,60,130.48,76b7792a-f8dd-7acd-4960-0519f6541923,True,yes
1784169735,2026-07-16T02:42:15.116435Z,60,6.52,52fcbad3-2b6d-73c2-7c72-957a0c8ca877,True,yes
