ts_epoch,ts_et,bid_1,bid_1_sz,ask_1,ask_1_sz
1784176066,2026-07-16 12:27:46 AM,61,267,62,453
1784176114,2026-07-16 12:28:34 AM,61,267,62,452
1784176181,2026-07-16 12:29:41 AM,61,267,62,450
1784176436,2026-07-16 12:33:56 AM,61,267,62,363
1784176455,2026-07-16 12:34:15 AM,61,267,62,360
1784176506,2026-07-16 12:35:06 AM,61,267,62,352
1784176616,2026-07-16 12:36:56 AM,61,267,62,329
1784176640,2026-07-16 12:37:20 AM,61,267,62,174
1784176707,2026-07-16 12:38:27 AM,61,267,62,162
1784176748,2026-07-16 12:39:08 AM,61,267,62,148
1784176767,2026-07-16 12:39:27 AM,61,267,62,133
1784176818,2026-07-16 12:40:18 AM,61,276,62,124
1784176818,2026-07-16 12:40:18 AM,61,276,62,133
1784176821,2026-07-16 12:40:21 AM,61,267,62,124
1784176844,2026-07-16 12:40:44 AM,61,267,62,122
1784176861,2026-07-16 12:41:01 AM,61,276,62,122
1784176978,2026-07-16 12:42:58 AM,61,276,62,45
1784176978,2026-07-16 12:42:58 AM,61,276,62,65
1784176993,2026-07-16 12:43:13 AM,61,276,62,44
1784177021,2026-07-16 12:43:41 AM,61,267,62,44
1784177022,2026-07-16 12:43:42 AM,61,276,62,44
1784177026,2026-07-16 12:43:46 AM,61,267,62,44
1784177047,2026-07-16 12:44:07 AM,61,276,62,44
1784177064,2026-07-16 12:44:24 AM,61,276,62,2
1784177073,2026-07-16 12:44:33 AM,61,276,62,47
1784177152,2026-07-16 12:45:52 AM,61,276,62,2
1784177207,2026-07-16 12:46:47 AM,61,276,63,1211
1784177242,2026-07-16 12:47:22 AM,61,276,63,1209
1784177243,2026-07-16 12:47:23 AM,61,276,63,1266
1784177268,2026-07-16 12:47:48 AM,61,276,62,551
1784177288,2026-07-16 12:48:08 AM,61,267,62,551
1784177288,2026-07-16 12:48:08 AM,61,276,62,551
1784177289,2026-07-16 12:48:09 AM,61,267,62,551
1784177370,2026-07-16 12:49:30 AM,61,267,62,536
1784177421,2026-07-16 12:50:21 AM,61,267,62,516
1784177435,2026-07-16 12:50:35 AM,61,267,62,509
1784177559,2026-07-16 12:52:39 AM,61,267,62,470
1784177572,2026-07-16 12:52:52 AM,61,267,62,439
1784177784,2026-07-16 12:56:24 AM,61,276,62,439
1784177790,2026-07-16 12:56:30 AM,61,276,62,416
1784177811,2026-07-16 12:56:51 AM,61,276,62,259
1784177913,2026-07-16 12:58:33 AM,61,276,62,244
1784177938,2026-07-16 12:58:58 AM,61,267,62,2244
1784177938,2026-07-16 12:58:58 AM,61,267,62,244
1784177939,2026-07-16 12:58:59 AM,61,267,62,2244
1784177946,2026-07-16 12:59:06 AM,61,267,62,2237
1784177993,2026-07-16 12:59:53 AM,61,267,62,2198
