ts_epoch,exchange_ts,price_cents,size,trade_id,true_print,taker_side
1784208453,2026-07-16T13:27:33.817220Z,40,23.99,acc4e108-4a2b-4893-1e3e-425d56ca0f5e,True,yes
1784208461,2026-07-16T13:27:41.704597Z,40,34.0,b541fd8c-f2ff-4503-13f2-4596c1fdc276,True,yes
1784208462,2026-07-16T13:27:42.524473Z,40,239.92,f5b981af-44a7-7a9f-a038-cbba0bd0edf2,True,yes
1784208509,2026-07-16T13:28:29.038898Z,40,100.0,92e0b48b-761f-7f2c-8b79-aad873dce74f,True,yes
1784208522,2026-07-16T13:28:42.882711Z,40,71.97,be6fd084-6713-72f8-99cd-6c0f412b226b,True,yes
1784208649,2026-07-16T13:30:49.457248Z,40,2165.97,d7f9d1b4-d19b-4fa2-0339-d8b43bf0157f,True,yes
1784208649,2026-07-16T13:30:49.457248Z,40,1.0,8823d908-7b29-41e1-043e-4ad94a1a21b6,True,yes
1784208649,2026-07-16T13:30:49.457248Z,40,30.0,84cefceb-e9ea-400b-34af-836e378593aa,True,yes
1784208649,2026-07-16T13:30:49.457248Z,40,90.0,6567c641-62d9-4e28-1e96-069a53983289,True,yes
1784208649,2026-07-16T13:30:49.457248Z,40,213.03,3aae8989-68cb-4350-16b6-8643eb813b47,True,yes
1784208651,2026-07-16T13:30:51.618945Z,40,47.98,dce19d3f-e00f-70d6-1ac2-db95f1598583,True,yes
1784208697,2026-07-16T13:31:37.021856Z,40,33.0,b0ecedd0-e037-7e3e-682b-8fc16fc014b3,True,yes
1784208712,2026-07-16T13:31:52.884602Z,40,200.0,a030268b-ad5f-7972-9004-33b7d4bb714f,True,yes
1784208739,2026-07-16T13:32:19.581946Z,40,119.96,b01eb763-206b-7512-bca6-32058b84c55f,True,yes
1784208755,2026-07-16T13:32:35.853973Z,40,196.73,c903d879-02cf-7456-f285-dc54f852d1d7,True,yes
1784208764,2026-07-16T13:32:44.588922Z,40,119.96,59a6f890-e937-6406-e750-27937b5a4a17,True,yes
1784209126,2026-07-16T13:38:46.581169Z,40,67.97,841c5dd9-a7e3-65da-06b7-9f69768a11cf,True,yes
1784209147,2026-07-16T13:39:07.013875Z,40,359.88,3158c8f4-0a03-64ea-8be4-7a44e2cab427,True,yes
1784209215,2026-07-16T13:40:15.755290Z,40,47.98,09b97823-032f-7116-0f3c-febfbf95735f,True,yes
1784209222,2026-07-16T13:40:22.246779Z,40,60.0,203f4c59-30b7-723e-193e-4c2ae6599e9f,True,yes
1784209335,2026-07-16T13:42:15.721535Z,40,11.99,68614152-980b-6cde-7d98-6e3230cd8be7,True,yes
1784209355,2026-07-16T13:42:35.784713Z,40,13.43,78f0041c-d2af-53b2-f16b-dd03c570668b,True,yes
1784209390,2026-07-16T13:43:10.054675Z,40,30.13,8526e11a-bcbf-689e-a7fb-dd60855ad19b,True,yes
1784209424,2026-07-16T13:43:44.974633Z,40,135.69,8cf99c60-2bbf-5a1e-84d9-54d1ef356fb3,True,yes
1784209498,2026-07-16T13:44:58.360627Z,40,23.0,b40f625e-90f7-5cca-acac-2ba88738c4d7,True,yes
1784209703,2026-07-16T13:48:23.420715Z,40,0.17,4d247be6-912b-47fa-68c3-e71cc5ff29b3,True,yes
1784209713,2026-07-16T13:48:33.620616Z,40,239.92,287273dc-9d93-7116-ee72-ecf25000aaa7,True,yes
1784209751,2026-07-16T13:49:11.946903Z,40,239.92,4adecc5c-5ff7-472a-1d37-30499338de4b,True,yes
1784209824,2026-07-16T13:50:24.495422Z,40,11.99,78b1c43e-7f87-78fe-5fb1-9830d4bc965f,True,yes
1784209836,2026-07-16T13:50:36.602472Z,40,35.98,5e757590-714f-482e-89c9-282adeb7b183,True,yes
1784209882,2026-07-16T13:51:22.027784Z,40,119.0,be7ed53b-9937-5d1e-a4e2-968e1ab58143,True,yes
1784209890,2026-07-16T13:51:30.932603Z,40,95.96,42163a43-a887-4676-3507-d45515b7689f,True,yes
1784209932,2026-07-16T13:52:12.891119Z,40,119.96,8a79a026-37f7-5e7a-5e9e-a09778d201e7,True,yes
1784209975,2026-07-16T13:52:55.099107Z,40,2.39,8d4c4002-b21b-7512-814b-6e9521aac7a3,True,yes
1784209989,2026-07-16T13:53:09.613831Z,40,11.99,c034e268-d86f-4096-6386-23c47d3ee48b,True,yes
1784210041,2026-07-16T13:54:01.801966Z,40,23.99,73f8da82-55bb-43ce-defc-f6b949bbe037,True,yes
1784210045,2026-07-16T13:54:05.597799Z,40,46.0,8ad71bc6-ebb3-6a7a-b813-d2b7ee6e72a3,True,yes
1784210046,2026-07-16T13:54:06.031904Z,40,5.99,7d91b520-8ea7-67d2-81bc-b63e468ce5d3,True,yes
1784210090,2026-07-16T13:54:50.044251Z,40,5.99,2c30e78b-f0c3-6422-3950-a58e10ac50c3,True,yes
1784210103,2026-07-16T13:55:03.225188Z,40,1.0,d9f4036d-9717-667a-64cc-8c39a9d764d3,True,yes
1784210200,2026-07-16T13:56:40.660637Z,40,47.0,9f56a346-9f1f-7c86-28ef-876c790195fb,True,yes
1784210201,2026-07-16T13:56:41.675197Z,40,119.0,e7cf67e0-cd3f-42de-cd66-b820e2b8d607,True,yes
1784210251,2026-07-16T13:57:31.588666Z,40,45.58,7ad5205a-1e23-77d2-6d68-89d6c6cf6357,True,yes
1784210252,2026-07-16T13:57:32.659894Z,40,164.0,86cfd5e2-8807-4b5e-ba18-c602de106c1b,True,yes
1784210269,2026-07-16T13:57:49.520994Z,40,239.92,99669cf7-173b-6d56-0fee-6fa7e55c94eb,True,yes
1784210319,2026-07-16T13:58:39.469971Z,40,232.0,d32f466e-717f-761e-29e5-a7b9bf5cd233,True,yes
1784210369,2026-07-16T13:59:29.484870Z,40,595.0,d1fdec87-adbb-4ffa-f693-abdb3fdd6a5b,True,yes
1784210379,2026-07-16T13:59:39.044699Z,40,95.96,072c0874-4e3f-5436-cd74-9b5a9f1bfacb,True,yes
1784210380,2026-07-16T13:59:40.465464Z,40,2.75,3582c008-25f3-7d56-9bbb-fb7149867f3f,True,yes
1784210466,2026-07-16T14:01:06.162659Z,40,119.96,82e1aed1-cadf-6cf6-faee-fcdea7fc1cef,True,yes
1784210491,2026-07-16T14:01:31.216860Z,40,240.0,b881bd78-1013-78c6-f6b3-4849c37407a3,True,yes
1784210492,2026-07-16T14:01:32.254602Z,40,11.99,d17ed982-74af-6cee-9a89-300c6e93d7bf,True,yes
1784210504,2026-07-16T14:01:44.629530Z,40,47.98,2b98ad17-6c1f-4a2e-e7fa-434cd5386c77,True,yes
1784210506,2026-07-16T14:01:46.440278Z,40,359.88,1c67f6db-7947-6ed2-a904-ed2d21f4eadf,True,yes
1784210509,2026-07-16T14:01:49.492932Z,40,3.83,3efb2c6b-af3b-7f9e-bca8-3e19132f0b7b,True,yes
1784210547,2026-07-16T14:02:27.634846Z,40,47.98,5ce390f6-723b-4f52-aa13-136e7edc506b,True,yes
1784210593,2026-07-16T14:03:13.285401Z,40,119.96,c1002bd7-66df-5736-7236-cded3ef8007b,True,yes
1784210600,2026-07-16T14:03:20.425767Z,40,47.98,304a40b9-e437-4db2-4f19-0db29e1d42c3,True,yes
1784210631,2026-07-16T14:03:51.508376Z,40,209.42,9841a989-c62b-446a-f378-93c904956843,True,yes
1784210686,2026-07-16T14:04:46.864941Z,40,23.99,297f16f8-0b03-4252-7c56-da36ed8aa187,True,yes
