c,D,time_bin_min_before_start,match_N,reach_dip_by_time_raw
30,3,5,94,0.3723404255319149
30,3,2,94,0.3723404255319149
30,3,1,94,0.3829787234042553
30,5,240,94,0.0
30,5,180,94,0.0851063829787234
30,5,120,94,0.13829787234042554
30,5,90,94,0.1595744680851064
30,5,60,94,0.1702127659574468
30,5,40,94,0.20212765957446807
30,5,30,94,0.20212765957446807
30,5,20,94,0.22340425531914893
30,5,10,94,0.22340425531914893
30,5,5,94,0.23404255319148937
30,5,2,94,0.23404255319148937
30,5,1,94,0.23404255319148937
30,8,240,94,0.0
30,8,180,94,0.031914893617021274
30,8,120,94,0.05319148936170213
30,8,90,94,0.06382978723404255
30,8,60,94,0.0851063829787234
30,8,40,94,0.1276595744680851
30,8,30,94,0.1276595744680851
30,8,20,94,0.1595744680851064
30,8,10,94,0.1595744680851064
30,8,5,94,0.1595744680851064
30,8,2,94,0.1702127659574468
30,8,1,94,0.1702127659574468
31,3,240,92,0.0
31,3,180,92,0.09782608695652174
31,3,120,92,0.10869565217391304
31,3,90,92,0.14130434782608695
31,3,60,92,0.20652173913043478
31,3,40,92,0.22826086956521738
31,3,30,92,0.22826086956521738
31,3,20,92,0.2391304347826087
31,3,10,92,0.2717391304347826
31,3,5,92,0.2826086956521739
31,3,2,92,0.30434782608695654
31,3,1,92,0.30434782608695654
31,5,240,92,0.0
31,5,180,92,0.08695652173913043
31,5,120,92,0.08695652173913043
31,5,90,92,0.11956521739130435
31,5,60,92,0.17391304347826086
31,5,40,92,0.20652173913043478
31,5,30,92,0.20652173913043478
31,5,20,92,0.21739130434782608
31,5,10,92,0.22826086956521738
31,5,5,92,0.2391304347826087
31,5,2,92,0.2608695652173913
31,5,1,92,0.2608695652173913
31,8,240,92,0.0
31,8,180,92,0.010869565217391304
31,8,120,92,0.010869565217391304
31,8,90,92,0.010869565217391304
31,8,60,92,0.021739130434782608
31,8,40,92,0.05434782608695652
31,8,30,92,0.06521739130434782
31,8,20,92,0.06521739130434782
31,8,10,92,0.06521739130434782
31,8,5,92,0.07608695652173914
31,8,2,92,0.07608695652173914
31,8,1,92,0.07608695652173914
32,3,240,82,0.012195121951219513
32,3,180,82,0.07317073170731707
32,3,120,82,0.12195121951219512
32,3,90,82,0.17073170731707318
32,3,60,82,0.2073170731707317
32,3,40,82,0.24390243902439024
32,3,30,82,0.25609756097560976
32,3,20,82,0.3170731707317073
32,3,10,82,0.3902439024390244
32,3,5,82,0.4024390243902439
32,3,2,82,0.43902439024390244
32,3,1,82,0.43902439024390244
32,5,240,82,0.0
32,5,180,82,0.036585365853658534
32,5,120,82,0.06097560975609756
32,5,90,82,0.08536585365853659
32,5,60,82,0.10975609756097561
32,5,40,82,0.12195121951219512
32,5,30,82,0.13414634146341464
32,5,20,82,0.17073170731707318
32,5,10,82,0.1951219512195122
32,5,5,82,0.2073170731707317
32,5,2,82,0.23170731707317074
32,5,1,82,0.23170731707317074
32,8,240,82,0.0
32,8,180,82,0.012195121951219513
32,8,120,82,0.024390243902439025
32,8,90,82,0.036585365853658534
32,8,60,82,0.06097560975609756
32,8,40,82,0.06097560975609756
32,8,30,82,0.06097560975609756
32,8,20,82,0.07317073170731707
32,8,10,82,0.07317073170731707
32,8,5,82,0.07317073170731707
32,8,2,82,0.07317073170731707
32,8,1,82,0.07317073170731707
33,3,240,106,0.0
33,3,180,106,0.07547169811320754
33,3,120,106,0.1509433962264151
33,3,90,106,0.16037735849056603
33,3,60,106,0.22641509433962265
33,3,40,106,0.24528301886792453
33,3,30,106,0.29245283018867924
33,3,20,106,0.330188679245283
33,3,10,106,0.4056603773584906
33,3,5,106,0.41509433962264153
33,3,2,106,0.44339622641509435
33,3,1,106,0.44339622641509435
33,5,240,106,0.0
33,5,180,106,0.04716981132075472
33,5,120,106,0.05660377358490566
33,5,90,106,0.0660377358490566
33,5,60,106,0.09433962264150944
33,5,40,106,0.11320754716981132
33,5,30,106,0.14150943396226415
33,5,20,106,0.14150943396226415
33,5,10,106,0.20754716981132076
33,5,5,106,0.2169811320754717
33,5,2,106,0.22641509433962265
33,5,1,106,0.22641509433962265
33,8,240,106,0.0
33,8,180,106,0.04716981132075472
33,8,120,106,0.04716981132075472
33,8,90,106,0.04716981132075472
33,8,60,106,0.0660377358490566
33,8,40,106,0.08490566037735849
33,8,30,106,0.10377358490566038
33,8,20,106,0.11320754716981132
33,8,10,106,0.1509433962264151
33,8,5,106,0.16981132075471697
33,8,2,106,0.16981132075471697
33,8,1,106,0.16981132075471697
34,3,240,110,0.0
34,3,180,110,0.08181818181818182
34,3,120,110,0.15454545454545454
34,3,90,110,0.20909090909090908
34,3,60,110,0.2545454545454545
34,3,40,110,0.34545454545454546
34,3,30,110,0.37272727272727274
34,3,20,110,0.4090909090909091
34,3,10,110,0.45454545454545453
34,3,5,110,0.4909090909090909
34,3,2,110,0.5
34,3,1,110,0.5
34,5,240,110,0.0
34,5,180,110,0.01818181818181818
34,5,120,110,0.06363636363636363
34,5,90,110,0.07272727272727272
34,5,60,110,0.10909090909090909
34,5,40,110,0.14545454545454545
34,5,30,110,0.18181818181818182
34,5,20,110,0.22727272727272727
34,5,10,110,0.23636363636363636
34,5,5,110,0.2909090909090909
34,5,2,110,0.2909090909090909
34,5,1,110,0.2909090909090909
34,8,240,110,0.0
34,8,180,110,0.01818181818181818
34,8,120,110,0.02727272727272727
34,8,90,110,0.03636363636363636
34,8,60,110,0.03636363636363636
34,8,40,110,0.06363636363636363
34,8,30,110,0.09090909090909091
34,8,20,110,0.11818181818181818
34,8,10,110,0.11818181818181818
34,8,5,110,0.12727272727272726
34,8,2,110,0.12727272727272726
34,8,1,110,0.12727272727272726
35,3,240,81,0.0
35,3,180,81,0.12345679012345678
35,3,120,81,0.19753086419753085
35,3,90,81,0.2345679012345679
35,3,60,81,0.2839506172839506
35,3,40,81,0.35802469135802467
35,3,30,81,0.37037037037037035
35,3,20,81,0.43209876543209874
35,3,10,81,0.49382716049382713
35,3,5,81,0.5185185185185185
35,3,2,81,0.5308641975308642
35,3,1,81,0.5308641975308642
35,5,240,81,0.0
35,5,180,81,0.06172839506172839
35,5,120,81,0.08641975308641975
35,5,90,81,0.09876543209876543
35,5,60,81,0.12345679012345678
35,5,40,81,0.16049382716049382
35,5,30,81,0.1728395061728395
35,5,20,81,0.19753086419753085
35,5,10,81,0.25925925925925924
35,5,5,81,0.2839506172839506
35,5,2,81,0.30864197530864196
35,5,1,81,0.30864197530864196
35,8,240,81,0.0
35,8,180,81,0.037037037037037035
35,8,120,81,0.04938271604938271
35,8,90,81,0.06172839506172839
35,8,60,81,0.08641975308641975
35,8,40,81,0.09876543209876543
35,8,30,81,0.1111111111111111
35,8,20,81,0.13580246913580246
35,8,10,81,0.18518518518518517
35,8,5,81,0.19753086419753085
35,8,2,81,0.20987654320987653
35,8,1,81,0.20987654320987653
36,3,240,94,0.0
36,3,180,94,0.1595744680851064
36,3,120,94,0.20212765957446807
36,3,90,94,0.2553191489361702
36,3,60,94,0.32978723404255317
36,3,40,94,0.3829787234042553
36,3,30,94,0.43617021276595747
36,3,20,94,0.46808510638297873
36,3,10,94,0.5106382978723404
36,3,5,94,0.5106382978723404
36,3,2,94,0.5106382978723404
36,3,1,94,0.5106382978723404
36,5,240,94,0.0
36,5,180,94,0.10638297872340426
36,5,120,94,0.14893617021276595
36,5,90,94,0.1595744680851064
36,5,60,94,0.19148936170212766
36,5,40,94,0.22340425531914893
36,5,30,94,0.2553191489361702
36,5,20,94,0.2872340425531915
36,5,10,94,0.3191489361702128
36,5,5,94,0.3191489361702128
36,5,2,94,0.3191489361702128
36,5,1,94,0.3191489361702128
36,8,240,94,0.0
36,8,180,94,0.031914893617021274
36,8,120,94,0.06382978723404255
36,8,90,94,0.07446808510638298
36,8,60,94,0.0851063829787234
36,8,40,94,0.10638297872340426
36,8,30,94,0.11702127659574468
36,8,20,94,0.14893617021276595
36,8,10,94,0.18085106382978725
36,8,5,94,0.19148936170212766
36,8,2,94,0.19148936170212766
36,8,1,94,0.19148936170212766
37,3,240,122,0.00819672131147541
37,3,180,122,0.08196721311475409
37,3,120,122,0.1557377049180328
37,3,90,122,0.22131147540983606
37,3,60,122,0.28688524590163933
37,3,40,122,0.32786885245901637
37,3,30,122,0.36065573770491804
37,3,20,122,0.4180327868852459
37,3,10,122,0.4672131147540984
37,3,5,122,0.5
37,3,2,122,0.5163934426229508
37,3,1,122,0.5163934426229508
37,5,240,122,0.0
37,5,180,122,0.040983606557377046
37,5,120,122,0.09016393442622951
37,5,90,122,0.12295081967213115
37,5,60,122,0.1721311475409836
37,5,40,122,0.21311475409836064
37,5,30,122,0.22131147540983606
37,5,20,122,0.2459016393442623
37,5,10,122,0.28688524590163933
37,5,5,122,0.30327868852459017
37,5,2,122,0.3114754098360656
37,5,1,122,0.3114754098360656
37,8,240,122,0.0
37,8,180,122,0.01639344262295082
37,8,120,122,0.02459016393442623
37,8,90,122,0.03278688524590164
37,8,60,122,0.08196721311475409
37,8,40,122,0.10655737704918032
37,8,30,122,0.13934426229508196
37,8,20,122,0.1557377049180328
37,8,10,122,0.18032786885245902
37,8,5,122,0.1885245901639344
37,8,2,122,0.1885245901639344
37,8,1,122,0.1885245901639344
38,3,240,113,0.008849557522123894
38,3,180,113,0.11504424778761062
38,3,120,113,0.19469026548672566
38,3,90,113,0.20353982300884957
38,3,60,113,0.24778761061946902
38,3,40,113,0.3274336283185841
38,3,30,113,0.34513274336283184
38,3,20,113,0.37168141592920356
38,3,10,113,0.3805309734513274
38,3,5,113,0.39823008849557523
38,3,2,113,0.4247787610619469
38,3,1,113,0.4336283185840708
38,5,240,113,0.008849557522123894
38,5,180,113,0.07964601769911504
38,5,120,113,0.11504424778761062
38,5,90,113,0.12389380530973451
38,5,60,113,0.1592920353982301
38,5,40,113,0.23893805309734514
38,5,30,113,0.24778761061946902
38,5,20,113,0.2743362831858407
38,5,10,113,0.2920353982300885
38,5,5,113,0.3008849557522124
38,5,2,113,0.3008849557522124
38,5,1,113,0.3008849557522124
38,8,240,113,0.008849557522123894
38,8,180,113,0.061946902654867256
38,8,120,113,0.08849557522123894
38,8,90,113,0.08849557522123894
38,8,60,113,0.09734513274336283
38,8,40,113,0.1592920353982301
38,8,30,113,0.168141592920354
38,8,20,113,0.19469026548672566
38,8,10,113,0.21238938053097345
38,8,5,113,0.23008849557522124
38,8,2,113,0.23008849557522124
38,8,1,113,0.23008849557522124
39,3,240,90,0.022222222222222223
39,3,180,90,0.16666666666666666
39,3,120,90,0.2
39,3,90,90,0.23333333333333334
39,3,60,90,0.2777777777777778
39,3,40,90,0.32222222222222224
39,3,30,90,0.36666666666666664
39,3,20,90,0.4
39,3,10,90,0.4666666666666667
39,3,5,90,0.5111111111111111
39,3,2,90,0.5222222222222223
39,3,1,90,0.5222222222222223
39,5,240,90,0.0
39,5,180,90,0.06666666666666667
39,5,120,90,0.07777777777777778
39,5,90,90,0.08888888888888889
39,5,60,90,0.12222222222222222
39,5,40,90,0.14444444444444443
39,5,30,90,0.2111111111111111
39,5,20,90,0.24444444444444444
39,5,10,90,0.3
39,5,5,90,0.35555555555555557
39,5,2,90,0.36666666666666664
39,5,1,90,0.36666666666666664
39,8,240,90,0.0
39,8,180,90,0.03333333333333333
39,8,120,90,0.03333333333333333
39,8,90,90,0.044444444444444446
39,8,60,90,0.044444444444444446
39,8,40,90,0.07777777777777778
39,8,30,90,0.12222222222222222
39,8,20,90,0.14444444444444443
39,8,10,90,0.16666666666666666
39,8,5,90,0.2111111111111111
39,8,2,90,0.2111111111111111
39,8,1,90,0.2111111111111111
40,3,240,102,0.0
40,3,180,102,0.11764705882352941
40,3,120,102,0.20588235294117646
40,3,90,102,0.22549019607843138
40,3,60,102,0.27450980392156865
40,3,40,102,0.3235294117647059
40,3,30,102,0.3431372549019608
40,3,20,102,0.3627450980392157
40,3,10,102,0.4019607843137255
40,3,5,102,0.4411764705882353
40,3,2,102,0.45098039215686275
40,3,1,102,0.45098039215686275
40,5,240,102,0.0
40,5,180,102,0.058823529411764705
40,5,120,102,0.06862745098039216
40,5,90,102,0.08823529411764706
40,5,60,102,0.14705882352941177
40,5,40,102,0.20588235294117646
40,5,30,102,0.21568627450980393
40,5,20,102,0.23529411764705882
40,5,10,102,0.24509803921568626
40,5,5,102,0.29411764705882354
40,5,2,102,0.29411764705882354
40,5,1,102,0.29411764705882354
40,8,240,102,0.0
40,8,180,102,0.00980392156862745
40,8,120,102,0.0196078431372549
40,8,90,102,0.0392156862745098
40,8,60,102,0.058823529411764705
40,8,40,102,0.08823529411764706
40,8,30,102,0.08823529411764706
40,8,20,102,0.10784313725490197
40,8,10,102,0.12745098039215685
40,8,5,102,0.1568627450980392
40,8,2,102,0.16666666666666666
40,8,1,102,0.16666666666666666
41,3,240,90,0.0
41,3,180,90,0.14444444444444443
41,3,120,90,0.2
41,3,90,90,0.25555555555555554
41,3,60,90,0.3
41,3,40,90,0.35555555555555557
41,3,30,90,0.4
41,3,20,90,0.45555555555555555
41,3,10,90,0.5222222222222223
41,3,5,90,0.5555555555555556
41,3,2,90,0.5777777777777777
41,3,1,90,0.5777777777777777
41,5,240,90,0.0
41,5,180,90,0.07777777777777778
41,5,120,90,0.12222222222222222
41,5,90,90,0.12222222222222222
41,5,60,90,0.15555555555555556
41,5,40,90,0.16666666666666666
41,5,30,90,0.18888888888888888
41,5,20,90,0.24444444444444444
41,5,10,90,0.26666666666666666
41,5,5,90,0.28888888888888886
41,5,2,90,0.28888888888888886
41,5,1,90,0.3
41,8,240,90,0.0
41,8,180,90,0.044444444444444446
41,8,120,90,0.044444444444444446
41,8,90,90,0.044444444444444446
41,8,60,90,0.05555555555555555
41,8,40,90,0.07777777777777778
41,8,30,90,0.07777777777777778
41,8,20,90,0.1111111111111111
41,8,10,90,0.12222222222222222
41,8,5,90,0.14444444444444443
41,8,2,90,0.16666666666666666
41,8,1,90,0.17777777777777778
42,3,240,76,0.0
42,3,180,76,0.09210526315789473
42,3,120,76,0.13157894736842105
42,3,90,76,0.15789473684210525
42,3,60,76,0.19736842105263158
42,3,40,76,0.2236842105263158
42,3,30,76,0.2236842105263158
42,3,20,76,0.23684210526315788
42,3,10,76,0.3157894736842105
42,3,5,76,0.34210526315789475
42,3,2,76,0.35526315789473684
42,3,1,76,0.35526315789473684
42,5,240,76,0.0
42,5,180,76,0.02631578947368421
42,5,120,76,0.07894736842105263
42,5,90,76,0.07894736842105263
42,5,60,76,0.09210526315789473
42,5,40,76,0.10526315789473684
42,5,30,76,0.10526315789473684
42,5,20,76,0.13157894736842105
42,5,10,76,0.18421052631578946
42,5,5,76,0.21052631578947367
42,5,2,76,0.23684210526315788
42,5,1,76,0.23684210526315788
42,8,240,76,0.0
42,8,180,76,0.0
42,8,120,76,0.02631578947368421
42,8,90,76,0.02631578947368421
42,8,60,76,0.039473684210526314
42,8,40,76,0.05263157894736842
42,8,30,76,0.06578947368421052
42,8,20,76,0.07894736842105263
42,8,10,76,0.11842105263157894
42,8,5,76,0.11842105263157894
42,8,2,76,0.13157894736842105
42,8,1,76,0.13157894736842105
43,3,240,93,0.0
43,3,180,93,0.11827956989247312
43,3,120,93,0.22580645161290322
43,3,90,93,0.24731182795698925
43,3,60,93,0.2903225806451613
43,3,40,93,0.3333333333333333
43,3,30,93,0.34408602150537637
43,3,20,93,0.3655913978494624
43,3,10,93,0.40860215053763443
43,3,5,93,0.43010752688172044
43,3,2,93,0.43010752688172044
43,3,1,93,0.43010752688172044
43,5,240,93,0.0
43,5,180,93,0.053763440860215055
43,5,120,93,0.0967741935483871
43,5,90,93,0.13978494623655913
43,5,60,93,0.15053763440860216
43,5,40,93,0.17204301075268819
43,5,30,93,0.1935483870967742
43,5,20,93,0.21505376344086022
43,5,10,93,0.23655913978494625
43,5,5,93,0.23655913978494625
43,5,2,93,0.24731182795698925
43,5,1,93,0.24731182795698925
43,8,240,93,0.0
43,8,180,93,0.010752688172043012
43,8,120,93,0.03225806451612903
43,8,90,93,0.043010752688172046
43,8,60,93,0.053763440860215055
43,8,40,93,0.08602150537634409
43,8,30,93,0.10752688172043011
43,8,20,93,0.12903225806451613
43,8,10,93,0.16129032258064516
43,8,5,93,0.16129032258064516
43,8,2,93,0.17204301075268819
43,8,1,93,0.17204301075268819
44,3,240,89,0.0
44,3,180,89,0.14606741573033707
44,3,120,89,0.23595505617977527
44,3,90,89,0.2696629213483146
44,3,60,89,0.33707865168539325
44,3,40,89,0.4157303370786517
44,3,30,89,0.449438202247191
44,3,20,89,0.4606741573033708
44,3,10,89,0.48314606741573035
44,3,5,89,0.5168539325842697
44,3,2,89,0.5168539325842697
44,3,1,89,0.5168539325842697
44,5,240,89,0.0
44,5,180,89,0.06741573033707865
44,5,120,89,0.12359550561797752
44,5,90,89,0.1348314606741573
44,5,60,89,0.15730337078651685
44,5,40,89,0.1797752808988764
44,5,30,89,0.19101123595505617
44,5,20,89,0.21348314606741572
44,5,10,89,0.2247191011235955
44,5,5,89,0.23595505617977527
44,5,2,89,0.23595505617977527
44,5,1,89,0.24719101123595505
44,8,240,89,0.0
44,8,180,89,0.033707865168539325
44,8,120,89,0.0449438202247191
44,8,90,89,0.056179775280898875
44,8,60,89,0.07865168539325842
44,8,40,89,0.11235955056179775
44,8,30,89,0.12359550561797752
44,8,20,89,0.1348314606741573
44,8,10,89,0.14606741573033707
44,8,5,89,0.14606741573033707
44,8,2,89,0.14606741573033707
44,8,1,89,0.14606741573033707
45,3,240,107,0.0
45,3,180,107,0.14018691588785046
45,3,120,107,0.22429906542056074
45,3,90,107,0.2616822429906542
45,3,60,107,0.3177570093457944
45,3,40,107,0.35514018691588783
45,3,30,107,0.38317757009345793
45,3,20,107,0.40186915887850466
45,3,10,107,0.4485981308411215
45,3,5,107,0.45794392523364486
45,3,2,107,0.4766355140186916
45,3,1,107,0.4766355140186916
45,5,240,107,0.0
45,5,180,107,0.037383177570093455
45,5,120,107,0.09345794392523364
45,5,90,107,0.12149532710280374
45,5,60,107,0.14953271028037382
45,5,40,107,0.16822429906542055
45,5,30,107,0.18691588785046728
45,5,20,107,0.19626168224299065
45,5,10,107,0.24299065420560748
45,5,5,107,0.24299065420560748
45,5,2,107,0.2523364485981308
45,5,1,107,0.2523364485981308
45,8,240,107,0.0
45,8,180,107,0.018691588785046728
45,8,120,107,0.037383177570093455
45,8,90,107,0.04672897196261682
45,8,60,107,0.08411214953271028
45,8,40,107,0.102803738317757
45,8,30,107,0.12149532710280374
45,8,20,107,0.12149532710280374
45,8,10,107,0.14953271028037382
45,8,5,107,0.14953271028037382
45,8,2,107,0.1588785046728972
45,8,1,107,0.1588785046728972
46,3,240,89,0.033707865168539325
46,3,180,89,0.16853932584269662
46,3,120,89,0.2808988764044944
46,3,90,89,0.33707865168539325
46,3,60,89,0.39325842696629215
46,3,40,89,0.42696629213483145
46,3,30,89,0.449438202247191
46,3,20,89,0.47191011235955055
46,3,10,89,0.5168539325842697
46,3,5,89,0.5730337078651685
46,3,2,89,0.5842696629213483
46,3,1,89,0.5842696629213483
46,5,240,89,0.02247191011235955
46,5,180,89,0.10112359550561797
46,5,120,89,0.20224719101123595
46,5,90,89,0.21348314606741572
46,5,60,89,0.2696629213483146
46,5,40,89,0.2808988764044944
46,5,30,89,0.2808988764044944
46,5,20,89,0.2808988764044944
46,5,10,89,0.3258426966292135
46,5,5,89,0.3595505617977528
46,5,2,89,0.3595505617977528
46,5,1,89,0.3595505617977528
46,8,240,89,0.011235955056179775
46,8,180,89,0.0449438202247191
46,8,120,89,0.0898876404494382
46,8,90,89,0.0898876404494382
46,8,60,89,0.12359550561797752
46,8,40,89,0.12359550561797752
46,8,30,89,0.14606741573033707
46,8,20,89,0.15730337078651685
46,8,10,89,0.1797752808988764
46,8,5,89,0.20224719101123595
46,8,2,89,0.20224719101123595
46,8,1,89,0.20224719101123595
47,3,240,87,0.0
47,3,180,87,0.16091954022988506
47,3,120,87,0.2988505747126437
47,3,90,87,0.3218390804597701
47,3,60,87,0.39080459770114945
47,3,40,87,0.4482758620689655
47,3,30,87,0.4942528735632184
47,3,20,87,0.5402298850574713
47,3,10,87,0.5747126436781609
47,3,5,87,0.5977011494252874
47,3,2,87,0.6091954022988506
47,3,1,87,0.6091954022988506
47,5,240,87,0.0
47,5,180,87,0.06896551724137931
47,5,120,87,0.14942528735632185
47,5,90,87,0.14942528735632185
47,5,60,87,0.1839080459770115
47,5,40,87,0.22988505747126436
47,5,30,87,0.25287356321839083
47,5,20,87,0.2988505747126437
47,5,10,87,0.3218390804597701
47,5,5,87,0.3333333333333333
47,5,2,87,0.3333333333333333
47,5,1,87,0.3333333333333333
47,8,240,87,0.0
47,8,180,87,0.06896551724137931
47,8,120,87,0.14942528735632185
47,8,90,87,0.14942528735632185
47,8,60,87,0.1724137931034483
47,8,40,87,0.19540229885057472
47,8,30,87,0.21839080459770116
47,8,20,87,0.2413793103448276
47,8,10,87,0.26436781609195403
47,8,5,87,0.26436781609195403
47,8,2,87,0.26436781609195403
47,8,1,87,0.26436781609195403
48,3,240,83,0.0
48,3,180,83,0.12048192771084337
48,3,120,83,0.24096385542168675
48,3,90,83,0.2891566265060241
48,3,60,83,0.3855421686746988
48,3,40,83,0.4578313253012048
48,3,30,83,0.5060240963855421
48,3,20,83,0.5301204819277109
48,3,10,83,0.5421686746987951
48,3,5,83,0.5662650602409639
48,3,2,83,0.5903614457831325
48,3,1,83,0.5903614457831325
48,5,240,83,0.0
48,5,180,83,0.07228915662650602
48,5,120,83,0.14457831325301204
48,5,90,83,0.18072289156626506
48,5,60,83,0.21686746987951808
48,5,40,83,0.27710843373493976
48,5,30,83,0.3253012048192771
48,5,20,83,0.3253012048192771
48,5,10,83,0.3373493975903614
48,5,5,83,0.3493975903614458
48,5,2,83,0.37349397590361444
48,5,1,83,0.37349397590361444
48,8,240,83,0.0
48,8,180,83,0.04819277108433735
48,8,120,83,0.08433734939759036
48,8,90,83,0.08433734939759036
48,8,60,83,0.12048192771084337
48,8,40,83,0.1686746987951807
48,8,30,83,0.1927710843373494
48,8,20,83,0.1927710843373494
48,8,10,83,0.2289156626506024
48,8,5,83,0.24096385542168675
48,8,2,83,0.26506024096385544
48,8,1,83,0.26506024096385544
49,3,240,86,0.011627906976744186
49,3,180,86,0.12790697674418605
49,3,120,86,0.27906976744186046
49,3,90,86,0.3023255813953488
49,3,60,86,0.3488372093023256
49,3,40,86,0.43023255813953487
49,3,30,86,0.4418604651162791
49,3,20,86,0.46511627906976744
49,3,10,86,0.5232558139534884
49,3,5,86,0.5697674418604651
49,3,2,86,0.5813953488372093
49,3,1,86,0.5813953488372093
49,5,240,86,0.0
49,5,180,86,0.06976744186046512
49,5,120,86,0.12790697674418605
49,5,90,86,0.16279069767441862
49,5,60,86,0.18604651162790697
49,5,40,86,0.22093023255813954
49,5,30,86,0.22093023255813954
49,5,20,86,0.2558139534883721
49,5,10,86,0.27906976744186046
49,5,5,86,0.3488372093023256
49,5,2,86,0.36046511627906974
49,5,1,86,0.36046511627906974
49,8,240,86,0.0
49,8,180,86,0.03488372093023256
49,8,120,86,0.09302325581395349
49,8,90,86,0.10465116279069768
49,8,60,86,0.10465116279069768
49,8,40,86,0.13953488372093023
49,8,30,86,0.13953488372093023
49,8,20,86,0.16279069767441862
49,8,10,86,0.18604651162790697
49,8,5,86,0.23255813953488372
49,8,2,86,0.2558139534883721
49,8,1,86,0.2558139534883721
50,3,240,87,0.011494252873563218
50,3,180,87,0.25862068965517243
50,3,120,87,0.367816091954023
50,3,90,87,0.4367816091954023
50,3,60,87,0.4367816091954023
50,3,40,87,0.47126436781609193
50,3,30,87,0.4942528735632184
50,3,20,87,0.5172413793103449
50,3,10,87,0.6206896551724138
50,3,5,87,0.6551724137931034
50,3,2,87,0.6781609195402298
50,3,1,87,0.6781609195402298
50,5,240,87,0.0
50,5,180,87,0.12643678160919541
50,5,120,87,0.19540229885057472
50,5,90,87,0.27011494252873564
50,5,60,87,0.28160919540229884
50,5,40,87,0.3160919540229885
50,5,30,87,0.3275862068965517
50,5,20,87,0.3505747126436782
50,5,10,87,0.39655172413793105
50,5,5,87,0.4540229885057471
50,5,2,87,0.46551724137931033
50,5,1,87,0.46551724137931033
50,8,240,87,0.0
50,8,180,87,0.08620689655172414
50,8,120,87,0.14367816091954022
50,8,90,87,0.1896551724137931
50,8,60,87,0.1896551724137931
50,8,40,87,0.20114942528735633
50,8,30,87,0.22413793103448276
50,8,20,87,0.2471264367816092
50,8,10,87,0.27011494252873564
50,8,5,87,0.29310344827586204
50,8,2,87,0.3045977011494253
50,8,1,87,0.3045977011494253
51,3,240,69,0.0
51,3,180,69,0.21739130434782608
51,3,120,69,0.3115942028985507
51,3,90,69,0.34057971014492755
51,3,60,69,0.35507246376811596
51,3,40,69,0.41304347826086957
51,3,30,69,0.45652173913043476
51,3,20,69,0.5434782608695652
51,3,10,69,0.5579710144927537
51,3,5,69,0.5869565217391305
51,3,2,69,0.5869565217391305
51,3,1,69,0.6014492753623188
51,5,240,69,0.0
51,5,180,69,0.15942028985507245
51,5,120,69,0.2246376811594203
51,5,90,69,0.2391304347826087
51,5,60,69,0.2536231884057971
51,5,40,69,0.2608695652173913
51,5,30,69,0.3188405797101449
51,5,20,69,0.391304347826087
51,5,10,69,0.42028985507246375
51,5,5,69,0.4492753623188406
51,5,2,69,0.4492753623188406
51,5,1,69,0.4492753623188406
51,8,240,69,0.0
51,8,180,69,0.07246376811594203
51,8,120,69,0.10869565217391304
51,8,90,69,0.12318840579710146
51,8,60,69,0.15217391304347827
51,8,40,69,0.15217391304347827
51,8,30,69,0.21014492753623187
51,8,20,69,0.2391304347826087
51,8,10,69,0.2826086956521739
51,8,5,69,0.2971014492753623
51,8,2,69,0.2971014492753623
51,8,1,69,0.2971014492753623
52,3,240,68,0.014705882352941176
52,3,180,68,0.25735294117647056
52,3,120,68,0.38235294117647056
52,3,90,68,0.39705882352941174
52,3,60,68,0.4485294117647059
52,3,40,68,0.5073529411764706
52,3,30,68,0.5367647058823529
52,3,20,68,0.5514705882352942
52,3,10,68,0.5661764705882353
52,3,5,68,0.5661764705882353
52,3,2,68,0.625
52,3,1,68,0.625
52,5,240,68,0.014705882352941176
52,5,180,68,0.16911764705882354
52,5,120,68,0.27205882352941174
52,5,90,68,0.2867647058823529
52,5,60,68,0.3235294117647059
52,5,40,68,0.34558823529411764
52,5,30,68,0.3602941176470588
52,5,20,68,0.3897058823529412
52,5,10,68,0.40441176470588236
52,5,5,68,0.41911764705882354
52,5,2,68,0.4411764705882353
52,5,1,68,0.4411764705882353
52,8,240,68,0.0
52,8,180,68,0.11029411764705882
52,8,120,68,0.16911764705882354
52,8,90,68,0.18382352941176472
52,8,60,68,0.19852941176470587
52,8,40,68,0.20588235294117646
52,8,30,68,0.22058823529411764
52,8,20,68,0.23529411764705882
52,8,10,68,0.23529411764705882
52,8,5,68,0.23529411764705882
52,8,2,68,0.2426470588235294
52,8,1,68,0.2426470588235294
53,3,240,82,0.0
53,3,180,82,0.13414634146341464
53,3,120,82,0.25609756097560976
53,3,90,82,0.2682926829268293
53,3,60,82,0.39634146341463417
53,3,40,82,0.4329268292682927
53,3,30,82,0.4878048780487805
53,3,20,82,0.4878048780487805
53,3,10,82,0.5609756097560976
53,3,5,82,0.573170731707317
53,3,2,82,0.5853658536585366
53,3,1,82,0.5853658536585366
53,5,240,82,0.0
53,5,180,82,0.0975609756097561
53,5,120,82,0.18292682926829268
53,5,90,82,0.1951219512195122
53,5,60,82,0.27439024390243905
53,5,40,82,0.29878048780487804
53,5,30,82,0.34146341463414637
53,5,20,82,0.34146341463414637
53,5,10,82,0.3780487804878049
53,5,5,82,0.3902439024390244
53,5,2,82,0.3902439024390244
