c,D,target_above,match_N,pooled_N,reach_spike_raw,reach_spike_pooled_match
14,19,33,26,187.5,0.3076923076923077,0.35535881596977026
14,20,34,26,187.5,0.3076923076923077,0.3503780202304147
14,21,35,26,187.5,0.3076923076923077,0.3404860679501065
14,22,36,26,187.5,0.3076923076923077,0.3363698451347121
14,23,37,26,187.5,0.3076923076923077,0.32722116612885943
14,24,38,26,187.5,0.3076923076923077,0.3181937867725122
14,25,39,26,187.5,0.2692307692307692,0.3087451585395522
14,26,40,26,187.5,0.2692307692307692,0.29410704455110825
14,27,41,26,187.5,0.23076923076923078,0.2799509430535696
14,28,42,26,187.5,0.19230769230769232,0.25957282951573224
14,29,43,26,187.5,0.11538461538461539,0.23448291871080096
14,30,44,26,187.5,0.11538461538461539,0.2295717621698482
15,1,16,30,201.6,0.9,0.8394034063481639
15,2,17,30,201.6,0.7666666666666667,0.6881099505460364
15,3,18,30,201.6,0.5666666666666667,0.5555979672695052
15,4,19,30,201.6,0.5,0.4721904859177164
15,5,20,30,201.6,0.4666666666666667,0.46266238788800973
15,6,21,30,201.6,0.4666666666666667,0.43672654794783006
15,7,22,30,201.6,0.4666666666666667,0.4153338971937568
15,8,23,30,201.6,0.4666666666666667,0.4153338971937568
15,9,24,30,201.6,0.43333333333333335,0.40605014282268925
15,10,25,30,201.6,0.43333333333333335,0.38823020266545194
15,11,26,30,201.6,0.4,0.3707187207500512
15,12,27,30,201.6,0.4,0.3620710799616953
15,13,28,30,201.6,0.4,0.3580793880188482
15,14,29,30,201.6,0.36666666666666664,0.3443096629995858
15,15,30,30,201.6,0.36666666666666664,0.34009860226481037
15,16,31,30,201.6,0.36666666666666664,0.3318958495871878
15,17,32,30,201.6,0.36666666666666664,0.3279041576443408
15,18,33,30,201.6,0.36666666666666664,0.3235803372501628
15,19,34,30,201.6,0.36666666666666664,0.3190121731973458
15,20,35,30,201.6,0.36666666666666664,0.3145262025491511
15,21,36,30,201.6,0.36666666666666664,0.3018374792233338
15,22,37,30,201.6,0.36666666666666664,0.2935219668863088
15,23,38,30,201.6,0.3333333333333333,0.2802465205723941
15,24,39,30,201.6,0.3333333333333333,0.2717116394434407
15,25,40,30,201.6,0.3333333333333333,0.26275777696847613
15,26,41,30,201.6,0.3333333333333333,0.2537858356720867
15,27,42,30,201.6,0.3333333333333333,0.24001946548566608
15,28,43,30,201.6,0.26666666666666666,0.2209835848029054
15,29,44,30,201.6,0.23333333333333334,0.19371774002058376
15,30,45,30,201.6,0.23333333333333334,0.18950667928580828
16,1,17,43,214.7,0.7441860465116279,0.8374429357120615
16,2,18,43,214.7,0.46511627906976744,0.6773542472742838
16,3,19,43,214.7,0.3953488372093023,0.5222376503225566
16,4,20,43,214.7,0.37209302325581395,0.44323051078431436
16,5,21,43,214.7,0.3488372093023256,0.4301495612186962
16,6,22,43,214.7,0.32558139534883723,0.4090042889157303
16,7,23,43,214.7,0.3023255813953488,0.3839734432328548
16,8,24,43,214.7,0.3023255813953488,0.3799504774206717
16,9,25,43,214.7,0.3023255813953488,0.36726619891935985
16,10,26,43,214.7,0.27906976744186046,0.3503290656935965
16,11,27,43,214.7,0.2558139534883721,0.33302176624282365
16,12,28,43,214.7,0.2558139534883721,0.3244976656809391
16,13,29,43,214.7,0.2558139534883721,0.3203730078322702
16,14,30,43,214.7,0.2558139534883721,0.30370020177935825
16,15,31,43,214.7,0.2558139534883721,0.30370020177935825
16,16,32,43,214.7,0.2558139534883721,0.29957554393068936
16,17,33,43,214.7,0.2558139534883721,0.2914279202698373
16,18,34,43,214.7,0.2558139534883721,0.2871658699888951
16,19,35,43,214.7,0.23255813953488372,0.28250714864364646
16,20,36,43,214.7,0.23255813953488372,0.2785186210920463
16,21,37,43,214.7,0.23255813953488372,0.2704054356917772
16,22,38,43,214.7,0.23255813953488372,0.26201872756216604
16,23,39,43,214.7,0.23255813953488372,0.24923275702436842
16,24,40,43,214.7,0.23255813953488372,0.24497070674342616
16,25,41,43,214.7,0.23255813953488372,0.2366317794465609
16,26,42,43,214.7,0.23255813953488372,0.22865472434336065
16,27,43,43,214.7,0.18604651162790697,0.21526040463694052
16,28,44,43,214.7,0.18604651162790697,0.1943735094408615
16,29,45,43,214.7,0.16279069767441862,0.16502562044312843
16,30,46,43,214.7,0.16279069767441862,0.16502562044312843
17,1,18,33,221.2,0.8787878787878788,0.8460551028255604
17,2,19,33,221.2,0.696969696969697,0.655014801877221
17,3,20,33,221.2,0.5454545454545454,0.499774010775952
17,4,21,33,221.2,0.45454545454545453,0.4157091697513564
17,5,22,33,221.2,0.45454545454545453,0.39603874895182334
17,6,23,33,221.2,0.42424242424242425,0.3717036288921525
17,7,24,33,221.2,0.42424242424242425,0.34352029872458323
17,8,25,33,221.2,0.42424242424242425,0.33940987069784256
17,9,26,33,221.2,0.3939393939393939,0.32692403556156796
17,10,27,33,221.2,0.3939393939393939,0.31148134592844146
17,11,28,33,221.2,0.3939393939393939,0.2949047259452123
17,12,29,33,221.2,0.3333333333333333,0.2821120124530348
17,13,30,33,221.2,0.3333333333333333,0.2778531486997976
17,14,31,33,221.2,0.30303030303030304,0.26536731356352306
17,15,32,33,221.2,0.30303030303030304,0.26536731356352306
17,16,33,33,221.2,0.30303030303030304,0.24985679936622956
17,17,34,33,221.2,0.30303030303030304,0.24148750758625168
17,18,35,33,221.2,0.2727272727272727,0.2369664259141723
17,19,36,33,221.2,0.2727272727272727,0.23276185887487205
17,20,37,33,221.2,0.2727272727272727,0.23276185887487205
17,21,38,33,221.2,0.2727272727272727,0.22850299512163486
17,22,39,33,221.2,0.24242424242424243,0.2197230496963183
17,23,40,33,221.2,0.21212121212121213,0.20708877883354726
17,24,41,33,221.2,0.18181818181818182,0.19881714701344913
17,25,42,33,221.2,0.15151515151515152,0.18705588577305643
17,26,43,33,221.2,0.15151515151515152,0.18705588577305643
17,27,44,33,221.2,0.15151515151515152,0.17515712227416136
17,28,45,33,221.2,0.15151515151515152,0.1523473136561795
17,29,46,33,221.2,0.15151515151515152,0.12893987055885778
17,30,47,33,221.2,0.15151515151515152,0.12893987055885778
18,1,19,36,230.4,0.8611111111111112,0.8592222631218663
18,2,20,36,230.4,0.7222222222222222,0.6629392234922907
18,3,21,36,230.4,0.5,0.5016023325437451
18,4,22,36,230.4,0.3888888888888889,0.4134884265267682
18,5,23,36,230.4,0.3888888888888889,0.38783868337725874
18,6,24,36,230.4,0.3611111111111111,0.36132361854187905
18,7,25,36,230.4,0.3055555555555556,0.33362989207506566
18,8,26,36,230.4,0.3055555555555556,0.3263138865333456
18,9,27,36,230.4,0.3055555555555556,0.3142590433798479
18,10,28,36,230.4,0.2777777777777778,0.3060656206092362
18,11,29,36,230.4,0.2222222222222222,0.2896895629847617
18,12,30,36,230.4,0.2222222222222222,0.2777877121051541
18,13,31,36,230.4,0.19444444444444445,0.2702539867890518
18,14,32,36,230.4,0.19444444444444445,0.25819914363555413
18,15,33,36,230.4,0.19444444444444445,0.25819914363555413
18,16,34,36,230.4,0.16666666666666666,0.24269314784218785
18,17,35,36,230.4,0.1388888888888889,0.2342308444192799
18,18,36,36,230.4,0.1388888888888889,0.23014091634526307
18,19,37,36,230.4,0.1388888888888889,0.22628750517329646
18,20,38,36,230.4,0.1388888888888889,0.22628750517329646
18,21,39,36,230.4,0.1111111111111111,0.22194749357465143
18,22,40,36,230.4,0.08333333333333333,0.2103238401845323
18,23,41,36,230.4,0.05555555555555555,0.19485756353919514
18,24,42,36,230.4,0.05555555555555555,0.18385192701614725
18,25,43,36,230.4,0.05555555555555555,0.17604000421055663
18,26,44,36,230.4,0.05555555555555555,0.17604000421055663
18,27,45,36,230.4,0.05555555555555555,0.16513946814916622
18,28,46,36,230.4,0.05555555555555555,0.14588794035132
18,29,47,36,230.4,0.027777777777777776,0.12653588878377028
18,30,48,36,230.4,0.027777777777777776,0.12653588878377028
19,1,20,39,243.1,0.8717948717948718,0.8587145369445085
19,2,21,39,243.1,0.6923076923076923,0.6573909753977952
19,3,22,39,243.1,0.4358974358974359,0.5061627552641744
19,4,23,39,243.1,0.358974358974359,0.39918837078162
19,5,24,39,243.1,0.3333333333333333,0.369725338134648
19,6,25,39,243.1,0.3076923076923077,0.34339674877826604
19,7,26,39,243.1,0.2564102564102564,0.31306889207471694
19,8,27,39,243.1,0.23076923076923078,0.3053920828077193
19,9,28,39,243.1,0.20512820512820512,0.29753537381951856
19,10,29,39,243.1,0.20512820512820512,0.28339264494335603
19,11,30,39,243.1,0.20512820512820512,0.2721780797832827
19,12,31,39,243.1,0.20512820512820512,0.26074214142130564
19,13,32,39,243.1,0.20512820512820512,0.24323951669389182
19,14,33,39,243.1,0.1794871794871795,0.23538280770569114
19,15,34,39,243.1,0.1794871794871795,0.23538280770569114
19,16,35,39,243.1,0.1794871794871795,0.21971548648324868
19,17,36,39,243.1,0.15384615384615385,0.2117831733794101
19,18,37,39,243.1,0.15384615384615385,0.2046664600698087
19,19,38,39,243.1,0.15384615384615385,0.20108954233266163
19,20,39,39,243.1,0.15384615384615385,0.20108954233266163
19,21,40,39,243.1,0.15384615384615385,0.19727071862119847
19,22,41,39,243.1,0.15384615384615385,0.18614535543928776
19,23,42,39,243.1,0.15384615384615385,0.17501999225737708
19,24,43,39,243.1,0.15384615384615385,0.1637639536166031
19,25,44,39,243.1,0.15384615384615385,0.15607123485045138
19,26,45,39,243.1,0.15384615384615385,0.15269774113667522
19,27,46,39,243.1,0.15384615384615385,0.14198058578775882
19,28,47,39,243.1,0.1282051282051282,0.12996809805473056
19,29,48,39,243.1,0.10256410256410256,0.1115220536253465
19,30,49,39,243.1,0.10256410256410256,0.1115220536253465
20,1,21,40,255.4,0.875,0.8680525776566965
20,2,22,40,255.4,0.625,0.691006288806937
20,3,23,40,255.4,0.55,0.5404616311882192
20,4,24,40,255.4,0.425,0.41138199235598727
20,5,25,40,255.4,0.375,0.38189196155844984
20,6,26,40,255.4,0.35,0.34988362453863464
20,7,27,40,255.4,0.325,0.32414672764716257
20,8,28,40,255.4,0.325,0.31335622976573485
20,9,29,40,255.4,0.325,0.3064384112890918
20,10,30,40,255.4,0.325,0.29567681843869775
20,11,31,40,255.4,0.325,0.2885243101421806
20,12,32,40,255.4,0.3,0.2747554045568365
20,13,33,40,255.4,0.3,0.25671795148736604
20,14,34,40,255.4,0.3,0.24980013301072304
20,15,35,40,255.4,0.3,0.24980013301072304
20,16,36,40,255.4,0.225,0.2242449928576025
20,17,37,40,255.4,0.225,0.21356143169592476
20,18,38,40,255.4,0.225,0.20333666355769067
20,19,39,40,255.4,0.225,0.20333666355769067
20,20,40,40,255.4,0.225,0.20333666355769067
20,21,41,40,255.4,0.225,0.19976040940943215
20,22,42,40,255.4,0.225,0.18927965926796997
20,23,43,40,255.4,0.225,0.1787989091265078
20,24,44,40,255.4,0.2,0.16797891146032143
20,25,45,40,255.4,0.175,0.1608421046621436
20,26,46,40,255.4,0.175,0.15724943531107582
