c,D,target_above,match_N,pooled_N,reach_spike_raw,reach_spike_pooled_match
16,24,40,6,54.9,0.16666666666666666,0.24247099067677239
16,25,41,6,54.9,0.16666666666666666,0.24247099067677239
16,26,42,6,54.9,0.16666666666666666,0.20280001707327486
16,27,43,6,54.9,0.16666666666666666,0.20280001707327486
16,28,44,6,54.9,0.16666666666666666,0.17226324550759456
16,29,45,6,54.9,0.16666666666666666,0.15904975030335552
16,30,46,6,54.9,0.16666666666666666,0.15904975030335552
17,1,18,8,50.7,0.875,0.9673310502845598
17,2,19,8,50.7,0.875,0.8390450614698565
17,3,20,8,50.7,0.75,0.7347721468049636
17,4,21,8,50.7,0.625,0.7021031970895235
17,5,22,8,50.7,0.5,0.6496012877052075
17,6,23,8,50.7,0.375,0.6130971445465521
17,7,24,8,50.7,0.25,0.5769543472369361
17,8,25,8,50.7,0.25,0.5473075628043723
17,9,26,8,50.7,0.25,0.5309073887013723
17,10,27,8,50.7,0.25,0.5145482766266722
17,11,28,8,50.7,0.125,0.46128261351597727
17,12,29,8,50.7,0.125,0.4448824394129773
17,13,30,8,50.7,0.125,0.3961007497926368
17,14,31,8,50.7,0.125,0.3961007497926368
17,15,32,8,50.7,0.125,0.38317442328381257
17,16,33,8,50.7,0.125,0.35037407507781254
17,17,34,8,50.7,0.125,0.33361255512577304
17,18,35,8,50.7,0.125,0.33361255512577304
17,19,36,8,50.7,0.125,0.33361255512577304
17,20,37,8,50.7,0.125,0.2992846994670149
17,21,38,8,50.7,0.125,0.2649979058365567
17,22,39,8,50.7,0.125,0.23223861965885673
17,23,40,8,50.7,0.125,0.21587950758415667
17,24,41,8,50.7,0.125,0.19947933348115665
17,25,42,8,50.7,0.125,0.19947933348115665
17,26,43,8,50.7,0.125,0.16635870145441706
17,27,44,8,50.7,0.125,0.16635870145441706
17,28,45,8,50.7,0.125,0.16635870145441706
17,29,46,8,50.7,0.125,0.1495971815023775
17,30,47,8,50.7,0.125,0.1495971815023775
18,1,19,8,57.0,1.0,0.9330508710413535
18,2,20,8,57.0,1.0,0.8286720097957365
18,3,21,8,57.0,0.875,0.7637682974341848
18,4,22,8,57.0,0.875,0.7225190627261089
18,5,23,8,57.0,0.875,0.6490440808148271
18,6,24,8,57.0,0.75,0.6026813046140146
18,7,25,8,57.0,0.75,0.5711791061390327
18,8,26,8,57.0,0.75,0.5459105582456726
18,9,27,8,57.0,0.75,0.5303890465854066
18,10,28,8,57.0,0.75,0.5141161573996772
18,11,29,8,57.0,0.5,0.46307118606333836
18,12,30,8,57.0,0.5,0.4475496744030723
18,13,31,8,57.0,0.5,0.3905423832581956
18,14,32,8,57.0,0.5,0.3905423832581956
18,15,33,8,57.0,0.5,0.37812378249012074
18,16,34,8,57.0,0.5,0.3342308120443034
18,17,35,8,57.0,0.375,0.3166986697834919
18,18,36,8,57.0,0.375,0.3166986697834919
18,19,37,8,57.0,0.375,0.30384872265820667
18,20,38,8,57.0,0.375,0.2724578393721823
18,21,39,8,57.0,0.375,0.2403155785606946
18,22,40,8,57.0,0.375,0.2085211777146992
18,23,41,8,57.0,0.375,0.1922482885289698
18,24,42,8,57.0,0.375,0.17672677686870375
18,25,43,8,57.0,0.375,0.17672677686870375
18,26,44,8,57.0,0.25,0.14292174542216285
18,27,45,8,57.0,0.25,0.14292174542216285
18,28,46,8,57.0,0.25,0.14292174542216285
18,29,47,8,57.0,0.125,0.12538960316135134
18,30,48,8,57.0,0.125,0.12538960316135134
19,1,20,10,51.8,1.0,0.9103661360956711
19,2,21,10,51.8,0.8,0.8413655886811522
19,3,22,10,51.8,0.8,0.7641222418729999
19,4,23,10,51.8,0.8,0.7045856493178372
19,5,24,10,51.8,0.7,0.6260474566279265
19,6,25,10,51.8,0.7,0.5638106366851945
19,7,26,10,51.8,0.7,0.5346713407444837
19,8,27,10,51.8,0.7,0.504274044130032
19,9,28,10,51.8,0.7,0.504274044130032
19,10,29,10,51.8,0.6,0.48497241872999824
19,11,30,10,51.8,0.6,0.43269433215428665
19,12,31,10,51.8,0.6,0.43269433215428665
19,13,32,10,51.8,0.6,0.3551456964797035
19,14,33,10,51.8,0.6,0.3421867104598281
19,15,34,10,51.8,0.6,0.3138790635000842
19,16,35,10,51.8,0.6,0.29883042782550107
19,17,36,10,51.8,0.6,0.28078153949806295
19,18,37,10,51.8,0.6,0.28078153949806295
19,19,38,10,51.8,0.6,0.26573290382347986
19,20,39,10,51.8,0.6,0.24863672730335182
19,21,40,10,51.8,0.5,0.2122389253831901
19,22,41,10,51.8,0.4,0.19293729998315642
19,23,42,10,51.8,0.3,0.17363567458312276
19,24,43,10,51.8,0.3,0.17363567458312276
19,25,44,10,51.8,0.3,0.17363567458312276
19,26,45,10,51.8,0.2,0.136285160855651
19,27,46,10,51.8,0.2,0.136285160855651
19,28,47,10,51.8,0.2,0.136285160855651
19,29,48,10,51.8,0.2,0.1182362725282129
19,30,49,10,51.8,0.2,0.1182362725282129
20,1,21,7,60.2,0.8571428571428571,0.8965038293243198
20,2,22,7,60.2,0.7142857142857143,0.8086309133557701
