c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono
10,32,42,32547,156413.3,2538,0.4162288382953882,0.4150169237037152,0.4732217174545849,9.929787594496291,7.574013710021973,7.7158173339447105,9.841713905334473,0.4150169237037152,0.4732217174545849
10,33,43,32547,156413.3,2538,0.4162288382953882,0.4100536244370496,0.4672278635100885,10.145169267776462,7.990242958068848,7.921917971090596,9.841713905334473,0.4100536244370496,0.4672278635100885
10,34,44,32547,156413.3,2538,0.40962300672873075,0.40431023467060884,0.45845966891560835,10.241173373633421,8.115813255310059,8.093523001676449,9.843488693237305,0.40431023467060884,0.45845966891560835
10,35,45,32547,156413.3,2538,0.4039389191016069,0.40114146637209147,0.45180964370176396,10.404847861454149,8.50064468383789,8.404629662883664,9.457448959350586,0.40114146637209147,0.45180964370176396
10,36,46,32547,156413.3,2538,0.4039389191016069,0.39862889723612277,0.4467853221425275,10.62674087010514,8.904583930969238,8.691889865582281,9.457448959350586,0.39862889723612277,0.4467853221425275
10,37,47,32547,156413.3,2538,0.39963744738378343,0.3935516420376596,0.4397869658590361,10.749359157229344,9.106348991394043,8.858930175991986,9.461344718933105,0.3935516420376596,0.4397869658590361
10,38,48,32547,156413.3,2538,0.3980090330906074,0.3878736983831928,0.4322757040063415,10.833877106220541,9.427820205688477,8.980242199375683,9.46280574798584,0.3878736983831928,0.4322757040063415
10,39,49,32547,156413.3,2538,0.3980090330906074,0.38292266854372986,0.42504245833630205,10.914650234350024,9.825828552246094,9.119291637132081,9.46280574798584,0.38292266854372986,0.42504245833630205
10,40,50,32547,156413.3,2538,0.3875933265738778,0.37755328464997506,0.41866053379494494,11.039152485010325,9.709197998046875,9.234849919667447,9.461906433105469,0.37755328464997506,0.41866053379494494
10,41,51,32547,156413.3,2538,0.37447383783451627,0.3718820407498126,0.4121809789763897,11.133003612040753,9.430761337280273,9.32463501809162,9.468294143676758,0.3718820407498126,0.4121809789763897
10,42,52,32547,156413.3,2538,0.37044888929855285,0.3650104584810804,0.4068385502504633,11.272478980432949,9.595932960510254,9.347418718579668,9.471701622009277,0.3650104584810804,0.4068385502504633
10,43,53,32547,156413.3,2538,0.3697729437428949,0.35773662832261693,0.40071883186954876,11.367322591086026,9.93055534362793,9.34498816898383,9.472270011901855,0.35773662832261693,0.40071883186954876
10,44,54,32547,156413.3,2538,0.3697729437428949,0.35378939127855485,0.3951000515379603,11.471876184385273,10.300329208374023,9.49435579950151,9.472270011901855,0.35378939127855485,0.3951000515379603
10,45,55,32547,156413.3,2538,0.36697698712630966,0.3509006246623482,0.3912028727604597,11.652606285067467,10.51632022857666,9.688644466573974,9.474605560302734,0.3509006246623482,0.3912028727604597
10,46,56,32547,156413.3,2538,0.3531201032353212,0.3454843939540163,0.3879034016553771,11.858672989646086,10.107295989990234,9.739044508160296,9.485885620117188,0.3454843939540163,0.3879034016553771
10,47,57,32547,156413.3,2538,0.346667895658586,0.3434949079340171,0.38450571635664493,12.053070829624566,10.092632293701172,9.971206277867493,9.490974426269531,0.3434949079340171,0.38450571635664493
10,48,58,32547,156413.3,2538,0.3460841244968814,0.3415055786678789,0.38028913666391856,12.19477078547882,10.405441284179688,10.199913255212628,9.491429328918457,0.3415055786678789,0.38028913666391856
10,49,59,32547,156413.3,2538,0.3438104894460319,0.338291060438944,0.37603291568584607,12.325691816601328,10.617378234863281,10.35120808147095,9.493195533752441,0.338291060438944,0.37603291568584607
10,50,60,32547,156413.3,2538,0.3438104894460319,0.3350339244103092,0.3705178165002756,12.36981295600796,10.961189270019531,10.49531731275581,9.493195533752441,0.3350339244103092,0.3705178165002756
10,51,61,32547,156413.3,2538,0.3403385872737887,0.3306367741239206,0.3652487550776724,12.415053821627183,11.093209266662598,10.558096506630594,9.495868682861328,0.3306367741239206,0.3652487550776724
10,52,62,32547,156413.3,2538,0.33692813469751437,0.3257323864154222,0.3600157318161512,12.453586213656202,11.222097396850586,10.579278531678852,9.498467445373535,0.3257323864154222,0.3600157318161512
10,53,63,32547,156413.3,2538,0.33056810151473254,0.32073919587680366,0.35523982796371234,12.512227498299406,11.158334732055664,10.585677136740623,9.503242492675781,0.32073919587680366,0.35523982796371234
10,54,64,32547,156413.3,2538,0.32878606323163423,0.31597244611197534,0.34964674549073843,12.515550836643516,11.374852180480957,10.602864393896347,9.50456428527832,0.31597244611197534,0.34964674549073843
10,55,65,32547,156413.3,2538,0.3244845915138108,0.3109674481575337,0.3445148172618522,12.538685048821474,11.42403793334961,10.594223835780932,9.507725715637207,0.3109674481575337,0.3445148172618522
10,56,66,32547,156413.3,2538,0.3244845915138108,0.307136948738784,0.3389256783004575,12.520661718973763,11.74852180480957,10.656842804513685,9.507725715637207,0.307136948738784,0.3389256783004575
10,57,67,32547,156413.3,2538,0.3162810704519618,0.3028849030264014,0.3338988799392116,12.530593847237482,11.59109878540039,10.693682393812557,9.414572715759277,0.3028849030264014,0.3338988799392116
10,58,68,32547,156413.3,2538,0.3156051248963038,0.300000518839565,0.3287601522661496,12.512848568164635,11.867572784423828,10.803055757703074,9.40615463256836,0.300000518839565,0.3287601522661496
10,59,69,32547,156413.3,2538,0.3094908900973976,0.2971148859255433,0.3252103221396217,12.605430486370912,11.841341018676758,10.919426485417773,9.295492172241211,0.2971148859255433,0.3252103221396217
10,60,70,32547,156413.3,2538,0.3063262359049989,0.29318331974960626,0.3197760331165974,12.551264737297123,11.929300308227539,10.942799587016435,9.298712730407715,0.29318331974960626,0.3197760331165974
10,61,71,32547,156413.3,2538,0.2967400989338495,0.28699701350245876,0.31463838748776524,12.514214873162304,11.554998397827148,10.805427323907454,9.3082914352417,0.28699701350245876,0.31463838748776524
10,62,72,32547,156413.3,2538,0.2967400989338495,0.28365432404516705,0.30981891959372493,12.492650105257441,11.851737976074219,10.878817866834803,9.3082914352417,0.28365432404516705,0.30981891959372493
10,63,73,32547,156413.3,2538,0.29176268166036806,0.27852150038873613,0.30286011880690666,12.29535667340927,11.78511905670166,10.787346662494821,9.313162803649902,0.27852150038873613,0.30286011880690666
10,64,74,32547,156413.3,2538,0.28764555873045133,0.27345097794539003,0.2956513298271004,12.060820898085309,11.80915355682373,10.697819951723364,9.265277862548828,0.27345097794539003,0.2956513298271004
10,65,75,32547,156413.3,2538,0.2857098964574308,0.2671857310038896,0.28881303583570533,11.846412457172839,11.95162296295166,10.50483221795951,9.26727294921875,0.2671857310038896,0.28881303583570533
10,66,76,32547,156413.3,2538,0.2707161950410176,0.26139135124939433,0.28177992268647306,11.602312463843878,11.125495910644531,10.340409266608999,9.244375228881836,0.26139135124939433,0.28177992268647306
10,67,77,32547,156413.3,2538,0.2544013273112729,0.2547033169479786,0.2755692337200205,11.426661817780175,10.814123153686523,10.239463967225197,8.356729507446289,0.2547033169479786,0.2755692337200205
10,68,78,32547,156413.3,2538,0.2538482809475528,0.249549444862399,0.268512680891436,11.16703961908545,11.025382995605469,10.092416111809186,8.357950210571289,0.249549444862399,0.268512680891436
10,69,79,32547,156413.3,2538,0.2538482809475528,0.24440533139217946,0.26201591437444727,10.929177852886959,11.279232025146484,9.940732648006094,8.357950210571289,0.24440533139217946,0.26201591437444727
10,70,80,32547,156413.3,2538,0.25249638983623685,0.2417438456954563,0.25728746134396985,10.813701778581283,11.424924850463867,9.972206730542974,8.360925674438477,0.2417438456954563,0.25728746134396985
10,71,81,32547,156413.3,2538,0.2479798445325222,0.23415904907414534,0.25335209553749843,10.751356519554202,11.311567306518555,9.585556913550565,8.37078857421875,0.23415904907414534,0.25335209553749843
10,72,82,32547,156413.3,2538,0.24020647064245554,0.23135265287962492,0.24984497571690725,10.717979164731924,10.922106742858887,9.588336148897875,8.387489318847656,0.23135265287962492,0.24984497571690725
10,73,83,32547,156413.3,2538,0.23836298276338833,0.22837712084062364,0.24632232676282315,10.686229450727838,11.009296417236328,9.578043870603024,8.391399383544922,0.22837712084062364,0.24632232676282315
10,74,84,32547,156413.3,2538,0.23584354932866317,0.2256645031344908,0.24240897682047063,10.614461880614012,11.036020278930664,9.585540188254296,8.396713256835938,0.2256645031344908,0.24240897682047063
10,75,85,32547,156413.3,2538,0.23584354932866317,0.22296161634660724,0.2385927770154854,10.531462197417746,11.27186393737793,9.585085358507119,8.396713256835938,0.22296161634660724,0.2385927770154854
10,76,86,32547,156413.3,2538,0.23504470458106738,0.22100269988312463,0.2352493627382146,10.484711225613346,11.439004898071289,9.643805185815271,8.39838981628418,0.22100269988312463,0.2352493627382146
10,77,87,32547,156413.3,2538,0.23446093341936278,0.21937097017486146,0.23106775438291147,10.353514104402258,11.623258590698242,9.72248095269793,8.399614334106445,0.21937097017486146,0.23106775438291147
10,78,88,32547,156413.3,2538,0.22677973392324946,0.21704420366888583,0.22712497062360607,10.241685125206603,11.234082221984863,9.748015693288993,8.347864151000977,0.21704420366888583,0.22712497062360607
10,79,89,32547,156413.3,2538,0.2261652379635604,0.21480028098911383,0.22367134419166654,10.162627926892972,11.406169891357422,9.766550925254325,8.349178314208984,0.21480028098911383,0.22367134419166654
10,80,90,32547,156413.3,2538,0.2167634497803177,0.21092794046836602,0.21942843982953777,10.007719897137942,10.786144256591797,9.635547284887624,8.369030952453613,0.21092794046836602,0.21942843982953777
10,81,91,32547,156413.3,2538,0.2167634497803177,0.20691939596783882,0.2152893065531648,9.861469631199974,11.002908706665039,9.486364238753152,8.369030952453613,0.20691939596783882,0.2152893065531648
10,82,92,32547,156413.3,2538,0.21525793467907947,0.20456028100438844,0.2120202904269809,9.77519941812255,11.081159591674805,9.476119503493955,8.37216567993164,0.20456028100438844,0.2120202904269809
10,83,93,32547,156413.3,2538,0.21270777644636987,0.2010726348874482,0.2089469209042217,9.701591639463215,11.059245109558105,9.360169240627116,8.377448081970215,0.2010726348874482,0.2089469209042217
10,84,94,32547,156413.3,2538,0.2022306203336713,0.19137628950752242,0.2062186653758737,9.669375600371964,10.287069320678711,8.647250349446486,8.398796081542969,0.19137628950752242,0.2062186653758737
10,85,95,32547,156413.3,2538,0.20041785725258857,0.18955724993571366,0.2031866086338949,9.608251550022825,10.329395294189453,8.67399817946396,8.38703441619873,0.18955724993571366,0.2031866086338949
10,86,96,32547,156413.3,2538,0.19719175346422096,0.18754104484689482,0.19963046750515187,9.496648412276098,10.241642951965332,8.685020259416659,8.366689682006836,0.18754104484689482,0.19963046750515187
10,87,97,32547,156413.3,2538,0.19719175346422096,0.1888580859462869,0.19936341815429207,10.068890737832193,10.438834190368652,9.38990607352459,8.366689682006836,0.18754104484689482,0.19936341815429207
10,88,98,32547,156413.3,2538,0.19365840169600884,0.18170763553144365,0.19893467715878832,10.58898338149736,10.292825698852539,9.158173104256107,8.37004280090332,0.18170763553144365,0.19893467715878832
10,89,99,32547,156413.3,2538,0.18831228684671397,0.1837538132325022,0.20055607050376584,11.368956988651858,9.963359832763672,9.877277912356625,8.373212814331055,0.18170763553144365,0.19893467715878832
11,1,12,21794,152559.7,2508,0.9811874827934294,0.9801599355170599,0.9742691861977749,0.7173524241516908,0.774249792098999,0.7683380455016557,11.0,0.9801599355170599,0.9742691861977749
11,2,13,21794,152559.7,2508,0.9568688629898137,0.9314178346553434,0.9428828930165803,1.2933903512575153,1.4392952919006348,1.168596485983434,11.0,0.9314178346553434,0.9428828930165803
11,3,14,21794,152559.7,2508,0.9568688629898137,0.886181278449785,0.9099201996952827,1.799286145533973,2.3961641788482666,1.5291284147787207,11.0,0.886181278449785,0.9099201996952827
11,4,15,21794,152559.7,2508,0.9433330274387446,0.8656390824440438,0.8844110281646967,2.3267452626102387,3.1499953269958496,2.112620162385269,11.0,0.8656390824440438,0.8844110281646967
11,5,16,21794,152559.7,2508,0.8765256492612645,0.8401872107711591,0.8545698377268242,2.7124845026999136,3.0244107246398926,2.54154537929181,11.0,0.8401872107711591,0.8545698377268242
11,6,17,21794,152559.7,2508,0.8765256492612645,0.8140724582490637,0.8300588267881145,3.1453464110936467,3.9009361267089844,2.9240961890967987,11.0,0.8140724582490637,0.8300588267881145
11,7,18,21794,152559.7,2508,0.8471138845553822,0.7903789027039957,0.7987397082118195,3.4046408443899123,4.248049736022949,3.31316185683016,11.0,0.7903789027039957,0.7987397082118195
11,8,19,21794,152559.7,2508,0.8040286317335046,0.7561633860899001,0.770598693979159,3.674269234257523,4.276544094085693,3.479755928191742,11.0,0.7561633860899001,0.770598693979159
11,9,20,21794,152559.7,2508,0.8040286317335046,0.7357207222300186,0.7504872703194831,4.048401796686641,5.080572605133057,3.8371811927678645,11.0,0.7357207222300186,0.7504872703194831
11,10,21,21794,152559.7,2508,0.7424520510232174,0.7003223276299084,0.7263690892653005,4.2937374799559045,4.591493129730225,3.8304634301261404,11.0,0.7003223276299084,0.7263690892653005
11,11,22,21794,152559.7,2508,0.7349270441405892,0.6874580835768089,0.7048490606255675,4.5569373897748155,5.168394565582275,4.25433362718083,11.0,0.6874580835768089,0.7048490606255675
11,12,23,21794,152559.7,2508,0.7349270441405892,0.6725921069016985,0.6869144628919432,4.8416549414005665,5.903321743011475,4.587163362588735,11.0,0.6725921069016985,0.6869144628919432
11,13,24,21794,152559.7,2508,0.7173075158300449,0.6594223509851481,0.668958787525723,5.107405462849847,6.215380668640137,4.951032738288354,11.0,0.6594223509851481,0.668958787525723
11,14,25,21794,152559.7,2508,0.7173075158300449,0.6441786319918257,0.656180693879623,5.455288034936352,6.932687759399414,5.231201821508872,11.0,0.6441786319918257,0.656180693879623
11,15,26,21794,152559.7,2508,0.684225016059466,0.6314151324571206,0.6404265750168068,5.691963393915311,6.789850234985352,5.536625505904031,11.0,0.6314151324571206,0.6404265750168068
11,16,27,21794,152559.7,2508,0.684225016059466,0.6085621270312482,0.6256667113864646,5.936768426884036,7.4740753173828125,5.5765174195261205,11.0,0.6085621270312482,0.6256667113864646
11,17,28,21794,152559.7,2508,0.6791318711571992,0.5992241958675623,0.6126917888380814,6.194315167422818,8.015691757202148,5.920558682787407,11.0,0.5992241958675623,0.6126917888380814
11,18,29,21794,152559.7,2508,0.641185647425897,0.5850416114239767,0.595315465663848,6.307479664274627,7.594383716583252,6.097075560040266,11.0,0.5850416114239767,0.595315465663848
11,19,30,21794,152559.7,2508,0.641185647425897,0.5707870732268785,0.5828806579555667,6.527624866668022,8.23556900024414,6.2561919304986136,11.0,0.5707870732268785,0.5828806579555667
11,20,31,21794,152559.7,2508,0.6337524089198862,0.5581499554835061,0.5698970563819968,6.713720064314605,8.646324157714844,6.430567362793409,11.0,0.5581499554835061,0.5698970563819968
11,21,32,21794,152559.7,2508,0.6071395797008351,0.5433326126619246,0.5555288615288105,6.826011998063732,8.428466796875,6.535169979870702,11.0,0.5433326126619246,0.5555288615288105
11,22,33,21794,152559.7,2508,0.6071395797008351,0.5301689312400601,0.545626618813373,7.05376044653855,9.035606384277344,6.647224938048924,11.0,0.5301689312400601,0.545626618813373
11,23,34,21794,152559.7,2508,0.5708910709369551,0.5172201378121695,0.5365574070284264,7.299413104042938,8.410297393798828,6.749151141690255,11.0,0.5172201378121695,0.5365574070284264
11,24,35,21794,152559.7,2508,0.5576305405157382,0.5093418725022816,0.525621837312638,7.449314555509135,8.517068862915039,6.989201775833641,11.0,0.5093418725022816,0.525621837312638
11,25,36,21794,152559.7,2508,0.5576305405157382,0.4950325715190054,0.5159931898609293,7.634934670425003,9.074699401855469,6.991730694288366,11.0,0.4950325715190054,0.5159931898609293
11,26,37,21794,152559.7,2508,0.5555198678535377,0.4883054179895449,0.5077788055159813,7.848906204345133,9.554235458374023,7.247286858326343,11.0,0.4883054179895449,0.5077788055159813
11,27,38,21794,152559.7,2508,0.5489584289253923,0.4815822158742144,0.4976397837274158,7.980593893537229,9.860420227050781,7.480258989549839,11.0,0.4815822158742144,0.4976397837274158
11,28,39,21794,152559.7,2508,0.5423052216206296,0.4720304800620938,0.48861821167308855,8.119767252049348,10.149904251098633,7.576938508200155,11.0,0.4720304800620938,0.48861821167308855
11,29,40,21794,152559.7,2508,0.5423052216206296,0.4557177751211149,0.4804883155584353,8.291946743433673,10.692209243774414,7.417519372228822,11.0,0.4557177751211149,0.4804883155584353
11,30,41,21794,152559.7,2508,0.4582912728273837,0.43566274564907104,0.470786649597944,8.378810674125086,7.8909220695495605,7.0791021637909335,10.813591003417969,0.43566274564907104,0.470786649597944
11,31,42,21794,152559.7,2508,0.4532440121134257,0.42089336898887575,0.46218364362544595,8.488311047280764,8.137228012084961,6.902481541051307,10.815312385559082,0.42089336898887575,0.46218364362544595
11,32,43,21794,152559.7,2508,0.4532440121134257,0.4059856344862558,0.4546498782091255,8.634711125956592,8.590471267700195,6.7014840967580085,10.815312385559082,0.4059856344862558,0.4546498782091255
11,33,44,21794,152559.7,2508,0.4492520877305681,0.3971663746994797,0.4466780300105505,8.739192429751176,8.868070602416992,6.718584983337256,10.816651344299316,0.3971663746994797,0.4466780300105505
11,34,45,21794,152559.7,2508,0.4453060475360191,0.39335698861327595,0.4391355108543083,8.854215603051323,9.148930549621582,6.945563957252899,10.801406860351562,0.39335698861327595,0.4391355108543083
11,35,46,21794,152559.7,2508,0.4453060475360191,0.39072316326888135,0.43366896686681367,9.047473847752684,9.594236373901367,7.266580843313612,10.801406860351562,0.39072316326888135,0.43366896686681367
11,36,47,21794,152559.7,2508,0.44030467101036985,0.3832720344576425,0.42664789396345854,9.159011901746341,9.80447769165039,7.297728314141933,10.803181648254395,0.3832720344576425,0.42664789396345854
11,37,48,21794,152559.7,2508,0.4380104615949344,0.37502594326090816,0.4192648584578007,9.232673340921846,10.134659767150879,7.272843387258698,10.803985595703125,0.37502594326090816,0.4192648584578007
11,38,49,21794,152559.7,2508,0.4380104615949344,0.37063555944314797,0.4116482364194569,9.28412703664846,10.572670936584473,7.428871086435733,10.803985595703125,0.37063555944314797,0.4116482364194569
11,39,50,21794,152559.7,2508,0.43062310727723224,0.3649736988019662,0.403465240340563,9.295510597935847,10.650493621826172,7.51448270378399,10.790407180786133,0.3649736988019662,0.403465240340563
11,40,51,21794,152559.7,2508,0.41488483068734516,0.35976300135064954,0.39835054823431254,9.456548407901082,10.283052444458008,7.6180467731344965,10.788202285766602,0.35976300135064954,0.39835054823431254
11,41,52,21794,152559.7,2508,0.40355143617509404,0.35417158824575085,0.3918524764580634,9.524819495964461,10.108600616455078,7.691672358465265,10.792227745056152,0.35417158824575085,0.3918524764580634
11,42,53,21794,152559.7,2508,0.40240433146737636,0.34680210615305634,0.38571952145753274,9.599925984756263,10.45135498046875,7.670340415717184,10.79262638092041,0.34680210615305634,0.38571952145753274
11,43,54,21794,152559.7,2508,0.40240433146737636,0.33953925449552647,0.3801139070967015,9.69061540681731,10.853759765625,7.637200726387499,10.79262638092041,0.33953925449552647,0.3801139070967015
11,44,55,21794,152559.7,2508,0.3996053959805451,0.3370599541662729,0.3759514805417406,9.841783507285996,11.102222442626953,7.839534678138062,10.793593406677246,0.3370599541662729,0.3759514805417406
11,45,56,21794,152559.7,2508,0.39084151601358175,0.3341583418652434,0.3721385755760123,10.003404847410438,11.011049270629883,8.013862629364278,10.796564102172852,0.3341583418652434,0.3721385755760123
11,46,57,21794,152559.7,2508,0.384647150591906,0.32991950311048523,0.3693025536571646,10.214449803133336,11.048812866210938,8.109337872593919,10.798612594604492,0.32991950311048523,0.3693025536571646
11,47,58,21794,152559.7,2508,0.38372946682573184,0.3257990227131468,0.3650239477082795,10.336437976937724,11.380231857299805,8.195989454765295,10.79891300201416,0.3257990227131468,0.3650239477082795
11,48,59,21794,152559.7,2508,0.38226117279985317,0.32400872232712885,0.36112740060614973,10.47200985097225,11.677331924438477,8.416109312136347,10.79939079284668,0.32400872232712885,0.36112740060614973
11,49,60,21794,152559.7,2508,0.38226117279985317,0.3207623300448488,0.356778229618841,10.570919485127593,12.059593200683594,8.543113876273209,10.79939079284668,0.3207623300448488,0.356778229618841
11,50,61,21794,152559.7,2508,0.37482793429384237,0.31520815701805727,0.35173231545532085,10.616405494847948,11.988426208496094,8.51555479373691,10.801776885986328,0.31520815701805727,0.35173231545532085
11,51,62,21794,152559.7,2508,0.3714325043589979,0.3105123034435577,0.34545567190309123,10.574332127102299,12.152738571166992,8.535194500139985,10.802847862243652,0.3105123034435577,0.34545567190309123
11,52,63,21794,152559.7,2508,0.36753234835275767,0.30571223244923573,0.34067062120855784,10.618209136826197,12.278462409973145,8.539737450166834,10.80406379699707,0.30571223244923573,0.34067062120855784
11,53,64,21794,152559.7,2508,0.36514637056070476,0.3002844634701817,0.33526547254022865,10.622256389607184,12.493291854858398,8.498208471931981,10.804800033569336,0.3002844634701817,0.33526547254022865
11,54,65,21794,152559.7,2508,0.34656327429567774,0.2957263277160889,0.3301792366515048,10.634490491324218,11.650534629821777,8.505426712434254,10.81035327911377,0.2957263277160889,0.3301792366515048
11,55,66,21794,152559.7,2508,0.34656327429567774,0.29076552307198694,0.32449404705904766,10.598905551096026,11.997097969055176,8.476626482850344,10.81035327911377,0.29076552307198694,0.32449404705904766
11,56,67,21794,152559.7,2508,0.34477379095163807,0.2884688497772577,0.3198883945210061,10.616551241083842,12.22835636138916,8.612618682233697,10.803866386413574,0.2884688497772577,0.3198883945210061
11,57,68,21794,152559.7,2508,0.3439478755620813,0.28422979116531205,0.31489197382126527,10.60533342333026,12.516966819763184,8.628370771653119,10.804113388061523,0.28422979116531205,0.31489197382126527
11,58,69,21794,152559.7,2508,0.33926768835459303,0.28211271532720084,0.31047472357496614,10.614253363151539,12.537981986999512,8.768024210965303,10.805501937866211,0.28211271532720084,0.31047472357496614
11,59,70,21794,152559.7,2508,0.3326144810498302,0.27893429169893413,0.306276246150611,10.640490837766349,12.411524772644043,8.845200360242814,10.807440757751465,0.27893429169893413,0.306276246150611
11,60,71,21794,152559.7,2508,0.3215563916674314,0.2753168298091963,0.30073173632727307,10.553929307898061,11.959012985229492,8.868882695561682,10.810580253601074,0.2753168298091963,0.30073173632727307
11,61,72,21794,152559.7,2508,0.3215563916674314,0.26903085356216083,0.2956683409350326,10.499596229455056,12.280570983886719,8.70476332122238,10.810580253601074,0.26903085356216083,0.2956683409350326
11,62,73,21794,152559.7,2508,0.31953748738184823,0.26516229912468736,0.28900877628761723,10.302097889202512,12.454747200012207,8.684993517658494,10.811142921447754,0.26516229912468736,0.28900877628761723
11,63,74,21794,152559.7,2508,0.3096723868954758,0.259995611307669,0.28112564678880325,10.00666038045155,12.044267654418945,8.566721119889063,10.813841819763184,0.259995611307669,0.28112564678880325
11,64,75,21794,152559.7,2508,0.3075617142332752,0.25566067390862707,0.2740502663695411,9.756260356749612,12.195638656616211,8.508834617952418,10.814410209655762,0.25566067390862707,0.2740502663695411
11,65,76,21794,152559.7,2508,0.2867302927411214,0.24871977528165284,0.26673335946248966,9.484399514825933,10.94295883178711,8.247515727097348,10.78765869140625,0.24871977528165284,0.26673335946248966
11,66,77,21794,152559.7,2508,0.27851702303386255,0.24357444098118247,0.2603223162175324,9.261478536841388,10.597267150878906,8.110540455107717,10.79007625579834,0.24357444098118247,0.2603223162175324
11,67,78,21794,152559.7,2508,0.27810406533908416,0.23763418700345273,0.25472410063480344,9.104840542338028,10.843573570251465,8.041024718354937,10.790196418762207,0.23763418700345273,0.25472410063480344
11,68,79,21794,152559.7,2508,0.27810406533908416,0.2315088773362208,0.24793826404626013,8.837727975304622,11.121676445007324,7.795572117065322,10.790196418762207,0.2315088773362208,0.24793826404626013
11,69,80,21794,152559.7,2508,0.2655317977424979,0.2282848136416266,0.24361955849705985,8.741968958547629,10.393999099731445,7.769817973071053,10.79378890991211,0.2282848136416266,0.24361955849705985
11,70,81,21794,152559.7,2508,0.2634211250802973,0.22629542279757495,0.24014603612906543,8.702326733570763,10.488565444946289,7.835528724401402,10.794380187988281,0.22629542279757495,0.24014603612906543
11,71,82,21794,152559.7,2508,0.24589336514637056,0.21783502257415255,0.23656349082718917,8.649700319399031,9.31471061706543,7.3596581929034,10.79916000366211,0.21783502257415255,0.23656349082718917
11,72,83,21794,152559.7,2508,0.24437918693218316,0.2148204896967561,0.23251189045634077,8.552462976698132,9.43492603302002,7.328367557973564,10.799562454223633,0.2148204896967561,0.23251189045634077
11,73,84,21794,152559.7,2508,0.23534000183536755,0.21246437104874658,0.22952693379979236,8.541222064014107,8.920015335083008,7.353808715247649,10.801932334899902,0.21246437104874658,0.22952693379979236
11,74,85,21794,152559.7,2508,0.23534000183536755,0.21002077390262341,0.22569411432815661,8.451932034808197,9.155353546142578,7.363544527416803,10.801932334899902,0.21002077390262341,0.22569411432815661
11,75,86,21794,152559.7,2508,0.2346517390107369,0.20807852633450669,0.2222594557383709,8.379648565552,9.331503868103027,7.4084391695701735,10.80211067199707,0.20807852633450669,0.2222594557383709
11,76,87,21794,152559.7,2508,0.23332109754978433,0.20643426495741266,0.21872714902830875,8.295904041692793,9.45038890838623,7.476643353451252,10.802453994750977,0.20643426495741266,0.21872714902830875
11,77,88,21794,152559.7,2508,0.2268514269982564,0.20492196721781059,0.21475979658901223,8.164773801159363,9.114378929138184,7.549969934494579,10.804107666015625,0.20492196721781059,0.21475979658901223
11,78,89,21794,152559.7,2508,0.2257043222905387,0.20236296910923957,0.21041250962462096,7.998831820979876,9.239137649536133,7.539457848387514,10.804398536682129,0.20236296910923957,0.21041250962462096
11,79,90,21794,152559.7,2508,0.21932642011562817,0.20027804685846315,0.20712366996614612,7.915826655966385,8.89083194732666,7.556595294906669,10.805996894836426,0.20027804685846315,0.20712366996614612
11,80,91,21794,152559.7,2508,0.21932642011562817,0.19681570338773893,0.20297910023289875,7.749472397858725,9.11015796661377,7.445869718045395,10.805996894836426,0.19681570338773893,0.20297910023289875
11,81,92,21794,152559.7,2508,0.21813343121960171,0.1928446326415954,0.19970242494104187,7.6544877751003115,9.21972942352295,7.284699323996458,10.806292533874512,0.1928446326415954,0.19970242494104187
11,82,93,21794,152559.7,2508,0.21790401027805817,0.19048329606972056,0.19654860490566528,7.560675297300937,9.416526794433594,7.261474221226776,10.806349754333496,0.19048329606972056,0.19654860490566528
11,83,94,21794,152559.7,2508,0.21680278975864917,0.1884137728449344,0.19413547848465415,7.530425370817206,9.530915260314941,7.258587179544607,10.806621551513672,0.1884137728449344,0.19413547848465415
11,84,95,21794,152559.7,2508,0.16568780398274754,0.17723457863978276,0.1907230990211792,7.424266577845788,4.891792297363281,6.39290685790099,10.818471908569336,0.17723457863978276,0.1907230990211792
11,85,96,21794,152559.7,2508,0.16509130953473433,0.17566665973860876,0.18756544430250124,7.34959991248764,5.013985633850098,6.43354216489693,10.80211067199707,0.17566665973860876,0.18756544430250124
11,86,97,21794,152559.7,2508,0.16509130953473433,0.17613963044160252,0.18583516580393789,7.733827755323561,5.1790771484375,7.084787394713744,10.80211067199707,0.17566665973860876,0.18583516580393789
11,87,98,21794,152559.7,2508,0.161833532164816,0.1779636174784735,0.18533822689992174,8.302468903433132,5.19930362701416,7.88935397219352,10.594809532165527,0.17566665973860876,0.18533822689992174
11,88,99,21794,152559.7,2508,0.15600624024961,0.1672992967780227,0.18239172957983932,8.569163991726924,4.807181358337402,7.328089167739183,10.570418357849121,0.1672992967780227,0.18239172957983932
12,1,13,17448,150170.5,2495,0.9761004126547456,0.9784115301961424,0.971716964475749,0.6639514499513992,0.689305305480957,0.7317908693223594,12.0,0.9784115301961424,0.971716964475749
12,2,14,17448,150170.5,2495,0.9761004126547456,0.9329495424534237,0.9440975607019035,1.272985378818127,1.6654057502746582,1.1609366812446347,12.0,0.9329495424534237,0.9440975607019035
12,3,15,17448,150170.5,2495,0.9590784044016506,0.905829467380978,0.9185346632714674,1.8363252867667181,2.386176109313965,1.6878918656625088,12.0,0.905829467380978,0.9185346632714674
