c,D,fill,match_N,env_med_dip
63,1,0.5760798182956658,1070,5.5
63,2,0.5131800879778585,1070,5.5
63,3,0.4749851259086008,1070,5.5
63,4,0.44643909239819346,1070,5.5
63,5,0.42161706286507455,1070,5.5
63,6,0.3968876898487,1070,5.5
63,7,0.377410496672701,1070,5.5
63,8,0.35915903905462804,1070,5.5
63,9,0.3451799125817794,1070,5.5
63,10,0.32782240139210456,1070,5.5
63,11,0.3135033110030324,1070,5.5
63,12,0.29794746919592957,1070,5.5
64,0,0.6902269709530361,1049,4.0
64,1,0.5861938531587376,1049,4.0
64,2,0.5186465260215088,1049,4.0
64,3,0.47495735985127,1049,4.0
64,4,0.44585928408132947,1049,4.0
64,5,0.4233413557535064,1049,4.0
64,6,0.400412818586061,1049,4.0
64,7,0.3806841289277478,1049,4.0
64,8,0.36277909219943594,1049,4.0
64,9,0.34696367372732684,1049,4.0
64,10,0.3297110937106332,1049,4.0
64,11,0.31517074790306693,1049,4.0
64,12,0.30099497965196914,1049,4.0
65,0,0.6867057301233197,1037,3.0
65,1,0.5981223496371337,1037,3.0
65,2,0.529423050439789,1037,3.0
65,3,0.48369013690168056,1037,3.0
65,4,0.4519194616892111,1037,3.0
65,5,0.42732889447305433,1037,3.0
65,6,0.40560672087856403,1037,3.0
65,7,0.3864185761424583,1037,3.0
65,8,0.36925828373045005,1037,3.0
65,9,0.3523127110866714,1037,3.0
65,10,0.334421514501285,1037,3.0
65,11,0.3180279328664831,1037,3.0
65,12,0.3055411064006866,1037,3.0
66,0,0.6777657900391775,1033,4.0
66,1,0.5967587970979227,1033,4.0
66,2,0.539822783540851,1033,4.0
66,3,0.4935277359673256,1033,4.0
66,4,0.4611232093265249,1033,4.0
66,5,0.43441925613269844,1033,4.0
66,6,0.41211076357114246,1033,4.0
66,7,0.3926940618632392,1033,4.0
66,8,0.3759672194805894,1033,4.0
66,9,0.359434715856247,1033,4.0
66,10,0.34249506500074056,1033,4.0
66,11,0.32282213743227217,1033,4.0
66,12,0.3102931327492203,1033,4.0
67,0,0.6741532446645243,1015,4.0
67,1,0.5943007511213309,1015,4.0
67,2,0.5400829326997939,1015,4.0
67,3,0.5014270843163179,1015,4.0
67,4,0.4681771850956085,1015,4.0
67,5,0.44223449604628395,1015,4.0
67,6,0.41832199316556007,1015,4.0
67,7,0.3975363440025992,1015,4.0
67,8,0.37978415316228636,1015,4.0
67,9,0.36485947525919477,1015,4.0
67,10,0.3485686929661045,1015,4.0
67,11,0.3293463199702796,1015,4.0
67,12,0.31490365473025067,1015,4.0
68,0,0.6839590571146431,1014,4.0
68,1,0.5946878118482672,1014,4.0
68,2,0.5401558618137758,1014,4.0
68,3,0.5044313767166008,1014,4.0
68,4,0.47657967196804757,1014,4.0
68,5,0.4481656936597018,1014,4.0
68,6,0.42427449448270993,1014,4.0
68,7,0.4011720052402008,1014,4.0
68,8,0.3810203330359357,1014,4.0
68,9,0.3663676152996542,1014,4.0
68,10,0.35133073759878347,1014,4.0
68,11,0.333757557869748,1014,4.0
68,12,0.3187766683638919,1014,4.0
69,0,0.6929474044889122,987,4.0
69,1,0.599280497093055,987,4.0
69,2,0.5383898487095924,987,4.0
69,3,0.5030883506665985,987,4.0
69,4,0.4757056597061322,987,4.0
69,5,0.45144131513461366,987,4.0
69,6,0.42702234786284127,987,4.0
69,7,0.40473482636325625,987,4.0
69,8,0.38188206203637043,987,4.0
69,9,0.36721956130794836,987,4.0
69,10,0.35171873898619416,987,4.0
69,11,0.3361457742484402,987,4.0
69,12,0.322275249654747,987,4.0
70,0,0.6980954251076563,972,4.0
70,1,0.6053889494051005,972,4.0
70,2,0.5392066093653509,972,4.0
70,3,0.5007392432100499,972,4.0
70,4,0.47228182780340716,972,4.0
70,5,0.4478847029794143,972,4.0
70,6,0.42647376890968736,972,4.0
70,7,0.40519309942832826,972,4.0
70,8,0.38312734426285433,972,4.0
70,9,0.3654075622491491,972,4.0
70,10,0.35025209362845583,972,4.0
70,11,0.33418157457704323,972,4.0
70,12,0.32225613469584985,972,4.0
71,0,0.6865402090169008,947,4.0
71,1,0.6097643641790814,947,4.0
71,2,0.5446102104767836,947,4.0
71,3,0.5039906120638055,947,4.0
71,4,0.47156744028130543,947,4.0
71,5,0.44417674794915035,947,4.0
71,6,0.42261764865478274,947,4.0
71,7,0.40478158625916055,947,4.0
71,8,0.38197629479752565,947,4.0
71,9,0.3636107519269528,947,4.0
71,10,0.34681344899725874,947,4.0
71,11,0.3304148838822061,947,4.0
71,12,0.3184513634783713,947,4.0
72,0,0.669345001123263,949,3.5
72,1,0.5984522265982163,949,3.5
72,2,0.5443477833138011,949,3.5
72,3,0.5052875716655186,949,3.5
72,4,0.4697088077771944,949,3.5
72,5,0.4400412342895264,949,3.5
72,6,0.4164795674443049,949,3.5
72,7,0.3984699287492132,949,3.5
72,8,0.37793880931741514,949,3.5
72,9,0.35911984994273877,949,3.5
72,10,0.34347143780936107,949,3.5
72,11,0.32639572483408497,949,3.5
72,12,0.31492619998474614,949,3.5
73,0,0.6581004859959614,940,3.0
73,1,0.5800744622858762,940,3.0
73,2,0.5333430389253849,940,3.0
73,3,0.5007016573708426,940,3.0
73,4,0.4664829901413531,940,3.0
73,5,0.4353727051594029,940,3.0
73,6,0.40769585021387317,940,3.0
73,7,0.3865013871966696,940,3.0
73,8,0.36760370936982834,940,3.0
73,9,0.35083850862445165,940,3.0
73,10,0.33549229965115995,940,3.0
73,11,0.320884514894943,940,3.0
73,12,0.30976761589014173,940,3.0
74,0,0.6618153716467955,902,7.5
74,1,0.5719387580038788,902,7.5
74,2,0.5271643568960493,902,7.5
74,3,0.4954975989003645,902,7.5
74,4,0.46592051712367877,902,7.5
74,5,0.4344378169735749,902,7.5
74,6,0.4071513181850074,902,7.5
74,7,0.3822659190319603,902,7.5
74,8,0.36173783587099984,902,7.5
74,9,0.34552686686328865,902,7.5
74,10,0.3320161811121007,902,7.5
74,11,0.3173916739687204,902,7.5
74,12,0.3074519357569494,902,7.5
75,0,0.6798453401701107,873,6.0
75,1,0.5691700319935626,873,6.0
75,2,0.515157519192926,873,6.0
75,3,0.48045948122894444,873,6.0
75,4,0.4517544800080266,873,6.0
75,5,0.4262856571075007,873,6.0
75,6,0.4000440236055549,873,6.0
75,7,0.37465373027679594,873,6.0
75,8,0.3531324206713355,873,6.0
75,9,0.33595656482340214,873,6.0
75,10,0.3228207749801165,873,6.0
75,11,0.31075811706714485,873,6.0
75,12,0.3003278881036836,873,6.0
76,0,0.692253551965437,851,3.5
76,1,0.5772902919625521,851,3.5
76,2,0.5101262358621891,851,3.5
76,3,0.4661016825173869,851,3.5
76,4,0.43690264771218784,851,3.5
76,5,0.4135899806373911,851,3.5
76,6,0.39075901368802757,851,3.5
76,7,0.3672047650763411,851,3.5
76,8,0.34801302843279125,851,3.5
76,9,0.32891404271438557,851,3.5
76,10,0.31471856726251257,851,3.5
76,11,0.3026529495428141,851,3.5
76,12,0.29414834315735655,851,3.5
77,0,0.6947714264759872,846,4.5
77,1,0.5885987948562212,846,4.5
77,2,0.5179897487752356,846,4.5
77,3,0.46396454874337045,846,4.5
77,4,0.4278576537715328,846,4.5
77,5,0.40433528472322633,846,4.5
77,6,0.38405422641208825,846,4.5
77,7,0.3642139484264891,846,4.5
77,8,0.34538389300386896,846,4.5
77,9,0.32643613458731463,846,4.5
77,10,0.3102941752929509,846,4.5
77,11,0.2961412596096012,846,4.5
77,12,0.28678813924738367,846,4.5
78,0,0.6891705566257872,819,8.0
78,1,0.5891845906681311,819,8.0
78,2,0.5211953087600049,819,8.0
78,3,0.46830923242996764,819,8.0
78,4,0.422156057851493,819,8.0
78,5,0.3935948584117823,819,8.0
78,6,0.3708209530117183,819,8.0
78,7,0.35076486113583194,819,8.0
78,8,0.3354967788725652,819,8.0
78,9,0.3173488038834666,819,8.0
78,10,0.30153183204048795,819,8.0
78,11,0.28692943429404744,819,8.0
78,12,0.2746630518517068,819,8.0
79,0,0.6688289131767835,779,10.0
79,1,0.5963970692437833,779,10.0
79,2,0.5336492267104752,779,10.0
79,3,0.47813270074061426,779,10.0
79,4,0.43048547953890753,779,10.0
79,5,0.391727309911552,779,10.0
79,6,0.3643315631214743,779,10.0
79,7,0.3452592150307039,779,10.0
79,8,0.3320041856432169,779,10.0
79,9,0.31711492854787326,779,10.0
79,10,0.2994671230217764,779,10.0
79,11,0.28416507768492016,779,10.0
79,12,0.27088277982589815,779,10.0
80,0,0.6658098113338348,750,4.0
80,1,0.5833864641847295,750,4.0
80,2,0.5292877253553377,750,4.0
80,3,0.47815317598198426,750,4.0
80,4,0.4324522189964415,750,4.0
80,5,0.39490811688857336,750,4.0
80,6,0.3628639113199699,750,4.0
80,7,0.33883252963073446,750,4.0
80,8,0.3202875867074488,750,4.0
80,9,0.30666858270346586,750,4.0
80,10,0.29073182189628305,750,4.0
80,11,0.2765864548365006,750,4.0
80,12,0.26324592826862403,750,4.0
81,0,0.675462807304893,718,8.5
81,1,0.5813027996074064,718,8.5
81,2,0.523474072489558,718,8.5
81,3,0.47878923863105427,718,8.5
81,4,0.4361088906242059,718,8.5
81,5,0.398824189895255,718,8.5
81,6,0.36487493079193056,718,8.5
81,7,0.3350343954252141,718,8.5
81,8,0.31265107200819325,718,8.5
81,9,0.29882141749541946,718,8.5
81,10,0.28194402579092903,718,8.5
81,11,0.2701611905880831,718,8.5
81,12,0.2569628006456974,718,8.5
82,0,0.6811574734968324,697,3.0
82,1,0.5868217277258755,697,3.0
82,2,0.5195662749130971,697,3.0
82,3,0.4741936467053677,697,3.0
82,4,0.4384233387116189,697,3.0
82,5,0.40167959698302313,697,3.0
82,6,0.36852240635558897,697,3.0
82,7,0.33864629527558443,697,3.0
82,8,0.3121433846487874,697,3.0
82,9,0.29499913615247275,697,3.0
82,10,0.27638882967238343,697,3.0
82,11,0.26249364100346034,697,3.0
82,12,0.2515184110821792,697,3.0
83,0,0.6932663643742032,663,7.0
83,1,0.591052478073601,663,7.0
83,2,0.5157355570872871,663,7.0
83,3,0.4604659571423422,663,7.0
83,4,0.42488549334807285,663,7.0
83,5,0.3959383865185281,663,7.0
83,6,0.36651916163543785,663,7.0
83,7,0.337895174936015,663,7.0
83,8,0.31199291276739605,663,7.0
83,9,0.29071308177735733,663,7.0
83,10,0.2657491569710601,663,7.0
83,11,0.25002943910583764,663,7.0
83,12,0.23971908866578034,663,7.0
84,0,0.6745301925441938,631,13.0
84,1,0.5845404676666088,631,13.0
84,2,0.5114607225311413,631,13.0
84,3,0.45887534329000085,631,13.0
84,4,0.42186273964282744,631,13.0
84,5,0.38992993205875914,631,13.0
84,6,0.36374699621249273,631,13.0
84,7,0.3346298268083084,631,13.0
84,8,0.310715057038954,631,13.0
84,9,0.2908285219290635,631,13.0
84,10,0.2650803572102217,631,13.0
84,11,0.24452987660422057,631,13.0
84,12,0.2317130878369712,631,13.0
85,0,0.6537115386780451,598,10.0
85,1,0.5672880897965618,598,10.0
85,2,0.5067485898922576,598,10.0
85,3,0.4538302016369634,598,10.0
85,4,0.4204174594418112,598,10.0
85,5,0.38594035328687387,598,10.0
85,6,0.35762156198281975,598,10.0
85,7,0.33185166004300687,598,10.0
85,8,0.30894317913153124,598,10.0
85,9,0.2901660605924142,598,10.0
85,10,0.2683397318262162,598,10.0
85,11,0.24311856163381101,598,10.0
85,12,0.226166871193272,598,10.0
86,0,0.6451014983859323,556,16.0
86,1,0.5528238158206947,556,16.0
86,2,0.49475136939269637,556,16.0
86,3,0.44783814385688203,556,16.0
86,4,0.40970567891226506,556,16.0
86,5,0.3793017938210383,556,16.0
86,6,0.3502403950547663,556,16.0
86,7,0.32274995075032586,556,16.0
86,8,0.30225044261767836,556,16.0
86,9,0.2847229084308519,556,16.0
86,10,0.26517031575807043,556,16.0
86,11,0.2411072082011879,556,16.0
86,12,0.22057591593379583,556,16.0
87,0,0.6504842112191296,537,10.5
87,1,0.5402594904604603,537,10.5
87,2,0.4743264221364076,537,10.5
87,3,0.42916382498493577,537,10.5
87,4,0.3939898573239358,537,10.5
87,5,0.3664955227200256,537,10.5
87,6,0.3403155486611282,537,10.5
87,7,0.31056158061430256,537,10.5
87,8,0.2883686609693075,537,10.5
87,9,0.271962559022817,537,10.5
87,10,0.254511039720753,537,10.5
87,11,0.233870217321984,537,10.5
87,12,0.21602209192410127,537,10.5
88,0,0.6642839180129618,497,8.0
88,1,0.54032105095566,497,8.0
88,2,0.4674743436462277,497,8.0
88,3,0.4180084558466961,497,8.0
88,4,0.3836816835477478,497,8.0
88,5,0.35973031754056045,497,8.0
88,6,0.33306762188323685,497,8.0
88,7,0.3040665224171774,497,8.0
88,8,0.27912426369676363,497,8.0
88,9,0.2604934207985333,497,8.0
88,10,0.2484623782626719,497,8.0
88,11,0.22942041573721303,497,8.0
88,12,0.2122576733032303,497,8.0
89,0,0.6722871388099666,462,18.0
89,1,0.54362204896231,462,18.0
89,2,0.46413611878172834,462,18.0
89,3,0.4115013455923795,462,18.0
89,4,0.37061872700448595,462,18.0
89,5,0.3453087020429205,462,18.0
89,6,0.3214920749331125,462,18.0
89,7,0.2946797872010349,462,18.0
89,8,0.2716930528700345,462,18.0
89,9,0.25175346388176384,462,18.0
89,10,0.23766097072906114,462,18.0
89,11,0.22331753218391706,462,18.0
89,12,0.20761537436040464,462,18.0
90,0,0.6612777001297653,434,14.5
90,1,0.5409902330190464,434,14.5
90,2,0.4574041616556612,434,14.5
90,3,0.40034412376787604,434,14.5
90,4,0.3562693616499939,434,14.5
90,5,0.32620374560677545,434,14.5
90,6,0.30204465691385407,434,14.5
90,7,0.2802679314819491,434,14.5
90,8,0.25863580637391564,434,14.5
90,9,0.2386572088887111,434,14.5
90,10,0.2248089150475181,434,14.5
90,11,0.20993133359836447,434,14.5
90,12,0.19767572689791052,434,14.5
91,0,0.6602892579924646,400,16.0
91,1,0.5495038328131256,400,16.0
91,2,0.4658549175305973,400,16.0
91,3,0.40072218014462896,400,16.0
91,4,0.35113537138970224,400,16.0
91,5,0.3151426269604272,400,16.0
91,6,0.28868439714601357,400,16.0
91,7,0.27029075348909004,400,16.0
91,8,0.25236939731485997,400,16.0
91,9,0.23177496152714325,400,16.0
91,10,0.21811577073554309,400,16.0
91,11,0.2028969216890428,400,16.0
91,12,0.18979540641326842,400,16.0
92,0,0.6519804064249104,357,12.5
92,1,0.5380724979638248,357,12.5
92,2,0.4659441559963371,357,12.5
92,3,0.406605019623955,357,12.5
92,4,0.35434656497605055,357,12.5
92,5,0.3132425891179275,357,12.5
92,6,0.28137264971855214,357,12.5
92,7,0.2607736453105764,357,12.5
92,8,0.2439894856686539,357,12.5
92,9,0.2265695185657225,357,12.5
92,10,0.21388013257200394,357,12.5
92,11,0.19890212905083132,357,12.5
92,12,0.1842322642991579,357,12.5
93,0,0.6464993125656723,315,21.5
93,1,0.5201342457303272,315,21.5
93,2,0.4587186537787977,315,21.5
93,3,0.4017295638582056,315,21.5
93,4,0.3551944419758379,315,21.5
93,5,0.30789869884103277,315,21.5
93,6,0.2708321353330789,315,21.5
93,7,0.24760966276510657,315,21.5
93,8,0.23313825532826948,315,21.5
93,9,0.21868906535069607,315,21.5
93,10,0.2077750652147775,315,21.5
93,11,0.19174843562948596,315,21.5
93,12,0.17648112038726338,315,21.5
94,0,0.6799336560778464,281,22.0
94,1,0.5043834377137195,281,22.0
94,2,0.44366959434353437,281,22.0
94,3,0.3999617660838238,281,22.0
94,4,0.36111126069607263,281,22.0
94,5,0.31422894038201604,281,22.0
94,6,0.265737833806321,281,22.0
94,7,0.23316496050059504,281,22.0
94,8,0.21469959450508616,281,22.0
94,9,0.20419469140921598,281,22.0
94,10,0.1981001513201471,281,22.0
94,11,0.18477886256791903,281,22.0
94,12,0.16653428397568107,281,22.0
