c,D,fill,match_N,env_med_dip
64,6,0.31713463364924793,300,4.0
64,7,0.2948893568022787,300,4.0
64,8,0.27235950247613094,300,4.0
64,9,0.2519536748204619,300,4.0
64,10,0.2325129550718371,300,4.0
64,11,0.21809553208972826,300,4.0
64,12,0.19947215043230346,300,4.0
65,0,0.6398097368354712,293,11.5
65,1,0.5427977531437425,293,11.5
65,2,0.45958741173801326,293,11.5
65,3,0.410075330645845,293,11.5
65,4,0.3755589066399598,293,11.5
65,5,0.35146375672349495,293,11.5
65,6,0.32126732868408564,293,11.5
65,7,0.3014549333895581,293,11.5
65,8,0.2784134270516543,293,11.5
65,9,0.2559190820065865,293,11.5
65,10,0.23665728566746794,293,11.5
65,11,0.21916875027214822,293,11.5
65,12,0.20222565733837825,293,11.5
66,0,0.6294812374357829,290,8.5
66,1,0.5526008379747382,290,8.5
66,2,0.48068172811574583,290,8.5
66,3,0.42631064148659464,290,8.5
66,4,0.3820202000187338,290,8.5
66,5,0.3508271668095715,290,8.5
66,6,0.32101799880392257,290,8.5
66,7,0.30290751295150126,290,8.5
66,8,0.2837135322472566,290,8.5
66,9,0.2621913435696427,290,8.5
66,10,0.23579567971063572,290,8.5
66,11,0.21771761764430386,290,8.5
66,12,0.19898117258821074,290,8.5
67,0,0.6312103558262254,283,4.0
67,1,0.555833340863091,283,4.0
67,2,0.4895767447954316,283,4.0
67,3,0.4357606259939281,283,4.0
67,4,0.38948424172329055,283,4.0
67,5,0.35660273149486776,283,4.0
67,6,0.3210731937617465,283,4.0
67,7,0.3025262713242735,283,4.0
67,8,0.2834372063394536,283,4.0
67,9,0.26427924407257486,283,4.0
67,10,0.23879797961544028,283,4.0
67,11,0.21907528552840827,283,4.0
67,12,0.20081072900101204,283,4.0
68,0,0.6319185553770402,277,5.0
68,1,0.5538444940128011,277,5.0
68,2,0.4942558767099784,277,5.0
68,3,0.4386032642322711,277,5.0
68,4,0.3905873850265434,277,5.0
68,5,0.3540474036406745,277,5.0
68,6,0.3192226000509549,277,5.0
68,7,0.29896023439246705,277,5.0
68,8,0.2825142855657293,277,5.0
68,9,0.26230781429544475,277,5.0
68,10,0.24023603030255772,277,5.0
68,11,0.2194407181518976,277,5.0
68,12,0.2003053393439299,277,5.0
69,0,0.6336954100677429,273,4.5
69,1,0.5506968232998971,273,4.5
69,2,0.48830435183336146,273,4.5
69,3,0.4322070999554524,273,4.5
69,4,0.38849963133074233,273,4.5
69,5,0.35392440744097453,273,4.5
69,6,0.3180991643496827,273,4.5
69,7,0.2912266317454953,273,4.5
69,8,0.27207791210310445,273,4.5
69,9,0.2546659702914023,273,4.5
69,10,0.23512073918186147,273,4.5
69,11,0.2155217438055884,273,4.5
69,12,0.20135485952165164,273,4.5
70,0,0.6277570028738617,270,6.0
70,1,0.5419204510042778,270,6.0
70,2,0.4843039305488666,270,6.0
70,3,0.4261845629873053,270,6.0
70,4,0.3836211916610795,270,6.0
70,5,0.3486792197449723,270,6.0
70,6,0.31229087383652665,270,6.0
70,7,0.2830942645526628,270,6.0
70,8,0.26267505217333825,270,6.0
70,9,0.24195051166070172,270,6.0
70,10,0.2261552892590599,270,6.0
70,11,0.20461391729699607,270,6.0
70,12,0.194020290156158,270,6.0
71,0,0.5949528485758562,264,11.0
71,1,0.5250466137577313,264,11.0
71,2,0.4693846983979461,264,11.0
71,3,0.4151716019962786,264,11.0
71,4,0.3719701057474619,264,11.0
71,5,0.33134748804172287,264,11.0
71,6,0.29553602460975975,264,11.0
71,7,0.26987973554493444,264,11.0
71,8,0.2482837880134954,264,11.0
71,9,0.22546944998646232,264,11.0
71,10,0.20527239524626079,264,11.0
71,11,0.18605850194616036,264,11.0
71,12,0.17427400632526127,264,11.0
72,0,0.5787589629042174,248,3.0
72,1,0.5136530814928534,248,3.0
72,2,0.4637372991418167,248,3.0
72,3,0.4118124802188568,248,3.0
72,4,0.36694429993851935,248,3.0
72,5,0.3220833954809864,248,3.0
72,6,0.28763965032395605,248,3.0
72,7,0.2617759192092636,248,3.0
72,8,0.2419047376520192,248,3.0
72,9,0.21584819723300458,248,3.0
72,10,0.1932349399562723,248,3.0
72,11,0.17143839378935768,248,3.0
72,12,0.16156874015490225,248,3.0
73,0,0.5772065968534329,247,8.0
73,1,0.508798968318893,247,8.0
73,2,0.4593233208440862,247,8.0
73,3,0.41713783820022265,247,8.0
73,4,0.3771632083956666,247,8.0
73,5,0.3310057233594116,247,8.0
73,6,0.29356208692455676,247,8.0
73,7,0.26614299208612613,247,8.0
73,8,0.24289175031750407,247,8.0
73,9,0.2173196780214863,247,8.0
73,10,0.19319388765101214,247,8.0
73,11,0.17199681817976378,247,8.0
73,12,0.1590601276645108,247,8.0
74,0,0.5971220596557897,244,14.0
74,1,0.5148447576317223,244,14.0
74,2,0.4580168787599771,244,14.0
74,3,0.41401306090298,244,14.0
74,4,0.3825494485219111,244,14.0
74,5,0.3410728320089699,244,14.0
74,6,0.30635020322282486,244,14.0
74,7,0.27605394674515277,244,14.0
74,8,0.24715656584472748,244,14.0
74,9,0.2194167833135522,244,14.0
74,10,0.1942796012539319,244,14.0
74,11,0.17395022238307373,244,14.0
74,12,0.1595871321187865,244,14.0
75,0,0.6254459626461251,238,8.5
75,1,0.5281507779509954,238,8.5
75,2,0.4665042205424477,238,8.5
75,3,0.42101930576116053,238,8.5
75,4,0.38676806448936457,238,8.5
75,5,0.349501526207538,238,8.5
75,6,0.31923720190917865,238,8.5
75,7,0.2884510412709225,238,8.5
75,8,0.25473910366420816,238,8.5
75,9,0.22303154162245248,238,8.5
75,10,0.19407726671295508,238,8.5
75,11,0.17307280817820161,238,8.5
75,12,0.1598980781575465,238,8.5
76,0,0.6548947232717692,228,22.0
76,1,0.5514189724929288,228,22.0
76,2,0.4746709678169787,228,22.0
76,3,0.421979291667232,228,22.0
76,4,0.394070926330523,228,22.0
76,5,0.3612500993542458,228,22.0
76,6,0.3354994174448607,228,22.0
76,7,0.30487892352340196,228,22.0
76,8,0.2647262378569725,228,22.0
76,9,0.22933092427558635,228,22.0
76,10,0.20189364346074584,228,22.0
76,11,0.18113296796819114,228,22.0
76,12,0.1677991435179351,228,22.0
77,0,0.6624641077263276,219,5.0
77,1,0.5810611382742475,219,5.0
77,2,0.5141093765470808,219,5.0
77,3,0.4390738968282782,219,5.0
77,4,0.3944731792185503,219,5.0
77,5,0.3573338111111635,219,5.0
77,6,0.3317813412040944,219,5.0
77,7,0.3126105057686958,219,5.0
77,8,0.2792737148326442,219,5.0
77,9,0.23909794288354635,219,5.0
77,10,0.20071855271036762,219,5.0
77,11,0.17840522789531008,219,5.0
77,12,0.16031882240337963,219,5.0
78,0,0.6651810775655508,208,11.5
78,1,0.5779078523995345,208,11.5
78,2,0.5150475799274321,208,11.5
78,3,0.4513383993975491,208,11.5
78,4,0.3973129321558157,208,11.5
78,5,0.35802355035257066,208,11.5
78,6,0.33357294447867464,208,11.5
78,7,0.3129047716848087,208,11.5
78,8,0.2779968508249469,208,11.5
78,9,0.24355103717395765,208,11.5
78,10,0.20455945779420823,208,11.5
78,11,0.1813377147942767,208,11.5
78,12,0.16393852262613817,208,11.5
79,0,0.6511398810324872,194,11.5
79,1,0.5827954673915969,194,11.5
79,2,0.522175867359298,194,11.5
79,3,0.4664926116329771,194,11.5
79,4,0.4120851613597825,194,11.5
79,5,0.3652194977525368,194,11.5
79,6,0.32916319005194744,194,11.5
79,7,0.3084434635157322,194,11.5
79,8,0.27872850106317126,194,11.5
79,9,0.25135520684736096,194,11.5
79,10,0.21701073937501683,194,11.5
79,11,0.19504212311253466,194,11.5
79,12,0.1705864936882621,194,11.5
80,0,0.6415219939313004,185,15.5
80,1,0.5658960316585193,185,15.5
80,2,0.5187676374135741,185,15.5
80,3,0.4592078019137232,185,15.5
80,4,0.41125445657367593,185,15.5
80,5,0.36815688772905664,185,15.5
80,6,0.3289104519670183,185,15.5
80,7,0.3027284644883057,185,15.5
80,8,0.2751252741328825,185,15.5
80,9,0.2475220837774592,185,15.5
80,10,0.21454854347124716,185,15.5
80,11,0.1965793116967447,185,15.5
80,12,0.17158165994862434,185,15.5
81,0,0.6375723095777515,176,5.0
81,1,0.554140127388535,176,5.0
81,2,0.5078001585329518,176,5.0
81,3,0.45645684474452025,176,5.0
81,4,0.40720481670330166,176,5.0
81,5,0.3701350903131869,176,5.0
81,6,0.32835434925596324,176,5.0
81,7,0.2918636616614478,176,5.0
81,8,0.26317594346782397,176,5.0
81,9,0.24557991016466066,176,5.0
81,10,0.21950067741917348,176,5.0
81,11,0.20661565878311905,176,5.0
81,12,0.18411185005706063,176,5.0
82,0,0.6263032749728439,176,7.0
82,1,0.5377960433469897,176,7.0
82,2,0.48163654558361907,176,7.0
82,3,0.42887689557549374,176,7.0
82,4,0.3808428201202562,176,7.0
82,5,0.3505820368295457,176,7.0
82,6,0.3177852664710863,176,7.0
82,7,0.2782743313632748,176,7.0
82,8,0.2493948698649469,176,7.0
82,9,0.22876057374034567,176,7.0
82,10,0.21003361358912734,176,7.0
82,11,0.20061667678780673,176,7.0
82,12,0.1832154434342311,176,7.0
83,0,0.6146736541210099,164,42.0
83,1,0.529095487647179,164,42.0
83,2,0.4799836656911455,164,42.0
83,3,0.41601442863948823,164,42.0
83,4,0.37340910637718644,164,42.0
83,5,0.3386034165929354,164,42.0
83,6,0.30630232083304976,164,42.0
83,7,0.2698563942013204,164,42.0
83,8,0.2443816783502348,164,42.0
83,9,0.22194242156128766,164,42.0
83,10,0.2023480568978425,164,42.0
83,11,0.19563737834342884,164,42.0
83,12,0.1783774586537807,164,42.0
84,0,0.6063304208039134,152,38.0
84,1,0.5176934429978035,152,38.0
84,2,0.46205281355885225,152,38.0
84,3,0.40100056125666056,152,38.0
84,4,0.34286545777063304,152,38.0
84,5,0.3136662532306903,152,38.0
84,6,0.2892134784747677,152,38.0
84,7,0.2543739909506024,152,38.0
84,8,0.2299766489512815,152,38.0
84,9,0.20855881761930165,152,38.0
84,10,0.1902798661298928,152,38.0
84,11,0.1850068251581566,152,38.0
84,12,0.17490420526749767,152,38.0
85,0,0.5804606974611657,149,32.0
85,1,0.4952202540014876,149,32.0
85,2,0.4410274978059214,149,32.0
85,3,0.3877910843667476,149,32.0
85,4,0.32623488250365024,149,32.0
85,5,0.28513969294707053,149,32.0
85,6,0.26286044873333775,149,32.0
85,7,0.2352957381746054,149,32.0
85,8,0.2161492052122648,149,32.0
85,9,0.1962785279405572,149,32.0
85,10,0.17925326553663423,149,32.0
85,11,0.17157103895030562,149,32.0
85,12,0.1599060186624582,149,32.0
86,0,0.5858082386078531,144,27.0
86,1,0.489385616892023,144,27.0
86,2,0.43263730455552046,144,27.0
86,3,0.37798979038851377,144,27.0
86,4,0.32033826864792897,144,27.0
86,5,0.27373935383730186,144,27.0
86,6,0.24449544046511937,144,27.0
86,7,0.21808827366575897,144,27.0
86,8,0.20114807950918928,144,27.0
86,9,0.18378638763071442,144,27.0
86,10,0.17119497949380125,144,27.0
86,11,0.16398937558123194,144,27.0
86,12,0.1522342724480989,144,27.0
87,0,0.6039600117977615,138,20.0
87,1,0.49674785389403736,138,20.0
87,2,0.4327915677051801,138,20.0
87,3,0.36850152905198774,138,20.0
87,4,0.30996289914466224,138,20.0
87,5,0.26763066797062973,138,20.0
87,6,0.23841568481348668,138,20.0
87,7,0.203309582576569,138,20.0
87,8,0.1838587994225306,138,20.0
87,9,0.16890203200918982,138,20.0
87,10,0.15656871419922694,138,20.0
87,11,0.14969962278209847,138,20.0
87,12,0.14014498827985533,138,20.0
88,0,0.6202006198659878,131,17.0
88,1,0.5085769374795834,131,17.0
88,2,0.4296834540398849,131,17.0
88,3,0.36338647608576136,131,17.0
88,4,0.30909641386013975,131,17.0
88,5,0.2630765430918406,131,17.0
88,6,0.2288644023233023,131,17.0
88,7,0.19629355195958917,131,17.0
88,8,0.17176183760785907,131,17.0
88,9,0.15501430153532356,131,17.0
88,10,0.1453976145517126,131,17.0
88,11,0.13807554716319687,131,17.0
88,12,0.13072161005808255,131,17.0
89,0,0.6164746774804483,126,9.0
89,1,0.501474268992818,126,9.0
89,2,0.4237279323841565,126,9.0
89,3,0.3526807929116256,126,9.0
89,4,0.29713390224519654,126,9.0
89,5,0.2571021144805151,126,9.0
89,6,0.2195435336408131,126,9.0
89,7,0.18489635554763337,126,9.0
89,8,0.16142688442770883,126,9.0
89,9,0.14522849312626723,126,9.0
89,10,0.13506829170473028,126,9.0
89,11,0.12634893756080895,126,9.0
89,12,0.12119456637181286,126,9.0
90,0,0.5956761700714792,116,20.0
90,1,0.48682866933538826,116,20.0
90,2,0.4078570667869471,116,20.0
90,3,0.34705281687935,116,20.0
90,4,0.29055235016632525,116,20.0
90,5,0.24871732225751284,116,20.0
90,6,0.211599541430961,116,20.0
90,7,0.1743627331215897,116,20.0
90,8,0.1501375080656781,116,20.0
90,9,0.1377774436655453,116,20.0
90,10,0.12377605292337762,116,20.0
90,11,0.1140220639365521,116,20.0
90,12,0.10468780344177363,116,20.0
91,0,0.6032676692098227,107,27.0
91,1,0.4889360449427177,107,27.0
91,2,0.4135122537595369,107,27.0
91,3,0.34790128302627377,107,27.0
91,4,0.2988371807766847,107,27.0
91,5,0.25167431248926725,107,27.0
91,6,0.21335524863233812,107,27.0
91,7,0.1807644187130486,107,27.0
91,8,0.15067585800848807,107,27.0
91,9,0.13301278119863602,107,27.0
91,10,0.11848980693275764,107,27.0
91,11,0.10855432622721585,107,27.0
91,12,0.10126830704315187,107,27.0
92,0,0.571368346105563,99,10.5
92,1,0.4741057877873752,99,10.5
92,2,0.40159449888516235,99,10.5
92,3,0.3433981000918102,99,10.5
92,4,0.2858387513818366,99,10.5
92,5,0.23930599014446047,99,10.5
92,6,0.1976728935189523,99,10.5
92,7,0.1704015289202001,99,10.5
92,8,0.14549099698338047,99,10.5
92,9,0.128009593224785,99,10.5
92,10,0.11104345056303985,99,10.5
92,11,0.10011054692623336,99,10.5
92,12,0.08988027205785913,99,10.5
93,0,0.5431633275900701,91,7.0
93,1,0.4405031407666098,91,7.0
93,2,0.38620226073385,91,7.0
93,3,0.3449357552906272,91,7.0
93,4,0.30020783916802524,91,7.0
93,5,0.24039806222812862,91,7.0
93,6,0.19817348775757765,91,7.0
93,7,0.16964775510519442,91,7.0
93,8,0.14460661222156124,91,7.0
93,9,0.12827308057824105,91,7.0
93,10,0.10960618727158941,91,7.0
93,11,0.09984779064646482,91,7.0
93,12,0.08123498188167849,91,7.0
94,0,0.5550594866934377,83,22.5
94,1,0.4262838899558526,83,22.5
94,2,0.38243583667971964,83,22.5
94,3,0.3562716683710373,83,22.5
94,4,0.3108772104856209,83,22.5
94,5,0.2602698725463298,83,22.5
94,6,0.20400069837627513,83,22.5
94,7,0.18362307634749206,83,22.5
94,8,0.15202154989649067,83,22.5
94,9,0.1316189858578804,83,22.5
94,10,0.11465841917541712,83,22.5
94,11,0.10607836779487691,83,22.5
94,12,0.0914124660165116,83,22.5
