c,D,fill,match_N,env_med_dip
63,1,0.5147813469253765,1135,4.0
63,2,0.43244894937834427,1135,4.0
63,3,0.38592749050803726,1135,4.0
63,4,0.357890627945405,1135,4.0
63,5,0.331663826817312,1135,4.0
63,6,0.30537628080577545,1135,4.0
63,7,0.2860087227666416,1135,4.0
63,8,0.2653953153060371,1135,4.0
63,9,0.2502841289969003,1135,4.0
63,10,0.23749224596988136,1135,4.0
63,11,0.22646593698017195,1135,4.0
63,12,0.21739589645599675,1135,4.0
64,0,0.6748265971688369,1109,3.0
64,1,0.5339070825647008,1109,3.0
64,2,0.4419586196446519,1109,3.0
64,3,0.38433782239129444,1109,3.0
64,4,0.3560880093653863,1109,3.0
64,5,0.3326896396891087,1109,3.0
64,6,0.3110072699210817,1109,3.0
64,7,0.2918795249120388,1109,3.0
64,8,0.2694115294550227,1109,3.0
64,9,0.2510959097158411,1109,3.0
64,10,0.23713508339461545,1109,3.0
64,11,0.227995877534055,1109,3.0
64,12,0.22074963230745492,1109,3.0
65,0,0.6656190487734449,1091,4.0
65,1,0.54158309737778,1091,4.0
65,2,0.4506814933361903,1091,4.0
65,3,0.3911139738147498,1091,4.0
65,4,0.35700607153407315,1091,4.0
65,5,0.33298347297770475,1091,4.0
65,6,0.3118310017346961,1091,4.0
65,7,0.294932084292193,1091,4.0
65,8,0.27363782466412134,1091,4.0
65,9,0.25503610251930736,1091,4.0
65,10,0.23894854601656257,1091,4.0
65,11,0.22922071911002445,1091,4.0
65,12,0.22235766762847514,1091,4.0
66,0,0.6500650366773225,1066,3.0
66,1,0.5392187608138433,1066,3.0
66,2,0.45853233292828144,1066,3.0
66,3,0.3995066785301447,1066,3.0
66,4,0.3620829379711353,1066,3.0
66,5,0.33412087343737706,1066,3.0
66,6,0.3134296422462812,1066,3.0
66,7,0.29560601530679237,1066,3.0
66,8,0.2768005069392938,1066,3.0
66,9,0.25860571095812906,1066,3.0
66,10,0.24200487704179666,1066,3.0
66,11,0.2311244994006814,1066,3.0
66,12,0.22325830295444085,1066,3.0
67,0,0.6259913461082703,1048,4.0
67,1,0.5213015079108053,1048,4.0
67,2,0.452315423297725,1048,4.0
67,3,0.40378070441086267,1048,4.0
67,4,0.36502556847567236,1048,4.0
67,5,0.3351016026149169,1048,4.0
67,6,0.3104808101591174,1048,4.0
67,7,0.2910832203040385,1048,4.0
67,8,0.2743925546130545,1048,4.0
67,9,0.26008259641501974,1048,4.0
67,10,0.24470739208085895,1048,4.0
67,11,0.2335942230024986,1048,4.0
67,12,0.22318176161322006,1048,4.0
68,0,0.643569187456949,1027,4.0
68,1,0.5204722518365132,1027,4.0
68,2,0.45129952739235957,1027,4.0
68,3,0.40771966581860564,1027,4.0
68,4,0.37242018240756064,1027,4.0
68,5,0.34328293210576044,1027,4.0
68,6,0.3188201789977734,1027,4.0
68,7,0.2946579442824692,1027,4.0
68,8,0.27628054964041876,1027,4.0
68,9,0.2621384258753934,1027,4.0
68,10,0.2492509432355039,1027,4.0
68,11,0.2389608907896394,1027,4.0
68,12,0.22748047047405245,1027,4.0
69,0,0.6579750497337837,1002,4.0
69,1,0.5309554558685339,1002,4.0
69,2,0.4544599769154532,1002,4.0
69,3,0.41262211125210957,1002,4.0
69,4,0.3800837253550181,1002,4.0
69,5,0.35196891361645827,1002,4.0
69,6,0.3279737227108312,1002,4.0
69,7,0.3011614835761685,1002,4.0
69,8,0.2806513217943901,1002,4.0
69,9,0.26694746007872616,1002,4.0
69,10,0.2552548038526651,1002,4.0
69,11,0.24565774625493947,1002,4.0
69,12,0.23446333160844454,1002,4.0
70,0,0.6814047534436602,972,4.0
70,1,0.5517880466145526,972,4.0
70,2,0.4663196600825383,972,4.0
70,3,0.4171741296086179,972,4.0
70,4,0.38318040387792923,972,4.0
70,5,0.35725347881461383,972,4.0
70,6,0.33572433079398223,972,4.0
70,7,0.3108527193164845,972,4.0
70,8,0.28896793198265025,972,4.0
70,9,0.2722398464293471,972,4.0
70,10,0.26039480468985177,972,4.0
70,11,0.24980084881069708,972,4.0
70,12,0.2402073930109298,972,4.0
71,0,0.680283666156396,949,3.0
71,1,0.5704376782266988,949,3.0
71,2,0.47991862390489687,949,3.0
71,3,0.4253960406729487,949,3.0
71,4,0.38780242299771184,949,3.0
71,5,0.36104755319108195,949,3.0
71,6,0.34096304075571476,949,3.0
71,7,0.31886144520227927,949,3.0
71,8,0.29812135438607756,949,3.0
71,9,0.2805899339464536,949,3.0
71,10,0.2657777482708912,949,3.0
71,11,0.253504166364366,949,3.0
71,12,0.24375381183301767,949,3.0
72,0,0.6601817082329162,933,3.5
72,1,0.5650646224705199,933,3.5
72,2,0.48912187970814336,933,3.5
72,3,0.4313518549577898,933,3.5
72,4,0.39387451297159687,933,3.5
72,5,0.3626311421245682,933,3.5
72,6,0.3407584899199739,933,3.5
72,7,0.32011702702606426,933,3.5
72,8,0.3023150679003368,933,3.5
72,9,0.2865628930834293,933,3.5
72,10,0.2706023748122237,933,3.5
72,11,0.2553244864038275,933,3.5
72,12,0.24435481322263217,933,3.5
73,0,0.6380137424436694,906,3.0
73,1,0.5445411728729755,906,3.0
73,2,0.4776612853016953,906,3.0
73,3,0.4275656159857283,906,3.0
73,4,0.39059871591971007,906,3.0
73,5,0.3587037309175859,906,3.0
73,6,0.3340566048529611,906,3.0
73,7,0.31278758558937925,906,3.0
73,8,0.2967768497045968,906,3.0
73,9,0.28232637731645377,906,3.0
73,10,0.26732493525586287,906,3.0
73,11,0.25155654876044453,906,3.0
73,12,0.23770927523565175,906,3.0
74,0,0.6402717333353172,878,4.0
74,1,0.5263329803792233,878,4.0
74,2,0.463145846093823,878,4.0
74,3,0.4191137876108975,878,4.0
74,4,0.3884225679023367,878,4.0
74,5,0.35632234216049247,878,4.0
74,6,0.3304149318600186,878,4.0
74,7,0.30553133645619196,878,4.0
74,8,0.287784522755621,878,4.0
74,9,0.27537640861340285,878,4.0
74,10,0.26165599951727125,878,4.0
74,11,0.24807330038543915,878,4.0
74,12,0.2335022470860621,878,4.0
75,0,0.6675399063378038,847,4.0
75,1,0.5279857031631743,847,4.0
75,2,0.4515816997784453,847,4.0
75,3,0.4070941282914443,847,4.0
75,4,0.37882270247248223,847,4.0
75,5,0.3538081675177941,847,4.0
75,6,0.327360747059113,847,4.0
75,7,0.30344238993715417,847,4.0
75,8,0.2820416409550705,847,4.0
75,9,0.2685387807238709,847,4.0
75,10,0.2561466051115718,847,4.0
75,11,0.2449661451985637,847,4.0
75,12,0.2318232786125466,847,4.0
76,0,0.6863336882700308,799,4.0
76,1,0.5407002670103239,799,4.0
76,2,0.4476693861299936,799,4.0
76,3,0.39678785757691726,799,4.0
76,4,0.36537055797614915,799,4.0
76,5,0.3424124178087629,799,4.0
76,6,0.32158384826907155,799,4.0
76,7,0.29831026938614974,799,4.0
76,8,0.2765399926237394,799,4.0
76,9,0.2589558081510157,799,4.0
76,10,0.24464207642230143,799,4.0
76,11,0.2334101784664534,799,4.0
76,12,0.2221782805106053,799,4.0
77,0,0.6999638871149739,787,6.5
77,1,0.5596269394848533,787,6.5
77,2,0.45889179106035705,787,6.5
77,3,0.3970854167387869,787,6.5
77,4,0.3586478910196374,787,6.5
77,5,0.33570880056595265,787,6.5
77,6,0.3169703754460399,787,6.5
77,7,0.2983134434087116,787,6.5
77,8,0.27630519253717334,787,6.5
77,9,0.2569125328683154,787,6.5
77,10,0.23837480972038716,787,6.5
77,11,0.22542926312877135,787,6.5
77,12,0.21615790961757117,787,6.5
78,0,0.6885221521723974,745,4.0
78,1,0.5660724550383958,745,4.0
78,2,0.47489232943944876,745,4.0
78,3,0.415081568697154,745,4.0
78,4,0.3678604760695016,745,4.0
78,5,0.33728691432765784,745,4.0
78,6,0.3143021334824697,745,4.0
78,7,0.29969520396587934,745,4.0
78,8,0.2826149859945235,745,4.0
78,9,0.2633931764109534,745,4.0
78,10,0.24383263807161598,745,4.0
78,11,0.22555998715703332,745,4.0
78,12,0.2146979254659091,745,4.0
79,0,0.654992887647552,710,3.0
79,1,0.55650972968192,710,3.0
79,2,0.4769498381023557,710,3.0
79,3,0.42293328616108516,710,3.0
79,4,0.37825489188926753,710,3.0
79,5,0.34011326208268183,710,3.0
79,6,0.31166182366721495,710,3.0
79,7,0.29531382663495526,710,3.0
79,8,0.28119677400246523,710,3.0
79,9,0.2659108287628456,710,3.0
79,10,0.24641589639849085,710,3.0
79,11,0.22727272727272727,710,3.0
79,12,0.21287937617947522,710,3.0
80,0,0.6399909801389756,676,3.0
80,1,0.5427087943782526,676,3.0
80,2,0.4809827824909615,676,3.0
80,3,0.4313890200865896,676,3.0
80,4,0.39172336287046694,676,3.0
80,5,0.3516150337618982,676,3.0
80,6,0.31511746862923146,676,3.0
80,7,0.2959530835188517,676,3.0
80,8,0.2824847722794556,676,3.0
80,9,0.269487809983795,676,3.0
80,10,0.2532157496291239,676,3.0
80,11,0.23377999846505562,676,3.0
80,12,0.217130666399656,676,3.0
81,0,0.6521727636022735,639,5.0
81,1,0.5366639026463315,639,5.0
81,2,0.4716543248196094,639,5.0
81,3,0.43122046686378734,639,5.0
81,4,0.39739066254379496,639,5.0
81,5,0.35995241313411935,639,5.0
81,6,0.3224280850933286,639,5.0
81,7,0.29872163307584937,639,5.0
81,8,0.28034213097847227,639,5.0
81,9,0.265818843280047,639,5.0
81,10,0.2536066856208083,639,5.0
81,11,0.23805063480734723,639,5.0
81,12,0.22029353354585315,639,5.0
82,0,0.6813237161408827,614,5.0
82,1,0.547965117917642,614,5.0
82,2,0.46177677060594774,614,5.0
82,3,0.4195694359215628,614,5.0
82,4,0.3940143818225067,614,5.0
82,5,0.3629064381127315,614,5.0
82,6,0.3303524959444027,614,5.0
82,7,0.30543006617096374,614,5.0
82,8,0.2770895485651434,614,5.0
82,9,0.2567886395927756,614,5.0
82,10,0.24594440271207385,614,5.0
82,11,0.23479634832780125,614,5.0
82,12,0.22096804861981928,614,5.0
83,0,0.69820841154201,579,4.0
83,1,0.5605677154582763,579,4.0
83,2,0.4658373365571215,579,4.0
83,3,0.41170760029268605,579,4.0
83,4,0.38325660929596284,579,4.0
83,5,0.3570004453917857,579,4.0
83,6,0.3275559125759551,579,4.0
83,7,0.3064211179333821,579,4.0
83,8,0.2785729965323068,579,4.0
83,9,0.25371122705436955,579,4.0
83,10,0.23999602328762762,579,4.0
83,11,0.2294224222950402,579,4.0
83,12,0.21755241306906753,579,4.0
84,0,0.6969863497006572,530,5.0
84,1,0.5749076490534953,530,5.0
84,2,0.4737839004584202,530,5.0
84,3,0.4088062191018138,530,5.0
84,4,0.37014096815631325,530,5.0
84,5,0.34171093185654683,530,5.0
84,6,0.3189780418205052,530,5.0
84,7,0.3019341708780547,530,5.0
84,8,0.2785917430819855,530,5.0
84,9,0.2546175473252288,530,5.0
84,10,0.23387868238493242,530,5.0
84,11,0.22055681632930146,530,5.0
84,12,0.2100223305951144,530,5.0
85,0,0.6880970795680375,502,19.5
85,1,0.5746591242438643,502,19.5
85,2,0.48031260592456304,502,19.5
85,3,0.40756194119225053,502,19.5
85,4,0.36467241746472084,502,19.5
85,5,0.33218085508222667,502,19.5
85,6,0.3074474250691957,502,19.5
85,7,0.2931091056139698,502,19.5
85,8,0.27268977191706606,502,19.5
85,9,0.25098416302169757,502,19.5
85,10,0.2299097184191929,502,19.5
85,11,0.21373577706615793,502,19.5
85,12,0.20336689375087488,502,19.5
86,0,0.6685102507891355,471,3.5
86,1,0.5629111416819802,471,3.5
86,2,0.47986081354629956,471,3.5
86,3,0.40776856072123757,471,3.5
86,4,0.3572463976620285,471,3.5
86,5,0.31823328545510116,471,3.5
86,6,0.289883513583083,471,3.5
86,7,0.2737769081756683,471,3.5
86,8,0.26041857032539834,471,3.5
86,9,0.2434724757193594,471,3.5
86,10,0.22353898161678082,471,3.5
86,11,0.20633120279088363,471,3.5
86,12,0.1929631441300691,471,3.5
87,0,0.6722162871989171,440,11.0
87,1,0.5562603433104514,440,11.0
87,2,0.4682955838941706,440,11.0
87,3,0.4050261425069359,440,11.0
87,4,0.3550128223412815,440,11.0
87,5,0.318659802969186,440,11.0
87,6,0.28837539725039496,440,11.0
87,7,0.2629949652464769,440,11.0
87,8,0.2476786584036791,440,11.0
87,9,0.23375895074767838,440,11.0
87,10,0.21794912504002778,440,11.0
87,11,0.20306982726839728,440,11.0
87,12,0.1911446462352368,440,11.0
88,0,0.6774754154303289,414,8.5
88,1,0.5512457707881628,414,8.5
88,2,0.4620109616176918,414,8.5
88,3,0.3928499789839903,414,8.5
88,4,0.3467275367988248,414,8.5
88,5,0.3107635261951035,414,8.5
88,6,0.28159247252312797,414,8.5
88,7,0.2540352819266479,414,8.5
88,8,0.23512503485328326,414,8.5
88,9,0.21941005355961266,414,8.5
88,10,0.20506215328786107,414,8.5
88,11,0.19292447137453025,414,8.5
88,12,0.1819233186151906,414,8.5
89,0,0.6924554193789735,387,21.0
89,1,0.549382432660319,387,21.0
89,2,0.45326074555352874,387,21.0
89,3,0.38265038729492634,387,21.0
89,4,0.3382945386892654,387,21.0
89,5,0.3038873128809369,387,21.0
89,6,0.27661462279824156,387,21.0
89,7,0.24455012106801666,387,21.0
89,8,0.22405651265020995,387,21.0
89,9,0.20606471900265586,387,21.0
89,10,0.19225564692411778,387,21.0
89,11,0.18362474960261413,387,21.0
89,12,0.1741670352267701,387,21.0
90,0,0.6815764388004312,371,11.0
90,1,0.5631337828031066,371,11.0
90,2,0.4601955089629299,371,11.0
90,3,0.38474582894919745,371,11.0
90,4,0.3337181973917298,371,11.0
90,5,0.3000831563601754,371,11.0
90,6,0.2742126735041873,371,11.0
90,7,0.2453008741558838,371,11.0
90,8,0.2238063648996064,371,11.0
90,9,0.2027051293276801,371,11.0
90,10,0.1848277485996736,371,11.0
90,11,0.17445274359099938,371,11.0
90,12,0.16554744438887495,371,11.0
91,0,0.6702304319349537,346,14.0
91,1,0.5500246279484384,346,14.0
91,2,0.45695329077576263,346,14.0
91,3,0.379141466148171,346,14.0
91,4,0.32797154936565187,346,14.0
91,5,0.28906697552731475,346,14.0
91,6,0.2635052173773377,346,14.0
91,7,0.23827807809201215,346,14.0
91,8,0.21784669637487308,346,14.0
91,9,0.1975049925134606,346,14.0
91,10,0.17829340809759808,346,14.0
91,11,0.1658643249889799,346,14.0
91,12,0.1554523243964814,346,14.0
92,0,0.6428195638290076,316,22.0
92,1,0.5255030728801315,316,22.0
92,2,0.447890601279407,316,22.0
92,3,0.3814611623548627,316,22.0
92,4,0.3260367698637882,316,22.0
92,5,0.2790719587909499,316,22.0
92,6,0.24762270580968038,316,22.0
92,7,0.2244157863327505,316,22.0
92,8,0.20941521049490644,316,22.0
92,9,0.19180569660674462,316,22.0
92,10,0.1738866698773989,316,22.0
92,11,0.15859424895040466,316,22.0
92,12,0.14487883848271962,316,22.0
93,0,0.6572738625789707,288,13.0
93,1,0.4950344960575934,288,13.0
93,2,0.4204134323424262,288,13.0
93,3,0.3699870525001224,288,13.0
93,4,0.3242330978500417,288,13.0
93,5,0.2795887102698467,288,13.0
93,6,0.24162468166903375,288,13.0
93,7,0.2143224447818209,288,13.0
93,8,0.20037786497869634,288,13.0
93,9,0.18960894265145206,288,13.0
93,10,0.17494276164356728,288,13.0
93,11,0.15948151843870906,288,13.0
93,12,0.14520253807728095,288,13.0
94,0,0.6721428305567537,253,9.0
94,1,0.4708278506011118,253,9.0
94,2,0.39348793725929804,253,9.0
94,3,0.35571565255278204,253,9.0
94,4,0.316053877833414,253,9.0
94,5,0.2736136989120654,253,9.0
94,6,0.23446425404554483,253,9.0
94,7,0.20442946378331514,253,9.0
94,8,0.18978646354466575,253,9.0
94,9,0.18481642608328208,253,9.0
94,10,0.17262231875236736,253,9.0
94,11,0.15614018570862445,253,9.0
94,12,0.142559065720535,253,9.0
