c,X,target,N,fill,roi_on_cost,score,miss,comeback_of_miss,mc_partner_at_entry,mc_bid_sum,band,W,xpos,ypos
32,57,89,203,0.46798029556650245,0.8335899014778325,0.39010364847484774,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,23.0,32
32,58,90,203,0.46798029556650245,0.8482142857142857,0.3969475721323012,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,24.0,32
32,59,91,203,0.46798029556650245,0.8628386699507389,0.40379149578975465,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,25.0,32
32,60,92,203,0.46798029556650245,0.8774630541871921,0.4106354194472081,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,26.0,32
32,61,93,203,0.46798029556650245,0.8920874384236452,0.41747934310466156,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,27.0,32
32,62,94,203,0.46798029556650245,0.9067118226600985,0.42432326676211507,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,28.0,32
32,63,95,203,0.46798029556650245,0.9213362068965517,0.4311671904195685,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,29.0,32
32,64,96,203,0.46798029556650245,0.9359605911330049,0.438011114077022,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,30.0,32
32,65,97,203,0.46798029556650245,0.9505849753694581,0.44485503773447543,0.5320197044334976,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,31.0,32
32,66,98,203,0.43842364532019706,0.9042487684729065,0.3964440413501905,0.5615763546798029,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,32.0,32
32,67,99,203,0.43842364532019706,0.9179495073891626,0.40245076924943585,0.5615763546798029,1.0,63.49664330482483,0.9549664855003357,slight-underdog,67,33.0,32
33,1,34,151,1.0,0.030303030303030304,0.030303030303030304,0.0,0.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-32.5,33
33,2,35,151,0.9867549668874173,0.05980333132651014,0.05901123422284776,0.013245033112582738,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-31.5,33
33,3,36,151,0.9867549668874173,0.08970499698976521,0.08851685133427163,0.013245033112582738,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-30.5,33
33,4,37,151,0.9867549668874173,0.11960666265302028,0.11802246844569551,0.013245033112582738,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-29.5,33
33,5,38,151,0.9867549668874173,0.14950832831627534,0.14752808555711938,0.013245033112582738,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-28.5,33
33,6,39,151,0.9735099337748344,0.177001806140879,0.17231301657423317,0.026490066225165587,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-27.5,33
33,7,40,151,0.9735099337748344,0.20650210716435882,0.20103185266993873,0.026490066225165587,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-26.5,33
33,8,41,151,0.9735099337748344,0.23600240818783866,0.22975068876564425,0.026490066225165587,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-25.5,33
33,9,42,151,0.9668874172185431,0.2636965683323299,0.25496489388423954,0.0331125827814569,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-24.5,33
33,10,43,151,0.9668874172185431,0.2929961870359222,0.283294326538044,0.0331125827814569,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-23.5,33
33,11,44,151,0.9337748344370861,0.31125827814569534,0.29064514714266915,0.06622516556291391,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-22.5,33
33,12,45,151,0.9337748344370861,0.3395544852498495,0.3170674332465482,0.06622516556291391,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-21.5,33
33,13,46,151,0.9337748344370861,0.3678506923540036,0.34348971935042716,0.06622516556291391,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-20.5,33
33,14,47,151,0.9337748344370861,0.39614689945815773,0.36991200545430625,0.06622516556291391,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-19.5,33
33,15,48,151,0.9337748344370861,0.4244431065623118,0.3963342915581852,0.06622516556291391,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-18.5,33
33,16,49,151,0.9337748344370861,0.45273931366646597,0.42275657766206426,0.06622516556291391,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-17.5,33
33,17,50,151,0.9337748344370861,0.4810355207706201,0.4491788637659433,0.06622516556291391,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-16.5,33
33,18,51,151,0.9271523178807947,0.5057194461167971,0.46887895666458007,0.07284768211920534,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-15.5,33
33,19,52,151,0.8874172185430463,0.5109371864338752,0.4534144568353594,0.11258278145695366,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-14.5,33
33,20,53,151,0.8874172185430463,0.5378286172988159,0.47727837561616776,0.11258278145695366,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-13.5,33
33,21,54,151,0.8874172185430463,0.5647200481637568,0.5011422943969762,0.11258278145695366,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-12.5,33
33,22,55,151,0.8874172185430463,0.5916114790286975,0.5250062131777845,0.11258278145695366,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-11.5,33
33,23,56,151,0.6225165562913907,0.4338751755970299,0.2700944801729855,0.3774834437086093,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-10.5,33
33,24,57,151,0.6225165562913907,0.45273931366646597,0.2818377184413762,0.3774834437086093,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-9.5,33
33,25,58,151,0.6225165562913907,0.471603451735902,0.2935809567097668,0.3774834437086093,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-8.5,33
33,26,59,151,0.6225165562913907,0.4904675898053381,0.3053241949781575,0.3774834437086093,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-7.5,33
33,27,60,151,0.6225165562913907,0.5093317278747742,0.3170674332465482,0.3774834437086093,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-6.5,33
33,28,61,151,0.6225165562913907,0.5281958659442103,0.32881067151493887,0.3774834437086093,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-5.5,33
33,29,62,151,0.6225165562913907,0.5470600040136464,0.34055390978332956,0.3774834437086093,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-4.5,33
33,30,63,151,0.6026490066225165,0.5478627332931968,0.33016893198464176,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-3.5,33
33,31,64,151,0.6026490066225165,0.5661248244029701,0.3411745630507965,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-2.5,33
33,32,65,151,0.6026490066225165,0.5843869155127434,0.3521801941169513,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-1.5,33
33,33,66,151,0.6026490066225165,0.6026490066225165,0.363185825183106,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,-0.5,33
33,34,67,151,0.6026490066225165,0.6209110977322897,0.37419145624926065,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,0.5,33
33,35,68,151,0.6026490066225165,0.639173188842063,0.3851970873154154,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,1.5,33
33,36,69,151,0.6026490066225165,0.6574352799518361,0.3962027183815701,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,2.5,33
33,37,70,151,0.6026490066225165,0.6756973710616093,0.4072083494477248,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,3.5,33
33,38,71,151,0.6026490066225165,0.6939594621713827,0.41821398051387965,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,4.5,33
33,39,72,151,0.6026490066225165,0.7122215532811559,0.4292196115800343,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,5.5,33
33,40,73,151,0.6026490066225165,0.7304836443909292,0.44022524264618906,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,6.5,33
33,41,74,151,0.6026490066225165,0.7487457355007023,0.45123087371234377,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,7.5,33
33,42,75,151,0.6026490066225165,0.7670078266104756,0.46223650477849854,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,8.5,33
33,43,76,151,0.6026490066225165,0.7852699177202488,0.47324213584465324,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,9.5,33
33,44,77,151,0.6026490066225165,0.803532008830022,0.4842477669108079,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,10.5,33
33,45,78,151,0.6026490066225165,0.8217940999397952,0.49525339797696266,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,11.5,33
33,46,79,151,0.6026490066225165,0.8400561910495685,0.5062590290431175,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,12.5,33
33,47,80,151,0.6026490066225165,0.8583182821593418,0.5172646601092722,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,13.5,33
33,48,81,151,0.6026490066225165,0.876580373269115,0.5282702911754269,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,14.5,33
33,49,82,151,0.6026490066225165,0.8948424643788881,0.5392759222415816,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,15.5,33
33,50,83,151,0.6026490066225165,0.9131045554886614,0.5502815533077363,0.3973509933774835,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,16.5,33
33,51,84,151,0.5761589403973509,0.8904274533413605,0.5130277380178699,0.42384105960264906,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,17.5,33
33,52,85,151,0.5761589403973509,0.9078868151715832,0.5230871054299849,0.42384105960264906,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,18.5,33
33,53,86,151,0.5761589403973509,0.925346177001806,0.5331464728421,0.42384105960264906,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,19.5,33
33,54,87,151,0.5695364238410596,0.9319686935580976,0.5307901168609033,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,20.5,33
33,55,88,151,0.5695364238410596,0.9492273730684327,0.5406195634694385,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,21.5,33
33,56,89,151,0.5695364238410596,0.9664860525787679,0.5504490100779738,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,22.5,33
33,57,90,151,0.5695364238410596,0.983744732089103,0.560278456686509,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,23.5,33
33,58,91,151,0.5695364238410596,1.0010034115994382,0.5701079032950442,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,24.5,33
33,59,92,151,0.5695364238410596,1.0182620911097733,0.5799373499035795,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,25.5,33
33,60,93,151,0.5695364238410596,1.0355207706201084,0.5897667965121147,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,26.5,33
33,61,94,151,0.5695364238410596,1.0527794501304435,0.59959624312065,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,27.5,33
33,62,95,151,0.5695364238410596,1.0700381296407788,0.6094256897291853,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,28.5,33
33,63,96,151,0.5695364238410596,1.087296809151114,0.6192551363377206,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,29.5,33
33,64,97,151,0.5695364238410596,1.104555488661449,0.6290845829462558,0.4304635761589404,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,30.5,33
33,65,98,151,0.5231788079470199,1.030503712622918,0.5391377039550366,0.4768211920529801,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,31.5,33
33,66,99,151,0.5231788079470199,1.0463576158940397,0.5474321301697294,0.4768211920529801,1.0,64.54032063484192,0.9754031896591187,slight-underdog,66,32.5,33
34,1,35,420,1.0,0.029411764705882353,0.029411764705882353,0.0,0.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-32.0,34
34,2,36,420,1.0,0.058823529411764705,0.058823529411764705,0.0,0.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-31.0,34
34,3,37,420,1.0,0.08823529411764706,0.08823529411764706,0.0,0.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-30.0,34
34,4,38,420,1.0,0.11764705882352941,0.11764705882352941,0.0,0.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-29.0,34
34,5,39,420,0.9952380952380953,0.14635854341736695,0.14566159797252234,0.004761904761904745,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-28.0,34
34,6,40,420,0.9952380952380953,0.17563025210084035,0.17479391756702684,0.004761904761904745,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-27.0,34
34,7,41,420,0.9952380952380953,0.20490196078431372,0.20392623716153127,0.004761904761904745,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-26.0,34
34,8,42,420,0.9952380952380953,0.23417366946778712,0.23305855675603576,0.004761904761904745,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-25.0,34
34,9,43,420,0.9952380952380953,0.2634453781512605,0.2621908763505402,0.004761904761904745,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-24.0,34
34,10,44,420,0.9809523809523809,0.28851540616246496,0.28301987461651323,0.01904761904761909,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-23.0,34
34,11,45,420,0.9809523809523809,0.31736694677871147,0.3113218620781646,0.01904761904761909,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-22.0,34
34,12,46,420,0.9809523809523809,0.346218487394958,0.3396238495398159,0.01904761904761909,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-21.0,34
34,13,47,420,0.9809523809523809,0.3750700280112044,0.3679258370014672,0.01904761904761909,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-20.0,34
34,14,48,420,0.9809523809523809,0.40392156862745093,0.3962278244631185,0.01904761904761909,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-19.0,34
34,15,49,420,0.9809523809523809,0.43277310924369744,0.42452981192476985,0.01904761904761909,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-18.0,34
34,16,50,420,0.9809523809523809,0.46162464985994395,0.4528317993864212,0.01904761904761909,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-17.0,34
34,17,51,420,0.9761904761904762,0.4880952380952381,0.4764739229024943,0.023809523809523836,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-16.0,34
34,18,52,420,0.9714285714285714,0.5142857142857142,0.4995918367346938,0.02857142857142858,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-15.0,34
34,19,53,420,0.9666666666666667,0.5401960784313725,0.5221895424836601,0.033333333333333326,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-14.0,34
34,20,54,420,0.9666666666666667,0.5686274509803921,0.549673202614379,0.033333333333333326,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-13.0,34
34,21,55,420,0.9666666666666667,0.5970588235294118,0.577156862745098,0.033333333333333326,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-12.0,34
34,22,56,420,0.8642857142857143,0.5592436974789916,0.4833463385354142,0.13571428571428568,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-11.0,34
34,23,57,420,0.8642857142857143,0.5846638655462185,0.5053166266506603,0.13571428571428568,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-10.0,34
34,24,58,420,0.8642857142857143,0.6100840336134454,0.5272869147659064,0.13571428571428568,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-9.0,34
34,25,59,420,0.8642857142857143,0.6355042016806723,0.5492572028811525,0.13571428571428568,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-8.0,34
34,26,60,420,0.8642857142857143,0.6609243697478991,0.5712274909963986,0.13571428571428568,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-7.0,34
34,27,61,420,0.8642857142857143,0.686344537815126,0.5931977791116447,0.13571428571428568,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-6.0,34
34,28,62,420,0.8642857142857143,0.711764705882353,0.6151680672268908,0.13571428571428568,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-5.0,34
34,29,63,420,0.8547619047619047,0.7290616246498599,0.6231741029745231,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-4.0,34
34,30,64,420,0.8547619047619047,0.7542016806722689,0.6446628651460584,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-3.0,34
34,31,65,420,0.8547619047619047,0.7793417366946778,0.6661516273175936,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-2.0,34
34,32,66,420,0.8547619047619047,0.8044817927170868,0.6876403894891289,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,-1.0,34
34,33,67,420,0.8547619047619047,0.8296218487394957,0.7091291516606641,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,0.0,34
34,34,68,420,0.8547619047619047,0.8547619047619047,0.7306179138321994,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,1.0,34
34,35,69,420,0.8547619047619047,0.8799019607843136,0.7521066760037347,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,2.0,34
34,36,70,420,0.8547619047619047,0.9050420168067227,0.7735954381752701,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,3.0,34
34,37,71,420,0.8547619047619047,0.9301820728291316,0.7950842003468053,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,4.0,34
34,38,72,420,0.8547619047619047,0.9553221288515406,0.8165729625183406,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,5.0,34
34,39,73,420,0.8547619047619047,0.9804621848739494,0.8380617246898758,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,6.0,34
34,40,74,420,0.8547619047619047,1.0056022408963585,0.8595504868614112,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,7.0,34
34,41,75,420,0.8547619047619047,1.0307422969187674,0.8810392490329464,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,8.0,34
34,42,76,420,0.8547619047619047,1.0558823529411765,0.9025280112044818,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,9.0,34
34,43,77,420,0.8547619047619047,1.0810224089635854,0.924016773376017,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,10.0,34
34,44,78,420,0.8547619047619047,1.1061624649859945,0.9455055355475523,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,11.0,34
34,45,79,420,0.8547619047619047,1.1313025210084033,0.9669942977190876,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,12.0,34
34,46,80,420,0.8547619047619047,1.1564425770308124,0.988483059890623,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,13.0,34
34,47,81,420,0.8547619047619047,1.1815826330532213,1.009971822062158,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,14.0,34
34,48,82,420,0.8547619047619047,1.2067226890756302,1.0314605842336935,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,15.0,34
34,49,83,420,0.8547619047619047,1.231862745098039,1.0529493464052286,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,16.0,34
34,50,84,420,0.8547619047619047,1.2570028011204482,1.074438108576764,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,17.0,34
34,51,85,420,0.8547619047619047,1.282142857142857,1.0959268707482992,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,18.0,34
34,52,86,420,0.8547619047619047,1.307282913165266,1.1174156329198344,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,19.0,34
34,53,87,420,0.8547619047619047,1.332422969187675,1.1389043950913698,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,20.0,34
34,54,88,420,0.8547619047619047,1.3575630252100839,1.160393157262905,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,21.0,34
34,55,89,420,0.8547619047619047,1.382703081232493,1.1818819194344403,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,22.0,34
34,56,90,420,0.8547619047619047,1.4078431372549018,1.2033706816059755,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,23.0,34
34,57,91,420,0.8547619047619047,1.432983193277311,1.2248594437775109,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,24.0,34
34,58,92,420,0.8547619047619047,1.4581232492997198,1.2463482059490463,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,25.0,34
34,59,93,420,0.8547619047619047,1.483263305322129,1.2678369681205817,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,26.0,34
34,60,94,420,0.8547619047619047,1.5084033613445378,1.2893257302921168,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,27.0,34
34,61,95,420,0.8547619047619047,1.5335434173669467,1.310814492463652,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,28.0,34
34,62,96,420,0.8547619047619047,1.5586834733893555,1.3323032546351872,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,29.0,34
34,63,97,420,0.8547619047619047,1.5838235294117646,1.3537920168067226,0.14523809523809528,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,30.0,34
34,64,98,420,0.1738095238095238,0.32717086834733894,0.05686541283179938,0.8261904761904761,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,31.0,34
34,65,99,420,0.1738095238095238,0.3322829131652661,0.057753934907296245,0.8261904761904761,1.0,64.29851651191711,0.9829850196838379,slight-underdog,65,32.0,34
35,1,36,385,1.0,0.02857142857142857,0.02857142857142857,0.0,0.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-31.5,35
35,2,37,385,1.0,0.05714285714285714,0.05714285714285714,0.0,0.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-30.5,35
35,3,38,385,1.0,0.08571428571428572,0.08571428571428572,0.0,0.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-29.5,35
35,4,39,385,0.9948051948051948,0.11369202226345083,0.11310141435558875,0.0051948051948051965,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-28.5,35
35,5,40,385,0.9948051948051948,0.14211502782931354,0.14137676794448595,0.0051948051948051965,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-27.5,35
35,6,41,385,0.9948051948051948,0.17053803339517626,0.16965212153338313,0.0051948051948051965,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-26.5,35
35,7,42,385,0.9922077922077922,0.19844155844155845,0.1968952605835723,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-25.5,35
35,8,43,385,0.9922077922077922,0.22679035250463822,0.22502315495265401,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-24.5,35
35,9,44,385,0.9922077922077922,0.25513914656771797,0.25315104932173577,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-23.5,35
35,10,45,385,0.9922077922077922,0.28348794063079774,0.2812789436908175,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-22.5,35
35,11,46,385,0.9922077922077922,0.31183673469387757,0.3094068380598993,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-21.5,35
35,12,47,385,0.9922077922077922,0.34018552875695734,0.3375347324289811,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-20.5,35
35,13,48,385,0.9922077922077922,0.3685343228200371,0.36566262679806283,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-19.5,35
35,14,49,385,0.9922077922077922,0.3968831168831169,0.3937905211671446,0.007792207792207795,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-18.5,35
35,15,50,385,0.987012987012987,0.4230055658627087,0.41751198708527093,0.012987012987012991,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-17.5,35
35,16,51,385,0.9844155844155844,0.4500185528756957,0.44300527672698353,0.01558441558441559,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-16.5,35
35,17,52,385,0.9766233766233766,0.4743599257884972,0.4632709924583765,0.023376623376623384,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-15.5,35
35,18,53,385,0.974025974025974,0.5009276437847866,0.4879165361540129,0.025974025974025983,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-14.5,35
35,19,54,385,0.974025974025974,0.5287569573283859,0.5150230103847915,0.025974025974025983,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-13.5,35
35,20,55,385,0.974025974025974,0.5565862708719851,0.5421294846155699,0.025974025974025983,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-12.5,35
35,21,56,385,0.6831168831168831,0.4098701298701299,0.2799892055995952,0.3168831168831169,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-11.5,35
35,22,57,385,0.6831168831168831,0.4293877551020408,0.29332202491386167,0.3168831168831169,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-10.5,35
35,23,58,385,0.6831168831168831,0.4489053803339518,0.3066548442281281,0.3168831168831169,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-9.5,35
35,24,59,385,0.6831168831168831,0.4684230055658627,0.3199876635423945,0.3168831168831169,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-8.5,35
35,25,60,385,0.6831168831168831,0.48794063079777367,0.333320482856661,0.3168831168831169,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-7.5,35
35,26,61,385,0.6831168831168831,0.5074582560296846,0.34665330217092744,0.3168831168831169,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-6.5,35
35,27,62,385,0.6831168831168831,0.5269758812615956,0.3599861214851939,0.3168831168831169,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-5.5,35
35,28,63,385,0.6727272727272727,0.5381818181818182,0.3620495867768595,0.32727272727272727,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-4.5,35
35,29,64,385,0.6727272727272727,0.5574025974025975,0.3749799291617474,0.32727272727272727,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-3.5,35
35,30,65,385,0.6727272727272727,0.5766233766233766,0.38791027154663515,0.32727272727272727,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-2.5,35
35,31,66,385,0.6727272727272727,0.5958441558441558,0.40084061393152304,0.32727272727272727,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-1.5,35
35,32,67,385,0.6727272727272727,0.6150649350649351,0.41377095631641087,0.32727272727272727,1.0,63.53332996368408,0.9853333234786987,slight-underdog,64,-0.5,35
