c,X,target,raw_N,pooled_N,match_N,reach_raw,reach_pooled,reach_pooled_match,exp_ret_match,roc_match,net_raw,net_pooled,miss_cost_raw,reach_pooled_mono,reach_pooled_match_mono
5,50,55,22773,77498.7,3673,0.268300180037764,0.298086233134711,0.3574954318119937,13.809140157138545,2.761828031427709,9.769694328308105,10.512556463624088,4.981980800628662,0.298086233134711,0.3574954318119937
5,51,56,22773,77498.7,3673,0.26680718394590086,0.29341974218606165,0.3520103363908787,13.852665707762098,2.7705331415524195,9.954386711120605,10.54176125351652,4.982017517089844,0.29341974218606165,0.3520103363908787
5,52,57,22773,77498.7,3673,0.2629429587669609,0.29041338856949606,0.34769079686050297,13.955102977705256,2.791020595541051,10.000932693481445,10.660781008285138,4.982111930847168,0.29041338856949606,0.34769079686050297
5,53,58,22773,77498.7,3673,0.2611425811267729,0.2889136369293132,0.34483061276157795,14.13352915749308,2.8267058314986158,10.159454345703125,10.862471034238768,4.982155799865723,0.2889136369293132,0.34483061276157795
5,54,59,22773,77498.7,3673,0.259473938435867,0.2877132189169255,0.34277409175959705,14.353752926321487,2.8707505852642976,10.322147369384766,11.078896643725892,4.982195854187012,0.2877132189169255,0.34277409175959705
5,55,60,22773,77498.7,3673,0.259473938435867,0.28578791747934074,0.33970853573467724,14.506262869708419,2.901252573941684,10.581621170043945,11.24722416395099,4.982195854187012,0.28578791747934074,0.33970853573467724
5,56,61,22773,77498.7,3673,0.258507882141132,0.2823302190649182,0.3355822829709438,14.588087052607994,2.917617410521599,10.78216552734375,11.315053772647548,4.982219219207764,0.2823302190649182,0.3355822829709438
5,57,62,22773,77498.7,3673,0.256312299653098,0.27817859462551536,0.3316941916535361,14.677076767655938,2.9354153535311878,10.904546737670898,11.331806342550788,4.982271671295166,0.27817859462551536,0.3316941916535361
5,58,63,22773,77498.7,3673,0.25424845211434594,0.2759594919573775,0.32772355481944415,14.75489770474294,2.950979540948588,11.030837059020996,11.467402727731697,4.982320785522461,0.2759594919573775,0.32772355481944415
5,59,64,22773,77498.7,3673,0.2532384841698503,0.272330966329508,0.32512155002301335,14.91309665776872,2.982619331553744,11.220447540283203,11.505108031001512,4.982344627380371,0.272330966329508,0.32512155002301335
5,60,65,22773,77498.7,3673,0.25113072498133754,0.2682582527769446,0.3222447828208823,15.046824268645809,3.0093648537291617,11.336681365966797,11.505375185799583,4.982394218444824,0.2682582527769446,0.3222447828208823
5,61,66,22773,77498.7,3673,0.25113072498133754,0.262978804624073,0.3186710884174019,15.125600343441418,3.0251200686882838,11.587812423706055,11.418051035954754,4.982394218444824,0.262978804624073,0.3186710884174019
5,62,67,22773,77498.7,3673,0.23088745444166336,0.25525017656429916,0.31367627779196045,15.10179202451789,3.020358404903578,10.482644081115723,11.159853902915488,4.982858180999756,0.25525017656429916,0.31367627779196045
5,63,68,22773,77498.7,3673,0.22948228164932155,0.25169363952737545,0.30853863627451034,15.0592138260143,3.01184276520286,10.617980003356934,11.167985418138452,4.982889175415039,0.25169363952737545,0.30853863627451034
5,64,69,22773,77498.7,3673,0.22596934966846705,0.24759775835309641,0.30406891713018114,15.05690038504495,3.01138007700899,10.605069160461426,11.133342394905895,4.982966899871826,0.24759775835309641,0.30406891713018114
5,65,70,22773,77498.7,3673,0.2243885302770825,0.24631470114847667,0.3012596079412933,15.161423568648951,3.03228471372979,10.720381736755371,11.289820532078952,4.983001708984375,0.24631470114847667,0.3012596079412933
5,66,71,22773,77498.7,3673,0.22311509243402275,0.24465711640237967,0.29939769767951707,15.328158058870383,3.0656316117740765,10.854355812072754,11.415720382599453,4.983029842376709,0.24465711640237967,0.29939769767951707
5,67,72,22773,77498.7,3673,0.22311509243402275,0.23797739493650563,0.2968162701960967,15.436781753536652,3.0873563507073305,11.077470779418945,11.167784055110094,4.983029842376709,0.23797739493650563,0.2968162701960967
5,68,73,22773,77498.7,3673,0.21767004786369823,0.23379660132360636,0.2926277260364898,15.421093879350018,3.0842187758700037,10.903097152709961,11.095587684738074,4.983148097991943,0.23379660132360636,0.2926277260364898
5,69,74,22773,77498.7,3673,0.2160892284723137,0.22876399985120097,0.28803432458074923,15.370910961703594,3.074182192340719,11.00378704071045,10.948148437036629,4.983181953430176,0.22876399985120097,0.28803432458074923
5,70,75,22773,77498.7,3673,0.21406929258332236,0.22466637124624858,0.28317439877703,15.292486265925191,3.0584972531850383,11.068381309509277,10.870773156655337,4.983225345611572,0.22466637124624858,0.28317439877703
5,71,76,22773,77498.7,3673,0.20651648882448514,0.22158551724879727,0.2794567456522102,15.300471676503276,3.060094335300655,10.712831497192383,10.866133690590154,4.977846622467041,0.22158551724879727,0.2794567456522102
5,72,77,22773,77498.7,3673,0.20440872963597242,0.21979658453036696,0.2766569806633127,15.36096429158158,3.072192858316316,10.757049560546875,10.9475658346495,4.9779052734375,0.21979658453036696,0.2766569806633127
5,73,78,22773,77498.7,3673,0.20366223159004085,0.21835300791347045,0.27381636640930007,15.411315523267719,3.082263104653544,10.90323257446289,11.05195009049881,4.977926254272461,0.21835300791347045,0.27381636640930007
5,74,79,22773,77498.7,3673,0.20366223159004085,0.2142540341721956,0.2702774831490819,15.399158842595867,3.079831768519173,11.106893539428711,10.940426262468602,4.977926254272461,0.2142540341721956,0.2702774831490819
5,75,80,22773,77498.7,3673,0.1876344794273921,0.20721732859821246,0.26495331069641676,15.240511107110665,3.048102221422133,10.028336524963379,10.58914495546278,4.978362083435059,0.20721732859821246,0.26495331069641676
5,76,81,22773,77498.7,3673,0.18416545909629825,0.20457550749164638,0.2604125093283856,15.131524423026033,3.0263048846052065,9.934980392456055,10.579531903177944,4.978454113006592,0.20457550749164638,0.2604125093283856
5,77,82,22773,77498.7,3673,0.18100382031352918,0.2020993132357777,0.25733524705910593,15.1369914063105,3.0273982812621,9.859890937805176,10.579162835863574,4.978537082672119,0.2020993132357777,0.25733524705910593
5,78,83,22773,77498.7,3673,0.17797391648004215,0.19625199827607465,0.2538897485132725,15.104433741834457,3.0208867483668915,9.789413452148438,10.28230760951387,4.978616714477539,0.19625199827607465,0.2538897485132725
5,79,84,22773,77498.7,3673,0.17634918543889694,0.19419356177265995,0.25126114388436044,15.133114339190467,3.0266228678380935,9.83090877532959,10.302255337737073,4.978658676147461,0.19419356177265995,0.25126114388436044
5,80,85,22773,77498.7,3673,0.17634918543889694,0.18923198281814652,0.24766843240607445,15.07303077844907,3.014606155689814,10.007258415222168,10.068072530130037,4.978658676147461,0.18923198281814652,0.24766843240607445
5,81,86,22773,77498.7,3673,0.15689632459491504,0.18087748787177016,0.24316932728961246,14.928213275254668,2.985642655050934,8.510662078857422,9.533545513367674,4.979151248931885,0.18087748787177016,0.24316932728961246
5,82,87,22773,77498.7,3673,0.15487638870592368,0.17767577898520187,0.2375809574728057,14.68493109147788,2.936986218295576,8.491823196411133,9.431633996343475,4.979201316833496,0.17767577898520187,0.2375809574728057
5,83,88,22773,77498.7,3673,0.152900364466693,0.1746990835280831,0.23320954002211824,14.534013520516094,2.9068027041032187,8.472808837890625,9.343659653153447,4.979249954223633,0.1746990835280831,0.23320954002211824
5,84,89,22773,77498.7,3673,0.15013393053177007,0.17233533734262188,0.22969834653221302,14.458570633862509,2.8917141267725017,8.379496574401855,9.317133808331263,4.979317665100098,0.17233533734262188,0.22969834653221302
5,85,90,22773,77498.7,3673,0.13581873270978792,0.16707677449928954,0.22733380107491588,14.49486744263019,2.898973488526038,7.276416778564453,9.036649622759386,4.938981056213379,0.16707677449928954,0.22733380107491588
5,86,91,22773,77498.7,3673,0.13581873270978792,0.16084742779193625,0.22386614937548505,14.415074937282549,2.8830149874565096,7.412236213684082,8.645230717199848,4.938981056213379,0.16084742779193625,0.22386614937548505
5,87,92,22773,77498.7,3673,0.1343696482676854,0.156445662957896,0.2188374526051456,14.21024774171011,2.842049548342022,7.432316780090332,8.430268505759686,4.9187774658203125,0.156445662957896,0.2188374526051456
5,88,93,22773,77498.7,3673,0.13050542308874544,0.1514553057920018,0.21275993027981968,13.898420005167422,2.7796840010334845,7.20731258392334,8.136223753710103,4.9191389083862305,0.1514553057920018,0.21275993027981968
5,89,94,22773,77498.7,3673,0.123260000878233,0.14747717617422043,0.2069676819078714,13.610428620570982,2.7220857241141965,6.705085277557373,7.949579695621148,4.864675045013428,0.14747717617422043,0.2069676819078714
5,90,95,22773,77498.7,3673,0.11838580775479735,0.14486198468723444,0.2031187570272293,13.48298044467422,2.696596088934844,6.435604095458984,7.8820648602808046,4.785675048828125,0.14486198468723444,0.2031187570272293
5,91,96,22773,77498.7,3673,0.11184297194045581,0.14258681351882155,0.20081108671032294,13.492545250953418,2.6985090501906837,6.004971981048584,7.832780565006293,4.698199272155762,0.14258681351882155,0.20081108671032294
5,92,97,22773,77498.7,3673,0.11184297194045581,0.14573238892318213,0.21133680891313264,15.090611215706339,3.018122243141268,6.116815090179443,8.597514672341145,4.698199272155762,0.14258681351882155,0.20081108671032294
5,93,98,22773,77498.7,3673,0.11105256224476354,0.13345954133962784,0.21098664121008032,15.701279085738058,3.1402558171476116,6.173168659210205,7.948647203847877,4.6737518310546875,0.13345954133962784,0.20081108671032294
5,94,99,22773,77498.7,3673,0.11013041759978923,0.11013041759978923,0.15928744379107576,11.184538222068488,2.2369076444136975,6.201717376708984,6.201717376708984,4.664214134216309,0.11013041759978923,0.15928744379107576
6,1,7,25386,92510.0,3708,0.990585362010557,0.9796881518333713,0.9741625013582151,0.8115334407258105,0.13525557345430175,0.9340975284576416,0.8514536339276211,6.0,0.9796881518333713,0.9741625013582151
6,2,8,25386,92510.0,3708,0.9440242653431025,0.9547807617392174,0.9427480845990587,1.4869168035971247,0.24781946726618745,1.5521941184997559,1.5983690263837393,6.0,0.9547807617392174,0.9427480845990587
6,3,9,25386,92510.0,3708,0.9440242653431025,0.9128276784855646,0.8883981849724819,1.903785752807079,0.3172976254678465,2.496218204498291,2.146295769580704,6.0,0.9128276784855646,0.8883981849724819
6,4,10,25386,92510.0,3708,0.9094382730638935,0.8736053243807617,0.851332241916212,2.3738585522776714,0.39564309204627857,3.0943827629089355,2.6173626748914374,6.0,0.8736053243807617,0.851332241916212
6,5,11,25386,92510.0,3708,0.838730008666194,0.8301337292363913,0.815601397640208,2.82362846118602,0.4706047435310033,3.2260303497314453,3.0064396506657007,6.0,0.8301337292363913,0.815601397640208
6,6,12,25386,92510.0,3708,0.7709367367840542,0.7861833828750806,0.7813214350094156,3.2188537987476447,0.5364756331246074,3.2512407302856445,3.3107506265078666,6.0,0.7861833828750806,0.7813214350094156
6,7,13,25386,92510.0,3708,0.7512408414086504,0.7582666139508787,0.7510016813582289,3.5635513567487016,0.5939252261247836,3.7661309242248535,3.7018548457742257,6.0,0.7582666139508787,0.7510016813582289
6,8,14,25386,92510.0,3708,0.7512408414086504,0.7365094517191605,0.7283230984264324,3.9744412964372517,0.662406882739542,4.517371654510498,4.133586503547486,6.0,0.7365094517191605,0.7283230984264324
6,9,15,25386,92510.0,3708,0.7295753564957063,0.7182703357636492,0.7094074718071316,4.39590375861326,0.7326506264355434,4.943630218505859,4.578971611569787,6.0,0.7182703357636492,0.7094074718071316
6,10,16,25386,92510.0,3708,0.667021192783424,0.6827081169301417,0.6810805359548256,4.622293488482702,0.7703822480804504,4.672338962554932,4.69267025688291,6.0,0.6827081169301417,0.6810805359548256
6,11,17,25386,92510.0,3708,0.667021192783424,0.6560455992331763,0.6577014470524705,4.8941628471787055,0.8156938078631176,5.339360237121582,4.916205168489037,6.0,0.6560455992331763,0.6577014470524705
6,12,18,25386,92510.0,3708,0.6314897975261955,0.6305700835226186,0.6404067623899631,5.213195285411248,0.8688658809018747,5.366816520690918,5.088995871074244,6.0,0.6305700835226186,0.6404067623899631
6,13,19,25386,92510.0,3708,0.5886709209800678,0.6045052985322233,0.6227451921562212,5.500335615517533,0.9167226025862555,5.184747219085693,5.209249744901962,6.0,0.6045052985322233,0.6227451921562212
6,14,20,25386,92510.0,3708,0.5886709209800678,0.5827655834954608,0.6075824422943992,5.81420362673479,0.9690339377891317,5.773418426513672,5.371797225139252,6.0,0.5827655834954608,0.6075824422943992
6,15,21,25386,92510.0,3708,0.5501851414165287,0.5643763945817277,0.5925247208017719,6.084649221881127,1.0141082036468545,5.553887844085693,5.548929130531789,6.0,0.5643763945817277,0.5925247208017719
6,16,22,25386,92510.0,3708,0.5386039549357914,0.5511448794911207,0.578205158391494,6.358355983783284,1.059725997297214,5.849287033081055,5.819983582936768,6.0,0.5511448794911207,0.578205158391494
6,17,23,25386,92510.0,3708,0.5386039549357914,0.537584695509645,0.5653140263582543,6.620718671876642,1.1034531119794404,6.387890815734863,6.041042477510144,6.0,0.537584695509645,0.5653140263582543
6,18,24,25386,92510.0,3708,0.523950208776491,0.5290416548258106,0.5550905356919124,6.92935451282174,1.1548924188036234,6.57480525970459,6.364550717251889,6.0,0.5290416548258106,0.5550905356919124
6,19,25,25386,92510.0,3708,0.523950208776491,0.5176898350469699,0.5437952506919002,7.195437730024012,1.1992396216706687,7.098755836486816,6.601451946310705,6.0,0.5176898350469699,0.5437952506919002
6,20,26,25386,92510.0,3708,0.4991333806034822,0.5062593534310389,0.5326193146862359,7.430646030893355,1.2384410051488925,6.977468490600586,6.809296195969789,6.0,0.5062593534310389,0.5326193146862359
6,21,27,25386,92510.0,3708,0.4991333806034822,0.4893299127361176,0.5221028271316775,7.672910749672483,1.2788184582787472,7.476601600646973,6.852636631042842,6.0,0.4893299127361176,0.5221028271316775
6,22,28,25386,92510.0,3708,0.4799101867170882,0.47774146745152113,0.514711755783696,7.979326906920617,1.3298878178201028,7.437485694885254,7.0095632455841175,6.0,0.47774146745152113,0.514711755783696
6,23,29,25386,92510.0,3708,0.4598991570156779,0.4661667290348317,0.5031470687673779,8.148042513780823,1.3580070856301372,7.337075233459473,7.14613657403844,6.0,0.4661667290348317,0.5031470687673779
6,24,30,25386,92510.0,3708,0.4598991570156779,0.4579194731074185,0.4943139296090481,8.382467510448858,1.397077918408143,7.796974182128906,7.364850368004816,6.0,0.4579194731074185,0.4943139296090481
6,25,31,25386,92510.0,3708,0.45052391081698573,0.4506245234377728,0.4879418388948747,8.671967248535548,1.4453278747559246,7.966241359710693,7.587919281978848,6.0,0.4506245234377728,0.4879418388948747
6,26,32,25386,92510.0,3708,0.434924761679666,0.4360385466727952,0.47931314407044634,8.874745879863072,1.479124313310512,7.9175920486450195,7.554024649916388,6.0,0.4360385466727952,0.47931314407044634
6,27,33,25386,92510.0,3708,0.434924761679666,0.42760259669616424,0.47246981930724313,9.122999740525719,1.5204999567542865,8.352517127990723,7.700763334317984,6.0,0.42760259669616424,0.47246981930724313
6,28,34,25386,92510.0,3708,0.4284645079965335,0.4179573701147012,0.4671648098931565,9.408613704539253,1.5681022840898755,8.567793846130371,7.784537201676207,6.0,0.4179573701147012,0.4671648098931565
6,29,35,25386,92510.0,3708,0.4188923028440873,0.409763032320746,0.45890212602238595,9.57770506856332,1.5962841780938868,8.661230087280273,7.906682847023008,6.0,0.409763032320746,0.45890212602238595
6,30,36,25386,92510.0,3708,0.4188923028440873,0.4032653948486766,0.4518507066345645,9.782667715692892,1.6304446192821487,9.080121994018555,8.082441777743414,6.0,0.4032653948486766,0.4518507066345645
6,31,37,25386,92510.0,3708,0.41589852674702593,0.39780649141917834,0.4465081233193357,10.031772906001656,1.671962151000276,9.388245582580566,8.277362607686216,6.0,0.39780649141917834,0.4465081233193357
6,32,38,25386,92510.0,3708,0.3907665642480107,0.3837855037440746,0.4386639472594909,10.172246664097997,1.695374444016333,8.849128723144531,8.127711014885588,6.0,0.3837855037440746,0.4386639472594909
6,33,39,25386,92510.0,3708,0.3849365792168912,0.3741043088764325,0.4315677474517391,10.328261640534514,1.7213769400890857,9.012527465820312,8.129033870404884,6.0,0.3741043088764325,0.4315677474517391
6,34,40,25386,92510.0,3708,0.3849365792168912,0.3679781121954343,0.4270587340951537,10.575901985020831,1.7626503308368051,9.397462844848633,8.252511221535038,6.0,0.3679781121954343,0.4270587340951537
6,35,41,25386,92510.0,3708,0.37418262034192074,0.36343329547282655,0.4207446750823096,10.736869189746292,1.7894781982910486,9.341487884521484,8.430428692443499,6.0,0.36343329547282655,0.4207446750823096
6,36,42,25386,92510.0,3708,0.3715039785708658,0.35783095152296074,0.41397023222905305,10.868360153365812,1.8113933588943019,9.603167533874512,8.553951585038421,6.0,0.35783095152296074,0.41397023222905305
6,37,43,25386,92510.0,3708,0.3715039785708658,0.3551755203014004,0.4095451392540692,11.088499047521658,1.848083174586943,9.974671363830566,8.796375419077002,6.0,0.3551755203014004,0.4095451392540692
6,38,44,25386,92510.0,3708,0.36362562042070434,0.35122855040280904,0.4043225633717038,11.262833780223312,1.877138963370552,9.999527931213379,8.973775881670964,6.0,0.35122855040280904,0.4043225633717038
6,39,45,25386,92510.0,3708,0.35960765776412196,0.34411083577268103,0.39871616404110766,11.410800776552154,1.901800129425359,10.182344436645508,8.997248787211964,6.0,0.34411083577268103,0.39871616404110766
6,40,46,25386,92510.0,3708,0.35960765776412196,0.34026006602976816,0.3950301394207087,11.637474333027033,1.9395790555045054,10.541952133178711,9.163095111835998,6.0,0.34026006602976816,0.3950301394207087
6,41,47,25386,92510.0,3708,0.34558418025683446,0.3350726233081568,0.3897268676902227,11.779045991966601,1.9631743319944335,10.242456436157227,9.257077023264245,6.0,0.3350726233081568,0.3897268676902227
6,42,48,25386,92510.0,3708,0.34278736311352714,0.32760337754904917,0.3834435242565416,11.860155745429203,1.9766926242382006,10.4537935256958,9.231694774591912,6.0,0.32760337754904917,0.3834435242565416
6,43,49,25386,92510.0,3708,0.34278736311352714,0.32446961240568856,0.3784094548655184,11.991003472377002,1.9985005787295005,10.796581268310547,9.40113868562416,6.0,0.32446961240568856,0.3784094548655184
