code,source,bell_epoch,bell_minus_w1_right_s,w1_right,violent_class,receipts_or_reason
26JUL19KOPBUS,MACHINE_RECEIPT,1784557500,0,1784557500,False,4
26JUL19KOTHOD,MACHINE_RECEIPT,1784480700,0,1784480700,False,3
26JUL19KOZVIT,MACHINE_RECEIPT,1784480100,0,1784480100,False,132
26JUL19KRESAK,MACHINE_RECEIPT,1784480700,0,1784480700,False,13192
26JUL19KRUCAS,BELL_UNRESOLVED,,,1784473200,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL19KUHPAS,TAPE_SIGNATURE,1784492220.0,1896,1784490324.26,False,344
26JUL19KUZOPI,TAPE_SIGNATURE,1784455920.0,7785,1784448134.911,False,219
26JUL19LANMAY,TAPE_SIGNATURE,1784477460.0,3120,1784474340,False,359
26JUL19LEPPET,TAPE_SIGNATURE,1784451480.0,3431,1784448048.964,False,118
26JUL19LUZTAB,TAPE_SIGNATURE,1784465880.0,1440,1784464440,False,200
26JUL19MALMOR,MACHINE_RECEIPT,1784469900,0,1784469900,False,16
26JUL19MALZAA,TAPE_SIGNATURE,1784448360.0,1800,1784446560,False,690
26JUL19MARCOL,TAPE_SIGNATURE,1784457240.0,22061,1784435179.218,False,236
26JUL19MARSKA,TAPE_SIGNATURE,1784470560.0,7920,1784462640,False,334
26JUL19MARWAZ,TAPE_SIGNATURE,1784466900.0,600,1784466300,False,122
26JUL19MCKOUA,TAPE_SIGNATURE,1784472120.0,3293,1784468826.977,False,140
26JUL19MENKUM,TAPE_SIGNATURE,1784463060.0,-120,1784463180,False,203
26JUL19MILFAN,MACHINE_RECEIPT,1784477100,0,1784477100,False,5
26JUL19MOLOFN,TAPE_SIGNATURE,1784640120.0,230921,1784409199,False,539
26JUL19MONPIE,MACHINE_RECEIPT,1784453400,0,1784453400,False,9
26JUL19MONTHO,TAPE_SIGNATURE,1784462940.0,36,1784462904.453,False,166
26JUL19MULNAV,TAPE_SIGNATURE,1784538360.0,246,1784538114.44,False,485
26JUL19NEUHAN,TAPE_SIGNATURE,1784544420.0,14663,1784529756.932,False,269
26JUL19NIKVRB,MACHINE_RECEIPT,1784478900,0,1784478900,False,31
26JUL19OLILAS,TAPE_SIGNATURE,1784468940.0,2760,1784466180,False,532
26JUL19PALMUN,TAPE_SIGNATURE,1784466660.0,1020,1784465640,False,177
26JUL19PAPROS,MACHINE_RECEIPT,1784474100,0,1784474100,False,12
26JUL19PELBUE,TAPE_SIGNATURE,1784459520.0,610,1784458909.89,False,218
26JUL19PETALO,TAPE_SIGNATURE,1784461620.0,420,1784461200,False,260
26JUL19PIENES,TAPE_SIGNATURE,1784468220.0,-720,1784468940,False,62
26JUL19PODSAI,TAPE_SIGNATURE,1784457540.0,540,1784457000,False,483
26JUL19POLSCH,TAPE_SIGNATURE,1784464620.0,8684,1784455935.525,False,204
26JUL19PONZIE,TAPE_SIGNATURE,1784471100.0,382,1784470718.342,False,261
26JUL19POUJAN,TAPE_SIGNATURE,1784458080.0,1708,1784456371.54,False,64
26JUL19PRIMAR,MACHINE_RECEIPT,1784474400,0,1784474400,False,24
26JUL19REJWES,MACHINE_RECEIPT,1784464500,0,1784464500,False,7
26JUL19RENTON,MACHINE_RECEIPT,1784485500,0,1784485500,False,31
26JUL19RITGOM,TAPE_SIGNATURE,1784472660.0,660,1784472000,False,271
26JUL19RODIVA,MACHINE_RECEIPT,1784494200,0,1784494200,False,9
26JUL19RODSAC,TAPE_SIGNATURE,1784467680.0,1413,1784466267.024,False,262
26JUL19ROZSHE,TAPE_SIGNATURE,1784483280.0,180,1784483100,False,758
26JUL19RUBDAR,TAPE_SIGNATURE,1784461260.0,-780,1784462040,False,462
26JUL19RUSKAZ,MACHINE_RECEIPT,1784451000,0,1784451000,False,2
26JUL19RYSHON,TAPE_SIGNATURE,1784452860.0,1199,1784451660.8,False,216
26JUL19SALKNU,TAPE_SIGNATURE,1784467800.0,-240,1784468040,False,283
26JUL19SALVRB,BELL_UNRESOLVED,,,1784473200,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL19SERTOT,MACHINE_RECEIPT,1784481000,0,1784481000,False,4
26JUL19SHEBAD,TAPE_SIGNATURE,1784518260.0,48120,1784470140,False,82
26JUL19SINMAT,TAPE_SIGNATURE,1784457120.0,1184,1784455935.526,False,214
26JUL19STRPAQ,TAPE_SIGNATURE,1784463540.0,242,1784463297.852,False,160
26JUL19STRSHE,TAPE_SIGNATURE,1784624700.0,41989,1784582710.905,False,441
26JUL19SURPER,MACHINE_RECEIPT,1784495700,0,1784495700,False,4
26JUL19TOKMIY,MACHINE_RECEIPT,1784495400,0,1784495400,False,5
26JUL19TOMLAJ,TAPE_SIGNATURE,1784500800.0,1620,1784499180,False,844
26JUL19TORBAS,TAPE_SIGNATURE,1784544720.0,2820,1784541900,False,177
26JUL19TORSEN,TAPE_SIGNATURE,1784456160.0,0,1784456160,False,181
26JUL19TRODAL,TAPE_SIGNATURE,1784499960.0,1380,1784498580,False,666
26JUL19TSICOL,TAPE_SIGNATURE,1784441100.0,-12572,1784453671.926,False,178
26JUL19VALCAS,TAPE_SIGNATURE,1784474640.0,480,1784474160,False,236
26JUL19VANFAR,TAPE_SIGNATURE,1784647020.0,128100,1784518920,False,333
26JUL19VANGOR,MACHINE_RECEIPT,1784469900,0,1784469900,False,7
26JUL19VANRAD,TAPE_SIGNATURE,1784466720.0,7627,1784459092.608,False,233
26JUL19VANTAR,TAPE_SIGNATURE,1784469660.0,2580,1784467080,False,426
26JUL19VARBOI,TAPE_SIGNATURE,1784449440.0,-180,1784449620,False,67
26JUL19VASTAB,TAPE_SIGNATURE,1784455680.0,7631,1784448048.968,False,242
26JUL19VEDGAR,TAPE_SIGNATURE,1784467260.0,0,1784467260,False,555
26JUL19VISAHT,TAPE_SIGNATURE,1784473920.0,1818,1784472102.014,False,295
26JUL19VUKGEA,TAPE_SIGNATURE,1784483520.0,2520,1784481000,False,35
26JUL19WAWBUR,TAPE_SIGNATURE,1784643540.0,173741,1784469799.148,False,672
26JUL19WINSHE,TAPE_SIGNATURE,1784477580.0,480,1784477100,False,217
26JUL19YASBAR,TAPE_SIGNATURE,1784468520.0,-55,1784468574.735,False,569
26JUL19YEVSTR,TAPE_SIGNATURE,1784467860.0,-240,1784468100,False,169
26JUL19ZAMKIN,TAPE_SIGNATURE,1784492040.0,-7153,1784499192.961,False,530
26JUL19ZAMPOL,TAPE_SIGNATURE,1784488560.0,1800,1784486760,False,223
26JUL20AKSCOS,TAPE_SIGNATURE,1784555220.0,3840,1784551380,False,408
26JUL20ALKFIC,TAPE_SIGNATURE,1784554560.0,-240,1784554800,False,99
26JUL20ARSRIC,TAPE_SIGNATURE,1784649840.0,61140,1784588700,False,528
26JUL20BARYUA,TAPE_SIGNATURE,1784625000.0,0,1784625000,False,258
26JUL20BICWAL,TAPE_SIGNATURE,1784576460.0,900,1784575560,False,1300
26JUL20BLIBEJ,TAPE_SIGNATURE,1784638020.0,1761,1784636259.411,False,696
26JUL20BONUCH,MACHINE_RECEIPT,1784568900,0,1784568900,False,18
26JUL20BOUBOU2,MACHINE_RECEIPT,1784543700,0,1784543700,False,85
26JUL20CALKUM,TAPE_SIGNATURE,1784537820.0,-294,1784538114.45,False,60
26JUL20CHABOU,MACHINE_RECEIPT,1784572800,0,1784572800,False,2
26JUL20CRECOP,BELL_UNRESOLVED,,,1784568600,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL20CREMAT,TAPE_SIGNATURE,1784630700.0,-120,1784630820,False,241
26JUL20DIACIN,TAPE_SIGNATURE,1784552280.0,-300,1784552580,False,507
26JUL20DJECIN,SETTLEMENT_NO_MATCH,,,1784553873.57,True,Kalshi finalized result=scalar (match never began per rules_secondary); detected tape burst overridden by the settlement receipt @ 3f4b0046
26JUL20ECHHAR,MACHINE_RECEIPT,1784571900,0,1784571900,False,13
26JUL20FAURIN,TAPE_SIGNATURE,1784554260.0,3900,1784550360,False,362
26JUL20FERREN,MACHINE_RECEIPT,1784576400,0,1784576400,False,20
26JUL20FRUKRE,TAPE_SIGNATURE,1784649420.0,11340,1784638080,False,545
26JUL20GADGUI,MACHINE_RECEIPT,1784559900,0,1784559900,False,4
26JUL20GALARN,TAPE_SIGNATURE,1784549220.0,-10955,1784560175.37,True,678
26JUL20GALLLA,TAPE_SIGNATURE,1784573100.0,-3120,1784576220,False,139
26JUL20GAOTAG,TAPE_SIGNATURE,1784631660.0,900,1784630760,False,286
26JUL20GIUHER,TAPE_SIGNATURE,1784539320.0,1260,1784538060,False,107
26JUL20GJOAND,MACHINE_RECEIPT,1784561400,0,1784561400,False,64
26JUL20GONTOB,TAPE_SIGNATURE,1784560320.0,1223,1784559096.894,False,476
26JUL20GORMIN,MACHINE_RECEIPT,1784569800,0,1784569800,False,3
26JUL20GORYOU,MACHINE_RECEIPT,1784556300,0,1784556300,False,8
26JUL20HSUHAR,MACHINE_RECEIPT,1784589000,0,1784589000,False,7
26JUL20IMAKIN,TAPE_SIGNATURE,1784565960.0,6060,1784559900,False,585
26JUL20JOHAGU,TAPE_SIGNATURE,1784564580.0,960,1784563620,False,207
26JUL20KABCHI,MACHINE_RECEIPT,1784561400,0,1784561400,False,23
26JUL20KORJIM,MACHINE_RECEIPT,1784640000,0,1784640000,False,85
26JUL20KOVTAR,MACHINE_RECEIPT,1784637600,0,1784637600,False,12
26JUL20KOZPAS,TAPE_SIGNATURE,1784564340.0,6000,1784558340,False,600
26JUL20KUDKOR,BELL_UNRESOLVED,,,1784545200,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL20KUZJAN,TAPE_SIGNATURE,1784536800.0,137,1784536663.377,False,219
26JUL20KYMCLA,TAPE_SIGNATURE,1784570700.0,-180,1784570880,False,1292
26JUL20LANRAD,MACHINE_RECEIPT,1784561400,0,1784561400,False,3
26JUL20LEPAVA,TAPE_SIGNATURE,1784534280.0,-239,1784534519.345,False,673
26JUL20LYSVAL,BELL_UNRESOLVED,,,1784545200,False,no sustained mirrored repricing regime found in the tape (quiet or capture-ended market)
26JUL20MARBIT,TAPE_SIGNATURE,1784538540.0,-420,1784538960,False,136
26JUL20MARROS,MACHINE_RECEIPT,1784545500,0,1784545500,False,3
26JUL20MAYMAG,TAPE_SIGNATURE,1784556240.0,2220,1784554020,False,351
26JUL20MAZSPI,TAPE_SIGNATURE,1784579580.0,5940,1784573640,False,697
26JUL20MILSHE,TAPE_SIGNATURE,1784562960.0,1800,1784561160,False,254
26JUL20MONBAR,TAPE_SIGNATURE,1784556300.0,300,1784556000,False,190
26JUL20MONNES,TAPE_SIGNATURE,1784545560.0,300,1784545260,False,144
26JUL20NIEMAL,TAPE_SIGNATURE,1784534280.0,-239,1784534519.349,False,240
26JUL20NOGSHI,MACHINE_RECEIPT,1784584800,0,1784584800,False,7
26JUL20OKTDOD,MACHINE_RECEIPT,1784538300,0,1784538300,False,24
26JUL20OLISCH,TAPE_SIGNATURE,1784649840.0,9180,1784640660,False,627
26JUL20OLIZIE,TAPE_SIGNATURE,1784541660.0,0,1784541660,False,167
26JUL20ONCAJD,MACHINE_RECEIPT,1784552400,0,1784552400,False,3
26JUL20PALLEO,TAPE_SIGNATURE,1784547960.0,0,1784547960,False,293
26JUL20PARHAV,MACHINE_RECEIPT,1784551800,0,1784551800,False,3
26JUL20PARHON,TAPE_SIGNATURE,1784624700.0,-240,1784624940,False,267
26JUL20PETTAB,TAPE_SIGNATURE,1784540160.0,120,1784540040,False,269
26JUL20PIECAR,TAPE_SIGNATURE,1784534460.0,-59,1784534519.35,False,516
26JUL20PIRNAP,TAPE_SIGNATURE,1784558160.0,3780,1784554380,False,554
26JUL20PODLEE,TAPE_SIGNATURE,1784547240.0,5280,1784541960,False,299
26JUL20PODSTU,TAPE_SIGNATURE,1784559000.0,7140,1784551860,False,446
26JUL20POHWES,TAPE_SIGNATURE,1784536980.0,589,1784536390.751,False,368
26JUL20POLBRU,TAPE_SIGNATURE,1784539920.0,1200,1784538720,False,171
26JUL20PRIBRA,MACHINE_RECEIPT,1784544900,0,1784544900,False,4
26JUL20QUEKAL,MACHINE_RECEIPT,1784550900,0,1784550900,False,6
26JUL20ROCMAR,TAPE_SIGNATURE,1784560680.0,1500,1784559180,False,175
26JUL20ROMERJ,MACHINE_RECEIPT,1784626200,0,1784626200,False,7
26JUL20RUSPAQ,MACHINE_RECEIPT,1784541900,0,1784541900,False,8
26JUL20RUZSAL,TAPE_SIGNATURE,1784558100.0,58848,1784499252,False,1113
26JUL20SAMJOI,TAPE_SIGNATURE,1784630100.0,540,1784629560,False,284
26JUL20SCHROD,MACHINE_RECEIPT,1784551800,0,1784551800,False,16
26JUL20SEISNI,MACHINE_RECEIPT,1784538300,0,1784538300,False,4
26JUL20SEMKRA,TAPE_SIGNATURE,1784624940.0,2100,1784622840,False,241
26JUL20SEYKOL,TAPE_SIGNATURE,1784550660.0,720,1784549940,False,547
26JUL20SORCHA,TAPE_SIGNATURE,1784635800.0,660,1784635140,False,163
26JUL20STAMAT,TAPE_SIGNATURE,1784538660.0,546,1784538114.45,False,211
26JUL20STENOH,TAPE_SIGNATURE,1784632740.0,0,1784632740,False,190
26JUL20SURKUZ,TAPE_SIGNATURE,1784565180.0,5820,1784559360,False,113
26JUL20TIMSAS,TAPE_SIGNATURE,1784624760.0,180,1784624580,False,168
26JUL20TOKHUR,TAPE_SIGNATURE,1784568720.0,840,1784567880,False,576
26JUL20TORSTR,TAPE_SIGNATURE,1784547840.0,120,1784547720,False,303
26JUL20TOTRUG,TAPE_SIGNATURE,1784567460.0,-180,1784567640,False,955
26JUL20TROISO,TAPE_SIGNATURE,1784574660.0,3000,1784571660,False,778
26JUL20URGYAN,TAPE_SIGNATURE,1784570880.0,60,1784570820,False,594
26JUL20VALGOM,TAPE_SIGNATURE,1784543700.0,0,1784543700,False,171
26JUL20VANOUA,MACHINE_RECEIPT,1784545200,0,1784545200,False,4
26JUL20VARDON,TAPE_SIGNATURE,1784538300.0,186,1784538114.45,False,394
26JUL20VASSIN,TAPE_SIGNATURE,1784543880.0,420,1784543460,False,381
26JUL20VEDBAR,MACHINE_RECEIPT,1784544300,0,1784544300,False,7
26JUL20VISNIK,TAPE_SIGNATURE,1784543880.0,-10320,1784554200,False,149
26JUL20WATILA,MACHINE_RECEIPT,1784584800,0,1784584800,False,784
26JUL20WINARS,TAPE_SIGNATURE,1784563680.0,1800,1784561880,False,342
26JUL20ZHESHE,MACHINE_RECEIPT,1784572200,0,1784572200,False,15
26JUL20ZHOGEE,TAPE_SIGNATURE,1784556420.0,0,1784556420,False,329
26JUL20ZHUMAL,TAPE_SIGNATURE,1784556240.0,2880,1784553360,False,388
26JUL20ZINZHA,TAPE_SIGNATURE,1784590740.0,2040,1784588700,False,61
