code,event_id,category,recorder_open_epoch,w1_left_epoch,w1_right_epoch,scheduled_start_epoch,legA,legB,legA_formation_end_epoch,legA_open_postformation_c,legA_floor_c,legA_floor_epoch,legA_close_c,legA_close_epoch,legA_contracts,legA_premium_usd,legA_journey,legA_net_travel_c,legA_us_first_post_epoch,legA_us_fill_c,legA_us_fill_epoch,legA_us_fill_stamp,legB_formation_end_epoch,legB_open_postformation_c,legB_floor_c,legB_floor_epoch,legB_close_c,legB_close_epoch,legB_contracts,legB_premium_usd,legB_journey,legB_net_travel_c,legB_us_first_post_epoch,legB_us_fill_c,legB_us_fill_epoch,legB_us_fill_stamp,formation_end_game,bell_machine_epoch,bell_observed_inplay_epoch,bell_tape_signature_epoch,kalshi_close_time_epoch,bell_epoch,bell_source,bell_precision,span_start_epoch,span_end_epoch,verified_span,pair_state,locked_delta_valid_fills_c
26JUL15ROMGAL,KXATPCHALLENGERMATCH-26JUL15ROMGAL,ATP_CHALL,1784063548,1784063548,1784106660,1784116800.0,GAL,ROM,1784063548,67.0,66,1784079805.4,67,1784104063.5,4332.59,2936.3,STILL,0.0,1784106282,,,,1784063548,32.5,33,1784068100.1,33,1784105892.3,1697.92,560.59,STILL,0.5,1784106343,,,,1784063548,,,1784106120.0,1784111415.0,1784106120.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784063548,1784106120.0,OK,NEITHER_FOR_REASON,
26JUL15RUBPEL,KXATPMATCH-26JUL15RUBPEL,ATP_MAIN,1784026074,1784026074,1784197847.578,1784116800.0,PEL,RUB,1784034485,19.0,19,1784034542.9,29,1784197789.7,10133.3,2724.94,MOVER,10.0,1784105799,27,1784148882.7,PRE_BELL_VALID,1784034485,81.0,71,1784113720.2,74,1784197777.7,114378.56,84076.44,MOVER,-7.0,1784105800,71,1784113720.2,PRE_BELL_VALID,1784034485,,,1784203440.0,1784213402.0,1784203440.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784034485,1784197847.578,OK,COMPLETE_AT_DELTA,2
26JUL15SANERE,KXATPCHALLENGERMATCH-26JUL15SANERE,ATP_CHALL,1784090645,1784090645,1784133840,1784143800.0,ERE,SAN,1784090645,53.5,48,1784133780.5,48,1784133780.5,2055.6,1166.05,MOVER,-5.5,1784120694,55,1784121489.9,PRE_BELL_VALID,1784090645,45.0,43,1784120230.1,49,1784133836.2,1293.56,583.31,STILL,4.0,1784120915,,,,1784090645,,,1784134560.0,1784138997.0,1784134560.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784090645,1784133840,OK,PARTIAL_FOR_REASON,
26JUL15SCHHOU,KXATPCHALLENGERMATCH-26JUL15SCHHOU,ATP_CHALL,1784089055,1784089055,1784125466.425,1784142000.0,HOU,SCH,1784089055,44.0,40,1784125103.5,40,1784125103.5,644.33,264.03,STILL,-4.0,1784125110,,,,1784089055,54.5,56,1784091648.4,60,1784125449.6,1790.73,1061.38,MOVER,5.5,1784125128,,,,1784089055,,,1784131500.0,1784136600.0,1784131500.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784089055,1784125466.425,OK,NEITHER_FOR_REASON,
26JUL15SHEQUE,KXWTAMATCH-26JUL15SHEQUE,WTA_MAIN,1784031947,1784031947,1784196078.501,1784116800.0,QUE,SHE,1784045720,32.5,35,1784096610.8,39,1784196066.9,3852.48,1489.15,MOVER,6.5,1784096612,,,,1784036261,59.0,59,1784176140.4,63,1784195868.7,19546.24,12185.19,STILL,4.0,1784097522,65,1784121152.0,PRE_BELL_VALID,1784045720,,,1784196420.0,1784204092.0,1784196420.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784045720,1784196078.501,OK,PARTIAL_FOR_REASON,
26JUL15SHIBOU,KXATPCHALLENGERMATCH-26JUL15SHIBOU,ATP_CHALL,1784085713,1784085713,1784131800,1784139000.0,BOU,SHI,1784085713,42.0,41,1784092744.7,46,1784131710.6,9089.62,4037.52,STILL,4.0,1784124751,44,1784124827.8,PRE_BELL_VALID,1784085713,58.0,54,1784130017.5,57,1784131702.2,7041.07,3945.4,STILL,-1.0,1784124751,55,1784130017.5,PRE_BELL_VALID,1784085713,1784131800,,,1784136894.0,1784131800,MACHINE_RECEIPT,"EXACT (6 receipts, zero spread)",1784085713,1784131800,OK,COMPLETE_AT_DELTA,1
26JUL15TABMID,KXATPMATCH-26JUL15TABMID,ATP_MAIN,1784034886,1784034886,1784208240,1784116800.0,MID,TAB,1784036944,27.0,26,1784081682.9,27,1784088046.0,93.22,25.56,STILL,0.0,1784109554,23,1784125923.8,POST_BELL_INVALID,1784036944,73.0,68,1784045053.0,76,1784098856.8,1046.48,783.2,STILL,3.0,1784109555,76,1784121583.2,POST_BELL_INVALID,1784036944,,1784099589.0,1784213400.0,1784224798.0,1784099589.0,OBSERVED_STARTS_UPPER_BOUND,"discovery-lagged upper bound; tape inference later, contradicted",1784036944,1784099589.0,OK,COMPLETE_AT_DELTA,
26JUL15TAGBEJ,KXWTAMATCH-26JUL15TAGBEJ,WTA_MAIN,1784042741,1784042741,1784136600,1784136600.0,BEJ,TAG,1784042837,52.5,54,1784079871.4,56,1784136538.6,22469.65,12520.44,STILL,3.5,1784079876,54,1784090927.3,PRE_BELL_VALID,1784042741,46.0,45,1784062307.5,45,1784136341.4,5955.24,2709.09,STILL,-1.0,1784079874,45,1784086113.3,PRE_BELL_VALID,1784042837,,,1784138760.0,1784143810.0,1784138760.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784042837,1784136600,OK,COMPLETE_AT_DELTA,1
26JUL15TANGAS,KXWTACHALLENGERMATCH-26JUL15TANGAS,WTA_CHALL,1784070889,1784070889,1784113537.781,1784124000.0,GAS,TAN,1784070889,57.0,55,1784086091.2,57,1784113237.8,3112.83,1756.52,STILL,0.0,,,,,1784070889,43.0,44,1784080469.5,44,1784113370.2,1726.35,759.59,STILL,1.0,,,,,1784070889,,,1784113800.0,1784121315.0,1784113800.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784070889,1784113537.781,OK,NEITHER_FOR_REASON,
26JUL15TRANAV,KXATPMATCH-26JUL15TRANAV,ATP_MAIN,1784043331,1784043331,1784122319.083,1784116800.0,NAV,TRA,1784044943,78.0,80,1784045293.6,84,1784122225.6,25090.92,21041.65,MOVER,6.0,1784081286,82,1784084794.4,PRE_BELL_VALID,1784044942,22.0,16,1784112494.8,17,1784122125.8,11053.43,1918.55,MOVER,-5.0,1784081286,17,1784086416.0,PRE_BELL_VALID,1784044943,,,1784123280.0,1784129098.0,1784123280.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784044943,1784122319.083,OK,COMPLETE_AT_DELTA,1
26JUL15TRUDAV,KXATPMATCH-26JUL15TRUDAV,ATP_MAIN,1784038127,1784038127,1784074552,1784134800.0,DAV,TRU,1784038552,73.0,75,1784044634.5,76,1784058398.7,446.19,338.09,STILL,3.0,,,,,1784038552,27.0,25,1784053627.6,26,1784056155.3,1391.59,357.47,STILL,-1.0,,,,,1784038552,,1784060152.0,1784131440.0,1784139595.0,1784060152.0,OBSERVED_STARTS_UPPER_BOUND,"discovery-lagged upper bound; tape inference later, contradicted",1784038552,1784060152.0,OK,NEITHER_FOR_REASON,
26JUL15VANDRO,KXATPMATCH-26JUL15VANDRO,ATP_MAIN,1784063868,1784063868,1784137200,1784147400.0,DRO,VAN,1784067835,54.0,51,1784097200.2,59,1784137090.1,12720.97,7106.49,MOVER,5.0,1784097522,51,1784099098.7,PRE_BELL_VALID,1784068004,46.0,42,1784136560.6,42,1784137079.4,18294.4,8923.47,STILL,-4.0,1784097522,49,1784098161.9,PRE_BELL_VALID,1784068004,,,1784140320.0,1784147998.0,1784140320.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784068004,1784137200,OK,COMPLETE_AT_LOSS,
26JUL15VANFAL,KXWTACHALLENGERMATCH-26JUL15VANFAL,WTA_CHALL,1784070889,1784070889,1784113251.917,1784124000.0,FAL,VAN,1784070889,18.0,16,1784086630.8,17,1784113033.8,955.62,164.73,STILL,-1.0,,,,,1784070889,81.5,82,1784079845.9,83,1784113033.9,2471.26,2055.74,STILL,1.5,,,,,1784070889,,,1784114460.0,1784123092.0,1784114460.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784070889,1784113251.917,OK,NEITHER_FOR_REASON,
26JUL15VANVAL,KXATPMATCH-26JUL15VANVAL,ATP_MAIN,1784036354,1784036354,1784048194.796,1784116800.0,VAL,VAN,1784042741,56.5,56,1784047065.9,56,1784047946.0,64.16,36.89,STILL,-0.5,,,,,1784042740,44.0,42,1784048162.3,42,1784048162.3,50.0,22.5,STILL,-2.0,,,,,1784042741,,,1784105400.0,1784117407.0,1784105400.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784042741,1784048194.796,OK,NEITHER_FOR_REASON,
26JUL15VILMAR,KXATPCHALLENGERMATCH-26JUL15VILMAR,ATP_CHALL,1784063548,1784063548,1784065516.801,1784116800.0,MAR,VIL,1784063548,48.5,,,,,0,0.0,NO_PRINTS_IN_SPAN,,,,,,1784063548,51.0,52,1784064084.2,52,1784065496.3,2491.23,1322.78,STILL,1.0,,,,,1784063548,,,1784107320.0,1784110803.0,1784107320.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784063548,1784065516.801,OK,NEITHER_FOR_REASON,
26JUL15WESCOP,KXATPCHALLENGERMATCH-26JUL15WESCOP,ATP_CHALL,1784063548,1784063548,1784106000,1784116800.0,COP,WES,1784063548,80.5,80,1784080065.7,83,1784105471.2,1430.88,1180.46,STILL,2.5,,,,,1784063548,19.0,16,1784063728.1,17,1784105490.4,1023.1,187.34,STILL,-2.0,,,,,1784063548,,,1784105760.0,1784111094.0,1784105760.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784063548,1784105760.0,OK,NEITHER_FOR_REASON,
26JUL15WOLJOH,KXATPCHALLENGERMATCH-26JUL15WOLJOH,ATP_CHALL,1784114564,1784114564,1784145496.899,1784167800.0,JOH,WOL,1784114636,39.0,38,1784142526.4,43,1784145453.8,14169.77,5797.75,STILL,4.0,1784142545,,,,1784114636,61.0,60,1784143529.1,61,1784144273.0,609.91,372.08,STILL,0.0,1784142553,60,1784143529.1,PRE_BELL_VALID,1784114636,,,1784158380.0,1784165995.0,1784158380.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784114636,1784145496.899,OK,PARTIAL_FOR_REASON,
26JUL15WONSHE,KXATPCHALLENGERMATCH-26JUL15WONSHE,ATP_CHALL,1784118269,1784118269,1784150677.757,1784170800.0,SHE,WON,1784118269,19.5,18,1784142570.5,18,1784149531.0,239.71,46.97,STILL,-1.5,,,,,1784118269,81.0,81,1784119511.0,83,1784150593.1,7784.03,6420.88,STILL,2.0,,,,,1784118269,,,1784158800.0,1784167200.0,1784158800.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784118269,1784150677.757,OK,NEITHER_FOR_REASON,
26JUL15YANLAN,KXWTACHALLENGERMATCH-26JUL15YANLAN,WTA_CHALL,1784061732,1784061732,1784092126.674,1784115000.0,LAN,YAN,1784061732,19.0,19,1784086441.9,20,1784092119.9,2578.77,515.34,STILL,1.0,,,,,1784061732,80.0,80,1784079774.9,82,1784091946.3,1029.6,843.5,STILL,2.0,,,,,1784061732,,,1784105040.0,1784111097.0,1784105040.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784061732,1784092126.674,OK,NEITHER_FOR_REASON,
26JUL15YIBYUN,KXATPCHALLENGERMATCH-26JUL15YIBYUN,ATP_CHALL,1784085394,1784085394,1784147625.882,1784138400.0,YIB,YUN,1784095178,49.0,48,1784097127.4,60,1784147610.4,2766.01,1579.26,MOVER,11.0,1784097522,,,,1784094192,45.0,41,1784141612.0,43,1784144130.3,614.77,274.54,STILL,-2.0,1784097522,48,1784100721.5,PRE_BELL_VALID,1784095178,,,1784239920.0,1784246690.0,1784239920.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784095178,1784147625.882,OK,PARTIAL_FOR_REASON,
26JUL15ZHOPER,KXATPCHALLENGERMATCH-26JUL15ZHOPER,ATP_CHALL,1784090645,1784090645,1784133600,1784143800.0,PER,ZHO,1784090645,36.5,34,1784123387.1,36,1784133526.4,1634.58,562.9,STILL,-0.5,1784105873,,,,1784090645,61.0,63,1784102797.7,65,1784133572.2,2981.75,1917.22,STILL,4.0,1784105873,65,1784116399.9,PRE_BELL_VALID,1784090645,,,1784133960.0,1784143811.0,1784133960.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784090645,1784133600,OK,PARTIAL_FOR_REASON,
26JUL15ZINGAL,KXATPCHALLENGERMATCH-26JUL15ZINGAL,ATP_CHALL,1784089886,1784089886,1784137800,1784143200.0,GAL,ZIN,1784089995,65.0,65,1784093371.2,73,1784137757.6,2071.83,1472.24,MOVER,8.0,1784098233,,,,1784089995,35.0,27,1784126952.4,28,1784137685.0,2580.29,747.57,MOVER,-7.0,1784098245,32,1784107961.9,PRE_BELL_VALID,1784089995,1784137800,,,1784146201.0,1784137800,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784089995,1784137800,OK,PARTIAL_FOR_REASON,
26JUL16ADDGHI,KXATPCHALLENGERMATCH-26JUL16ADDGHI,ATP_CHALL,1784176869,1784176869,1784219700,1784230200.0,ADD,GHI,1784176916,49.0,47,1784219191.6,48,1784219635.8,839.02,406.55,STILL,-1.0,1784218470,47,1784219191.6,PRE_BELL_VALID,1784176916,51.0,51,1784215654.3,53,1784218259.1,2269.73,1189.32,STILL,2.0,1784218475,,,,1784176916,1784219700,,,1784230211.0,1784219700,MACHINE_RECEIPT,"EXACT (3 receipts, zero spread)",1784176916,1784219700,OK,PARTIAL_FOR_REASON,
26JUL16ALCANG,KXATPCHALLENGERMATCH-26JUL16ALCANG,ATP_CHALL,1784146536,1784146536,1784159714.124,1784199600.0,ALC,ANG,1784146536,82.0,81,1784154980.2,82,1784159711.4,898.5,736.79,STILL,0.0,,,,,1784146536,19.5,16,1784150790.7,19,1784159640.0,176.53,33.53,STILL,-0.5,,,,,1784146536,,,1784192160.0,1784194798.0,1784192160.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784146536,1784159714.124,OK,NEITHER_FOR_REASON,
26JUL16BASRUS,KXWTACHALLENGERMATCH-26JUL16BASRUS,WTA_CHALL,1784162479,1784162479,1784205425.612,1784215800.0,BAS,RUS,1784162659,68.0,66,1784162687.1,70,1784205353.6,5661.56,3907.68,STILL,2.0,1784171825,,,,1784162659,32.0,32,1784171710.3,32,1784205339.9,4282.27,1370.33,STILL,0.0,,,,,1784162659,,,1784205600.0,1784212201.0,1784205600.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784162659,1784205425.612,OK,NEITHER_FOR_REASON,
26JUL16BENKRA,KXWTACHALLENGERMATCH-26JUL16BENKRA,WTA_CHALL,1784149828,1784149828,1784192760,1784203200.0,BEN,KRA,1784149870,22.0,19,1784192600.1,20,1784192699.9,546.84,112.13,STILL,-2.0,1784192614,,,,1784149870,78.0,80,1784157028.6,82,1784192698.0,2503.58,2023.92,STILL,4.0,1784192610,,,,1784149870,,,1784192760.0,1784196615.0,1784192760.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784149870,1784192760.0,OK,NEITHER_FOR_REASON,
26JUL16BICCAS,KXATPCHALLENGERMATCH-26JUL16BICCAS,ATP_CHALL,1784168068,1784168068,1784210700,1784221200.0,BIC,CAS,1784168068,32.0,31,1784173096.1,33,1784210158.9,852.07,265.05,STILL,1.0,,,,,1784168068,68.5,68,1784177572.3,68,1784210479.0,1942.42,1327.45,STILL,-0.5,,,,,1784168068,,,1784210820.0,1784228693.0,1784210820.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784168068,1784210700,OK,NEITHER_FOR_REASON,
26JUL16BRAVED,KXWTACHALLENGERMATCH-26JUL16BRAVED,WTA_CHALL,1784176869,1784176869,1784232600,1784229600.0,BRA,VED,1784176869,41.0,38,1784229884.9,43,1784232561.1,7846.83,3304.33,STILL,2.0,1784218771,39,1784219470.8,PRE_BELL_VALID,1784176869,58.5,54,1784177597.3,57,1784232589.7,15872.26,9535.24,STILL,-1.5,1784218772,60,1784220496.5,PRE_BELL_VALID,1784176869,1784232600,1784225617.0,,1784236738.0,1784232600,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784176869,1784232600,OK,COMPLETE_AT_DELTA,1
26JUL16BURUGO,KXATPMATCH-26JUL16BURUGO,ATP_MAIN,1784143135,1784143135,1784146440,1784221200.0,BUR,UGO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1784219040.0,1784226891.0,1784219040.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",,1784146440,NO_FORMATION,NEITHER_FOR_REASON,
26JUL16CAMBOO,KXATPCHALLENGERMATCH-26JUL16CAMBOO,ATP_CHALL,1784175581,1784175581,1784217600,1784228400.0,BOO,CAM,1784175581,60.5,55,1784212827.4,60,1784217537.2,11818.97,7009.83,STILL,-0.5,1784210837,55,1784212827.4,PRE_BELL_VALID,1784175581,39.5,41,1784181182.4,41,1784217562.4,2338.63,1005.9,STILL,1.5,1784210991,44,1784212037.1,PRE_BELL_VALID,1784175581,1784217600,,,1784225108.0,1784217600,MACHINE_RECEIPT,"EXACT (6 receipts, zero spread)",1784175581,1784217600,OK,COMPLETE_AT_DELTA,1
26JUL16DEJBAE,KXATPMATCH-26JUL16DEJBAE,ATP_MAIN,1784106426,1784106426,1784192769.622,1784203200.0,BAE,DEJ,1784106633,48.0,45,1784122773.4,47,1784192722.7,20582.68,9777.82,STILL,-1.0,1784144832,46,1784153151.3,PRE_BELL_VALID,1784106633,52.0,53,1784144825.4,54,1784192596.8,22930.35,12378.83,STILL,2.0,1784144832,53,1784144868.6,PRE_BELL_VALID,1784106633,,,1784222640.0,1784229887.0,1784222640.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784106633,1784192769.622,OK,COMPLETE_AT_DELTA,1
26JUL16DELDAL,KXATPCHALLENGERMATCH-26JUL16DELDAL,ATP_CHALL,1784164898,1784164898,1784205300,1784218200.0,DAL,DEL,1784164953,37.5,39,1784170490.8,39,1784203471.1,1057.91,413.54,STILL,1.5,1784204728,,,,1784164929,62.0,59,1784204844.8,59,1784204973.0,4291.46,2622.43,STILL,-3.0,1784204728,,,,1784164953,,,1784212200.0,1784221201.0,1784212200.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784164953,1784205300,OK,NEITHER_FOR_REASON,
26JUL16DENBAR,KXATPCHALLENGERMATCH-26JUL16DENBAR,ATP_CHALL,1784155321,1784155321,1784199000,1784208600.0,BAR,DEN,1784155395,43.5,42,1784181983.3,46,1784198671.3,1448.99,623.77,STILL,2.5,1784157681,,,,1784155395,58.0,55,1784194980.5,56,1784198080.8,7504.3,4367.56,STILL,-2.0,1784157644,56,1784161260.2,PRE_BELL_VALID,1784155395,1784199000,,,1784206496.0,1784199000,MACHINE_RECEIPT,"EXACT (11 receipts, zero spread)",1784155395,1784199000,OK,PARTIAL_FOR_REASON,
26JUL16DRAMIL,KXATPCHALLENGERMATCH-26JUL16DRAMIL,ATP_CHALL,1784176869,1784176869,1784235300,1784229600.0,DRA,MIL,1784176869,67.5,66,1784216850.3,70,1784235246.8,11014.89,7609.94,STILL,2.5,1784233930,68,1784234859.5,PRE_BELL_VALID,1784176869,32.5,30,1784231832.5,33,1784235271.6,3649.45,1183.44,STILL,0.5,1784233924,,,,1784176869,1784235300,,,1784241589.0,1784235300,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784176869,1784235300,OK,PARTIAL_FOR_REASON,
26JUL16DZUARN,KXATPMATCH-26JUL16DZUARN,ATP_MAIN,1784135243,1784135243,1784217600,1784221200.0,ARN,DZU,1784136758,64.0,65,1784169314.5,68,1784217186.9,46031.96,30988.87,STILL,4.0,1784193594,66,1784197177.9,PRE_BELL_VALID,1784136758,35.0,30,1784139408.1,33,1784217157.0,8727.45,2940.83,STILL,-2.0,1784193722,33,1784211820.7,PRE_BELL_VALID,1784136758,,,1784217240.0,1784231686.0,1784217240.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784136758,1784217240.0,OK,COMPLETE_AT_DELTA,1
26JUL16FARRUU,KXATPMATCH-26JUL16FARRUU,ATP_MAIN,1784104961,1784104961,1784192640,1784201400.0,FAR,RUU,1784104961,18.0,18,1784105405.6,21,1784192634.0,15356.63,3298.72,STILL,3.0,1784122679,,,,1784104961,79.5,77,1784136915.1,80,1784192528.5,100506.95,80331.47,STILL,0.5,1784122682,81,1784128276.4,PRE_BELL_VALID,1784104961,,,1784199780.0,1784209195.0,1784199780.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784104961,1784192640,OK,PARTIAL_FOR_REASON,
26JUL16FEISAM,KXWTACHALLENGERMATCH-26JUL16FEISAM,WTA_CHALL,1784154226,1784154226,1784197200,1784207400.0,FEI,SAM,1784154528,33.5,33,1784173705.8,34,1784196947.0,387.59,131.58,STILL,0.5,,,,,1784154528,66.5,67,1784155044.9,67,1784197166.2,1112.24,745.2,STILL,0.5,,,,,1784154528,,,1784197440.0,1784203806.0,1784197440.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784154528,1784197200,OK,NEITHER_FOR_REASON,
26JUL16FORCUI,KXATPCHALLENGERMATCH-26JUL16FORCUI,ATP_CHALL,1784175581,1784175581,1784218200,1784228400.0,CUI,FOR,1784175581,54.5,51,1784209358.9,54,1784218168.4,2946.62,1553.93,STILL,-0.5,1784209365,52,1784209427.7,PRE_BELL_VALID,1784175581,45.5,46,1784182850.3,52,1784218199.7,13708.14,6759.42,MOVER,6.5,1784209365,,,,1784175581,1784218200,,,1784230212.0,1784218200,MACHINE_RECEIPT,"EXACT (6 receipts, zero spread)",1784175581,1784218200,OK,PARTIAL_FOR_REASON,
26JUL16FUESEY,KXATPCHALLENGERMATCH-26JUL16FUESEY,ATP_CHALL,1784178748,1784178748,1784216097.752,1784232000.0,FUE,SEY,1784178857,14.5,15,1784213527.3,16,1784216071.6,1974.76,308.32,STILL,1.5,,,,,1784178857,85.0,85,1784212181.9,86,1784215304.9,299.64,257.41,STILL,1.0,,,,,1784178857,,,1784221200.0,1784230783.0,1784221200.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784178857,1784216097.752,OK,NEITHER_FOR_REASON,
26JUL16GAOVAL,KXWTACHALLENGERMATCH-26JUL16GAOVAL,WTA_CHALL,1784164898,1784164898,1784209200,1784218200.0,GAO,VAL,1784165022,51.5,50,1784174692.3,52,1784209164.3,871.63,450.0,STILL,0.5,1784208464,,,,1784165022,48.5,48,1784208419.1,49,1784209148.6,1444.61,714.73,STILL,0.5,1784208420,,,,1784165022,,,1784209560.0,1784215807.0,1784209560.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784165022,1784209200,OK,NEITHER_FOR_REASON,
26JUL16GLISEK,KXATPCHALLENGERMATCH-26JUL16GLISEK,ATP_CHALL,1784172050,1784172050,1784214720,1784225400.0,GLI,SEK,1784172107,61.0,61,1784177654.3,63,1784214520.2,3058.23,1912.77,STILL,2.0,,,,,1784172107,39.0,37,1784210987.2,38,1784214602.0,416.79,158.15,STILL,-1.0,,,,,1784172107,,,1784229300.0,1784235603.0,1784229300.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784172107,1784214720,OK,NEITHER_FOR_REASON,
26JUL16GRESAN,KXATPCHALLENGERMATCH-26JUL16GRESAN,ATP_CHALL,1784181033,1784181033,1784230500,1784234400.0,GRE,SAN,1784181049,60.0,60,1784218558.9,62,1784230376.8,7053.55,4301.16,STILL,2.0,1784229733,,,,1784181049,40.0,38,1784229725.3,40,1784230433.4,3162.82,1257.85,STILL,0.0,1784229727,38,1784230256.6,PRE_BELL_VALID,1784181049,1784230500,,,1784235290.0,1784230500,MACHINE_RECEIPT,"EXACT (3 receipts, zero spread)",1784181049,1784230500,OK,PARTIAL_FOR_REASON,
26JUL16HERVAN,KXWTACHALLENGERMATCH-26JUL16HERVAN,WTA_CHALL,1784155321,1784155321,1784198520,1784208600.0,HER,VAN,1784155395,31.5,27,1784198341.8,27,1784198492.5,775.66,234.19,STILL,-4.5,1784198343,,,,1784155395,68.5,70,1784192628.8,76,1784198412.3,1165.66,828.21,MOVER,7.5,1784198343,,,,1784155395,,,1784198820.0,1784201699.0,1784198820.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784155395,1784198520,OK,NEITHER_FOR_REASON,
26JUL16IVAOUA,KXATPCHALLENGERMATCH-26JUL16IVAOUA,ATP_CHALL,1784176869,1784176869,1784220000,1784230200.0,IVA,OUA,1784176916,82.0,82,1784179733.5,84,1784219144.0,654.26,544.82,STILL,2.0,1784199245,82,1784199363.6,PRE_BELL_VALID,1784176916,18.0,16,1784179734.8,16,1784219975.4,4049.36,690.74,STILL,-2.0,1784199195,17,1784212672.3,PRE_BELL_VALID,1784176916,1784220000,,,1784223591.0,1784220000,MACHINE_RECEIPT,"EXACT (5 receipts, zero spread)",1784176916,1784220000,OK,COMPLETE_AT_DELTA,1
26JUL16KHOPRO,KXWTACHALLENGERMATCH-26JUL16KHOPRO,WTA_CHALL,1784160875,1784160875,1784204040,1784214000.0,KHO,PRO,1784160875,16.5,15,1784203871.6,16,1784203935.5,1584.35,253.65,STILL,-0.5,,,,,1784160875,83.0,85,1784165365.8,86,1784204001.6,2271.76,1931.11,STILL,3.0,,,,,1784160875,,,1784204340.0,1784209208.0,1784204340.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784160875,1784204040,OK,NEITHER_FOR_REASON,
26JUL16KORANN,KXWTAMATCH-26JUL16KORANN,WTA_MAIN,1784126340,1784126340,1784211720,1784223000.0,ANN,KOR,1784126439,46.0,47,1784134262.3,54,1784210973.4,89863.06,46678.22,MOVER,8.0,1784146383,50,1784201342.0,PRE_BELL_VALID,1784126439,53.5,47,1784206407.4,48,1784211042.5,18235.5,8969.69,MOVER,-5.5,1784146383,49,1784162313.7,PRE_BELL_VALID,1784126439,,,1784211120.0,1784217225.0,1784211120.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784126439,1784211120.0,OK,COMPLETE_AT_DELTA,1
26JUL16KOSBRO,KXWTACHALLENGERMATCH-26JUL16KOSBRO,WTA_CHALL,1784176869,1784176869,1784225072.374,1784229600.0,BRO,KOS,1784176869,39.5,40,1784219438.6,41,1784225065.1,802.01,328.73,STILL,1.5,1784219446,,,,1784176869,60.0,59,1784210922.5,60,1784225066.2,284.69,170.46,STILL,0.0,1784219439,,,,1784176869,,,1784225580.0,1784232291.0,1784225580.0,TAPE_INFERENCE,"inferred, last resort: +-30min (89% validation)",1784176869,1784225072.374,OK,NEITHER_FOR_REASON,
26JUL16KOVRIE,KXWTACHALLENGERMATCH-26JUL16KOVRIE,WTA_CHALL,1784172050,1784172050,1784223600,1784225400.0,KOV,RIE,1784172107,25.0,21,1784220081.0,22,1784223393.1,6071.64,1363.96,STILL,-3.0,1784220098,21,1784222807.4,PRE_BELL_VALID,1784172107,75.0,76,1784174768.5,79,1784223342.1,1946.46,1521.38,STILL,4.0,1784220098,78,1784222765.9,PRE_BELL_VALID,1784172107,1784223600,,,1784233805.0,1784223600,MACHINE_RECEIPT,"EXACT (4 receipts, zero spread)",1784172107,1784223600,OK,COMPLETE_AT_DELTA,1
