ep,ts_et,t_minus_scheduled,t_minus_bell,changed_side,change_type,ARN_bid,ARN_bid_sz,ARN_ask,ARN_ask_sz,ARN_last,ARN_spread,ROM_bid,ROM_bid_sz,ROM_ask,ROM_ask_sz,ROM_last,ROM_spread,mark
1783876034,2026-07-12 13:07:14 ET,-6:07:14,+19:27:46,ROM,BBO,50,7,56,34,50,6,44,6,49,40,50,5,
1783876039,2026-07-12 13:07:19 ET,-6:07:19,+19:27:41,ARN,BBO,50,7,56,48,50,6,44,6,49,40,50,5,
1783876039,2026-07-12 13:07:19 ET,-6:07:19,+19:27:41,ROM,BBO+PRINT,50,7,56,48,50,6,44,6,49,52,49,5,
1783876998,2026-07-12 13:23:18 ET,-6:23:18,+19:11:42,ARN,BBO,50,7,55,27,50,5,44,6,49,52,49,5,NEW_LOW_DESCENT_ARN->55
1783877008,2026-07-12 13:23:28 ET,-6:23:28,+19:11:32,ROM,BBO,50,7,55,27,50,5,44,34,49,52,49,5,
1783877013,2026-07-12 13:23:33 ET,-6:23:33,+19:11:27,ARN,BBO,50,7,56,48,50,6,44,34,49,52,49,5,
1783877013,2026-07-12 13:23:33 ET,-6:23:33,+19:11:27,ARN,BBO,50,7,55,2,50,5,44,34,49,52,49,5,
1783877013,2026-07-12 13:23:33 ET,-6:23:33,+19:11:27,ARN,BBO,50,7,56,48,50,6,44,34,49,52,49,5,
1783877013,2026-07-12 13:23:33 ET,-6:23:33,+19:11:27,ROM,BBO,50,7,56,48,50,6,44,28,49,52,49,5,
1783877013,2026-07-12 13:23:33 ET,-6:23:33,+19:11:27,ROM,BBO,50,7,56,48,50,6,43,10,49,52,49,6,
1783877099,2026-07-12 13:24:59 ET,-6:24:59,+19:10:01,ROM,BBO,50,7,56,48,50,6,44,6,49,52,49,5,
1783877329,2026-07-12 13:28:49 ET,-6:28:49,+19:06:11,ROM,BBO,50,7,56,48,50,6,44,6,49,51,49,5,
1783878804,2026-07-12 13:53:24 ET,-6:53:24,+18:41:36,ARN,BBO,50,7,55,28,50,5,44,6,49,51,49,5,
1783878810,2026-07-12 13:53:30 ET,-6:53:30,+18:41:30,ARN,BBO,50,7,56,48,50,6,44,6,49,51,49,5,
1783878810,2026-07-12 13:53:30 ET,-6:53:30,+18:41:30,ARN,BBO,50,7,55,2,50,5,44,6,49,51,49,5,
1783878810,2026-07-12 13:53:30 ET,-6:53:30,+18:41:30,ARN,BBO,50,7,56,48,50,6,44,6,49,51,49,5,
1783880608,2026-07-12 14:23:28 ET,-7:23:28,+18:11:32,ARN,BBO,50,7,55,28,50,5,44,6,49,51,49,5,
1783880608,2026-07-12 14:23:28 ET,-7:23:28,+18:11:32,ROM,BBO,50,7,55,28,50,5,44,13,49,51,49,5,
1783880634,2026-07-12 14:23:54 ET,-7:23:54,+18:11:06,ARN,BBO,50,7,56,48,50,6,44,13,49,51,49,5,
1783880634,2026-07-12 14:23:54 ET,-7:23:54,+18:11:06,ROM,BBO,50,7,56,48,50,6,44,7,49,51,49,5,
1783886850,2026-07-12 16:07:30 ET,-9:07:30,+16:27:30,ARN,BBO,50,7,56,58,50,6,44,7,49,51,49,5,
1783886864,2026-07-12 16:07:44 ET,-9:07:44,+16:27:16,ROM,BBO,50,7,56,58,50,6,44,8,49,51,49,5,
1783887145,2026-07-12 16:12:25 ET,-9:12:25,+16:22:35,ROM,BBO,50,7,56,58,50,6,44,8,49,42,49,5,
1783887674,2026-07-12 16:21:14 ET,-9:21:14,+16:13:46,ROM,BBO,50,7,56,58,50,6,44,8,49,41,49,5,
1783890354,2026-07-12 17:05:54 ET,-10:05:54,+15:29:06,ARN,PRINT,50,7,56,58,56,6,44,8,49,41,49,5,
1783890731,2026-07-12 17:12:11 ET,-10:12:11,+15:22:49,ARN,BBO,50,30,56,58,56,6,44,8,49,41,49,5,
1783891192,2026-07-12 17:19:52 ET,-10:19:52,+15:15:08,ARN,BBO,50,30,56,57,56,6,44,8,49,41,49,5,
1783891285,2026-07-12 17:21:25 ET,-10:21:25,+15:13:35,ARN,BBO,50,30,56,103,56,6,44,8,49,41,49,5,
1783891330,2026-07-12 17:22:10 ET,-10:22:10,+15:12:50,ARN,BBO,50,7,56,103,56,6,44,8,49,41,49,5,
1783891330,2026-07-12 17:22:10 ET,-10:22:10,+15:12:50,ARN,BBO,50,7,56,57,56,6,44,8,49,41,49,5,
1783892393,2026-07-12 17:39:53 ET,-10:39:53,+14:55:07,ARN,BBO,50,10,56,57,56,6,44,8,49,41,49,5,
1783892746,2026-07-12 17:45:46 ET,-10:45:46,+14:49:14,ARN,BBO,51,1,56,57,56,5,44,8,49,41,49,5,
1783895390,2026-07-12 18:29:50 ET,-11:29:50,+14:05:10,ROM,BBO,51,1,56,57,56,5,44,8,49,56,49,5,
1783896032,2026-07-12 18:40:32 ET,-11:40:32,+13:54:28,ARN,BBO,52,26,56,57,56,4,44,8,49,56,49,5,
1783896032,2026-07-12 18:40:32 ET,-11:40:32,+13:54:28,ARN,BBO,55,27,56,57,56,1,44,8,49,56,49,5,
1783896032,2026-07-12 18:40:32 ET,-11:40:32,+13:54:28,ROM,BBO,55,27,56,57,56,1,44,8,45,29,49,1,NEW_LOW_DESCENT_ROM->45
1783896032,2026-07-12 18:40:32 ET,-11:40:32,+13:54:28,ROM,BBO,55,27,56,57,56,1,44,8,45,28,49,1,
1783896032,2026-07-12 18:40:32 ET,-11:40:32,+13:54:28,ROM,PRINT,55,27,56,57,56,1,44,8,45,28,45,1,
1783896034,2026-07-12 18:40:34 ET,-11:40:34,+13:54:26,ARN,BBO,55,27,56,47,56,1,44,8,45,28,45,1,
1783896034,2026-07-12 18:40:34 ET,-11:40:34,+13:54:26,ROM,BBO,55,27,56,47,56,1,44,7,45,28,45,1,
1783896034,2026-07-12 18:40:34 ET,-11:40:34,+13:54:26,ROM,BBO,55,27,56,47,56,1,43,7,45,28,45,2,
1783896034,2026-07-12 18:40:34 ET,-11:40:34,+13:54:26,ROM,BBO,55,27,56,47,56,1,42,99,45,28,45,3,
1783896038,2026-07-12 18:40:38 ET,-11:40:38,+13:54:22,ARN,BBO,55,27,56,40,56,1,42,99,45,28,45,3,
1783896038,2026-07-12 18:40:38 ET,-11:40:38,+13:54:22,ROM,BBO,55,27,56,40,56,1,42,99,44,30,45,2,NEW_LOW_DESCENT_ROM->44
1783896038,2026-07-12 18:40:38 ET,-11:40:38,+13:54:22,ROM,BBO,55,27,56,40,56,1,42,24,44,30,45,2,
1783896040,2026-07-12 18:40:40 ET,-11:40:40,+13:54:20,ROM,BBO,55,27,56,40,56,1,41,508,44,30,45,3,
1783896040,2026-07-12 18:40:40 ET,-11:40:40,+13:54:20,ROM,BBO,55,27,56,40,56,1,41,528,44,30,45,3,
1783896043,2026-07-12 18:40:43 ET,-11:40:43,+13:54:17,ROM,BBO,55,27,56,40,56,1,41,28,44,30,45,3,ARN_QUALIFYING_FLOOR_56 (tape row 35592)
1783896044,2026-07-12 18:40:44 ET,-11:40:44,+13:54:16,ROM,BBO,55,27,56,40,56,1,41,8,44,30,45,3,ARN_REFUSAL_RECEIPT (tape row 35593)
1783896044,2026-07-12 18:40:44 ET,-11:40:44,+13:54:16,ROM,BBO,55,27,56,40,56,1,40,61,44,30,45,4,ARN_REFUSAL_RECEIPT (tape row 35593)
1783896045,2026-07-12 18:40:45 ET,-11:40:45,+13:54:15,ROM,BBO,55,27,56,40,56,1,40,137,44,30,45,4,
1783896048,2026-07-12 18:40:48 ET,-11:40:48,+13:54:12,ARN,BBO,55,27,56,14,56,1,40,137,44,30,45,4,
1783896048,2026-07-12 18:40:48 ET,-11:40:48,+13:54:12,ARN,BBO,55,27,56,12,56,1,40,137,44,30,45,4,
1783896048,2026-07-12 18:40:48 ET,-11:40:48,+13:54:12,ROM,BBO,55,27,56,12,56,1,40,137,43,33,45,3,NEW_LOW_DESCENT_ROM->43
1783896048,2026-07-12 18:40:48 ET,-11:40:48,+13:54:12,ROM,BBO,55,27,56,12,56,1,40,112,43,33,45,3,
1783896048,2026-07-12 18:40:48 ET,-11:40:48,+13:54:12,ROM,BBO,55,27,56,12,56,1,40,36,43,33,45,3,
1783896049,2026-07-12 18:40:49 ET,-11:40:49,+13:54:11,ROM,BBO,55,27,56,12,56,1,40,36,44,30,45,4,
1783896049,2026-07-12 18:40:49 ET,-11:40:49,+13:54:11,ROM,BBO,55,27,56,12,56,1,40,66,44,30,45,4,
1783896054,2026-07-12 18:40:54 ET,-11:40:54,+13:54:06,ROM,BBO,55,27,56,12,56,1,40,142,44,30,45,4,
1783896058,2026-07-12 18:40:58 ET,-11:40:58,+13:54:02,ARN,BBO,55,27,56,29,56,1,40,142,44,30,45,4,
1783896066,2026-07-12 18:41:06 ET,-11:41:06,+13:53:54,ARN,BBO,55,2518,56,29,56,1,40,142,44,30,45,4,
1783896066,2026-07-12 18:41:06 ET,-11:41:06,+13:53:54,ARN,BBO,55,4518,56,29,56,1,40,142,44,30,45,4,
1783896066,2026-07-12 18:41:06 ET,-11:41:06,+13:53:54,ARN,BBO,55,2518,56,29,56,1,40,142,44,30,45,4,
1783896066,2026-07-12 18:41:06 ET,-11:41:06,+13:53:54,ROM,BBO,55,2518,56,29,56,1,40,142,43,2389,45,3,
1783896066,2026-07-12 18:41:06 ET,-11:41:06,+13:53:54,ROM,BBO,55,2518,56,29,56,1,40,66,43,2389,45,3,
1783896066,2026-07-12 18:41:06 ET,-11:41:06,+13:53:54,ROM,BBO,55,2518,56,29,56,1,40,66,44,30,45,4,
1783896068,2026-07-12 18:41:08 ET,-11:41:08,+13:53:52,ROM,BBO,55,2518,56,29,56,1,40,142,44,30,45,4,
1783896068,2026-07-12 18:41:08 ET,-11:41:08,+13:53:52,ROM,BBO,55,2518,56,29,56,1,40,66,44,30,45,4,
1783896071,2026-07-12 18:41:11 ET,-11:41:11,+13:53:49,ROM,BBO,55,2518,56,29,56,1,40,142,44,30,45,4,
1783896080,2026-07-12 18:41:20 ET,-11:41:20,+13:53:40,ARN,BBO,55,4518,56,29,56,1,40,142,44,30,45,4,
1783896080,2026-07-12 18:41:20 ET,-11:41:20,+13:53:40,ARN,BBO,55,2518,56,29,56,1,40,142,44,30,45,4,
1783896080,2026-07-12 18:41:20 ET,-11:41:20,+13:53:40,ROM,BBO,55,2518,56,29,56,1,40,142,44,2365,45,4,
1783896080,2026-07-12 18:41:20 ET,-11:41:20,+13:53:40,ROM,BBO,55,2518,56,29,56,1,40,142,44,30,45,4,
1783896083,2026-07-12 18:41:23 ET,-11:41:23,+13:53:37,ARN,BBO,55,4518,56,29,56,1,40,142,44,30,45,4,
1783896083,2026-07-12 18:41:23 ET,-11:41:23,+13:53:37,ROM,BBO,55,4518,56,29,56,1,40,142,44,2365,45,4,
1783896098,2026-07-12 18:41:38 ET,-11:41:38,+13:53:22,ARN,BBO,55,9518,56,29,56,1,40,142,44,2365,45,4,
1783896098,2026-07-12 18:41:38 ET,-11:41:38,+13:53:22,ARN,BBO,55,4518,56,29,56,1,40,142,44,2365,45,4,
1783896100,2026-07-12 18:41:40 ET,-11:41:40,+13:53:20,ROM,BBO,55,4518,56,29,56,1,40,66,44,2365,45,4,
1783896114,2026-07-12 18:41:54 ET,-11:41:54,+13:53:06,ARN,BBO,55,9518,56,29,56,1,40,66,44,2365,45,4,
1783896114,2026-07-12 18:41:54 ET,-11:41:54,+13:53:06,ARN,BBO,55,9541,56,29,56,1,40,66,44,2365,45,4,
1783896114,2026-07-12 18:41:54 ET,-11:41:54,+13:53:06,ARN,BBO,55,4541,56,29,56,1,40,66,44,2365,45,4,
1783896129,2026-07-12 18:42:09 ET,-11:42:09,+13:52:51,ARN,BBO,55,9541,56,29,56,1,40,66,44,2365,45,4,
1783896129,2026-07-12 18:42:09 ET,-11:42:09,+13:52:51,ARN,BBO,55,4541,56,29,56,1,40,66,44,2365,45,4,
1783896141,2026-07-12 18:42:21 ET,-11:42:21,+13:52:39,ARN,BBO,55,4541,56,13,56,1,40,66,44,2365,45,4,
1783896141,2026-07-12 18:42:21 ET,-11:42:21,+13:52:39,ARN,BBO,55,4541,56,2,56,1,40,66,44,2365,45,4,
1783896141,2026-07-12 18:42:21 ET,-11:42:21,+13:52:39,ARN,BBO,55,2050,56,2,56,1,40,66,44,2365,45,4,
1783896142,2026-07-12 18:42:22 ET,-11:42:22,+13:52:38,ARN,BBO,56,2446,56,2,56,0,40,66,44,2365,45,4,
1783896142,2026-07-12 18:42:22 ET,-11:42:22,+13:52:38,ARN,BBO,56,2469,56,2,56,0,40,66,44,2365,45,4,
1783896142,2026-07-12 18:42:22 ET,-11:42:22,+13:52:38,ARN,BBO,56,2446,56,2,56,0,40,66,44,2365,45,4,
1783896142,2026-07-12 18:42:22 ET,-11:42:22,+13:52:38,ROM,BBO,56,2446,56,2,56,0,40,66,44,2344,45,4,
1783896143,2026-07-12 18:42:23 ET,-11:42:23,+13:52:37,ARN,BBO,56,2475,56,2,56,0,40,66,44,2344,45,4,
1783896143,2026-07-12 18:42:23 ET,-11:42:23,+13:52:37,ROM,PRINT,56,2475,56,2,56,0,40,66,44,2344,44,4,
1783896144,2026-07-12 18:42:24 ET,-11:42:24,+13:52:36,ARN,BBO,56,2498,56,2,56,0,40,66,44,2344,44,4,
1783896144,2026-07-12 18:42:24 ET,-11:42:24,+13:52:36,ROM,BBO,56,2498,56,2,56,0,40,37,44,2344,44,4,
1783896146,2026-07-12 18:42:26 ET,-11:42:26,+13:52:34,ROM,BBO,56,2498,56,2,56,0,40,37,44,2397,44,4,
1783896146,2026-07-12 18:42:26 ET,-11:42:26,+13:52:34,ROM,BBO,56,2498,56,2,56,0,40,37,43,52,44,3,
1783896157,2026-07-12 18:42:37 ET,-11:42:37,+13:52:23,ARN,BBO,56,3298,56,2,56,0,40,37,43,52,44,3,
1783896157,2026-07-12 18:42:37 ET,-11:42:37,+13:52:23,ARN,BBO,57,800,56,2,56,-1,40,37,43,52,44,3,
1783896157,2026-07-12 18:42:37 ET,-11:42:37,+13:52:23,ARN,BBO,57,823,56,2,56,-1,40,37,43,52,44,3,
1783896157,2026-07-12 18:42:37 ET,-11:42:37,+13:52:23,ROM,BBO,57,823,56,2,56,-1,40,37,43,852,44,3,
1783896157,2026-07-12 18:42:37 ET,-11:42:37,+13:52:23,ROM,BBO,57,823,56,2,56,-1,40,37,43,898,44,3,
1783896488,2026-07-12 18:48:08 ET,-11:48:08,+13:46:52,ARN,BBO,57,1323,56,2,56,-1,40,37,43,898,44,3,
1783896488,2026-07-12 18:48:08 ET,-11:48:08,+13:46:52,ROM,BBO,57,1323,56,2,56,-1,40,37,43,98,44,3,
1783896488,2026-07-12 18:48:08 ET,-11:48:08,+13:46:52,ROM,BBO,57,1323,56,2,56,-1,40,37,42,800,44,2,NEW_LOW_DESCENT_ROM->42
1783896496,2026-07-12 18:48:16 ET,-11:48:16,+13:46:44,ROM,BBO,57,1323,56,2,56,-1,40,37,42,851,44,2,
1783896551,2026-07-12 18:49:11 ET,-11:49:11,+13:45:49,ARN,BBO,57,1723,56,2,56,-1,40,37,42,851,44,2,ROM_FILL_42
1783896551,2026-07-12 18:49:11 ET,-11:49:11,+13:45:49,ARN,BBO,57,1223,56,2,56,-1,40,37,42,851,44,2,ROM_FILL_42
1783896551,2026-07-12 18:49:11 ET,-11:49:11,+13:45:49,ARN,BBO,57,823,56,2,56,-1,40,37,42,851,44,2,ROM_FILL_42
1783896551,2026-07-12 18:49:11 ET,-11:49:11,+13:45:49,ROM,BBO,57,823,56,2,56,-1,40,37,42,51,44,2,ROM_FILL_42
1783896581,2026-07-12 18:49:41 ET,-11:49:41,+13:45:19,ARN,BBO,57,1323,56,2,56,-1,40,37,42,51,44,2,
1783896581,2026-07-12 18:49:41 ET,-11:49:41,+13:45:19,ROM,BBO,57,1323,56,2,56,-1,40,37,42,851,44,2,
1783896716,2026-07-12 18:51:56 ET,-11:51:56,+13:43:04,ARN,BBO,57,1723,56,2,56,-1,40,37,42,851,44,2,
1783896735,2026-07-12 18:52:15 ET,-11:52:15,+13:42:45,ARN,BBO,57,923,56,2,56,-1,40,37,42,851,44,2,
1783896735,2026-07-12 18:52:15 ET,-11:52:15,+13:42:45,ARN,BBO,57,523,56,2,56,-1,40,37,42,851,44,2,
1783896735,2026-07-12 18:52:15 ET,-11:52:15,+13:42:45,ARN,BBO,58,800,56,2,56,-2,40,37,42,851,44,2,
1783897000,2026-07-12 18:56:40 ET,-11:56:40,+13:38:20,ROM,BBO,58,800,56,2,56,-2,40,37,42,861,44,2,
1783897525,2026-07-12 19:05:25 ET,-12:05:25,+13:29:35,ARN,BBO,58,809,56,2,56,-2,40,37,42,861,44,2,
1783897793,2026-07-12 19:09:53 ET,-12:09:53,+13:25:07,ROM,BBO+PRINT,58,809,56,2,56,-2,40,37,42,839,42,2,
1783897797,2026-07-12 19:09:57 ET,-12:09:57,+13:25:03,ROM,BBO,58,809,56,2,56,-2,40,37,42,811,42,2,
1783897913,2026-07-12 19:11:53 ET,-12:11:53,+13:23:07,ROM,BBO,58,809,56,2,56,-2,40,60,42,811,42,2,
1783897913,2026-07-12 19:11:53 ET,-12:11:53,+13:23:07,ROM,BBO,58,809,56,2,56,-2,40,60,42,857,42,2,
1783897924,2026-07-12 19:12:04 ET,-12:12:04,+13:22:56,ROM,BBO,58,809,56,2,56,-2,40,60,42,901,42,2,
1783897955,2026-07-12 19:12:35 ET,-12:12:35,+13:22:25,ROM,BBO,58,809,56,2,56,-2,40,37,42,901,42,2,
1783898821,2026-07-12 19:27:01 ET,-12:27:01,+13:07:59,ROM,BBO,58,809,56,2,56,-2,40,37,42,855,42,2,
1783899855,2026-07-12 19:44:15 ET,-12:44:15,+12:50:45,ARN,BBO,58,873,56,2,56,-2,40,37,42,855,42,2,
1783899855,2026-07-12 19:44:15 ET,-12:44:15,+12:50:45,ROM,BBO,58,873,56,2,56,-2,40,7,42,855,42,2,
1783899855,2026-07-12 19:44:15 ET,-12:44:15,+12:50:45,ROM,BBO,58,873,56,2,56,-2,40,7,42,910,42,2,
1783899855,2026-07-12 19:44:15 ET,-12:44:15,+12:50:45,ROM,BBO,58,873,56,2,56,-2,39,840,42,910,42,3,
1783899855,2026-07-12 19:44:15 ET,-12:44:15,+12:50:45,ROM,BBO,58,873,56,2,56,-2,39,847,42,910,42,3,
1783899899,2026-07-12 19:44:59 ET,-12:44:59,+12:50:01,ROM,BBO,58,873,56,2,56,-2,39,826,42,910,42,3,
1783899899,2026-07-12 19:44:59 ET,-12:44:59,+12:50:01,ROM,BBO+PRINT,58,873,56,2,56,-2,39,817,42,910,39,3,
1783899899,2026-07-12 19:44:59 ET,-12:44:59,+12:50:01,ROM,BBO,58,873,56,2,56,-2,39,892,42,910,39,3,
1783900548,2026-07-12 19:55:48 ET,-12:55:48,+12:39:12,ROM,BBO,58,873,56,2,56,-2,39,817,42,910,39,3,
1783900548,2026-07-12 19:55:48 ET,-12:55:48,+12:39:12,ROM,BBO,58,873,56,2,56,-2,39,817,42,956,39,3,
1783900688,2026-07-12 19:58:08 ET,-12:58:08,+12:36:52,ROM,BBO,58,873,56,2,56,-2,39,17,42,956,39,3,
1783900689,2026-07-12 19:58:09 ET,-12:58:09,+12:36:51,ROM,BBO,58,873,56,2,56,-2,39,8,42,956,39,3,
1783900689,2026-07-12 19:58:09 ET,-12:58:09,+12:36:51,ROM,BBO,58,873,56,2,56,-2,39,1,42,956,39,3,
1783900823,2026-07-12 20:00:23 ET,-13:00:23,+12:34:37,ROM,BBO,58,873,56,2,56,-2,39,1,42,910,39,3,
1783901048,2026-07-12 20:04:08 ET,-13:04:08,+12:30:52,ROM,BBO,58,873,56,2,56,-2,39,801,42,910,39,3,
1783901049,2026-07-12 20:04:09 ET,-13:04:09,+12:30:51,ROM,BBO,58,873,56,2,56,-2,39,812,42,910,39,3,
1783901408,2026-07-12 20:10:08 ET,-13:10:08,+12:24:52,ROM,BBO,58,873,56,2,56,-2,39,12,42,910,39,3,
1783901408,2026-07-12 20:10:08 ET,-13:10:08,+12:24:52,ROM,BBO,58,873,56,2,56,-2,39,1,42,910,39,3,
1783901768,2026-07-12 20:16:08 ET,-13:16:08,+12:18:52,ROM,BBO,58,873,56,2,56,-2,39,801,42,910,39,3,
1783901769,2026-07-12 20:16:09 ET,-13:16:09,+12:18:51,ROM,BBO,58,873,56,2,56,-2,39,812,42,910,39,3,
1783902152,2026-07-12 20:22:32 ET,-13:22:32,+12:12:28,ROM,BBO,58,873,56,2,56,-2,39,790,42,910,39,3,
1783902154,2026-07-12 20:22:34 ET,-13:22:34,+12:12:26,ROM,BBO,58,873,56,2,56,-2,39,813,42,910,39,3,
1783902193,2026-07-12 20:23:13 ET,-13:23:13,+12:11:47,ARN,PRINT,58,873,56,2,61,-2,39,813,42,910,39,3,
1783902632,2026-07-12 20:30:32 ET,-13:30:32,+12:04:28,ROM,BBO,58,873,56,2,61,-2,39,836,42,910,39,3,
1783902649,2026-07-12 20:30:49 ET,-13:30:49,+12:04:11,ROM,BBO,58,873,56,2,61,-2,39,836,42,956,39,3,
1783902649,2026-07-12 20:30:49 ET,-13:30:49,+12:04:11,ROM,BBO,58,873,56,2,61,-2,39,836,42,1056,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ARN,BBO,58,973,56,2,61,-2,39,836,42,1056,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ARN,BBO,58,996,56,2,61,-2,39,836,42,1056,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ARN,BBO,58,1096,56,2,61,-2,39,836,42,1056,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ARN,BBO,58,1196,56,2,61,-2,39,836,42,1056,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ARN,BBO,58,1296,56,2,61,-2,39,836,42,1056,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ROM,BBO,58,1296,56,2,61,-2,39,836,42,1156,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ROM,BBO,58,1296,56,2,61,-2,39,836,42,1256,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ROM,BBO,58,1296,56,2,61,-2,39,836,42,1356,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ROM,BBO,58,1296,56,2,61,-2,39,836,42,1456,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ROM,BBO,58,1296,56,2,61,-2,39,836,42,1556,39,3,
1783902650,2026-07-12 20:30:50 ET,-13:30:50,+12:04:10,ROM,BBO,58,1296,56,2,61,-2,39,836,42,1648,39,3,
1783902651,2026-07-12 20:30:51 ET,-13:30:51,+12:04:09,ARN,BBO,58,1396,56,2,61,-2,39,836,42,1648,39,3,
1783902651,2026-07-12 20:30:51 ET,-13:30:51,+12:04:09,ARN,BBO,58,1496,56,2,61,-2,39,836,42,1648,39,3,
1783902651,2026-07-12 20:30:51 ET,-13:30:51,+12:04:09,ARN,BBO,58,1588,56,2,61,-2,39,836,42,1648,39,3,
1783902734,2026-07-12 20:32:14 ET,-13:32:14,+12:02:46,ROM,PRINT,58,1588,56,2,61,-2,39,836,42,1648,42,3,
1783902735,2026-07-12 20:32:15 ET,-13:32:15,+12:02:45,ARN,BBO,58,1988,56,2,61,-2,39,836,42,1648,42,3,
1783902735,2026-07-12 20:32:15 ET,-13:32:15,+12:02:45,ROM,BBO,58,1988,56,2,61,-2,39,836,42,1649,42,3,
1783903190,2026-07-12 20:39:50 ET,-13:39:50,+11:55:10,ARN,BBO,58,1965,56,2,61,-2,39,836,42,1649,42,3,
1783903345,2026-07-12 20:42:25 ET,-13:42:25,+11:52:35,ARN,BBO,58,1971,56,2,61,-2,39,836,42,1649,42,3,
1783903345,2026-07-12 20:42:25 ET,-13:42:25,+11:52:35,ROM,BBO,58,1971,56,2,61,-2,39,836,42,1654,42,3,
1783903667,2026-07-12 20:47:47 ET,-13:47:47,+11:47:13,ARN,BBO,58,1972,56,2,61,-2,39,836,42,1654,42,3,
1783903667,2026-07-12 20:47:47 ET,-13:47:47,+11:47:13,ROM,BBO,58,1972,56,2,61,-2,39,836,42,1655,42,3,
1783903736,2026-07-12 20:48:56 ET,-13:48:56,+11:46:04,ROM,BBO,58,1972,56,2,61,-2,39,813,42,1655,42,3,
1783903736,2026-07-12 20:48:56 ET,-13:48:56,+11:46:04,ROM,BBO,58,1972,56,2,61,-2,39,813,42,1609,42,3,
1783903903,2026-07-12 20:51:43 ET,-13:51:43,+11:43:17,ARN,BBO,58,1973,56,2,61,-2,39,813,42,1609,42,3,
1783903903,2026-07-12 20:51:43 ET,-13:51:43,+11:43:17,ROM,BBO,58,1973,56,2,61,-2,39,813,42,1610,42,3,
1783904147,2026-07-12 20:55:47 ET,-13:55:47,+11:39:13,ARN,BBO,58,1972,56,2,61,-2,39,813,42,1610,42,3,
1783904147,2026-07-12 20:55:47 ET,-13:55:47,+11:39:13,ROM,BBO,58,1972,56,2,61,-2,39,813,42,1609,42,3,
1783904456,2026-07-12 21:00:56 ET,-14:00:56,+11:34:04,ARN,BBO,58,1972,61,895,61,3,39,813,42,1609,42,3,
1783904456,2026-07-12 21:00:56 ET,-14:00:56,+11:34:04,ROM,BBO,58,1972,61,895,61,3,39,811,42,1607,42,3,
1783905213,2026-07-12 21:13:33 ET,-14:13:33,+11:21:27,ARN,BBO,58,1979,61,895,61,3,39,811,42,1607,42,3,
1783905213,2026-07-12 21:13:33 ET,-14:13:33,+11:21:27,ROM,BBO,58,1979,61,895,61,3,39,811,42,1614,42,3,
1783908263,2026-07-12 22:04:23 ET,-15:04:23,+10:30:37,ARN,BBO,58,2122,61,895,61,3,39,811,42,1614,42,3,
1783908263,2026-07-12 22:04:23 ET,-15:04:23,+10:30:37,ARN,BBO,58,2122,61,1038,61,3,39,811,42,1614,42,3,
1783908263,2026-07-12 22:04:23 ET,-15:04:23,+10:30:37,ROM,BBO,58,2122,61,1038,61,3,39,954,42,1614,42,3,
1783908263,2026-07-12 22:04:23 ET,-15:04:23,+10:30:37,ROM,BBO,58,2122,61,1038,61,3,39,954,42,1757,42,3,
1783908564,2026-07-12 22:09:24 ET,-15:09:24,+10:25:36,ARN,BBO,58,2122,61,895,61,3,39,954,42,1757,42,3,
1783908564,2026-07-12 22:09:24 ET,-15:09:24,+10:25:36,ROM,BBO,58,2122,61,895,61,3,39,811,42,1757,42,3,
1783908576,2026-07-12 22:09:36 ET,-15:09:36,+10:25:24,ARN,BBO,58,7122,61,895,61,3,39,811,42,1757,42,3,
1783908576,2026-07-12 22:09:36 ET,-15:09:36,+10:25:24,ARN,BBO,58,2122,61,895,61,3,39,811,42,1757,42,3,
1783908865,2026-07-12 22:14:25 ET,-15:14:25,+10:20:35,ARN,BBO,58,2122,61,1038,61,3,39,811,42,1757,42,3,
1783908865,2026-07-12 22:14:25 ET,-15:14:25,+10:20:35,ARN,BBO,58,2122,61,895,61,3,39,811,42,1757,42,3,
1783908865,2026-07-12 22:14:25 ET,-15:14:25,+10:20:35,ROM,BBO,58,2122,61,895,61,3,39,954,42,1757,42,3,
1783908865,2026-07-12 22:14:25 ET,-15:14:25,+10:20:35,ROM,BBO,58,2122,61,895,61,3,39,811,42,1757,42,3,
1783908880,2026-07-12 22:14:40 ET,-15:14:40,+10:20:20,ARN,BBO,58,2122,61,1038,61,3,39,811,42,1757,42,3,
1783908880,2026-07-12 22:14:40 ET,-15:14:40,+10:20:20,ARN,BBO,58,2122,61,895,61,3,39,811,42,1757,42,3,
