code,leg,cat,origin_cell,pair_class,role_CANDIDATE,net_open_edge,floor_cents,floor_first_epoch,floor_pos_frac_of_postonset_span,credited,entry_cents,fill_ts,first_post_ts,read_at_first_post
26JUL20KOZPAS,KOZ,ATP_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,21.0,64,1784558005.7,0.9917,False,,,1784558009,FALLING
26JUL20KOZPAS,PAS,ATP_CHALL,le25,DECOUPLED_SAME_DIRECTION,,13.0,35,1784522085.5,0.101,False,,,,
26JUL20KUDKOR,KOR,WTA_MAIN,51_75,MIRRORED,CLIMBER,14.0,,,,False,,,,
26JUL20KUDKOR,KUD,WTA_MAIN,51_75,MIRRORED,FALLER,-12.5,,,,False,,,,
26JUL20KUZJAN,JAN,ATP_CHALL,le25,DECOUPLED_SAME_DIRECTION,,8.5,19,1784515248.1,0.4928,True,19,1784519623.791,1784515256,FALLING
26JUL20KUZJAN,KUZ,ATP_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,28.5,79,1784524055.7,0.7014,True,80,1784516627.332,1784515256,RISING
26JUL20KYMCLA,CLA,ATP_CHALL,le25,DECOUPLED_SAME_DIRECTION,,6.0,23,1784565276.1,0.8691,True,24,1784562540.193,1784561950,FALLING
26JUL20KYMCLA,KYM,ATP_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,29.5,75,1784561164.1,0.773,False,,,1784561957,RISING
26JUL20LANRAD,LAN,WTA_CHALL,le25,OPPOSED_UNBALANCED,,-2.0,19,1784545937.7,0.6497,False,,,1784549117,FALLING
26JUL20LANRAD,RAD,WTA_CHALL,51_75,OPPOSED_UNBALANCED,,20.0,80,1784520729.7,0.0786,True,81,1784549772.436,1784545938,RISING
26JUL20LEPAVA,AVA,WTA_MAIN,51_75,MIRRORED,CLIMBER,15.5,57,1784471990.8,0.0198,True,61,1784473845.197,1784472014,FALLING
26JUL20LEPAVA,LEP,WTA_MAIN,51_75,MIRRORED,FALLER,-17.0,33,1784492493.4,0.3412,True,33,1784492493.423,1784472012,FALLING
26JUL20LYSVAL,LYS,WTA_MAIN,51_75,MIRRORED,FALLER,-20.0,30,1784474298.0,0.0075,False,,,,
26JUL20LYSVAL,VAL,WTA_MAIN,51_75,MIRRORED,CLIMBER,20.0,70,1784542566.8,0.9631,False,,,,
26JUL20MARBIT,BIT,ATP_CHALL,26_50,MIRRORED,FALLER,-16.5,33,1784509721.8,0.316,False,,,1784509734,FALLING
26JUL20MARBIT,MAR,ATP_CHALL,26_50,MIRRORED,CLIMBER,18.5,62,1784538825.0,0.9968,True,66,1784509745.378,1784509734,FALLING
26JUL20MARROS,MAR,ATP_CHALL,ge76,FLAT_BOTH,,3.0,80,1784533065.2,0.0479,False,,,1784542393,RISING
26JUL20MARROS,ROS,ATP_CHALL,le25,FLAT_BOTH,,-3.5,19,1784542380.7,0.8909,False,,,1784542393,FALLING
26JUL20MAYMAG,MAG,ATP_CHALL,26_50,FLAT_BOTH,,2.0,,,,False,,,,
26JUL20MAYMAG,MAY,ATP_CHALL,51_75,FLAT_BOTH,,-1.5,,,,False,,,,
26JUL20MAZSPI,MAZ,WTA_CHALL,26_50,MIRRORED,CLIMBER,18.0,67,1784548498.3,0.3917,False,,,,
26JUL20MAZSPI,SPI,WTA_CHALL,26_50,MIRRORED,FALLER,-17.0,33,1784550137.5,0.4313,False,,,,
26JUL20MILSHE,MIL,ATP_CHALL,26_50,MIRRORED,CLIMBER,4.0,52,1784550048.2,0.7224,True,54,1784560106.255,1784550055,FALLING
26JUL20MILSHE,SHE,ATP_CHALL,51_75,MIRRORED,FALLER,-5.0,44,1784542681.4,0.5384,True,45,1784554198.416,1784550055,RISING
26JUL20MONBAR,BAR,ATP_CHALL,51_75,FLAT_BOTH,,1.0,55,1784535197.9,0.0014,False,,,,
26JUL20MONBAR,MON,ATP_CHALL,26_50,FLAT_BOTH,,-1.0,45,1784548219.7,0.6265,False,,,,
26JUL20MONNES,MON,ATP_CHALL,51_75,FLAT_BOTH,,2.0,66,1784509757.9,0.0901,False,,,,
26JUL20MONNES,NES,ATP_CHALL,26_50,FLAT_BOTH,,-2.5,,,,False,,,,
26JUL20NIEMAL,MAL,WTA_MAIN,51_75,MIRRORED,FALLER,-8.0,41,1784508912.2,0.5114,True,41,1784508912.227,1784506918,FALLING
26JUL20NIEMAL,NIE,WTA_MAIN,51_75,MIRRORED,CLIMBER,7.0,57,1784486160.9,0.0773,True,57,1784519858.556,1784507024,RISING
26JUL20NOGSHI,NOG,ATP_CHALL,26_50,MIRRORED,CLIMBER,6.0,51,1784565426.2,0.0754,False,,,1784568498,RISING
26JUL20NOGSHI,SHI,ATP_CHALL,26_50,MIRRORED,FALLER,-4.0,43,1784582020.5,0.9013,True,47,1784568565.983,1784568498,FALLING
26JUL20OKTDOD,DOD,WTA_MAIN,51_75,MIRRORED,FALLER,-21.5,29,1784538050.2,0.9972,True,33,1784507398.961,1784463183,FALLING
26JUL20OKTDOD,OKT,WTA_MAIN,51_75,MIRRORED,CLIMBER,20.0,56,1784450438.0,0.0163,True,65,1784468312.943,1784463204,RISING
26JUL20OLISCH,OLI,WTA_MAIN,51_75,MIRRORED,CLIMBER,23.0,69,1784501115.7,0.0352,True,73,1784579742.401,1784562823,RISING
26JUL20OLISCH,SCH,WTA_MAIN,51_75,MIRRORED,FALLER,-23.0,27,1784585492.8,0.6186,False,,,1784562848,FALLING
26JUL20OLIZIE,OLI,ATP_CHALL,26_50,MIRRORED,CLIMBER,34.0,81,1784531056.0,0.4614,True,82,1784529302.981,1784522493,FALLING
26JUL20OLIZIE,ZIE,ATP_CHALL,26_50,MIRRORED,FALLER,-32.0,16,1784521973.3,0.0001,True,17,1784522933.918,1784522458,RISING
26JUL20ONCAJD,AJD,ATP_CHALL,26_50,FLAT_BOTH,,0.0,31,1784532954.3,0.0901,False,,,1784543874,RISING
26JUL20ONCAJD,ONC,ATP_CHALL,51_75,FLAT_BOTH,,0.0,68,1784543855.2,0.6002,False,,,1784543874,RISING
26JUL20PALLEO,LEO,ATP_CHALL,26_50,MIRRORED,CLIMBER,6.5,57,1784545685.7,0.3695,False,,,,
26JUL20PALLEO,PAL,ATP_CHALL,26_50,MIRRORED,FALLER,-5.0,43,1784546656.3,0.7028,False,,,,
26JUL20PARHAV,HAV,WTA_MAIN,51_75,MIRRORED,FALLER,-18.0,33,1784549536.0,0.9771,True,36,1784520807.214,1784516470,RISING
26JUL20PARHAV,PAR,WTA_MAIN,51_75,MIRRORED,CLIMBER,17.0,62,1784508797.5,0.5653,False,,,1784515685,FALLING
26JUL20PARHON,HON,WTA_MAIN,26_50,MIRRORED,FALLER,-13.5,30,1784485826.1,0.0027,False,,,1784488768,FALLING
26JUL20PARHON,PAR,WTA_MAIN,26_50,MIRRORED,CLIMBER,14.5,62,1784564714.1,0.5682,True,67,1784493840.251,1784488764,RISING
26JUL20PETTAB,PET,ATP_CHALL,51_75,FLAT_BOTH,,0.0,64,1784537041.9,0.901,True,65,1784522148.034,1784510965,FALLING
26JUL20PETTAB,TAB,ATP_CHALL,26_50,FLAT_BOTH,,2.5,32,1784540019.1,0.9993,True,33,1784539988.122,1784511213,RISING
26JUL20PIECAR,CAR,WTA_MAIN,26_50,MIRRORED,CLIMBER,34.0,81,1784519933.9,0.7156,True,81,1784519933.856,1784498797,FALLING
26JUL20PIECAR,PIE,WTA_MAIN,26_50,MIRRORED,FALLER,-34.0,15,1784533039.1,0.9711,True,17,1784499287.438,1784498758,FALLING
26JUL20PIRNAP,NAP,ATP_CHALL,le25,DECOUPLED_SAME_DIRECTION,,10.5,21,1784522990.5,0.1946,True,25,1784535027.137,1784526116,RISING
26JUL20PIRNAP,PIR,ATP_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,27.0,75,1784535881.8,0.5254,False,,,1784526121,FALLING
26JUL20PODLEE,LEE,WTA_MAIN,26_50,MIRRORED,CLIMBER,8.5,55,1784488835.6,0.0756,True,60,1784503717.799,1784499943,RISING
26JUL20PODLEE,POD,WTA_MAIN,26_50,MIRRORED,FALLER,-4.5,41,1784499923.4,0.2723,False,,,1784499945,FALLING
26JUL20PODSTU,POD,WTA_MAIN,51_75,MIRRORED,CLIMBER,26.0,77,1784549994.2,0.9738,True,77,1784549994.238,1784522151,RISING
26JUL20PODSTU,STU,WTA_MAIN,51_75,MIRRORED,FALLER,-27.0,21,1784522147.3,0.583,True,22,1784536934.306,1784522189,FALLING
26JUL20POHWES,POH,ATP_CHALL,le25,DECOUPLED_SAME_DIRECTION,,1.0,8,1784505677.7,0.0471,True,8,1784518153.764,1784507478,RISING
26JUL20POHWES,WES,ATP_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,41.0,89,1784525864.9,0.7512,True,91,1784511239.989,1784507479,FALLING
26JUL20POLBRU,BRU,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-9.0,37,1784538684.9,0.9992,False,,,1784506619,RISING
26JUL20POLBRU,POL,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,17.5,61,1784506579.5,0.2492,True,62,1784535347.854,1784506581,FALLING
26JUL20PRIBRA,BRA,WTA_MAIN,51_75,MIRRORED,FALLER,-42.5,7,1784541655.1,0.9223,True,9,1784503408.281,1784503188,FALLING
26JUL20PRIBRA,PRI,WTA_MAIN,51_75,MIRRORED,CLIMBER,41.5,87,1784503085.1,0.019,False,,,1784503217,RISING
26JUL20QUEKAL,KAL,WTA_MAIN,51_75,MIRRORED,CLIMBER,18.0,68,1784492824.8,0.171,True,69,1784550606.1,1784541204,FALLING
26JUL20QUEKAL,QUE,WTA_MAIN,51_75,MIRRORED,FALLER,-19.0,30,1784547190.0,0.947,True,30,1784547190.002,1784541007,FALLING
26JUL20ROCMAR,MAR,ATP_MAIN,26_50,MIRRORED,FALLER,-2.5,42,1784493628.8,0.0071,True,46,1784514998.243,1784494523,RISING
26JUL20ROCMAR,ROC,ATP_MAIN,26_50,MIRRORED,CLIMBER,5.0,53,1784524080.1,0.4684,True,53,1784524080.063,1784494523,RISING
26JUL20ROMERJ,ERJ,WTA_MAIN,51_75,MIRRORED,CLIMBER,6.0,53,1784602305.9,0.8227,True,55,1784613383.167,1784608677,RISING
26JUL20ROMERJ,ROM,WTA_MAIN,51_75,MIRRORED,FALLER,-7.0,42,1784621651.7,0.9663,True,44,1784617086.101,1784608624,FALLING
26JUL20RUSPAQ,PAQ,WTA_MAIN,51_75,MIRRORED,FALLER,-13.5,37,1784541016.4,0.9812,True,38,1784539382.358,1784524468,FALLING
26JUL20RUSPAQ,RUS,WTA_MAIN,51_75,MIRRORED,CLIMBER,12.0,60,1784503519.1,0.1845,True,61,1784529474.869,1784524468,RISING
26JUL20RUZSAL,RUZ,WTA_MAIN,26_50,MIRRORED,CLIMBER,10.0,,,,False,,,,
26JUL20RUZSAL,SAL,WTA_MAIN,26_50,MIRRORED,FALLER,-9.0,,,,False,,,,
26JUL20SAMJOI,JOI,WTA_MAIN,51_75,MIRRORED,CLIMBER,10.0,59,1784573003.3,0.2948,True,60,1784588135.722,1784578631,FALLING
26JUL20SAMJOI,SAM,WTA_MAIN,51_75,MIRRORED,FALLER,-11.0,39,1784583072.0,0.4203,True,39,1784583072.011,1784578631,RISING
26JUL20SCHROD,ROD,ATP_MAIN,26_50,MIRRORED,CLIMBER,12.0,57,1784504251.4,0.144,False,,,1784506855,RISING
26JUL20SCHROD,SCH,ATP_MAIN,26_50,MIRRORED,FALLER,-11.0,38,1784535316.9,0.7033,True,42,1784508321.157,1784506854,FALLING
26JUL20SEISNI,SEI,WTA_MAIN,51_75,MIRRORED,FALLER,-31.0,18,1784536270.7,0.9762,True,21,1784522983.282,1784521117,FALLING
26JUL20SEISNI,SNI,WTA_MAIN,51_75,MIRRORED,CLIMBER,30.0,78,1784465246.1,0.1447,True,78,1784524692.121,1784521117,RISING
26JUL20SEMKRA,KRA,WTA_MAIN,51_75,MIRRORED,CLIMBER,25.0,72,1784562395.9,0.5403,True,73,1784545943.737,1784536930,RISING
26JUL20SEMKRA,SEM,WTA_MAIN,51_75,MIRRORED,FALLER,-26.0,25,1784536881.4,0.3463,True,26,1784610555.379,1784536930,FALLING
26JUL20SEYKOL,KOL,ATP_CHALL,26_50,FLAT_BOTH,,-1.0,46,1784549460.4,0.971,False,,,,
26JUL20SEYKOL,SEY,ATP_CHALL,51_75,FLAT_BOTH,,2.5,54,1784539091.7,0.3444,False,,,,
26JUL20SORCHA,CHA,WTA_MAIN,51_75,MIRRORED,CLIMBER,5.0,53,1784516674.5,0.1758,False,,,1784523894,RISING
26JUL20SORCHA,SOR,WTA_MAIN,51_75,MIRRORED,FALLER,-6.0,45,1784523893.4,0.226,True,45,1784560457.445,1784523895,FALLING
26JUL20STAMAT,MAT,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,18.0,60,1784503268.5,0.1719,False,,,,
26JUL20STAMAT,STA,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-4.5,38,1784528769.4,0.7779,True,38,1784528769.419,1784523833,FALLING
26JUL20STENOH,NOH,WTA_MAIN,51_75,MIRRORED,CLIMBER,28.0,76,1784535548.1,0.3126,True,78,1784615713.176,1784578178,FALLING
26JUL20STENOH,STE,WTA_MAIN,51_75,MIRRORED,FALLER,-29.0,21,1784603561.1,0.7936,True,21,1784610692.856,1784578178,RISING
26JUL20SURKUZ,KUZ,ATP_CHALL,26_50,FLAT_BOTH,,1.5,30,1784523405.1,0.0867,True,32,1784550990.025,1784532358,RISING
26JUL20SURKUZ,SUR,ATP_CHALL,51_75,FLAT_BOTH,,0.0,67,1784550211.5,0.7791,True,67,1784550211.459,1784532396,FALLING
26JUL20TIMSAS,SAS,WTA_MAIN,51_75,FLAT_BOTH,,2.5,54,1784553561.5,0.5956,False,,,1784581086,FALLING
26JUL20TIMSAS,TIM,WTA_MAIN,51_75,FLAT_BOTH,,-3.5,45,1784581085.8,0.7523,True,46,1784588735.604,1784581086,FALLING
26JUL20TOKHUR,HUR,ATP_CHALL,26_50,MIRRORED,FALLER,-5.0,46,1784548523.6,0.5434,False,,,1784549354,FALLING
26JUL20TOKHUR,TOK,ATP_CHALL,26_50,MIRRORED,CLIMBER,6.5,53,1784528648.5,0.0746,False,,,1784549114,RISING
26JUL20TORSTR,STR,ATP_CHALL,51_75,MIRRORED,CLIMBER,5.5,66,1784528745.4,0.1918,False,,,,
26JUL20TORSTR,TOR,ATP_CHALL,26_50,MIRRORED,FALLER,-4.5,29,1784547564.2,0.9934,False,,,,
26JUL20TOTRUG,RUG,WTA_CHALL,26_50,MIRRORED,CLIMBER,6.5,56,1784564637.0,0.1139,False,,,,
26JUL20TOTRUG,TOT,WTA_CHALL,26_50,MIRRORED,FALLER,-5.5,44,1784562358.2,0.2985,False,,,,
26JUL20TROISO,ISO,ATP_CHALL,26_50,MIRRORED,FALLER,-27.5,21,1784570407.0,0.9729,True,21,1784570406.976,1784567493,FALLING
26JUL20TROISO,TRO,ATP_CHALL,26_50,MIRRORED,CLIMBER,29.5,77,1784559065.1,0.7272,False,,,1784567493,RISING
26JUL20URGYAN,URG,WTA_CHALL,le25,DECOUPLED_SAME_DIRECTION,,12.5,36,1784551990.6,0.5594,False,,,,
26JUL20URGYAN,YAN,WTA_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,20.5,64,1784543237.6,0.3546,False,,,,
26JUL20VALGOM,GOM,ATP_CHALL,ge76,MIRRORED,CLIMBER,4.0,84,1784522590.1,0.0262,False,,,1784541498,RISING
26JUL20VALGOM,VAL,ATP_CHALL,le25,MIRRORED,FALLER,-5.0,14,1784541486.1,0.3205,False,,,,
26JUL20VANOUA,OUA,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,-2.0,44,1784507014.3,0.0948,True,45,1784537954.011,1784508519,RISING
26JUL20VANOUA,VAN,ATP_CHALL,26_50,OPPOSED_UNBALANCED,,10.5,48,1784519490.4,0.3906,True,54,1784508636.412,1784508469,FALLING
26JUL20VARDON,DON,ATP_CHALL,le25,DECOUPLED_SAME_DIRECTION,,17.0,34,1784509710.8,0.3269,False,,,1784509719,RISING
26JUL20VARDON,VAR,ATP_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,18.5,63,1784519038.0,0.548,True,65,1784509717.653,1784509716,FALLING
26JUL20VASSIN,SIN,ATP_CHALL,26_50,MIRRORED,FALLER,-4.5,20,1784538815.0,0.8071,False,,,1784540039,FALLING
26JUL20VASSIN,VAS,ATP_CHALL,51_75,MIRRORED,CLIMBER,6.5,79,1784540036.5,0.6764,False,,,1784540039,FALLING
26JUL20VEDBAR,BAR,WTA_MAIN,51_75,MIRRORED,FALLER,-11.5,39,1784531396.6,0.7535,False,,,1784531456,FALLING
26JUL20VEDBAR,VED,WTA_MAIN,51_75,MIRRORED,CLIMBER,10.0,60,1784520873.9,0.5525,True,61,1784533442.293,1784531629,FALLING
26JUL20VISNIK,NIK,ATP_CHALL,26_50,MIRRORED,FALLER,-45.0,1,1784549306.4,0.6124,True,17,1784549153.145,1784549049,RISING
26JUL20VISNIK,VIS,ATP_CHALL,26_50,MIRRORED,CLIMBER,45.5,75,1784549050.2,0.5921,True,75,1784549050.171,1784549049,FALLING
26JUL20WATILA,ILA,ATP_CHALL,26_50,FLAT_BOTH,,-1.5,35,1784584616.6,0.9947,True,39,1784572165.377,1784557826,RISING
26JUL20WATILA,WAT,ATP_CHALL,51_75,FLAT_BOTH,,4.0,60,1784557804.0,0.2219,True,60,1784571880.535,1784557827,FALLING
26JUL20WINARS,ARS,ATP_CHALL,le25,DECOUPLED_SAME_DIRECTION,,6.5,21,1784526747.0,0.1392,True,23,1784560013.623,1784549497,RISING
26JUL20WINARS,WIN,ATP_CHALL,26_50,DECOUPLED_SAME_DIRECTION,,32.5,76,1784556955.5,0.8793,False,,,1784549497,FALLING
26JUL20ZHESHE,SHE,ATP_CHALL,26_50,MIRRORED,FALLER,-8.0,18,1784571587.9,0.9814,True,22,1784560566.942,1784541442,RISING
26JUL20ZHESHE,ZHE,ATP_CHALL,51_75,MIRRORED,CLIMBER,8.5,77,1784541431.9,0.0655,True,77,1784551987.162,1784541438,FALLING
26JUL20ZHOGEE,GEE,ATP_CHALL,26_50,FLAT_BOTH,,-3.5,25,1784556285.4,0.9934,True,26,1784555456.343,1784549061,RISING
26JUL20ZHOGEE,ZHO,ATP_CHALL,51_75,FLAT_BOTH,,3.0,72,1784546333.2,0.5227,True,73,1784549735.812,1784549136,RISING
26JUL20ZHUMAL,MAL,ATP_CHALL,51_75,MIRRORED,FALLER,-5.5,56,1784552058.3,0.4978,False,,,1784552114,RISING
26JUL20ZHUMAL,ZHU,ATP_CHALL,26_50,MIRRORED,CLIMBER,6.0,43,1784550974.2,0.0796,False,,,1784552100,FALLING
26JUL20ZINZHA,ZHA,ATP_CHALL,51_75,FLAT_BOTH,,2.5,71,1784575562.3,0.0034,False,,,,
26JUL20ZINZHA,ZIN,ATP_CHALL,26_50,FLAT_BOTH,,-2.0,30,1784580431.8,0.0066,False,,,,
