code,leg,bell_source,bell_epoch,floor_old,floor_pre_bell,close_old,close_pre_bell,credited,entry,fill_ts,fill_validity
26JUL13SANDAN,SAN,MACHINE_RECEIPT,1783942500,22,22,25,25,False,,,
26JUL13SANLOP,LOP,TAPE_SIGNATURE,1783972800.0,11,11,13,13,True,11,1783970730.749,PRE_BELL_OK
26JUL13SANLOP,SAN,TAPE_SIGNATURE,1783972800.0,88,88,88,88,True,88,1783968749.618,PRE_BELL_OK
26JUL13SELYAN,SEL,TAPE_SIGNATURE,1783962240.0,59,59,62,62,True,59,1783952895.535,PRE_BELL_OK
26JUL13SELYAN,YAN,TAPE_SIGNATURE,1783962240.0,39,39,39,39,False,,,
26JUL13SHEGAL,GAL,TAPE_SIGNATURE,1784026260.0,38,38,38,38,False,,,
26JUL13SHEGAL,SHE,TAPE_SIGNATURE,1784026260.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL13SHIHAR,HAR,TAPE_SIGNATURE,1783978800.0,59,59,61,61,True,59,1783962395.308,PRE_BELL_OK
26JUL13SHIHAR,SHI,TAPE_SIGNATURE,1783978800.0,38,38,41,41,False,,,
26JUL13SHIHUA,HUA,TAPE_SIGNATURE,1783937280.0,,,,,False,,,
26JUL13SHIHUA,SHI,TAPE_SIGNATURE,1783937280.0,33,33,36,36,False,,,
26JUL13TABROD,ROD,MACHINE_RECEIPT,1783937700,40,40,41,41,True,45,1783897282.327,PRE_BELL_OK
26JUL13TABROD,TAB,MACHINE_RECEIPT,1783937700,54,54,59,59,False,,,
26JUL13TABVIN,TAB,TAPE_SIGNATURE,1783936500.0,55,55,57,57,False,,,
26JUL13TABVIN,VIN,TAPE_SIGNATURE,1783936500.0,46,46,46,46,False,,,
26JUL13TAUHIB,HIB,MACHINE_RECEIPT,1784046600,21,21,22,22,True,24,1783968662.587,PRE_BELL_OK
26JUL13TAUHIB,TAU,MACHINE_RECEIPT,1784046600,72,72,80,80,False,,,
26JUL13TAUTOM,TAU,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL13TAUTOM,TOM,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL13TIKBEN,BEN,TAPE_SIGNATURE,1783952580.0,61,61,61,61,False,,,
26JUL13TIKBEN,TIK,TAPE_SIGNATURE,1783952580.0,40,40,41,41,False,,,
26JUL13TIMANN,ANN,TAPE_SIGNATURE,1784055780.0,57,57,60,60,True,57,1783950742.935,PRE_BELL_OK
26JUL13TIMANN,TIM,TAPE_SIGNATURE,1784055780.0,42,42,42,42,False,,,
26JUL13TROGEO,GEO,TAPE_SIGNATURE,1783951620.0,,,,,False,,,
26JUL13TROGEO,TRO,TAPE_SIGNATURE,1783951620.0,85,85,85,85,False,,,
26JUL13VALCOS,COS,TAPE_SIGNATURE,1784057640.0,19,19,19,19,False,,,
26JUL13VALCOS,VAL,TAPE_SIGNATURE,1784057640.0,82,82,82,82,False,,,
26JUL13VANLEE,LEE,TAPE_SIGNATURE,1783945800.0,45,45,46,46,False,,,
26JUL13VANLEE,VAN,TAPE_SIGNATURE,1783945800.0,55,55,57,57,False,,,
26JUL13VILGAN,GAN,TAPE_SIGNATURE,1783929780.0,7,7,8,8,False,,,
26JUL13VILGAN,VIL,TAPE_SIGNATURE,1783929780.0,92,92,92,92,True,92,1783916159.838,PRE_BELL_OK
26JUL13VUKBRO,BRO,TAPE_SIGNATURE,1783993080.0,58,58,59,59,False,,,
26JUL13VUKBRO,VUK,TAPE_SIGNATURE,1783993080.0,41,41,43,43,False,,,
26JUL13WINKIR,KIR,TAPE_SIGNATURE,1783960560.0,28,28,30,30,False,,,
26JUL13WINKIR,WIN,TAPE_SIGNATURE,1783960560.0,72,72,72,72,False,,,
26JUL13WOLFEN,FEN,TAPE_SIGNATURE,1783988760.0,22,22,23,23,True,22,1783977414.72,PRE_BELL_OK
26JUL13WOLFEN,WOL,TAPE_SIGNATURE,1783988760.0,77,77,77,77,True,77,1783977422.212,PRE_BELL_OK
26JUL13WONTUN,TUN,TAPE_SIGNATURE,1783976160.0,38,38,38,38,True,38,1783960286.065,PRE_BELL_OK
26JUL13WONTUN,WON,TAPE_SIGNATURE,1783976160.0,61,61,63,63,False,,,
26JUL13YEVCAM,CAM,TAPE_SIGNATURE,1783934040.0,55,55,58,58,False,,,
26JUL13YEVCAM,YEV,TAPE_SIGNATURE,1783934040.0,41,41,45,45,True,42,1783902324.678,PRE_BELL_OK
26JUL13YIBMAR,MAR,MACHINE_RECEIPT,1783959600,6,6,8,8,False,,,
26JUL13YIBMAR,YIB,MACHINE_RECEIPT,1783959600,93,93,93,93,False,,,
26JUL13ZHEBOU,BOU,TAPE_SIGNATURE,1783953300.0,31,31,32,32,True,32,1783921788.481,PRE_BELL_OK
26JUL13ZHEBOU,ZHE,TAPE_SIGNATURE,1783953300.0,65,65,69,69,True,68,1783911329.998,PRE_BELL_OK
26JUL13ZHUDLI,DLI,TAPE_SIGNATURE,1783961040.0,70,70,72,72,False,,,
26JUL13ZHUDLI,ZHU,TAPE_SIGNATURE,1783961040.0,30,30,32,32,False,,,
26JUL14ADDLEO,ADD,MACHINE_RECEIPT,1784051100,67,67,68,68,False,,,
26JUL14ADDLEO,LEO,MACHINE_RECEIPT,1784051100,32,32,33,33,False,,,
26JUL14AKSVAL,AKS,TAPE_SIGNATURE,1784035740.0,45,45,50,50,True,45,1784034532.698,PRE_BELL_OK
26JUL14AKSVAL,VAL,TAPE_SIGNATURE,1784035740.0,50,50,50,50,True,54,1784034694.172,PRE_BELL_OK
26JUL14ALCTAB,ALC,TAPE_SIGNATURE,1784017680.0,82,82,85,85,False,,,
26JUL14ALCTAB,TAB,TAPE_SIGNATURE,1784017680.0,16,16,17,17,True,16,1784007179.461,PRE_BELL_OK
26JUL14ALMGRA,ALM,TAPE_SIGNATURE,1784041140.0,21,21,26,28,False,,,
26JUL14ALMGRA,GRA,TAPE_SIGNATURE,1784041140.0,73,73,75,74,True,78,1784020454.99,PRE_BELL_OK
26JUL14AMAJAC,AMA,MACHINE_RECEIPT,1784047800,15,15,18,18,False,,,
26JUL14AMAJAC,JAC,MACHINE_RECEIPT,1784047800,82,82,84,84,True,84,1784023571.042,PRE_BELL_OK
26JUL14AVAUCH,AVA,TAPE_SIGNATURE,1784019900.0,54,54,57,57,True,54,1783994650.991,PRE_BELL_OK
26JUL14AVAUCH,UCH,TAPE_SIGNATURE,1784019900.0,44,44,44,44,True,44,1784001447.596,PRE_BELL_OK
26JUL14BARKOL,BAR,MACHINE_RECEIPT,1784034600,92,92,94,94,True,92,1784016956.2,PRE_BELL_OK
26JUL14BARKOL,KOL,MACHINE_RECEIPT,1784034600,6,6,7,7,True,7,1784019755.315,PRE_BELL_OK
26JUL14BASFRI,BAS,MACHINE_RECEIPT,1784019600,71,71,72,72,False,,,
26JUL14BASFRI,FRI,MACHINE_RECEIPT,1784019600,28,28,29,29,False,,,
26JUL14BICMIY,BIC,TAPE_SIGNATURE,1784049360.0,40,40,41,41,False,,,
26JUL14BICMIY,MIY,TAPE_SIGNATURE,1784049360.0,60,60,61,61,False,,,
26JUL14BLATOM,BLA,TAPE_SIGNATURE,1784082120.0,67,67,67,67,False,,,
26JUL14BLATOM,TOM,TAPE_SIGNATURE,1784082120.0,35,35,35,35,False,,,
26JUL14BRAPIE,BRA,TAPE_SIGNATURE,1784046660.0,78,78,83,79,False,,,
26JUL14BRAPIE,PIE,TAPE_SIGNATURE,1784046660.0,17,21,17,21,True,21,1784046899.151,POST_BELL_FILL
26JUL14BRUNIJ,BRU,MACHINE_RECEIPT,1784024700,51,51,51,51,False,,,
26JUL14BRUNIJ,NIJ,MACHINE_RECEIPT,1784024700,48,48,50,50,True,48,1784023080.952,PRE_BELL_OK
26JUL14BULPRI,BUL,TAPE_SIGNATURE,1784035680.0,19,19,20,20,True,19,1784002167.454,PRE_BELL_OK
26JUL14BULPRI,PRI,TAPE_SIGNATURE,1784035680.0,80,80,81,81,False,,,
26JUL14CARVON,CAR,TAPE_SIGNATURE,1784038620.0,73,73,75,74,False,,,
26JUL14CARVON,VON,TAPE_SIGNATURE,1784038620.0,,,,,False,,,
26JUL14CASGHI,CAS,MACHINE_RECEIPT,1784016300,37,37,40,40,True,37,1784015596.319,PRE_BELL_OK
26JUL14CASGHI,GHI,MACHINE_RECEIPT,1784016300,61,61,61,61,True,62,1783995084.043,PRE_BELL_OK
26JUL14CASSCH,CAS,TAPE_SIGNATURE,1784055180.0,41,41,43,43,False,,,
26JUL14CASSCH,SCH,TAPE_SIGNATURE,1784055180.0,59,59,60,60,False,,,
26JUL14CECBUR,BUR,MACHINE_RECEIPT,1784045100,54,54,54,54,True,57,1784003377.284,PRE_BELL_OK
26JUL14CECBUR,CEC,MACHINE_RECEIPT,1784045100,41,41,48,48,False,,,
26JUL14CINHAL,CIN,MACHINE_RECEIPT,1784030400,43,43,47,47,False,,,
26JUL14CINHAL,HAL,MACHINE_RECEIPT,1784030400,51,51,55,55,True,55,1783979723.852,PRE_BELL_OK
26JUL14CLAWES,CLA,MACHINE_RECEIPT,1784018100,77,77,78,78,True,78,1784017378.25,PRE_BELL_OK
26JUL14CLAWES,WES,MACHINE_RECEIPT,1784018100,22,22,23,23,False,,,
26JUL14COLPAL,COL,TAPE_SIGNATURE,1784020260.0,33,33,33,33,False,,,
26JUL14COLPAL,PAL,TAPE_SIGNATURE,1784020260.0,67,67,68,68,False,,,
26JUL14CUIFAN,CUI,TAPE_SIGNATURE,1784041380.0,69,69,69,69,False,,,
26JUL14CUIFAN,FAN,TAPE_SIGNATURE,1784041380.0,32,,36,,False,,,
26JUL14DALMAY,DAL,TAPE_SIGNATURE,1784043780.0,18,18,18,18,False,,,
26JUL14DALMAY,MAY,TAPE_SIGNATURE,1784043780.0,81,81,83,83,False,,,
26JUL14DELXIL,DEL,TAPE_SIGNATURE,1784113860.0,83,83,84,84,False,,,
26JUL14DELXIL,XIL,TAPE_SIGNATURE,1784113860.0,15,15,17,17,True,17,1784038728.457,PRE_BELL_OK
26JUL14DENYEV,DEN,TAPE_SIGNATURE,1784026980.0,86,86,86,86,False,,,
26JUL14DENYEV,YEV,TAPE_SIGNATURE,1784026980.0,14,14,15,15,False,,,
26JUL14DIAMID,DIA,TAPE_SIGNATURE,1784023560.0,77,77,79,79,False,,,
26JUL14DIAMID,MID,TAPE_SIGNATURE,1784023560.0,21,21,22,22,True,21,1784008131.278,PRE_BELL_OK
26JUL14DILFAL,DIL,TAPE_SIGNATURE,1784034480.0,32,32,40,40,False,,,
26JUL14DILFAL,FAL,TAPE_SIGNATURE,1784034480.0,60,60,60,60,False,,,
26JUL14DRATRO,DRA,TAPE_SIGNATURE,1784072820.0,74,74,75,75,False,,,
26JUL14DRATRO,TRO,TAPE_SIGNATURE,1784072820.0,25,25,26,26,True,25,1784062824.581,PRE_BELL_OK
26JUL14EREPAV,ERE,MACHINE_RECEIPT,1784016300,47,47,52,52,True,47,1784009969.181,PRE_BELL_OK
26JUL14EREPAV,PAV,MACHINE_RECEIPT,1784016300,52,52,53,53,True,52,1784011541.319,PRE_BELL_OK
26JUL14FALYUA,FAL,TAPE_SIGNATURE,1784038740.0,41,41,42,42,False,,,
26JUL14FALYUA,YUA,TAPE_SIGNATURE,1784038740.0,59,59,60,60,False,,,
26JUL14FERZAN,FER,MACHINE_RECEIPT,1784037900,62,62,69,69,True,66,1784018653.243,PRE_BELL_OK
26JUL14FERZAN,ZAN,MACHINE_RECEIPT,1784037900,31,31,33,33,True,31,1784026277.149,PRE_BELL_OK
26JUL14FORGOR,FOR,TAPE_SIGNATURE,1784042880.0,43,43,43,43,False,,,
26JUL14FORGOR,GOR,TAPE_SIGNATURE,1784042880.0,58,58,60,60,False,,,
26JUL14FRUGAO,FRU,TAPE_SIGNATURE,1784045340.0,40,40,40,40,False,,,
26JUL14FRUGAO,GAO,TAPE_SIGNATURE,1784045340.0,56,56,56,56,False,,,
26JUL14FUEPRI,FUE,TAPE_SIGNATURE,1784031720.0,30,30,30,30,False,,,
26JUL14FUEPRI,PRI,TAPE_SIGNATURE,1784031720.0,69,69,70,70,False,,,
26JUL14GALFOR,FOR,TAPE_SIGNATURE,1784019240.0,28,28,29,29,False,,,
26JUL14GALFOR,GAL,TAPE_SIGNATURE,1784019240.0,72,72,73,73,False,,,
26JUL14GANZIN,GAN,TAPE_SIGNATURE,1784039100.0,17,17,31,31,False,,,
26JUL14GANZIN,ZIN,TAPE_SIGNATURE,1784039100.0,64,64,69,69,True,68,1784017995.965,PRE_BELL_OK
26JUL14GENPET,GEN,TAPE_SIGNATURE,1784027280.0,61,61,65,64,False,,,
26JUL14GENPET,PET,TAPE_SIGNATURE,1784027280.0,35,37,35,38,False,,,
26JUL14GLIJOH,GLI,TAPE_SIGNATURE,1784038080.0,65,65,67,67,False,,,
26JUL14GLIJOH,JOH,TAPE_SIGNATURE,1784038080.0,39,39,39,39,False,,,
26JUL14GOMMCD,GOM,MACHINE_RECEIPT,1784050200,54,54,60,60,False,,,
26JUL14GOMMCD,MCD,MACHINE_RECEIPT,1784050200,40,40,42,42,True,45,1784003396.481,PRE_BELL_OK
26JUL14GUIBON,BON,TAPE_SIGNATURE,1784016540.0,53,53,54,54,False,,,
26JUL14GUIBON,GUI,TAPE_SIGNATURE,1784016540.0,46,46,46,46,False,,,
26JUL14HENKRA,HEN,TAPE_SIGNATURE,1784019180.0,,,,,False,,,
26JUL14HENKRA,KRA,TAPE_SIGNATURE,1784019180.0,81,81,82,81,False,,,
26JUL14HRUBUY,BUY,TAPE_SIGNATURE,1784047860.0,19,19,19,19,False,,,
26JUL14HRUBUY,HRU,TAPE_SIGNATURE,1784047860.0,80,80,81,81,False,,,
26JUL14IATZVO,IAT,TAPE_SIGNATURE,1784040960.0,48,48,62,62,True,48,1784009515.27,PRE_BELL_OK
26JUL14IATZVO,ZVO,TAPE_SIGNATURE,1784040960.0,45,45,45,45,True,49,1784015519.552,PRE_BELL_OK
26JUL14IMAMCC,IMA,TAPE_SIGNATURE,1784075460.0,38,38,39,39,False,,,
26JUL14IMAMCC,MCC,TAPE_SIGNATURE,1784075460.0,62,62,62,62,False,,,
26JUL14IVAGIU,GIU,TAPE_SIGNATURE,1784041560.0,43,43,43,43,False,,,
26JUL14IVAGIU,IVA,TAPE_SIGNATURE,1784041560.0,53,53,58,58,False,,,
26JUL14JOHBER,BER,TAPE_SIGNATURE,1784070480.0,48,48,51,51,False,,,
26JUL14JOHBER,JOH,TAPE_SIGNATURE,1784070480.0,49,49,53,53,True,51,1784027415.814,PRE_BELL_OK
26JUL14JONIVA,IVA,MACHINE_RECEIPT,1784049000,73,73,75,75,False,,,
26JUL14JONIVA,JON,MACHINE_RECEIPT,1784049000,26,26,26,26,False,,,
26JUL14KHONUG,KHO,TAPE_SIGNATURE,1784031840.0,38,42,40,42,False,,,
26JUL14KHONUG,NUG,TAPE_SIGNATURE,1784031840.0,60,60,60,60,False,,,
26JUL14KIRSEK,KIR,MACHINE_RECEIPT,1784038200,28,28,33,33,True,29,1784026918.505,PRE_BELL_OK
26JUL14KIRSEK,SEK,MACHINE_RECEIPT,1784038200,68,68,68,68,True,68,1784037995.196,PRE_BELL_OK
26JUL14KOSRUG,KOS,TAPE_SIGNATURE,1784038740.0,70,70,78,78,True,72,1784037133.749,PRE_BELL_OK
26JUL14KOSRUG,RUG,TAPE_SIGNATURE,1784038740.0,24,24,24,24,True,26,1784027277.52,PRE_BELL_OK
26JUL14KOVBAS,BAS,TAPE_SIGNATURE,1784018640.0,60,60,60,60,False,,,
26JUL14KOVBAS,KOV,TAPE_SIGNATURE,1784018640.0,33,33,41,41,False,,,
26JUL14KRATOR,KRA,TAPE_SIGNATURE,1784022540.0,44,44,44,44,False,,,
26JUL14KRATOR,TOR,TAPE_SIGNATURE,1784022540.0,55,55,57,57,False,,,
26JUL14KYMDIE,DIE,TAPE_SIGNATURE,1784026080.0,36,36,38,38,True,41,1783966911.798,PRE_BELL_OK
26JUL14KYMDIE,KYM,TAPE_SIGNATURE,1784026080.0,58,58,63,63,False,,,
26JUL14LAGSAN,LAG,TAPE_SIGNATURE,1784044260.0,39,39,41,41,False,,,
26JUL14LAGSAN,SAN,TAPE_SIGNATURE,1784044260.0,60,60,64,64,False,,,
26JUL14LAJSVA,LAJ,MACHINE_RECEIPT,1784078400,51,51,53,53,True,53,1784052830.356,PRE_BELL_OK
26JUL14LAJSVA,SVA,MACHINE_RECEIPT,1784078400,41,41,48,48,True,45,1784042394.35,PRE_BELL_OK
26JUL14LANYIB,LAN,MACHINE_RECEIPT,1784077800,13,13,18,18,True,15,1784057304.331,PRE_BELL_OK
26JUL14LANYIB,YIB,MACHINE_RECEIPT,1784077800,83,83,85,85,True,84,1784056449.566,PRE_BELL_OK
26JUL14MAKSEY,MAK,TAPE_SIGNATURE,1784043540.0,19,19,21,21,True,20,1784017012.596,PRE_BELL_OK
26JUL14MAKSEY,SEY,TAPE_SIGNATURE,1784043540.0,80,80,81,81,False,,,
26JUL14MARCAM,CAM,TAPE_SIGNATURE,1784039820.0,52,52,55,55,False,,,
26JUL14MARCAM,MAR,TAPE_SIGNATURE,1784039820.0,47,47,47,47,False,,,
26JUL14MARMAY,MAR,TAPE_SIGNATURE,1784031960.0,37,37,44,44,False,,,
26JUL14MARMAY,MAY,TAPE_SIGNATURE,1784031960.0,60,60,60,60,True,60,1784031251.986,PRE_BELL_OK
26JUL14MARPRA,MAR,BELL_UNRESOLVED,,71,71,71,71,True,71,1784040288.901,BELL_UNRESOLVED
26JUL14MARPRA,PRA,BELL_UNRESOLVED,,27,27,29,29,True,28,1784038946.998,BELL_UNRESOLVED
26JUL14MATMOR,MAT,TAPE_SIGNATURE,1784049060.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL14MATMOR,MOR,TAPE_SIGNATURE,1784049060.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL14MAZBRO,BRO,TAPE_SIGNATURE,1784051220.0,77,77,78,78,False,,,
26JUL14MAZBRO,MAZ,TAPE_SIGNATURE,1784051220.0,22,22,23,23,True,23,1784042033.754,PRE_BELL_OK
26JUL14MILCHA,CHA,MACHINE_RECEIPT,1784068800,40,40,41,41,True,44,1784066193.633,PRE_BELL_OK
26JUL14MILCHA,MIL,MACHINE_RECEIPT,1784068800,53,53,62,62,False,,,
26JUL14MRVCAN,CAN,TAPE_SIGNATURE,1784043480.0,45,45,47,47,False,,,
26JUL14MRVCAN,MRV,TAPE_SIGNATURE,1784043480.0,56,56,57,57,False,,,
26JUL14NAGCRE,CRE,TAPE_SIGNATURE,1784015700.0,50,50,50,50,False,,,
26JUL14NAGCRE,NAG,TAPE_SIGNATURE,1784015700.0,50,50,51,51,False,,,
26JUL14NEDDAL,DAL,MACHINE_RECEIPT,1784112000,52,52,55,55,True,53,1784086342.123,PRE_BELL_OK
26JUL14NEDDAL,NED,MACHINE_RECEIPT,1784112000,46,46,49,49,True,46,1784095696.315,PRE_BELL_OK
26JUL14NEUPRA,NEU,MACHINE_RECEIPT,1784050500,64,64,66,66,False,,,
26JUL14NEUPRA,PRA,MACHINE_RECEIPT,1784050500,35,35,35,35,False,,,
26JUL14OLIIPE,IPE,MACHINE_RECEIPT,1784031300,20,20,21,21,True,20,1784005557.407,PRE_BELL_OK
26JUL14OLIIPE,OLI,MACHINE_RECEIPT,1784031300,79,79,80,80,True,79,1784028917.13,PRE_BELL_OK
26JUL14OUAFIC,FIC,TAPE_SIGNATURE,1784047380.0,67,67,74,72,True,67,1784030010.358,PRE_BELL_OK
26JUL14OUAFIC,OUA,TAPE_SIGNATURE,1784047380.0,25,32,25,36,True,31,1784047678.677,POST_BELL_FILL
26JUL14PACVED,PAC,MACHINE_RECEIPT,1784051400,16,16,16,16,True,16,1784027315.458,PRE_BELL_OK
26JUL14PACVED,VED,MACHINE_RECEIPT,1784051400,82,82,86,86,True,83,1784051201.121,PRE_BELL_OK
26JUL14PERCRA,CRA,MACHINE_RECEIPT,1784016300,88,88,95,95,True,89,1783981309.228,PRE_BELL_OK
26JUL14PERCRA,PER,MACHINE_RECEIPT,1784016300,5,5,7,7,True,9,1783984522.67,PRE_BELL_OK
26JUL14PIGSAM,PIG,TAPE_SIGNATURE,1784034840.0,20,20,21,20,False,,,
26JUL14PIGSAM,SAM,TAPE_SIGNATURE,1784034840.0,79,80,80,82,False,,,
26JUL14PUTJEA,JEA,BELL_UNRESOLVED,,,,,,False,,,
26JUL14PUTJEA,PUT,BELL_UNRESOLVED,,,,,,False,,,
26JUL14PUTLIU,LIU,TAPE_SIGNATURE,1784026320.0,38,38,39,39,True,44,1783995838.482,PRE_BELL_OK
26JUL14PUTLIU,PUT,TAPE_SIGNATURE,1784026320.0,55,55,62,62,True,55,1783990430.018,PRE_BELL_OK
26JUL14RABRUS,RAB,BELL_UNRESOLVED,,,,,,,,,NO_ONSET_OR_TAPE
26JUL14RABRUS,RUS,BELL_UNRESOLVED,,96,96,96,96,False,,,
26JUL14RIESEM,RIE,TAPE_SIGNATURE,1784018160.0,39,39,44,39,False,,,
26JUL14RIESEM,SEM,TAPE_SIGNATURE,1784018160.0,56,60,56,61,True,58,1784018284.629,POST_BELL_FILL
26JUL14RINTAB,RIN,TAPE_SIGNATURE,1784112720.0,63,63,67,67,True,64,1783962113.085,PRE_BELL_OK
26JUL14RINTAB,TAB,TAPE_SIGNATURE,1784112720.0,32,32,33,33,True,33,1783962360.206,PRE_BELL_OK
26JUL14RONGIU,GIU,TAPE_SIGNATURE,1784029500.0,53,53,55,55,True,53,1784007237.997,PRE_BELL_OK
26JUL14RONGIU,RON,TAPE_SIGNATURE,1784029500.0,46,46,46,46,False,,,
26JUL14ROZRIC,RIC,TAPE_SIGNATURE,1784063580.0,57,57,59,59,False,,,
26JUL14ROZRIC,ROZ,TAPE_SIGNATURE,1784063580.0,42,42,44,44,False,,,
26JUL14SALIBR,IBR,TAPE_SIGNATURE,1784029740.0,44,44,44,44,False,,,
26JUL14SALIBR,SAL,TAPE_SIGNATURE,1784029740.0,56,56,57,57,False,,,
26JUL14SHUSHI,SHI,TAPE_SIGNATURE,1784023200.0,9,9,9,9,False,,,
26JUL14SHUSHI,SHU,TAPE_SIGNATURE,1784023200.0,91,91,91,91,False,,,
26JUL14SMIILA,ILA,TAPE_SIGNATURE,1784041440.0,7,27,33,27,False,,,
26JUL14SMIILA,SMI,TAPE_SIGNATURE,1784041440.0,52,74,64,74,False,,,
26JUL14SQUKUM,KUM,TAPE_SIGNATURE,1784034420.0,34,34,34,34,False,,,
26JUL14SQUKUM,SQU,TAPE_SIGNATURE,1784034420.0,66,66,67,67,False,,,
26JUL14SUNGEA,GEA,TAPE_SIGNATURE,1784056380.0,78,78,80,80,True,78,1784046587.108,PRE_BELL_OK
26JUL14SUNGEA,SUN,TAPE_SIGNATURE,1784056380.0,20,20,22,22,True,20,1784049064.702,PRE_BELL_OK
26JUL14SURECH,ECH,TAPE_SIGNATURE,1784051580.0,55,55,56,56,False,,,
26JUL14SURECH,SUR,TAPE_SIGNATURE,1784051580.0,,,,,False,,,
26JUL14TANHAV,HAV,TAPE_SIGNATURE,1784023680.0,37,39,37,39,False,,,
26JUL14TANHAV,TAN,TAPE_SIGNATURE,1784023680.0,61,61,63,63,False,,,
26JUL14TOPUGO,TOP,TAPE_SIGNATURE,1784037900.0,25,25,29,29,False,,,
26JUL14TOPUGO,UGO,TAPE_SIGNATURE,1784037900.0,70,70,72,72,True,72,1783966938.835,PRE_BELL_OK
26JUL14TRAKRU,KRU,MACHINE_RECEIPT,1784033100,55,55,57,57,True,56,1783986744.764,PRE_BELL_OK
26JUL14TRAKRU,TRA,MACHINE_RECEIPT,1784033100,42,42,46,46,True,43,1783986722.143,PRE_BELL_OK
26JUL14TREGRA,GRA,TAPE_SIGNATURE,1784045160.0,71,73,71,73,True,73,1784045147.079,PRE_BELL_OK
26JUL14TREGRA,TRE,TAPE_SIGNATURE,1784045160.0,26,26,30,27,False,,,
26JUL14UCHGAL,GAL,TAPE_SIGNATURE,1784049240.0,84,84,86,86,False,,,
26JUL14UCHGAL,UCH,TAPE_SIGNATURE,1784049240.0,,,,,,,,NO_ONSET_OR_TAPE
26JUL14UDVROM,ROM,TAPE_SIGNATURE,1784041680.0,47,47,49,49,True,47,1784014587.853,PRE_BELL_OK
26JUL14UDVROM,UDV,TAPE_SIGNATURE,1784041680.0,51,51,52,52,True,51,1784015525.995,PRE_BELL_OK
26JUL14URSPAL,PAL,TAPE_SIGNATURE,1784045100.0,40,40,41,41,False,,,
26JUL14URSPAL,URS,TAPE_SIGNATURE,1784045100.0,57,57,61,61,False,,,
26JUL14VALDAM,DAM,TAPE_SIGNATURE,1784024460.0,18,18,19,19,True,19,1784006381.101,PRE_BELL_OK
26JUL14VALDAM,VAL,TAPE_SIGNATURE,1784024460.0,80,80,83,83,False,,,
26JUL14VANDAN,DAN,TAPE_SIGNATURE,1784026740.0,38,38,40,40,False,,,
26JUL14VANDAN,VAN,TAPE_SIGNATURE,1784026740.0,58,58,62,62,True,61,1783979158.726,PRE_BELL_OK
26JUL14VILRIB,RIB,TAPE_SIGNATURE,1784023560.0,59,59,61,61,False,,,
26JUL14VILRIB,VIL,TAPE_SIGNATURE,1784023560.0,40,40,41,41,False,,,
26JUL14VUKARS,ARS,TAPE_SIGNATURE,1784151360.0,13,13,19,19,True,13,1784091112.461,PRE_BELL_OK
26JUL14VUKARS,VUK,TAPE_SIGNATURE,1784151360.0,80,80,86,86,True,80,1784089806.117,PRE_BELL_OK
26JUL14WOLVAN,VAN,MACHINE_RECEIPT,1784046900,79,79,80,80,True,79,1784041196.255,PRE_BELL_OK
26JUL14WOLVAN,WOL,MACHINE_RECEIPT,1784046900,20,20,22,22,True,20,1784043691.255,PRE_BELL_OK
26JUL14ZAKTKA,TKA,TAPE_SIGNATURE,1784025120.0,13,13,13,13,True,13,1784024500.31,PRE_BELL_OK
26JUL14ZAKTKA,ZAK,TAPE_SIGNATURE,1784025120.0,84,84,85,85,True,86,1784024457.153,PRE_BELL_OK
26JUL14ZHOKOZ,KOZ,TAPE_SIGNATURE,1784050500.0,37,37,42,42,False,,,
26JUL14ZHOKOZ,ZHO,TAPE_SIGNATURE,1784050500.0,59,59,61,61,True,59,1784046144.371,PRE_BELL_OK
26JUL14ZHUYUN,YUN,TAPE_SIGNATURE,1784051460.0,90,90,94,94,False,,,
26JUL14ZHUYUN,ZHU,TAPE_SIGNATURE,1784051460.0,7,7,7,7,False,,,
26JUL15ALTDAR,ALT,TAPE_SIGNATURE,1784129640.0,36,36,38,38,True,37,1784062015.185,PRE_BELL_OK
26JUL15ALTDAR,DAR,TAPE_SIGNATURE,1784129640.0,61,61,64,64,True,61,1784074739.246,PRE_BELL_OK
26JUL15ANDRIS,AND,TAPE_SIGNATURE,1784117160.0,57,57,57,57,False,,,
26JUL15ANDRIS,RIS,TAPE_SIGNATURE,1784117160.0,43,43,43,43,False,,,
26JUL15ASTNOH,AST,TAPE_SIGNATURE,1784128560.0,39,39,51,42,False,,,
26JUL15ASTNOH,NOH,TAPE_SIGNATURE,1784128560.0,56,61,56,61,True,56,1784128606.802,POST_BELL_FILL
26JUL15AVAMAR,AVA,TAPE_SIGNATURE,1784137920.0,37,37,39,39,True,43,1784052328.529,PRE_BELL_OK
26JUL15AVAMAR,MAR,TAPE_SIGNATURE,1784137920.0,55,55,62,62,False,,,
26JUL15BASTIR,BAS,TAPE_SIGNATURE,1784192580.0,30,30,33,32,True,32,1784128763.834,PRE_BELL_OK
26JUL15BASTIR,TIR,TAPE_SIGNATURE,1784192580.0,67,67,69,70,False,,,
