ts_et,ticker,price,count,taker_side
2026-04-18 04:42:18 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,19,yes
2026-04-18 04:42:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,18,yes
2026-04-18 04:42:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,11,yes
2026-04-18 04:42:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,40,yes
2026-04-18 04:42:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,35,yes
2026-04-18 04:42:29 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,213,yes
2026-04-18 04:42:47 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,41,4,yes
2026-04-18 04:42:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,40,50,no
2026-04-18 04:42:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,40,30,no
2026-04-18 04:42:49 PM,KXATPCHALLENGERMATCH-26APR18TABMMO-MMO,40,40,no
