ts_epoch,ts_et,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,print_price,print_size,taker_side,trade_id
1783833106,2026-07-12 01:11:46,JAN,BBO,78,1174,81,716,,,,
1783833405,2026-07-12 01:16:45,JAN,PRINT,,,,,81,2.0,yes,c6f7bb75-2713-402d-8ac9-37312dc24577
1783834310,2026-07-12 01:31:50,JAN,PRINT,,,,,81,19.14,yes,e58d7d0d-dc0b-7261-556b-64951008a287
1783834738,2026-07-12 01:38:58,JAN,PRINT,,,,,81,7.86,yes,c7454d89-349b-44d1-bfd7-19f757639d83
1783834738,2026-07-12 01:38:58,JAN,PRINT,,,,,81,4.31,yes,b6354e85-865e-455c-8d3d-994ca8b0f1f8
1783835740,2026-07-12 01:55:40,JAN,PRINT,,,,,78,4.27,no,5d644805-3d3a-403d-6de7-372c244a4021
1783836129,2026-07-12 02:02:09,JAN,PRINT,,,,,81,1.0,yes,82ea697a-dc4e-7020-67bb-a210f72c2018
1783838173,2026-07-12 02:36:13,GAN,PRINT,,,,,20,3.0,no,a6962f1c-1e1e-7858-f53a-936df2c8ac5b
1783838173,2026-07-12 02:36:13,GAN,PRINT,,,,,20,5.0,no,7b357078-5123-7d08-c944-a19c87d2a8c1
1783838173,2026-07-12 02:36:13,GAN,PRINT,,,,,20,4.32,no,367cfeec-442f-7748-ff97-bb4bb3f66701
1783838266,2026-07-12 02:37:46,GAN,PRINT,,,,,21,8.0,yes,cf88878b-c1a5-6516-f0c9-d078e543dada
1783838271,2026-07-12 02:37:51,JAN,BBO,78,1593,80,1612,,,,
1783838311,2026-07-12 02:38:31,JAN,BBO,78,1593,79,1031,,,,
1783840558,2026-07-12 03:15:58,GAN,BBO,21,4,21,2,,,,
1783841080,2026-07-12 03:24:40,GAN,BBO,20,658,21,2,,,,
1783841080,2026-07-12 03:24:40,JAN,BBO,78,131,80,1529,,,,
1783842047,2026-07-12 03:40:47,JAN,PRINT,,,,,80,6.0,yes,30510454-99b7-5478-34ae-4e4fb95f5a93
1783842790,2026-07-12 03:53:10,GAN,PRINT,,,,,22,47.0,yes,f32e16a5-70f8-5ef3-f282-370793a108b5
1783842790,2026-07-12 03:53:10,GAN,PRINT,,,,,22,225.57,yes,ad60b279-6798-517d-c6e3-1ffe9ddf00ed
1783843051,2026-07-12 03:57:31,JAN,BBO,79,125,80,502,,,,
1783843055,2026-07-12 03:57:35,JAN,BBO,79,525,81,442,,,,
1783843061,2026-07-12 03:57:41,GAN,BBO,20,1,20,54,,,,
1783843061,2026-07-12 03:57:41,GAN,PRINT,,,,,20,10.68,no,c8c53655-f58f-74c8-cd3e-0b4b569786f1
1783843061,2026-07-12 03:57:41,GAN,PRINT,,,,,20,4.0,no,870d196d-b861-7c15-fc04-cb6ecd489093
1783843062,2026-07-12 03:57:42,JAN,BBO,80,24,81,358,,,,
1783843065,2026-07-12 03:57:45,JAN,BBO,79,316,81,418,,,,
1783843080,2026-07-12 03:58:00,GAN,BBO,20,1,21,922,,,,
1783843175,2026-07-12 03:59:35,GAN,BBO,20,1,20,48,,,,
1783843177,2026-07-12 03:59:37,GAN,BBO,20,1,21,541,,,,
1783843674,2026-07-12 04:07:54,JAN,PRINT,,,,,82,12.04,yes,765016b6-2282-48a2-665f-bbbc06c91f6d
1783843761,2026-07-12 04:09:21,GAN,PRINT,,,,,24,51.43,yes,45ea7099-021b-5d83-70d0-e643226e37ff
1783843810,2026-07-12 04:10:10,JAN,PRINT,,,,,82,3.61,yes,fef96132-5e26-588e-76f3-bf5b10a0ce7d
1783843910,2026-07-12 04:11:50,JAN,PRINT,,,,,82,0.3,yes,e38c441a-66c2-76da-ebc9-54fc4ed37529
1783843918,2026-07-12 04:11:58,GAN,PRINT,,,,,24,0.39,yes,ea908e38-5f4c-4bd4-5533-dabf409414b4
1783843918,2026-07-12 04:11:58,JAN,PRINT,,,,,79,0.39,no,20450f2b-ecb1-7095-f72c-50679285fbf2
1783843959,2026-07-12 04:12:39,JAN,PRINT,,,,,79,33.61,no,97aaf790-8279-4001-0ab0-636e0e146df2
1783843966,2026-07-12 04:12:46,JAN,BBO,79,2044,80,250,,,,
1783843972,2026-07-12 04:12:52,JAN,BBO,79,2044,81,2,,,,
1783843992,2026-07-12 04:13:12,JAN,BBO,79,1,80,250,,,,
1783843993,2026-07-12 04:13:13,JAN,BBO,79,1,81,503,,,,
1783844011,2026-07-12 04:13:31,GAN,PRINT,,,,,19,100.0,no,fc7f08e9-562f-743e-c5a5-a7469d4add41
1783844011,2026-07-12 04:13:31,GAN,PRINT,,,,,19,77.0,no,2e16f893-7e29-7cc4-da04-c2763f78467f
1783844011,2026-07-12 04:13:31,GAN,PRINT,,,,,19,250.0,no,1f812d16-9bd4-74c1-da7e-d55efd551ce1
1783844011,2026-07-12 04:13:31,JAN,PRINT,,,,,81,500.0,yes,b9661102-3612-5c98-42b0-63184597bfd6
1783844011,2026-07-12 04:13:31,JAN,PRINT,,,,,81,1.0,yes,b2d7ac0b-6190-5cbc-6dff-25c627c8ca86
1783844011,2026-07-12 04:13:31,JAN,PRINT,,,,,81,250.0,yes,53bde76f-ab6c-531b-764a-42b58d76aa85
1783844014,2026-07-12 04:13:34,JAN,PRINT,,,,,83,0.19,yes,96338f93-0703-4b39-636b-cbaaf23e8330
1783844014,2026-07-12 04:13:34,JAN,PRINT,,,,,83,1.0,yes,10c952fa-daaf-4cca-7fd2-19455dda0e69
1783844021,2026-07-12 04:13:41,GAN,BBO,20,1,20,1740,,,,
1783844021,2026-07-12 04:13:41,JAN,BBO,80,1740,81,2,,,,
1783844022,2026-07-12 04:13:42,GAN,BBO,20,1,19,1871,,,,
1783844022,2026-07-12 04:13:42,JAN,BBO,81,2024,81,2,,,,
1783844023,2026-07-12 04:13:43,GAN,PRINT,,,,,19,90.24,yes,7a38ca39-4396-62ae-61df-30e83806d4f0
1783844026,2026-07-12 04:13:46,GAN,BBO,20,1,18,2092,,,,
1783844031,2026-07-12 04:13:51,JAN,BBO,82,2129,81,2,,,,
1783844031,2026-07-12 04:13:51,GAN,PRINT,,,,,18,1.0,yes,d4c48335-e946-75f0-9fe1-b27cae506c05
1783844036,2026-07-12 04:13:56,GAN,BBO,20,1,19,1100,,,,
1783844036,2026-07-12 04:13:56,GAN,BBO,20,1,20,1100,,,,
1783844036,2026-07-12 04:13:56,GAN,BBO,20,1,19,74,,,,
1783844036,2026-07-12 04:13:56,GAN,BBO,20,1,20,1001,,,,
1783844036,2026-07-12 04:13:56,JAN,BBO,81,2500,81,2,,,,
1783844036,2026-07-12 04:13:56,JAN,BBO,80,100,81,2,,,,
1783844036,2026-07-12 04:13:56,JAN,BBO,79,1,81,2,,,,
1783844039,2026-07-12 04:13:59,GAN,BBO,20,1,19,2284,,,,
1783844039,2026-07-12 04:13:59,GAN,BBO,20,1,18,2442,,,,
1783844039,2026-07-12 04:13:59,JAN,BBO,80,2442,81,2,,,,
1783844039,2026-07-12 04:13:59,JAN,BBO,81,2043,81,2,,,,
1783844039,2026-07-12 04:13:59,JAN,BBO,82,2314,81,2,,,,
1783844050,2026-07-12 04:14:10,GAN,BBO,20,1,17,2161,,,,
1783844050,2026-07-12 04:14:10,JAN,BBO,83,2159,81,2,,,,
1783844050,2026-07-12 04:14:10,JAN,PRINT,,,,,83,1.75,yes,c90769b9-4a17-66d5-6f9f-521f736801bc
1783844059,2026-07-12 04:14:19,GAN,BBO,20,1,18,44,,,,
1783844059,2026-07-12 04:14:19,JAN,BBO,82,23,81,2,,,,
1783844066,2026-07-12 04:14:26,JAN,BBO,81,100,81,2,,,,
1783844066,2026-07-12 04:14:26,JAN,BBO,80,123,81,2,,,,
1783844068,2026-07-12 04:14:28,JAN,PRINT,,,,,85,582.12,yes,aded483b-3f51-5f92-7f46-8bfe04b9a5dd
1783844069,2026-07-12 04:14:29,JAN,BBO,82,11418,81,2,,,,
1783844082,2026-07-12 04:14:42,GAN,BBO,20,1,20,583,,,,
1783844082,2026-07-12 04:14:42,JAN,BBO,80,500,81,2,,,,
1783844087,2026-07-12 04:14:47,GAN,BBO,20,1,21,503,,,,
1783844087,2026-07-12 04:14:47,JAN,BBO,79,101,81,2,,,,
1783844093,2026-07-12 04:14:53,GAN,BBO,20,1,20,11418,,,,
1783844093,2026-07-12 04:14:53,JAN,BBO,80,11418,81,2,,,,
1783844095,2026-07-12 04:14:55,GAN,PRINT,,,,,20,126.23,yes,ce2fa623-2e88-4d56-d09e-bd0e99cecbea
1783844104,2026-07-12 04:15:04,JAN,BBO,79,24,81,112,,,,
1783844140,2026-07-12 04:15:40,JAN,BBO,79,1,80,2840,,,,
1783844166,2026-07-12 04:16:06,GAN,PRINT,,,,,21,112.8,yes,b6def18a-e33d-44d9-727b-39b197d8b074
1783844184,2026-07-12 04:16:24,JAN,PRINT,,,,,80,6.16,yes,c9ff1a4d-58e7-4ad3-7570-32e95f5c7919
1783844203,2026-07-12 04:16:43,JAN,BBO,80,1304,80,1,,,,
1783844217,2026-07-12 04:16:57,JAN,BBO,79,1875,80,1,,,,
1783844217,2026-07-12 04:16:57,JAN,BBO,80,11418,80,1,,,,
1783844218,2026-07-12 04:16:58,JAN,BBO,79,3898,80,1,,,,
1783844218,2026-07-12 04:16:58,JAN,BBO,80,11418,80,1,,,,
1783844218,2026-07-12 04:16:58,JAN,BBO,79,3977,80,1,,,,
1783844218,2026-07-12 04:16:58,JAN,BBO,80,11418,80,1,,,,
1783844219,2026-07-12 04:16:59,JAN,BBO,79,1977,80,1,,,,
1783844219,2026-07-12 04:16:59,JAN,BBO,80,96,80,1,,,,
1783844219,2026-07-12 04:16:59,JAN,BBO,79,1977,80,1,,,,
1783844219,2026-07-12 04:16:59,JAN,BBO,80,11418,80,1,,,,
1783844220,2026-07-12 04:17:00,JAN,BBO,79,3977,80,1,,,,
1783844221,2026-07-12 04:17:01,JAN,BBO,80,11418,80,1,,,,
1783844221,2026-07-12 04:17:01,JAN,BBO,79,3898,80,1,,,,
1783844221,2026-07-12 04:17:01,JAN,BBO,80,96,80,1,,,,
1783844221,2026-07-12 04:17:01,JAN,BBO,79,3898,80,1,,,,
1783844221,2026-07-12 04:17:01,JAN,BBO,80,11418,80,1,,,,
1783844222,2026-07-12 04:17:02,JAN,BBO,79,1977,80,1,,,,
1783844222,2026-07-12 04:17:02,JAN,BBO,80,11418,80,1,,,,
1783844222,2026-07-12 04:17:02,JAN,BBO,79,13395,80,1,,,,
1783844222,2026-07-12 04:17:02,JAN,BBO,80,11418,80,1,,,,
1783844222,2026-07-12 04:17:02,JAN,BBO,79,1977,80,1,,,,
1783844222,2026-07-12 04:17:02,JAN,BBO,80,11418,80,1,,,,
1783844223,2026-07-12 04:17:03,JAN,BBO,79,3977,80,1,,,,
1783844223,2026-07-12 04:17:03,JAN,BBO,80,11418,80,1,,,,
1783844223,2026-07-12 04:17:03,JAN,BBO,79,1977,80,1,,,,
1783844223,2026-07-12 04:17:03,JAN,BBO,80,11418,80,1,,,,
1783844223,2026-07-12 04:17:03,JAN,BBO,79,3977,80,1,,,,
1783844224,2026-07-12 04:17:04,JAN,BBO,80,11418,80,1,,,,
1783844224,2026-07-12 04:17:04,JAN,BBO,79,1977,80,1,,,,
1783844224,2026-07-12 04:17:04,JAN,BBO,80,11418,80,1,,,,
1783844224,2026-07-12 04:17:04,JAN,BBO,79,1977,80,1,,,,
1783844224,2026-07-12 04:17:04,JAN,BBO,80,11418,80,1,,,,
1783844224,2026-07-12 04:17:04,JAN,BBO,79,3977,80,1,,,,
1783844224,2026-07-12 04:17:04,JAN,BBO,80,11418,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,79,1977,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,80,11418,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,79,15395,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,80,500,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,79,1977,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,80,11418,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,79,3977,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,80,500,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,79,3977,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,80,11418,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,79,1977,80,1,,,,
1783844225,2026-07-12 04:17:05,JAN,BBO,80,11418,80,1,,,,
1783844226,2026-07-12 04:17:06,JAN,BBO,79,1977,80,1,,,,
1783844226,2026-07-12 04:17:06,JAN,BBO,80,11418,80,1,,,,
1783844226,2026-07-12 04:17:06,JAN,BBO,79,3977,80,1,,,,
1783844226,2026-07-12 04:17:06,JAN,BBO,80,11418,80,1,,,,
1783844226,2026-07-12 04:17:06,JAN,BBO,79,1977,80,1,,,,
1783844226,2026-07-12 04:17:06,JAN,BBO,80,11418,80,1,,,,
1783844226,2026-07-12 04:17:06,JAN,BBO,79,3977,80,1,,,,
1783844227,2026-07-12 04:17:07,JAN,BBO,80,11418,80,1,,,,
1783844227,2026-07-12 04:17:07,JAN,BBO,79,3977,80,1,,,,
1783844227,2026-07-12 04:17:07,JAN,BBO,80,11418,80,1,,,,
1783844227,2026-07-12 04:17:07,JAN,BBO,79,3977,80,1,,,,
1783844227,2026-07-12 04:17:07,JAN,BBO,80,11418,80,1,,,,
1783844227,2026-07-12 04:17:07,JAN,BBO,79,1977,80,1,,,,
1783844227,2026-07-12 04:17:07,JAN,BBO,80,11418,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,79,13395,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,80,11418,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,79,13395,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,80,11418,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,79,3977,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,80,11418,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,79,1977,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,80,500,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,79,3977,80,1,,,,
1783844228,2026-07-12 04:17:08,JAN,BBO,80,11418,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,79,1977,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,80,500,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,79,3977,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,80,11418,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,79,15395,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,80,11418,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,79,3977,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,80,11418,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,79,13395,80,1,,,,
1783844229,2026-07-12 04:17:09,JAN,BBO,80,11418,80,1,,,,
1783844230,2026-07-12 04:17:10,JAN,BBO,79,3977,80,1,,,,
1783844230,2026-07-12 04:17:10,JAN,BBO,80,11418,80,1,,,,
1783844230,2026-07-12 04:17:10,JAN,BBO,79,15395,80,1,,,,
1783844230,2026-07-12 04:17:10,JAN,BBO,80,11418,80,1,,,,
1783844230,2026-07-12 04:17:10,JAN,BBO,79,13395,80,1,,,,
1783844230,2026-07-12 04:17:10,JAN,BBO,80,11418,80,1,,,,
1783844230,2026-07-12 04:17:10,JAN,BBO,79,13395,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,80,11418,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,79,1977,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,80,11418,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,79,3977,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,80,500,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,79,3977,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,80,11418,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,79,1977,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,80,11418,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,79,15395,80,1,,,,
1783844231,2026-07-12 04:17:11,JAN,BBO,80,500,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,79,1977,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,80,11418,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,79,3977,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,80,500,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,79,3977,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,80,11418,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,79,3977,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,80,11418,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,79,1977,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,80,11418,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,79,3977,80,1,,,,
1783844232,2026-07-12 04:17:12,JAN,BBO,80,11418,80,1,,,,
1783844233,2026-07-12 04:17:13,JAN,BBO,79,1977,80,1,,,,
1783844233,2026-07-12 04:17:13,JAN,BBO,80,11418,80,1,,,,
1783844233,2026-07-12 04:17:13,JAN,BBO,79,15395,80,1,,,,
1783844233,2026-07-12 04:17:13,JAN,BBO,80,11418,80,1,,,,
