ts_epoch,ts_et,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,print_price,print_size,taker_side,trade_id
1783834713,2026-07-12 01:38:33,BAR,BBO,19,75,94,4,,,,
1783834713,2026-07-12 01:38:33,BAR,BBO,19,75,93,60,,,,
1783834713,2026-07-12 01:38:33,BAR,BBO,19,75,92,13,,,,
1783834715,2026-07-12 01:38:35,BAR,BBO,19,75,91,44,,,,
1783834715,2026-07-12 01:38:35,BAR,BBO,19,75,90,13,,,,
1783834717,2026-07-12 01:38:37,BAR,BBO,19,75,89,28,,,,
1783834717,2026-07-12 01:38:37,BAR,BBO,19,75,88,13,,,,
1783834719,2026-07-12 01:38:39,BAR,BBO,19,75,87,12,,,,
1783834721,2026-07-12 01:38:41,BAR,BBO,19,75,94,4,,,,
1783834721,2026-07-12 01:38:41,BAR,BBO,19,75,93,60,,,,
1783834721,2026-07-12 01:38:41,BAR,BBO,19,75,92,13,,,,
1783834723,2026-07-12 01:38:43,BAR,BBO,19,75,91,44,,,,
1783834723,2026-07-12 01:38:43,BAR,BBO,19,75,90,13,,,,
1783834725,2026-07-12 01:38:45,BAR,BBO,19,75,89,28,,,,
1783834725,2026-07-12 01:38:45,BAR,BBO,19,75,88,13,,,,
1783834727,2026-07-12 01:38:47,BAR,BBO,19,75,87,12,,,,
1783834729,2026-07-12 01:38:49,BAR,BBO,19,75,94,4,,,,
1783834729,2026-07-12 01:38:49,BAR,BBO,19,75,93,60,,,,
1783834729,2026-07-12 01:38:49,BAR,BBO,19,75,92,13,,,,
1783834731,2026-07-12 01:38:51,BAR,BBO,19,75,91,44,,,,
1783834731,2026-07-12 01:38:51,BAR,BBO,19,75,90,13,,,,
1783834733,2026-07-12 01:38:53,BAR,BBO,19,75,89,28,,,,
1783834733,2026-07-12 01:38:53,BAR,BBO,19,75,88,13,,,,
1783834735,2026-07-12 01:38:55,BAR,BBO,19,75,87,12,,,,
1783834737,2026-07-12 01:38:57,BAR,BBO,19,75,94,4,,,,
1783834737,2026-07-12 01:38:57,BAR,BBO,19,75,93,60,,,,
1783834737,2026-07-12 01:38:57,BAR,BBO,19,75,92,13,,,,
1783834739,2026-07-12 01:38:59,BAR,BBO,19,75,91,44,,,,
1783834739,2026-07-12 01:38:59,BAR,BBO,19,75,90,13,,,,
1783834741,2026-07-12 01:39:01,BAR,BBO,19,75,89,28,,,,
1783834741,2026-07-12 01:39:01,BAR,BBO,19,75,88,13,,,,
1783834743,2026-07-12 01:39:03,BAR,BBO,19,75,87,12,,,,
1783834745,2026-07-12 01:39:05,BAR,BBO,19,75,94,4,,,,
1783834745,2026-07-12 01:39:05,BAR,BBO,19,75,93,60,,,,
1783834745,2026-07-12 01:39:05,BAR,BBO,19,75,92,13,,,,
1783834747,2026-07-12 01:39:07,BAR,BBO,19,75,91,44,,,,
1783834747,2026-07-12 01:39:07,BAR,BBO,19,75,90,13,,,,
1783834749,2026-07-12 01:39:09,BAR,BBO,19,75,89,28,,,,
1783834749,2026-07-12 01:39:09,BAR,BBO,19,75,88,13,,,,
1783834751,2026-07-12 01:39:11,BAR,BBO,19,75,87,12,,,,
1783834753,2026-07-12 01:39:13,BAR,BBO,19,75,94,4,,,,
1783834753,2026-07-12 01:39:13,BAR,BBO,19,75,93,60,,,,
1783834753,2026-07-12 01:39:13,BAR,BBO,19,75,92,13,,,,
1783834755,2026-07-12 01:39:15,BAR,BBO,19,75,91,44,,,,
1783834755,2026-07-12 01:39:15,BAR,BBO,19,75,90,13,,,,
1783834757,2026-07-12 01:39:17,BAR,BBO,19,75,89,28,,,,
1783834757,2026-07-12 01:39:17,BAR,BBO,19,75,88,13,,,,
1783834759,2026-07-12 01:39:19,BAR,BBO,19,75,87,12,,,,
1783834761,2026-07-12 01:39:21,BAR,BBO,19,75,94,4,,,,
1783834761,2026-07-12 01:39:21,BAR,BBO,19,75,93,60,,,,
1783834761,2026-07-12 01:39:21,BAR,BBO,19,75,92,13,,,,
1783834763,2026-07-12 01:39:23,BAR,BBO,19,75,91,44,,,,
1783834763,2026-07-12 01:39:23,BAR,BBO,19,75,90,13,,,,
1783834765,2026-07-12 01:39:25,BAR,BBO,19,75,89,28,,,,
1783834765,2026-07-12 01:39:25,BAR,BBO,19,75,88,13,,,,
1783834767,2026-07-12 01:39:27,BAR,BBO,19,75,87,12,,,,
1783834769,2026-07-12 01:39:29,BAR,BBO,19,75,94,4,,,,
1783834769,2026-07-12 01:39:29,BAR,BBO,19,75,93,60,,,,
1783834769,2026-07-12 01:39:29,BAR,BBO,19,75,92,13,,,,
1783834771,2026-07-12 01:39:31,BAR,BBO,19,75,91,44,,,,
1783834771,2026-07-12 01:39:31,BAR,BBO,19,75,90,13,,,,
1783834773,2026-07-12 01:39:33,BAR,BBO,19,75,89,28,,,,
1783834773,2026-07-12 01:39:33,BAR,BBO,19,75,88,13,,,,
1783834775,2026-07-12 01:39:35,BAR,BBO,19,75,87,12,,,,
1783834777,2026-07-12 01:39:37,BAR,BBO,19,75,94,4,,,,
1783834777,2026-07-12 01:39:37,BAR,BBO,19,75,93,60,,,,
1783834777,2026-07-12 01:39:37,BAR,BBO,19,75,92,13,,,,
1783834779,2026-07-12 01:39:39,BAR,BBO,19,75,91,44,,,,
1783834779,2026-07-12 01:39:39,BAR,BBO,19,75,90,13,,,,
1783834781,2026-07-12 01:39:41,BAR,BBO,19,75,89,28,,,,
1783834781,2026-07-12 01:39:41,BAR,BBO,19,75,88,13,,,,
1783834783,2026-07-12 01:39:43,BAR,BBO,19,75,87,12,,,,
1783834785,2026-07-12 01:39:45,BAR,BBO,19,75,94,4,,,,
1783834785,2026-07-12 01:39:45,BAR,BBO,19,75,93,60,,,,
1783834785,2026-07-12 01:39:45,BAR,BBO,19,75,92,13,,,,
1783834787,2026-07-12 01:39:47,BAR,BBO,19,75,91,44,,,,
1783834787,2026-07-12 01:39:47,BAR,BBO,19,75,90,13,,,,
1783834789,2026-07-12 01:39:49,BAR,BBO,19,75,89,28,,,,
1783834789,2026-07-12 01:39:49,BAR,BBO,19,75,88,13,,,,
1783834791,2026-07-12 01:39:51,BAR,BBO,19,75,87,12,,,,
1783834793,2026-07-12 01:39:53,BAR,BBO,19,75,94,4,,,,
1783834793,2026-07-12 01:39:53,BAR,BBO,19,75,93,60,,,,
1783834793,2026-07-12 01:39:53,BAR,BBO,19,75,92,13,,,,
1783834795,2026-07-12 01:39:55,BAR,BBO,19,75,91,44,,,,
1783834795,2026-07-12 01:39:55,BAR,BBO,19,75,90,13,,,,
1783834797,2026-07-12 01:39:57,BAR,BBO,19,75,89,28,,,,
1783834797,2026-07-12 01:39:57,BAR,BBO,19,75,88,13,,,,
1783834799,2026-07-12 01:39:59,BAR,BBO,19,75,87,12,,,,
1783834801,2026-07-12 01:40:01,BAR,BBO,19,75,94,4,,,,
1783834801,2026-07-12 01:40:01,BAR,BBO,19,75,93,60,,,,
1783834801,2026-07-12 01:40:01,BAR,BBO,19,75,92,13,,,,
1783834803,2026-07-12 01:40:03,BAR,BBO,19,75,91,44,,,,
1783834803,2026-07-12 01:40:03,BAR,BBO,19,75,90,13,,,,
1783834805,2026-07-12 01:40:05,BAR,BBO,19,75,89,28,,,,
1783834805,2026-07-12 01:40:05,BAR,BBO,19,75,88,13,,,,
1783834819,2026-07-12 01:40:19,BAR,BBO,19,75,87,12,,,,
1783834821,2026-07-12 01:40:21,BAR,BBO,19,75,90,36,,,,
1783834821,2026-07-12 01:40:21,BAR,BBO,19,75,89,13,,,,
1783834823,2026-07-12 01:40:23,BAR,BBO,19,75,88,20,,,,
1783834825,2026-07-12 01:40:25,BAR,BBO,19,75,91,2,,,,
1783834825,2026-07-12 01:40:25,BAR,BBO,19,75,90,36,,,,
1783834825,2026-07-12 01:40:25,BAR,BBO,19,75,89,13,,,,
1783834827,2026-07-12 01:40:27,BAR,BBO,19,75,88,20,,,,
1783834829,2026-07-12 01:40:29,BAR,BBO,19,75,91,2,,,,
1783834829,2026-07-12 01:40:29,BAR,BBO,19,75,90,36,,,,
1783834829,2026-07-12 01:40:29,BAR,BBO,19,75,89,13,,,,
1783834831,2026-07-12 01:40:31,BAR,BBO,19,75,88,20,,,,
1783834833,2026-07-12 01:40:33,BAR,BBO,19,75,91,2,,,,
1783834833,2026-07-12 01:40:33,BAR,BBO,19,75,90,36,,,,
1783834833,2026-07-12 01:40:33,BAR,BBO,19,75,89,13,,,,
1783834835,2026-07-12 01:40:35,BAR,BBO,19,75,88,20,,,,
1783834837,2026-07-12 01:40:37,BAR,BBO,19,75,91,2,,,,
1783834837,2026-07-12 01:40:37,BAR,BBO,19,75,90,36,,,,
1783834837,2026-07-12 01:40:37,BAR,BBO,19,75,89,13,,,,
1783834839,2026-07-12 01:40:39,BAR,BBO,19,75,88,20,,,,
1783834841,2026-07-12 01:40:41,BAR,BBO,19,75,91,2,,,,
1783834841,2026-07-12 01:40:41,BAR,BBO,19,75,90,36,,,,
1783834841,2026-07-12 01:40:41,BAR,BBO,19,75,89,13,,,,
1783834843,2026-07-12 01:40:43,BAR,BBO,19,75,88,20,,,,
1783834845,2026-07-12 01:40:45,BAR,BBO,19,75,91,2,,,,
1783834845,2026-07-12 01:40:45,BAR,BBO,19,75,90,36,,,,
1783834845,2026-07-12 01:40:45,BAR,BBO,19,75,89,13,,,,
1783834847,2026-07-12 01:40:47,BAR,BBO,19,75,88,20,,,,
1783834849,2026-07-12 01:40:49,BAR,BBO,19,75,91,2,,,,
1783834849,2026-07-12 01:40:49,BAR,BBO,19,75,90,36,,,,
1783834849,2026-07-12 01:40:49,BAR,BBO,19,75,89,13,,,,
1783834851,2026-07-12 01:40:51,BAR,BBO,19,75,88,20,,,,
1783834853,2026-07-12 01:40:53,BAR,BBO,19,75,91,2,,,,
1783834853,2026-07-12 01:40:53,BAR,BBO,19,75,90,36,,,,
1783834853,2026-07-12 01:40:53,BAR,BBO,19,75,89,13,,,,
1783834855,2026-07-12 01:40:55,BAR,BBO,19,75,88,20,,,,
1783834857,2026-07-12 01:40:57,BAR,BBO,19,75,91,2,,,,
1783834857,2026-07-12 01:40:57,BAR,BBO,19,75,90,36,,,,
1783834857,2026-07-12 01:40:57,BAR,BBO,19,75,89,13,,,,
1783834859,2026-07-12 01:40:59,BAR,BBO,19,75,88,20,,,,
1783834861,2026-07-12 01:41:01,BAR,BBO,19,75,91,2,,,,
1783834861,2026-07-12 01:41:01,BAR,BBO,19,75,90,36,,,,
1783834861,2026-07-12 01:41:01,BAR,BBO,19,75,89,13,,,,
1783834864,2026-07-12 01:41:04,BAR,BBO,19,75,88,20,,,,
1783834865,2026-07-12 01:41:05,BAR,BBO,19,75,91,2,,,,
1783834865,2026-07-12 01:41:05,BAR,BBO,19,75,90,36,,,,
1783834865,2026-07-12 01:41:05,BAR,BBO,19,75,89,13,,,,
1783834867,2026-07-12 01:41:07,BAR,BBO,19,75,88,20,,,,
1783834869,2026-07-12 01:41:09,BAR,BBO,19,75,91,2,,,,
1783834869,2026-07-12 01:41:09,BAR,BBO,19,75,90,36,,,,
1783834869,2026-07-12 01:41:09,BAR,BBO,19,75,89,13,,,,
1783834871,2026-07-12 01:41:11,BAR,BBO,19,75,88,20,,,,
1783834873,2026-07-12 01:41:13,BAR,BBO,19,75,91,2,,,,
1783834873,2026-07-12 01:41:13,BAR,BBO,19,75,90,36,,,,
1783834873,2026-07-12 01:41:13,BAR,BBO,19,75,89,13,,,,
1783834875,2026-07-12 01:41:15,BAR,BBO,19,75,88,20,,,,
1783834877,2026-07-12 01:41:17,BAR,BBO,19,75,91,2,,,,
1783834877,2026-07-12 01:41:17,BAR,BBO,19,75,90,36,,,,
1783834877,2026-07-12 01:41:17,BAR,BBO,19,75,89,13,,,,
1783834879,2026-07-12 01:41:19,BAR,BBO,19,75,88,20,,,,
1783834881,2026-07-12 01:41:21,BAR,BBO,19,75,91,2,,,,
1783834881,2026-07-12 01:41:21,BAR,BBO,19,75,90,36,,,,
1783834881,2026-07-12 01:41:21,BAR,BBO,19,75,89,13,,,,
1783834883,2026-07-12 01:41:23,BAR,BBO,19,75,88,20,,,,
1783834885,2026-07-12 01:41:25,BAR,BBO,19,75,91,2,,,,
1783834885,2026-07-12 01:41:25,BAR,BBO,19,75,90,36,,,,
1783834885,2026-07-12 01:41:25,BAR,BBO,19,75,89,13,,,,
1783834887,2026-07-12 01:41:27,BAR,BBO,19,75,88,20,,,,
1783834889,2026-07-12 01:41:29,BAR,BBO,19,75,91,2,,,,
1783834889,2026-07-12 01:41:29,BAR,BBO,19,75,90,36,,,,
1783834889,2026-07-12 01:41:29,BAR,BBO,19,75,89,13,,,,
1783834891,2026-07-12 01:41:31,BAR,BBO,19,75,88,20,,,,
1783834893,2026-07-12 01:41:33,BAR,BBO,19,75,91,2,,,,
1783834893,2026-07-12 01:41:33,BAR,BBO,19,75,90,36,,,,
1783834893,2026-07-12 01:41:33,BAR,BBO,19,75,89,13,,,,
1783834895,2026-07-12 01:41:35,BAR,BBO,19,75,88,20,,,,
1783834897,2026-07-12 01:41:37,BAR,BBO,19,75,91,2,,,,
1783834897,2026-07-12 01:41:37,BAR,BBO,19,75,90,36,,,,
1783834897,2026-07-12 01:41:37,BAR,BBO,19,75,89,13,,,,
1783834899,2026-07-12 01:41:39,BAR,BBO,19,75,88,20,,,,
1783834901,2026-07-12 01:41:41,BAR,BBO,19,75,91,2,,,,
1783834901,2026-07-12 01:41:41,BAR,BBO,19,75,90,36,,,,
1783834901,2026-07-12 01:41:41,BAR,BBO,19,75,89,13,,,,
1783834903,2026-07-12 01:41:43,BAR,BBO,19,75,88,20,,,,
1783834905,2026-07-12 01:41:45,BAR,BBO,19,75,91,2,,,,
1783834905,2026-07-12 01:41:45,BAR,BBO,19,75,90,36,,,,
1783834905,2026-07-12 01:41:45,BAR,BBO,19,75,89,13,,,,
1783834907,2026-07-12 01:41:47,BAR,BBO,19,75,88,20,,,,
1783834909,2026-07-12 01:41:49,BAR,BBO,19,75,91,2,,,,
1783834909,2026-07-12 01:41:49,BAR,BBO,19,75,90,36,,,,
1783834909,2026-07-12 01:41:49,BAR,BBO,19,75,89,13,,,,
1783834911,2026-07-12 01:41:51,BAR,BBO,19,75,88,20,,,,
1783834913,2026-07-12 01:41:53,BAR,BBO,19,75,91,2,,,,
1783834913,2026-07-12 01:41:53,BAR,BBO,19,75,90,36,,,,
1783834913,2026-07-12 01:41:53,BAR,BBO,19,75,89,13,,,,
