ts_epoch,ts_et,leg,row_type,best_bid,bid_sz,best_ask,ask_sz,print_price,print_size,taker_side,trade_id
1783901432,2026-07-12 20:10:32,SPI,BBO,6,305,93,87,,,,
1783901432,2026-07-12 20:10:32,SPI,BBO,6,305,90,50,,,,
1783901432,2026-07-12 20:10:32,SPI,BBO,9,50,90,50,,,,
1783901434,2026-07-12 20:10:34,SPI,BBO,10,50,90,50,,,,
1783901434,2026-07-12 20:10:34,SPI,BBO,10,50,89,50,,,,
1783901436,2026-07-12 20:10:36,SPI,BBO,13,50,89,50,,,,
1783901436,2026-07-12 20:10:36,SPI,BBO,13,50,86,50,,,,
1783901436,2026-07-12 20:10:36,SPI,BBO,14,50,86,50,,,,
1783901436,2026-07-12 20:10:36,SPI,BBO,14,50,85,50,,,,
1783901438,2026-07-12 20:10:38,SPI,BBO,6,305,85,50,,,,
1783901438,2026-07-12 20:10:38,SPI,BBO,7,50,85,50,,,,
1783901438,2026-07-12 20:10:38,SPI,BBO,7,50,94,1,,,,
1783901439,2026-07-12 20:10:39,SPI,BBO,7,50,91,50,,,,
1783901439,2026-07-12 20:10:39,SPI,BBO,10,50,91,50,,,,
1783901440,2026-07-12 20:10:40,SPI,BBO,10,50,90,50,,,,
1783901444,2026-07-12 20:10:44,SPI,BBO,10,50,94,1,,,,
1783901444,2026-07-12 20:10:44,SPI,BBO,10,50,93,50,,,,
1783901458,2026-07-12 20:10:58,SPI,BBO,11,50,93,50,,,,
1783901460,2026-07-12 20:11:00,SPI,BBO,7,87,93,50,,,,
1783901460,2026-07-12 20:11:00,SPI,BBO,14,50,93,50,,,,
1783901460,2026-07-12 20:11:00,SPI,BBO,14,50,90,50,,,,
1783901462,2026-07-12 20:11:02,SPI,BBO,15,50,90,50,,,,
1783901464,2026-07-12 20:11:04,SPI,BBO,7,37,90,50,,,,
1783901488,2026-07-12 20:11:28,SPI,BBO,7,50,89,50,,,,
1783901490,2026-07-12 20:11:30,SPI,BBO,7,50,93,87,,,,
1783901490,2026-07-12 20:11:30,SPI,BBO,7,50,86,50,,,,
1783901490,2026-07-12 20:11:30,SPI,BBO,10,50,86,50,,,,
1783901492,2026-07-12 20:11:32,SPI,BBO,11,50,86,50,,,,
1783901492,2026-07-12 20:11:32,SPI,BBO,11,50,85,50,,,,
1783901494,2026-07-12 20:11:34,SPI,BBO,7,50,85,50,,,,
1783901494,2026-07-12 20:11:34,SPI,BBO,7,50,93,37,,,,
1783901494,2026-07-12 20:11:34,SPI,BBO,7,50,82,50,,,,
1783901494,2026-07-12 20:11:34,SPI,BBO,14,50,82,50,,,,
1783901496,2026-07-12 20:11:36,SPI,BBO,15,50,82,50,,,,
1783901498,2026-07-12 20:11:38,SPI,BBO,7,50,82,50,,,,
1783901518,2026-07-12 20:11:58,SPI,BBO,7,50,81,50,,,,
1783901520,2026-07-12 20:12:00,SPI,BBO,7,50,93,87,,,,
1783901522,2026-07-12 20:12:02,SPI,BBO,7,50,90,50,,,,
1783901522,2026-07-12 20:12:02,SPI,BBO,7,50,89,50,,,,
1783901523,2026-07-12 20:12:03,SPI,BBO,10,50,89,50,,,,
1783901524,2026-07-12 20:12:04,SPI,BBO,11,50,89,50,,,,
1783901524,2026-07-12 20:12:04,SPI,BBO,11,50,93,74,,,,
1783901526,2026-07-12 20:12:06,SPI,BBO,11,50,90,1,,,,
1783901526,2026-07-12 20:12:06,SPI,BBO,7,50,90,1,,,,
1783901526,2026-07-12 20:12:06,SPI,BBO,7,50,89,50,,,,
1783901529,2026-07-12 20:12:09,SPI,BBO,7,50,86,50,,,,
1783901529,2026-07-12 20:12:09,SPI,BBO,7,50,85,50,,,,
1783901529,2026-07-12 20:12:09,SPI,BBO,10,50,85,50,,,,
1783901531,2026-07-12 20:12:11,SPI,BBO,11,50,85,50,,,,
1783901531,2026-07-12 20:12:11,SPI,BBO,11,50,89,37,,,,
1783901533,2026-07-12 20:12:13,SPI,BBO,7,50,89,37,,,,
1783901538,2026-07-12 20:12:18,SPI,BBO,7,50,86,50,,,,
1783901539,2026-07-12 20:12:19,SPI,BBO,7,50,85,50,,,,
1783901541,2026-07-12 20:12:21,SPI,BBO,7,50,89,37,,,,
1783901543,2026-07-12 20:12:23,SPI,BBO,7,50,86,50,,,,
1783902223,2026-07-12 20:23:43,JON,BBO,47,50,51,5,,,,
1783902223,2026-07-12 20:23:43,JON,BBO,76,148,51,1,,,,
1783902223,2026-07-12 20:23:43,SPI,BBO,7,50,17,3012,,,,
1783902223,2026-07-12 20:23:43,SPI,BBO,8,148,17,2920,,,,
1783902223,2026-07-12 20:23:43,JON,PRINT,,,,,69,1.0,yes,f6a25dad-cc66-751d-bb2b-8de34aec3da5
1783902223,2026-07-12 20:23:43,JON,PRINT,,,,,65,90.0,yes,74b42a26-4ba0-7ffb-9b49-4bafe2d89317
1783902223,2026-07-12 20:23:43,JON,PRINT,,,,,51,0.48,yes,1c8e2de4-9b09-73ec-222d-a09a3d7b1504
1783902223,2026-07-12 20:23:43,JON,PRINT,,,,,51,10.0,yes,c1ba24aa-a665-758c-a6b1-ba83cc2f3714
1783902223,2026-07-12 20:23:43,SPI,PRINT,,,,,7,1.0,no,0414704d-2b52-757e-928b-1b5bea232766
1783902223,2026-07-12 20:23:43,SPI,PRINT,,,,,17,1.0,yes,64343a81-db76-599a-009e-50aa07f9be13
1783902223,2026-07-12 20:23:43,SPI,PRINT,,,,,17,90.0,yes,7cca5cbd-844e-6592-0993-775c352f7a3b
1783902223,2026-07-12 20:23:43,SPI,PRINT,,,,,17,1.0,yes,c0ad96b4-adae-5272-93fb-cad27867c1b3
1783902224,2026-07-12 20:23:44,JON,BBO,83,1,51,1,,,,
1783902224,2026-07-12 20:23:44,SPI,BBO,7,49,17,3068,,,,
1783902224,2026-07-12 20:23:44,SPI,BBO,7,49,86,50,,,,
1783902224,2026-07-12 20:23:44,SPI,BBO,7,49,89,50,,,,
1783902224,2026-07-12 20:23:44,SPI,BBO,7,49,88,1498,,,,
1783902224,2026-07-12 20:23:44,SPI,BBO,7,149,86,30,,,,
1783902224,2026-07-12 20:23:44,JON,PRINT,,,,,79,1.0,yes,fa291eb4-1a40-7e99-2fc6-96b43b1cbde8
1783902224,2026-07-12 20:23:44,JON,PRINT,,,,,82,1.0,yes,ea8acf6d-a1ce-7cfc-3018-f2fca983b63b
1783902224,2026-07-12 20:23:44,JON,PRINT,,,,,80,2.0,yes,4e92f8f5-2bf7-7200-310f-6ca3e089b262
1783902224,2026-07-12 20:23:44,JON,PRINT,,,,,83,1.0,yes,36337c77-c780-742e-03b4-3687d608a39d
1783902224,2026-07-12 20:23:44,JON,PRINT,,,,,86,1.0,yes,2fa8a297-0ec3-7f9f-082a-145674186737
1783902226,2026-07-12 20:23:46,SPI,BBO,8,50,86,30,,,,
1783902226,2026-07-12 20:23:46,SPI,BBO,8,50,85,50,,,,
1783902228,2026-07-12 20:23:48,SPI,BBO,8,50,88,1948,,,,
1783902228,2026-07-12 20:23:48,SPI,BBO,8,50,82,30,,,,
1783902229,2026-07-12 20:23:49,JON,BBO,86,94,51,1,,,,
1783902229,2026-07-12 20:23:49,SPI,BBO,8,50,15,67,,,,
1783902229,2026-07-12 20:23:49,SPI,BBO,10,80,15,67,,,,
1783902229,2026-07-12 20:23:49,SPI,BBO,10,80,14,57,,,,
1783902233,2026-07-12 20:23:53,SPI,BBO,11,294,14,107,,,,
1783902240,2026-07-12 20:24:00,JON,BBO,87,59,51,1,,,,
1783902240,2026-07-12 20:24:00,SPI,BBO,11,326,13,62,,,,
1783902244,2026-07-12 20:24:04,SPI,BBO,10,443,13,62,,,,
1783902269,2026-07-12 20:24:29,JON,PRINT,,,,,89,1.0,yes,001046cc-a170-75ff-9c63-5ccadac82829
1783902295,2026-07-12 20:24:55,SPI,BBO,11,2846,13,62,,,,
1783902328,2026-07-12 20:25:28,JON,BBO,88,2718,51,1,,,,
1783902328,2026-07-12 20:25:28,SPI,BBO,11,2846,12,2748,,,,
1783902704,2026-07-12 20:31:44,JON,PRINT,,,,,89,29.44,yes,f0c0b690-4929-5bb8-f370-1275a55032d1
1783902922,2026-07-12 20:35:22,SPI,BBO,10,742,12,5589,,,,
1783903026,2026-07-12 20:37:06,SPI,BBO,11,2969,12,5602,,,,
1783903619,2026-07-12 20:46:59,SPI,BBO,10,3250,12,6974,,,,
1783903739,2026-07-12 20:48:59,SPI,BBO,10,2918,11,13,,,,
1783903802,2026-07-12 20:50:02,SPI,BBO,10,2918,12,7044,,,,
1783903900,2026-07-12 20:51:40,SPI,PRINT,,,,,12,5.73,yes,9919b19e-ec03-4dbf-a80d-9876ee659bfb
